"Status","Year","Disability","Ethnicity","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","White","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Lambeth","London","90","[c]","52390","41070"
"Leaver CS","2022","Unknown","White","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Leeds","Outside London","85","[c]","33940","31780"
"Leaver CS","2022","Unknown","White","Leicester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Leicestershire CC and Rutland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Lewisham and Southwark","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Liverpool","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Manchester","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Mid Lancashire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North Lanarkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North Yorkshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Nottingham","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Oxfordshire CC","Outside London","35","[c]","26770","20970"
"Leaver CS","2022","Unknown","White","Perth and Kinross, and Stirling","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Plymouth","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Portsmouth","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Sefton","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Sheffield","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Somerset CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South Hampshire","Outside London","60","[c]","20920","19610"
"Leaver CS","2022","Unknown","White","South Lanarkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South West Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Southampton","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Suffolk CC","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Sunderland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Swansea","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Tower Hamlets","London","70","[c]","57050","53830"
"Leaver CS","2022","Unknown","White","Tyneside","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wakefield","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Warrington","Outside London","30","[c]","38500","34140"
"Leaver CS","2022","Unknown","White","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","West Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Westminster","London","170","[c]","43150","40230"
"Leaver CS","2022","Unknown","White","Wiltshire","Outside London","40","[c]","37220","34940"
"Leaver CS","2022","Unknown","White","Wirral","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Birmingham","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Bradford","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Lambeth","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Leeds","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Westminster","London","60","[c]","39770","34810"
"Leaver Dept.","2022","Declared disabled","Asian","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
