"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","West Central Scotland","EO","Male","130","125","31380","35000"
"In post","2022","Undeclared","West Central Scotland","G6","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","G6","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","G7","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","G7","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","HEO","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","HEO","Male","75","70","35570","33830"
"In post","2022","Undeclared","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","SEO","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","SEO","Male","30","30","45440","44040"
"In post","2022","Undeclared","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","AA","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","West Midlands","AO","Female","125","100","21060","21260"
"In post","2022","Undeclared","West Midlands","AO","Male","85","80","22030","21260"
"In post","2022","Undeclared","West Midlands","EO","Female","155","130","27000","27570"
"In post","2022","Undeclared","West Midlands","EO","Male","135","125","27500","27570"
"In post","2022","Undeclared","West Midlands","G6","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","West Midlands","G6","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","West Midlands","G7","Female","25","20","[c]","[c]"
"In post","2022","Undeclared","West Midlands","G7","Male","40","40","54180","54160"
"In post","2022","Undeclared","West Midlands","HEO","Female","50","45","32130","32180"
"In post","2022","Undeclared","West Midlands","HEO","Male","75","75","33290","33080"
"In post","2022","Undeclared","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","SEO","Female","35","35","40280","40520"
"In post","2022","Undeclared","West Midlands","SEO","Male","40","40","40710","40520"
"In post","2022","Undeclared","West Midlands","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","AA","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","AA","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","AO","Female","110","90","21960","21840"
"In post","2022","Undeclared","West Wales and The Valleys","AO","Male","95","95","22370","21840"
"In post","2022","Undeclared","West Wales and The Valleys","EO","Female","90","80","27390","27570"
"In post","2022","Undeclared","West Wales and The Valleys","EO","Male","85","80","27820","27570"
"In post","2022","Undeclared","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","G6","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","G7","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","G7","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","HEO","Female","25","20","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","HEO","Male","65","65","34660","33480"
"In post","2022","Undeclared","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","SEO","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","SEO","Male","60","60","44830","46020"
"In post","2022","Undeclared","West Wales and The Valleys","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","AA","Male","10","5","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","AO","Female","75","65","21520","21260"
"In post","2022","Undeclared","West Yorkshire","AO","Male","85","75","23170","21380"
"In post","2022","Undeclared","West Yorkshire","EO","Female","120","105","27200","27570"
"In post","2022","Undeclared","West Yorkshire","EO","Male","115","110","27630","27570"
"In post","2022","Undeclared","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","G6","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","G7","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","G7","Male","30","30","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","HEO","Female","40","35","32970","33120"
"In post","2022","Undeclared","West Yorkshire","HEO","Male","60","55","33000","33370"
"In post","2022","Undeclared","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","SEO","Female","35","30","40610","40520"
"In post","2022","Undeclared","West Yorkshire","SEO","Male","55","55","40530","40120"
"In post","2022","Undeclared","West Yorkshire","Unknown","Female","10","5","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","AA","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","AA","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","AO","Female","60","55","24790","23720"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","AO","Male","70","70","27360","28140"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","EO","Female","55","50","29050","29290"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","EO","Male","60","55","29370","27570"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","G7","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","G7","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","HEO","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","HEO","Male","25","20","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","SEO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","SEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Unknown","Female","65","60","27200","24800"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","35","35","20880","21790"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","35","35","21120","21790"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","150","145","25050","24250"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","240","240","28350","27680"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","105","100","29110","27570"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","95","95","30760","28800"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","10","5","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","10","5","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","35","30","56050","54540"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","65","60","34570","33500"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","60","60","34160","33370"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","40","40","42660","40770"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","55","50","43030","40960"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","100","95","26420","24270"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","35","30","29020","26300"
"In post","2022","Unknown","Cheshire","AA","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Cheshire","AA","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Cheshire","AO","Female","95","90","22860","23140"
"In post","2022","Unknown","Cheshire","AO","Male","70","70","23660","23140"
"In post","2022","Unknown","Cheshire","EO","Female","55","55","30190","29740"
"In post","2022","Unknown","Cheshire","EO","Male","50","45","29140","27570"
"In post","2022","Unknown","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","G7","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Cheshire","G7","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Cheshire","HEO","Female","35","30","36280","36740"
"In post","2022","Unknown","Cheshire","HEO","Male","35","35","37490","36740"
"In post","2022","Unknown","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","SEO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Cheshire","SEO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Cheshire","Unknown","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Cheshire","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","AA","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","AA","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","AO","Female","45","35","21400","21260"
"In post","2022","Unknown","Cornwall and Isles of Scilly","AO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","EO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","EO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","HEO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","HEO","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Cumbria","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","AO","Female","145","135","21410","21300"
"In post","2022","Unknown","Cumbria","AO","Male","100","95","22900","21300"
"In post","2022","Unknown","Cumbria","EO","Female","40","40","25670","24920"
"In post","2022","Unknown","Cumbria","EO","Male","35","35","26560","25190"
"In post","2022","Unknown","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","G7","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Cumbria","HEO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Cumbria","HEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Unknown","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Cumbria","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","AA","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","AA","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","AO","Female","305","275","21950","21250"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","AO","Male","335","320","22940","21260"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","EO","Female","255","240","26510","26820"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","EO","Male","250","245","27010","26700"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","G6","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","G6","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","G7","Female","40","35","53360","54160"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","G7","Male","70","65","55120","55210"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","HEO","Female","180","175","32740","33150"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","HEO","Male","170","165","32800","33360"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","SEO","Female","70","65","40800","40190"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","SEO","Male","75","70","41080","40520"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Unknown","Female","115","95","27940","26310"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Unknown","Male","50","50","30830","28200"
"In post","2022","Unknown","Devon","AA","Female","55","50","19710","19050"
"In post","2022","Unknown","Devon","AA","Male","70","70","20860","19810"
"In post","2022","Unknown","Devon","AO","Female","200","175","21820","21300"
"In post","2022","Unknown","Devon","AO","Male","170","165","24120","22600"
"In post","2022","Unknown","Devon","EO","Female","105","90","26960","27270"
"In post","2022","Unknown","Devon","EO","Male","105","100","28010","27130"
"In post","2022","Unknown","Devon","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","G6","Male","10","5","[c]","[c]"
"In post","2022","Unknown","Devon","G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Devon","G7","Male","30","25","[c]","[c]"
"In post","2022","Unknown","Devon","HEO","Female","35","30","31810","31610"
"In post","2022","Unknown","Devon","HEO","Male","75","70","34290","33840"
"In post","2022","Unknown","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","SEO","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Devon","SEO","Male","55","50","41030","40090"
"In post","2022","Unknown","Devon","Unknown","Female","40","35","25530","23170"
"In post","2022","Unknown","Devon","Unknown","Male","30","30","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","AA","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","AA","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","AO","Female","80","75","22070","21380"
"In post","2022","Unknown","Dorset and Somerset","AO","Male","95","95","23070","22600"
"In post","2022","Unknown","Dorset and Somerset","EO","Female","60","55","27240","27130"
"In post","2022","Unknown","Dorset and Somerset","EO","Male","85","85","27310","26740"
"In post","2022","Unknown","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","G6","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","G7","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","G7","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","HEO","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","HEO","Male","65","65","34240","33290"
"In post","2022","Unknown","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","SEO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","SEO","Male","45","45","44940","42740"
"In post","2022","Unknown","Dorset and Somerset","Unknown","Female","30","25","26180","24450"
"In post","2022","Unknown","Dorset and Somerset","Unknown","Male","25","20","[c]","[c]"
"In post","2022","Unknown","East Anglia","AA","Female","55","50","20570","20890"
"In post","2022","Unknown","East Anglia","AA","Male","65","60","20420","20890"
"In post","2022","Unknown","East Anglia","AO","Female","175","160","23250","21680"
"In post","2022","Unknown","East Anglia","AO","Male","240","230","25590","23320"
"In post","2022","Unknown","East Anglia","EO","Female","115","105","27100","26820"
"In post","2022","Unknown","East Anglia","EO","Male","125","125","27540","26700"
"In post","2022","Unknown","East Anglia","G6","Female","10","10","[c]","[c]"
"In post","2022","Unknown","East Anglia","G6","Male","10","10","[c]","[c]"
"In post","2022","Unknown","East Anglia","G7","Female","25","25","[c]","[c]"
"In post","2022","Unknown","East Anglia","G7","Male","25","25","[c]","[c]"
"In post","2022","Unknown","East Anglia","HEO","Female","50","45","32650","33080"
"In post","2022","Unknown","East Anglia","HEO","Male","60","55","33710","33290"
"In post","2022","Unknown","East Anglia","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","East Anglia","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","East Anglia","SEO","Female","35","30","39810","39680"
"In post","2022","Unknown","East Anglia","SEO","Male","45","45","41690","40000"
"In post","2022","Unknown","East Anglia","Unknown","Female","125","110","26440","24800"
"In post","2022","Unknown","East Anglia","Unknown","Male","50","45","26890","26310"
"In post","2022","Unknown","East Wales","AA","Female","15","15","[c]","[c]"
"In post","2022","Unknown","East Wales","AA","Male","35","35","20390","20890"
"In post","2022","Unknown","East Wales","AO","Female","480","425","21380","21250"
"In post","2022","Unknown","East Wales","AO","Male","400","385","22010","21250"
"In post","2022","Unknown","East Wales","EO","Female","365","340","25990","26590"
"In post","2022","Unknown","East Wales","EO","Male","345","340","26420","26820"
"In post","2022","Unknown","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","G6","Female","10","10","[c]","[c]"
"In post","2022","Unknown","East Wales","G6","Male","30","30","67470","67000"
"In post","2022","Unknown","East Wales","G7","Female","95","90","53970","54200"
"In post","2022","Unknown","East Wales","G7","Male","140","140","55910","55210"
"In post","2022","Unknown","East Wales","HEO","Female","205","195","31910","32000"
"In post","2022","Unknown","East Wales","HEO","Male","270","265","32230","33080"
"In post","2022","Unknown","East Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Unknown","East Wales","SEO","Female","120","115","39850","40000"
"In post","2022","Unknown","East Wales","SEO","Male","180","175","40370","40180"
"In post","2022","Unknown","East Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Unknown","Female","90","85","27640","24800"
"In post","2022","Unknown","East Wales","Unknown","Male","40","35","30180","29490"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","AA","Female","25","25","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","AA","Male","25","25","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","AO","Female","95","90","22620","22600"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","AO","Male","110","105","24390","23140"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","EO","Female","55","50","27110","27370"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","EO","Male","60","60","27110","26750"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","G7","Female","10","10","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","HEO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","HEO","Male","10","5","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","Female","40","35","28700","28200"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","Male","20","15","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","AA","Female","275","250","21690","21050"
"In post","2022","Unknown","Eastern Scotland","AA","Male","220","205","21870","21640"
"In post","2022","Unknown","Eastern Scotland","AO","Female","770","700","23060","22480"
"In post","2022","Unknown","Eastern Scotland","AO","Male","675","655","23950","22780"
"In post","2022","Unknown","Eastern Scotland","EO","Female","630","590","29780","29550"
"In post","2022","Unknown","Eastern Scotland","EO","Male","715","675","31480","31940"
"In post","2022","Unknown","Eastern Scotland","G6","Female","60","55","72290","74550"
"In post","2022","Unknown","Eastern Scotland","G6","Male","60","60","72630","75340"
"In post","2022","Unknown","Eastern Scotland","G7","Female","180","170","54830","53480"
"In post","2022","Unknown","Eastern Scotland","G7","Male","140","140","57260","56170"
"In post","2022","Unknown","Eastern Scotland","HEO","Female","350","335","34080","33370"
"In post","2022","Unknown","Eastern Scotland","HEO","Male","380","365","35750","34600"
"In post","2022","Unknown","Eastern Scotland","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","SEO","Female","255","240","43310","43000"
"In post","2022","Unknown","Eastern Scotland","SEO","Male","210","200","43840","43660"
"In post","2022","Unknown","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","AA","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Essex","AA","Male","25","20","[c]","[c]"
"In post","2022","Unknown","Essex","AO","Female","100","95","23930","23330"
"In post","2022","Unknown","Essex","AO","Male","85","80","24410","24250"
"In post","2022","Unknown","Essex","EO","Female","70","60","27810","26820"
"In post","2022","Unknown","Essex","EO","Male","80","75","28370","26820"
"In post","2022","Unknown","Essex","G6","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Essex","G6","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Essex","G7","Female","10","5","[c]","[c]"
"In post","2022","Unknown","Essex","G7","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Essex","HEO","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Essex","HEO","Male","30","30","33900","33370"
"In post","2022","Unknown","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","SEO","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Essex","SEO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Essex","Unknown","Female","85","75","26190","24800"
"In post","2022","Unknown","Essex","Unknown","Male","30","30","26530","24800"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","30","30","19930","19810"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","45","45","20670","20350"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","240","215","21990","21260"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","175","175","23440","21550"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","260","240","26000","26670"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","275","270","25150","26350"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","45","40","70560","67910"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","60","60","69130","66260"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","120","115","52350","51100"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","170","165","53530","53500"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","225","215","31150","31400"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","310","305","31380","31860"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","145","135","39740","39980"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","250","245","39930","40000"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","125","115","29040","25570"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","110","105","35180","32690"
"In post","2022","Unknown","Greater Manchester","AA","Female","40","35","20090","20890"
"In post","2022","Unknown","Greater Manchester","AA","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","AO","Female","415","380","21700","21250"
"In post","2022","Unknown","Greater Manchester","AO","Male","410","395","22290","21250"
"In post","2022","Unknown","Greater Manchester","EO","Female","400","375","26570","26820"
