"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Declared non-disabled","No function","Outside London","1335","[c]","25800","25010"
"Leaver Dept.","2022","20-29","Declared non-disabled","No function","Unknown","70","[c]","32660","32000"
"Leaver Dept.","2022","20-29","Declared non-disabled","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Project Delivery","Outside London","100","[c]","28030","27540"
"Leaver Dept.","2022","20-29","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Property","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Security","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Security","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","London","250","[c]","37170","35070"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Outside London","410","[c]","25660","24890"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data & Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","London","90","[c]","32850","33210"
"Leaver Dept.","2022","20-29","Undeclared","No function","Outside London","70","[c]","26050","27570"
"Leaver Dept.","2022","20-29","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Debt","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","No function","London","795","[c]","34030","32000"
"Leaver Dept.","2022","20-29","Unknown","No function","Outside London","330","[c]","26380","26000"
"Leaver Dept.","2022","20-29","Unknown","No function","Unknown","135","[c]","32110","32000"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","London","195","[c]","36720","35050"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Outside London","240","[c]","26620","24880"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Analysis","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","No function","London","140","[c]","42850","40070"
"Leaver Dept.","2022","30-39","Declared disabled","No function","Outside London","180","[c]","30380","27570"
"Leaver Dept.","2022","30-39","Declared disabled","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Project Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Outside London","55","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Analysis","London","50","[c]","50170","50670"
"Leaver Dept.","2022","30-39","Declared non-disabled","Analysis","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Commercial","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Commercial","Outside London","35","[c]","36190","36780"
"Leaver Dept.","2022","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Communications","London","70","[c]","44860","40810"
"Leaver Dept.","2022","30-39","Declared non-disabled","Communications","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Counter Fraud","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Debt","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Digital, Data & Technology","London","55","[c]","43900","40150"
"Leaver Dept.","2022","30-39","Declared non-disabled","Digital, Data & Technology","Outside London","75","[c]","39510","36960"
"Leaver Dept.","2022","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Finance","London","40","[c]","47750","44850"
"Leaver Dept.","2022","30-39","Declared non-disabled","Finance","Outside London","45","[c]","38710","35450"
"Leaver Dept.","2022","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Grants Management","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Human Resources","London","60","[c]","42000","34550"
"Leaver Dept.","2022","30-39","Declared non-disabled","Human Resources","Outside London","75","[c]","34580","30950"
"Leaver Dept.","2022","30-39","Declared non-disabled","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Legal","London","35","[c]","48050","51250"
"Leaver Dept.","2022","30-39","Declared non-disabled","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","No function","London","1205","[c]","44400","40470"
"Leaver Dept.","2022","30-39","Declared non-disabled","No function","Outside London","1435","[c]","31830","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","No function","Unknown","75","[c]","40150","33250"
"Leaver Dept.","2022","30-39","Declared non-disabled","Project Delivery","London","30","[c]","50060","52010"
"Leaver Dept.","2022","30-39","Declared non-disabled","Project Delivery","Outside London","80","[c]","36410","35430"
"Leaver Dept.","2022","30-39","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Property","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Property","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Security","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Security","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","London","310","[c]","45900","42170"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Outside London","470","[c]","29130","25040"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Analysis","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","No function","London","70","[c]","43470","40600"
"Leaver Dept.","2022","30-39","Undeclared","No function","Outside London","100","[c]","31190","27570"
"Leaver Dept.","2022","30-39","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","Outside London","40","[c]","36420","36080"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Legal","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","No function","London","470","[c]","44400","40480"
"Leaver Dept.","2022","30-39","Unknown","No function","Outside London","345","[c]","32700","30730"
"Leaver Dept.","2022","30-39","Unknown","No function","Unknown","50","[c]","41840","33250"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Security","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","London","110","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Outside London","185","[c]","32040","27570"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Human Resources","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","No function","London","80","[c]","47580","41750"
"Leaver Dept.","2022","40-49","Declared disabled","No function","Outside London","170","[c]","32900","28500"
"Leaver Dept.","2022","40-49","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Project Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Analysis","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Analysis","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Commercial","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Commercial","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Communications","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Communications","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Counter Fraud","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Debt","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Digital, Data & Technology","London","45","[c]","56660","56340"
"Leaver Dept.","2022","40-49","Declared non-disabled","Digital, Data & Technology","Outside London","80","[c]","44770","42780"
"Leaver Dept.","2022","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Finance","London","30","[c]","[c]","[c]"
