"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Buckinghamshire","15","15","34580","33150"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Cambridgeshire CC","155","150","37610","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","15","15","28280","26670"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Central Bedfordshire","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Central Hampshire","120","120","37530","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Cheshire East","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","City of Edinburgh","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","90","85","34880","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","25","25","27250","25020"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Derry City and Strabane","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Devon CC","20","20","31540","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Dorset","25","25","35170","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","10","10","32870","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","East Cumbria","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20","20","25850","19050"
"In post","2022","Property","Ministry of Defence (excl. agencies)","East Kent","25","25","30380","29830"
"In post","2022","Property","Ministry of Defence (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Essex Haven Gateway","10","10","32340","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Glasgow City","20","20","21600","21380"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Gloucestershire CC","25","25","33110","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","15","15","35820","35070"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Herefordshire, County of","10","10","20140","19010"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","30","32770","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","60","60","20180","19010"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Lincolnshire CC","45","45","25600","20770"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","40","40","36010","37210"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Medway","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Mid Lancashire","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","North and West Norfolk","15","15","23440","20090"
"In post","2022","Property","Ministry of Defence (excl. agencies)","North Hampshire","25","25","30010","33000"
"In post","2022","Property","Ministry of Defence (excl. agencies)","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","North Yorkshire CC","110","105","32840","33000"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Northumberland","15","10","28440","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Overseas","55","55","37550","34610"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Oxfordshire CC","40","40","28090","29830"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","10","10","21440","17480"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Plymouth","45","45","34400","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Portsmouth","65","65","35950","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Powys","30","30","32480","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Shropshire","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Somerset CC","20","20","27560","26510"
"In post","2022","Property","Ministry of Defence (excl. agencies)","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","South Hampshire","10","10","30260","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","South Nottinghamshire","15","15","29510","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","South West Wales","10","10","25320","26510"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Staffordshire CC","100","95","39260","40000"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Suffolk CC","105","105","29870","33000"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Telford and Wrekin","55","55","35320","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Tyneside","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","West Essex","20","20","19740","20480"
"In post","2022","Property","Ministry of Defence (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","West Northamptonshire","15","15","33800","33150"
"In post","2022","Property","Ministry of Defence (excl. agencies)","West Surrey","15","15","22510","19030"
"In post","2022","Property","Ministry of Defence (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Westminster","35","30","44180","37640"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Wiltshire","150","145","35400","33300"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","York","20","20","35700","33300"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Birmingham","10","10","40630","30450"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","10","10","38290","36050"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Croydon","15","15","47070","41750"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Devon CC","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Durham","10","10","37610","34050"
"In post","2022","Property","Ministry of Justice (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","10","10","43990","45490"
"In post","2022","Property","Ministry of Justice (excl. agencies)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Leeds","20","20","45470","50430"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Leicester","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Liverpool","20","20","37730","36050"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Manchester","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Sheffield","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Swansea","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Tower Hamlets","25","25","53830","54560"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Westminster","120","115","46790","41750"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Worcestershire CC","5","5","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","York","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","Birmingham","5","5","[c]","[c]"
"In post","2022","Property","National Crime Agency","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","Lambeth","10","10","47530","46240"
"In post","2022","Property","National Crime Agency","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","Warrington","5","5","[c]","[c]"
"In post","2022","Property","National Crime Agency","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Savings and Investments","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Manchester","5","5","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Property","Queen Elizabeth II Centre","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Property","Registers of Scotland","City of Edinburgh","10","10","32250","30840"
"In post","2022","Property","Registers of Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Courts and Tribunals Service","City of Edinburgh","15","15","42030","46100"
"In post","2022","Property","Scottish Prison Service","Aberdeen City and Aberdeenshire","20","20","32680","29900"
"In post","2022","Property","Scottish Prison Service","City of Edinburgh","50","50","37410","35000"
"In post","2022","Property","Scottish Prison Service","Clackmannanshire and Fife","25","25","30410","30410"
"In post","2022","Property","Scottish Prison Service","Dumfries and Galloway","10","10","30180","30100"
"In post","2022","Property","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","15","30150","29900"
"In post","2022","Property","Scottish Prison Service","Falkirk","20","20","29280","29900"
"In post","2022","Property","Scottish Prison Service","Glasgow City","25","25","30850","29900"
"In post","2022","Property","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","10","10","30370","30960"
"In post","2022","Property","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2022","Property","Scottish Prison Service","North Lanarkshire","20","20","29450","29370"
"In post","2022","Property","Scottish Prison Service","Perth and Kinross, and Stirling","40","40","30150","29900"
"In post","2022","Property","Serious Fraud Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Property","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Submarine Delivery Agency","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","Hounslow and Richmond upon Thames","15","10","38280","34480"
"In post","2022","Property","UK Health Security Agency","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","Barnet","10","5","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","Lambeth","10","10","42740","29800"
"In post","2022","Property","UK Health Security Agency","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Hydrographic Office","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","South Hampshire","5","5","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Property","Valuation Office Agency","Birmingham","170","160","34030","31900"
"In post","2022","Property","Valuation Office Agency","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
