"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Department for Work and Pensions","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Derbyshire and Nottinghamshire","South and West Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Devon","Devon CC","20","[c]","23880","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Anglia","Suffolk CC","25","[c]","24840","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Eastern Scotland","Angus and Dundee City","15","[c]","22150","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","Eastern Scotland","City of Edinburgh","10","[c]","27970","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Eastern Scotland","Falkirk","10","[c]","24220","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","Eastern Scotland","West Lothian","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Essex","Essex Thames Gateway","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","25","[c]","25910","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Greater Manchester","Greater Manchester North East","10","[c]","27040","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Greater Manchester","Greater Manchester North West","10","[c]","25460","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Greater Manchester","Greater Manchester South East","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Greater Manchester","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Greater Manchester","Manchester","35","[c]","34020","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","10","[c]","25460","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","10","[c]","26490","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Inner London - East","Hackney and Newham","10","[c]","31060","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Inner London - East","Haringey and Islington","15","[c]","31060","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Inner London - East","Lambeth","15","[c]","31060","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Inner London - East","Lewisham and Southwark","15","[c]","30710","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Inner London - East","Tower Hamlets","15","[c]","31110","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Inner London - West","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Inner London - West","Wandsworth","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Inner London - West","Westminster","30","[c]","44750","39960"
"Leaver CS","2022","30-39","Department for Work and Pensions","Kent","East Kent","10","[c]","25760","24250"
"Leaver CS","2022","30-39","Department for Work and Pensions","Kent","Kent Thames Gateway","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Lancashire","Blackpool","55","[c]","24450","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Lancashire","Mid Lancashire","20","[c]","22410","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Leicester","15","[c]","24580","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","10","[c]","23150","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Merseyside","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Merseyside","Liverpool","10","[c]","26990","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Merseyside","Sefton","25","[c]","27900","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Merseyside","Wirral","10","[c]","24780","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","North Yorkshire","York","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Northumberland, and Tyne and Wear","Sunderland","10","[c]","25670","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Northumberland, and Tyne and Wear","Tyneside","100","[c]","30160","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - East and North East","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - East and North East","Bexley and Greenwich","15","[c]","30270","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - East and North East","Enfield","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - East and North East","Redbridge and Waltham Forest","15","[c]","27860","25110"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - South","Bromley","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - South","Merton, Kingston upon Thames and Sutton","10","[c]","31060","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - West and North West","Barnet","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - West and North West","Brent","10","[c]","30570","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - West and North West","Ealing","10","[c]","32610","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - West and North West","Harrow and Hillingdon","10","[c]","31060","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Outer London - West and North West","Hounslow and Richmond upon Thames","10","[c]","30570","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","South Yorkshire","Barnsley, Doncaster and Rotherham","15","[c]","23430","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","South Yorkshire","Sheffield","25","[c]","28900","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Southern Scotland","South Ayrshire","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Southern Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Surrey, East and West Sussex","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Surrey, East and West Sussex","East Sussex CC","20","[c]","22990","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","Surrey, East and West Sussex","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Surrey, East and West Sussex","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Tees Valley and Durham","Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","Unknown","Unknown","20","[c]","31000","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Central Scotland","Glasgow City","25","[c]","23270","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Central Scotland","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Midlands","Birmingham","25","[c]","27740","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Midlands","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Midlands","Dudley","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Wales and The Valleys","Central Valleys","10","[c]","27570","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Wales and The Valleys","Gwynedd","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Wales and The Valleys","Swansea","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Yorkshire","Bradford","15","[c]","25430","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Yorkshire","Calderdale and Kirklees","20","[c]","26860","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Yorkshire","Leeds","50","[c]","33540","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions","West Yorkshire","Wakefield","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Bedfordshire and Hertfordshire","Hertfordshire CC","20","[c]","40080","33090"
"Leaver CS","2022","30-39","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","East Anglia","Cambridgeshire CC","25","[c]","36010","36330"
"Leaver CS","2022","30-39","Department of Health and Social Care","Essex","Heart of Essex","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","[c]","40930","38190"
"Leaver CS","2022","30-39","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","25","[c]","34940","34130"
"Leaver CS","2022","30-39","Department of Health and Social Care","Greater Manchester","Manchester","15","[c]","35980","36330"
"Leaver CS","2022","30-39","Department of Health and Social Care","Inner London - East","Lambeth","175","[c]","39580","38200"
"Leaver CS","2022","30-39","Department of Health and Social Care","Inner London - East","Lewisham and Southwark","50","[c]","43450","40750"
"Leaver CS","2022","30-39","Department of Health and Social Care","Inner London - East","Tower Hamlets","45","[c]","41870","40450"
"Leaver CS","2022","30-39","Department of Health and Social Care","Inner London - West","Westminster","150","[c]","48550","49530"
"Leaver CS","2022","30-39","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Northumberland, and Tyne and Wear","Tyneside","30","[c]","35850","32310"
"Leaver CS","2022","30-39","Department of Health and Social Care","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Outer London - West and North West","Barnet","40","[c]","35070","32650"
"Leaver CS","2022","30-39","Department of Health and Social Care","Surrey, East and West Sussex","East Surrey","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care","West Midlands","Birmingham","30","[c]","38890","36330"
"Leaver CS","2022","30-39","Department of Health and Social Care","West Yorkshire","Leeds","80","[c]","34310","32720"
"Leaver CS","2022","30-39","Estyn","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Inner London - West","Westminster","40","[c]","50950","45330"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Southern Scotland","South Lanarkshire","20","[c]","39430","36560"
"Leaver CS","2022","30-39","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Devon","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Outer London - South","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Tees Valley and Durham","Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","West Wales and The Valleys","Swansea","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Devon","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Eastern Scotland","Angus and Dundee City","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Essex","Southend-on-Sea","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Greater Manchester","Manchester","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Inner London - East","Hackney and Newham","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Inner London - East","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Leicester","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Merseyside","Liverpool","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Merseyside","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Northern Ireland","Belfast","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Northumberland, and Tyne and Wear","Sunderland","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","70","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Outer London - South","Croydon","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Southern Scotland","South Lanarkshire","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
