"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","West Midlands (England)","SEO","Female","85","80","41580","40520"
"In post","2022","Undeclared","West Midlands (England)","SEO","Male","90","85","42520","40520"
"In post","2022","Undeclared","West Midlands (England)","Unknown","Female","55","50","30040","28200"
"In post","2022","Undeclared","West Midlands (England)","Unknown","Male","25","20","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","AA","Female","55","45","20840","20890"
"In post","2022","Undeclared","Yorkshire and The Humber","AA","Male","75","70","20280","20310"
"In post","2022","Undeclared","Yorkshire and The Humber","AO","Female","280","235","23830","21680"
"In post","2022","Undeclared","Yorkshire and The Humber","AO","Male","380","355","27410","27120"
"In post","2022","Undeclared","Yorkshire and The Humber","EO","Female","255","225","27570","27570"
"In post","2022","Undeclared","Yorkshire and The Humber","EO","Male","340","325","29380","27570"
"In post","2022","Undeclared","Yorkshire and The Humber","G6","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","G6","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","G7","Female","55","55","52140","50430"
"In post","2022","Undeclared","Yorkshire and The Humber","G7","Male","70","70","53940","53470"
"In post","2022","Undeclared","Yorkshire and The Humber","HEO","Female","170","160","32730","32000"
"In post","2022","Undeclared","Yorkshire and The Humber","HEO","Male","170","165","33910","33300"
"In post","2022","Undeclared","Yorkshire and The Humber","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Yorkshire and The Humber","SEO","Female","125","120","40360","38690"
"In post","2022","Undeclared","Yorkshire and The Humber","SEO","Male","150","150","41750","40180"
"In post","2022","Undeclared","Yorkshire and The Humber","Unknown","Female","55","55","31530","32690"
"In post","2022","Undeclared","Yorkshire and The Humber","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","AA","Female","85","80","20360","19810"
"In post","2022","Unknown","East Midlands (England)","AA","Male","70","65","20040","20890"
"In post","2022","Unknown","East Midlands (England)","AO","Female","540","490","21920","21250"
"In post","2022","Unknown","East Midlands (England)","AO","Male","520","510","22910","21260"
"In post","2022","Unknown","East Midlands (England)","EO","Female","395","375","26970","26820"
"In post","2022","Unknown","East Midlands (England)","EO","Male","370","365","27340","26820"
"In post","2022","Unknown","East Midlands (England)","G6","Female","30","30","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","G6","Male","25","25","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","G7","Female","95","90","52360","50850"
"In post","2022","Unknown","East Midlands (England)","G7","Male","95","90","54470","55210"
"In post","2022","Unknown","East Midlands (England)","HEO","Female","260","250","32930","33350"
"In post","2022","Unknown","East Midlands (England)","HEO","Male","275","270","33470","33370"
"In post","2022","Unknown","East Midlands (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","SEO","Female","125","120","40500","40180"
"In post","2022","Unknown","East Midlands (England)","SEO","Male","105","105","40860","40520"
"In post","2022","Unknown","East Midlands (England)","Unknown","Female","200","175","27570","25480"
"In post","2022","Unknown","East Midlands (England)","Unknown","Male","65","60","28890","26190"
"In post","2022","Unknown","East of England","AA","Female","85","80","20540","20890"
"In post","2022","Unknown","East of England","AA","Male","145","140","20490","20480"
"In post","2022","Unknown","East of England","AO","Female","400","370","23530","22200"
"In post","2022","Unknown","East of England","AO","Male","410","400","25800","23890"
"In post","2022","Unknown","East of England","EO","Female","295","270","27940","26930"
"In post","2022","Unknown","East of England","EO","Male","350","335","28490","26930"
"In post","2022","Unknown","East of England","G6","Female","30","30","72270","69420"
"In post","2022","Unknown","East of England","G6","Male","55","55","70480","68300"
"In post","2022","Unknown","East of England","G7","Female","100","95","54230","53620"
"In post","2022","Unknown","East of England","G7","Male","115","110","54450","53620"
"In post","2022","Unknown","East of England","HEO","Female","200","190","33700","33090"
"In post","2022","Unknown","East of England","HEO","Male","230","225","34170","33300"
"In post","2022","Unknown","East of England","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Unknown","East of England","SCS level","Male","20","15","[c]","[c]"
"In post","2022","Unknown","East of England","SEO","Female","150","140","40570","40520"
"In post","2022","Unknown","East of England","SEO","Male","145","140","41620","40580"
"In post","2022","Unknown","East of England","Unknown","Female","270","240","26230","24800"
"In post","2022","Unknown","East of England","Unknown","Male","100","90","26900","25570"
"In post","2022","Unknown","London","AA","Female","160","150","23200","22970"
"In post","2022","Unknown","London","AA","Male","140","140","22730","22460"
"In post","2022","Unknown","London","AO","Female","1035","975","26130","25330"
"In post","2022","Unknown","London","AO","Male","845","820","28000","26020"
"In post","2022","Unknown","London","EO","Female","2155","2080","30040","29290"
"In post","2022","Unknown","London","EO","Male","1590","1565","30530","30320"
"In post","2022","Unknown","London","G6","Female","935","890","68740","66230"
"In post","2022","Unknown","London","G6","Male","915","900","70500","68290"
"In post","2022","Unknown","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","G7","Female","2330","2255","56060","54700"
"In post","2022","Unknown","London","G7","Male","2130","2110","57180","55060"
"In post","2022","Unknown","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","HEO","Female","2930","2870","34040","33710"
"In post","2022","Unknown","London","HEO","Male","2465","2445","35010","34610"
"In post","2022","Unknown","London","SCS level","Female","425","405","94940","84560"
"In post","2022","Unknown","London","SCS level","Male","435","425","99960","93000"
"In post","2022","Unknown","London","SEO","Female","1760","1715","42340","41750"
"In post","2022","Unknown","London","SEO","Male","1540","1525","42920","41950"
"In post","2022","Unknown","London","Unknown","Female","245","230","31570","27980"
"In post","2022","Unknown","London","Unknown","Male","145","135","33560","32430"
"In post","2022","Unknown","North East (England)","AA","Female","140","95","21040","21250"
"In post","2022","Unknown","North East (England)","AA","Male","75","70","20730","21250"
"In post","2022","Unknown","North East (England)","AO","Female","1365","1145","21770","21260"
"In post","2022","Unknown","North East (England)","AO","Male","850","810","22020","21250"
"In post","2022","Unknown","North East (England)","EO","Female","690","640","26580","26820"
"In post","2022","Unknown","North East (England)","EO","Male","605","585","26800","26820"
"In post","2022","Unknown","North East (England)","G6","Female","30","30","64690","64290"
"In post","2022","Unknown","North East (England)","G6","Male","50","50","70170","67910"
"In post","2022","Unknown","North East (England)","G7","Female","120","110","53140","54010"
"In post","2022","Unknown","North East (England)","G7","Male","190","190","54390","55210"
"In post","2022","Unknown","North East (England)","HEO","Female","360","340","32210","33080"
"In post","2022","Unknown","North East (England)","HEO","Male","385","380","32740","33080"
"In post","2022","Unknown","North East (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","North East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","North East (England)","SEO","Female","190","180","39590","40180"
"In post","2022","Unknown","North East (England)","SEO","Male","235","230","40100","40520"
"In post","2022","Unknown","North East (England)","Unknown","Female","110","105","27830","27180"
"In post","2022","Unknown","North East (England)","Unknown","Male","35","35","30030","28200"
"In post","2022","Unknown","North West (England)","AA","Female","160","145","19820","19520"
"In post","2022","Unknown","North West (England)","AA","Male","100","95","20130","20890"
"In post","2022","Unknown","North West (England)","AO","Female","1720","1525","21820","21260"
"In post","2022","Unknown","North West (England)","AO","Male","1335","1290","22190","21260"
"In post","2022","Unknown","North West (England)","EO","Female","1475","1400","27260","26820"
"In post","2022","Unknown","North West (England)","EO","Male","1390","1365","27680","26820"
"In post","2022","Unknown","North West (England)","G6","Female","95","95","67740","66760"
"In post","2022","Unknown","North West (England)","G6","Male","100","95","69690","67910"
"In post","2022","Unknown","North West (England)","G7","Female","335","315","53470","52080"
"In post","2022","Unknown","North West (England)","G7","Male","380","375","54460","54680"
"In post","2022","Unknown","North West (England)","HEO","Female","835","805","32790","33080"
"In post","2022","Unknown","North West (England)","HEO","Male","875","865","33680","33300"
"In post","2022","Unknown","North West (England)","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Unknown","North West (England)","SCS level","Male","30","25","[c]","[c]"
"In post","2022","Unknown","North West (England)","SEO","Female","395","380","39760","40180"
"In post","2022","Unknown","North West (England)","SEO","Male","480","475","40360","40180"
"In post","2022","Unknown","North West (England)","Unknown","Female","490","455","26560","24800"
"In post","2022","Unknown","North West (England)","Unknown","Male","185","165","28540","26310"
"In post","2022","Unknown","Northern Ireland","AA","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","AA","Male","100","100","20290","20560"
"In post","2022","Unknown","Northern Ireland","AO","Female","190","165","21480","21250"
"In post","2022","Unknown","Northern Ireland","AO","Male","190","185","21440","21250"
"In post","2022","Unknown","Northern Ireland","EO","Female","140","130","27110","26590"
"In post","2022","Unknown","Northern Ireland","EO","Male","190","185","26810","26590"
"In post","2022","Unknown","Northern Ireland","G6","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G6","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G7","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G7","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","HEO","Female","90","85","34280","33080"
"In post","2022","Unknown","Northern Ireland","HEO","Male","100","100","34530","33370"
"In post","2022","Unknown","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SEO","Female","35","30","40640","40520"
"In post","2022","Unknown","Northern Ireland","SEO","Male","45","45","41350","40520"
"In post","2022","Unknown","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","AO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Overseas","G6","Female","35","35","68650","66680"
"In post","2022","Unknown","Overseas","G6","Male","50","50","67980","65610"
"In post","2022","Unknown","Overseas","G7","Female","90","90","56570","55580"
"In post","2022","Unknown","Overseas","G7","Male","115","115","56320","54840"
"In post","2022","Unknown","Overseas","HEO","Female","160","160","41070","41600"
"In post","2022","Unknown","Overseas","HEO","Male","115","115","39020","37670"
"In post","2022","Unknown","Overseas","SCS level","Female","35","35","82510","75330"
"In post","2022","Unknown","Overseas","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO","Male","70","70","52780","49340"
"In post","2022","Unknown","Overseas","Unknown","Female","70","70","[c]","[c]"
