"Status","Year","Disability","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Scotland","75","[c]","26400","27570"
"Leaver Dept.","2022","Declared disabled","No function","South East (England)","60","[c]","38760","30460"
"Leaver Dept.","2022","Declared disabled","No function","South West (England)","90","[c]","33180","28590"
"Leaver Dept.","2022","Declared disabled","No function","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Wales","35","[c]","28880","27570"
"Leaver Dept.","2022","Declared disabled","No function","West Midlands (England)","85","[c]","30530","27570"
"Leaver Dept.","2022","Declared disabled","No function","Yorkshire and The Humber","80","[c]","30600","27570"
"Leaver Dept.","2022","Declared disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","South West (England)","35","[c]","35790","34100"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","London","105","[c]","45910","41970"
"Leaver Dept.","2022","Declared disabled","Unknown","North East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North West (England)","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Scotland","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","London","180","[c]","45040","40310"
"Leaver Dept.","2022","Declared non-disabled","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","South East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","London","75","[c]","49690","46360"
"Leaver Dept.","2022","Declared non-disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","South West (England)","50","[c]","38700","36580"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","London","170","[c]","44700","38600"
"Leaver Dept.","2022","Declared non-disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","London","170","[c]","45930","40510"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","North East (England)","30","[c]","42170","36640"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","North West (England)","45","[c]","42290","37510"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","South West (England)","35","[c]","41360","37420"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Wales","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","45","[c]","41930","39050"
"Leaver Dept.","2022","Declared non-disabled","Finance","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","London","120","[c]","47050","41950"
"Leaver Dept.","2022","Declared non-disabled","Finance","North East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","North West (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","South West (England)","55","[c]","35330","28590"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Yorkshire and The Humber","40","[c]","44650","42620"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","London","230","[c]","40690","33950"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","North East (England)","40","[c]","30070","28800"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","North West (England)","45","[c]","28710","27570"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Scotland","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","South West (England)","35","[c]","40110","37480"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","35","[c]","40760","36810"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","London","100","[c]","46320","51250"
"Leaver Dept.","2022","Declared non-disabled","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","East Midlands (England)","295","[c]","31650","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","East of England","320","[c]","36450","29360"
"Leaver Dept.","2022","Declared non-disabled","No function","London","3910","[c]","43450","39030"
"Leaver Dept.","2022","Declared non-disabled","No function","North East (England)","340","[c]","30970","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","North West (England)","740","[c]","31830","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Scotland","450","[c]","26940","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","South East (England)","470","[c]","37210","30460"
"Leaver Dept.","2022","Declared non-disabled","No function","South West (England)","995","[c]","35350","29470"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","190","[c]","37970","33250"
"Leaver Dept.","2022","Declared non-disabled","No function","Wales","240","[c]","31620","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","West Midlands (England)","655","[c]","32230","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Yorkshire and The Humber","530","[c]","36280","29610"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","100","[c]","50900","40500"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","North East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","North West (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Scotland","30","[c]","39500","38500"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","South East (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","South West (England)","200","[c]","34270","31780"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","South West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","45","[c]","43060","37990"
"Leaver Dept.","2022","Declared non-disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","50","[c]","27630","25350"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","835","[c]","45240","41970"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","165","[c]","28270","24890"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","385","[c]","27270","24890"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Northern Ireland","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","255","[c]","31160","25360"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","65","[c]","30000","26670"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","55","[c]","29580","24890"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","115","[c]","34920","30300"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","105","[c]","28490","25800"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","155","[c]","30670","25220"
"Leaver Dept.","2022","Undeclared","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Wales","[c]","[c]","[c]","[c]"
