"Status","Year","Age","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Ministry of Justice","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Shropshire and Staffordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","South Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Surrey, East and West Sussex","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Surrey, East and West Sussex","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Surrey, East and West Sussex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Tees Valley and Durham","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Tees Valley and Durham","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Midlands","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Midlands","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Wales and The Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Yorkshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Cheshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Inner London - East","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Inner London - East","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Inner London - East","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Eastern Scotland","Heterosexual / straight","40","[c]","37970","36130"
"Leaver CS","2022","40-49","Scottish Government","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Eastern Scotland","Unknown","55","[c]","36080","31540"
"Leaver CS","2022","40-49","Scottish Government","Highlands and Islands","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Highlands and Islands","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","North Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","North Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Southern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","West Central Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","West Central Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","Outer London - West and North West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","East Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Hampshire and Isle of Wight","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Hampshire and Isle of Wight","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Supreme Court","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Supreme Court","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Supreme Court","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","East Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","West Wales and The Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Bedfordshire and Hertfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Greater Manchester","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Inner London - West","Heterosexual / straight","30","[c]","56490","54020"
"Leaver CS","2022","50-59","Attorney General's Departments","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
