"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Welsh Government","Operational Delivery","Outside London","SCS level","50","45","87580","78460"
"In post","2022","Welsh Government","Operational Delivery","Outside London","SEO","230","220","46520","47470"
"In post","2022","Welsh Government","Operational Delivery","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Welsh Government","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Other","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Other","Outside London","AO","40","40","23960","24630"
"In post","2022","Welsh Government","Other","Outside London","EO","65","60","28690","29430"
"In post","2022","Welsh Government","Other","Outside London","G6","15","15","74410","75480"
"In post","2022","Welsh Government","Other","Outside London","G7","60","55","59210","61440"
"In post","2022","Welsh Government","Other","Outside London","HEO","215","200","37480","38160"
"In post","2022","Welsh Government","Other","Outside London","SCS level","10","10","94810","84720"
"In post","2022","Welsh Government","Other","Outside London","SEO","235","220","46510","47470"
"In post","2022","Welsh Government","Planning","Outside London","AO","10","10","23280","22960"
"In post","2022","Welsh Government","Planning","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Welsh Government","Planning","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Planning","Outside London","G7","25","20","59000","61440"
"In post","2022","Welsh Government","Planning","Outside London","HEO","15","15","37600","38160"
"In post","2022","Welsh Government","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Planning","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Welsh Government","Policy","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Policy","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Policy","Outside London","AO","115","110","24240","24630"
"In post","2022","Welsh Government","Policy","Outside London","EO","315","295","28790","29430"
"In post","2022","Welsh Government","Policy","Outside London","G6","55","50","71840","75480"
"In post","2022","Welsh Government","Policy","Outside London","G7","270","260","59880","61440"
"In post","2022","Welsh Government","Policy","Outside London","HEO","470","445","37580","38160"
"In post","2022","Welsh Government","Policy","Outside London","SCS level","65","65","87410","78600"
"In post","2022","Welsh Government","Policy","Outside London","SEO","360","345","46200","47470"
"In post","2022","Welsh Government","Policy","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Policy","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Policy","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Project Delivery","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Welsh Government","Project Delivery","Outside London","EO","20","15","28910","29430"
"In post","2022","Welsh Government","Project Delivery","Outside London","G6","15","15","72770","75480"
"In post","2022","Welsh Government","Project Delivery","Outside London","G7","25","25","60980","61440"
"In post","2022","Welsh Government","Project Delivery","Outside London","HEO","45","45","37730","38160"
"In post","2022","Welsh Government","Project Delivery","Outside London","SEO","30","30","46670","47470"
"In post","2022","Welsh Government","Property","Outside London","AO","15","15","24630","24630"
"In post","2022","Welsh Government","Property","Outside London","EO","15","10","29430","29430"
"In post","2022","Welsh Government","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Property","Outside London","G7","10","10","60790","61440"
"In post","2022","Welsh Government","Property","Outside London","HEO","10","10","36530","38160"
"In post","2022","Welsh Government","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Property","Outside London","SEO","10","10","47470","47470"
"In post","2022","Welsh Government","Science and Engineering","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Science and Engineering","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Welsh Government","Science and Engineering","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Welsh Government","Science and Engineering","Outside London","G7","15","10","60890","61440"
"In post","2022","Welsh Government","Science and Engineering","Outside London","HEO","15","15","37660","38160"
"In post","2022","Welsh Government","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Science and Engineering","Outside London","SEO","20","20","47310","47470"
"In post","2022","Welsh Government","Social Research","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Welsh Government","Social Research","Outside London","EO","10","5","[c]","[c]"
"In post","2022","Welsh Government","Social Research","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Social Research","Outside London","G7","15","15","58000","61440"
"In post","2022","Welsh Government","Social Research","Outside London","HEO","20","20","34820","34190"
"In post","2022","Welsh Government","Social Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Social Research","Outside London","SEO","30","30","44780","47470"
"In post","2022","Welsh Government","Statistics","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Welsh Government","Statistics","Outside London","EO","20","20","28460","29430"
"In post","2022","Welsh Government","Statistics","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Welsh Government","Statistics","Outside London","G7","15","15","58280","61440"
"In post","2022","Welsh Government","Statistics","Outside London","HEO","25","25","34560","33190"
"In post","2022","Welsh Government","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Statistics","Outside London","SEO","20","20","44590","45840"
"In post","2022","Welsh Government","Tax","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Tax","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Tax","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Tax","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Unknown","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Welsh Government","Veterinarian","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Veterinarian","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Welsh Government","Veterinarian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","London","G6","45","[c]","68840","67730"
"Leaver CS","2022","Attorney General's Departments","Legal","London","G7","115","[c]","53910","53050"
"Leaver CS","2022","Attorney General's Departments","Legal","London","HEO","15","[c]","41830","43920"
"Leaver CS","2022","Attorney General's Departments","Legal","London","SCS level","15","[c]","90270","81420"
"Leaver CS","2022","Attorney General's Departments","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","Outside London","G7","110","[c]","56910","55610"
"Leaver CS","2022","Attorney General's Departments","Legal","Outside London","HEO","30","[c]","37740","38000"
"Leaver CS","2022","Attorney General's Departments","Legal","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","London","AO","30","[c]","22800","23770"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Outside London","AO","100","[c]","21960","22200"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Outside London","EO","30","[c]","27740","28430"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","London","EO","35","[c]","27300","27350"
"Leaver CS","2022","Attorney General's Departments","Other","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Property","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Outside London","SEO","10","[c]","37820","37280"
"Leaver CS","2022","Cabinet Office","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Policy","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","London","AO","50","[c]","20580","18450"
"Leaver CS","2022","Cabinet Office","Unknown","London","EO","40","[c]","27850","27500"
"Leaver CS","2022","Cabinet Office","Unknown","London","G6","55","[c]","72270","68210"
"Leaver CS","2022","Cabinet Office","Unknown","London","G7","140","[c]","58260","56340"
"Leaver CS","2022","Cabinet Office","Unknown","London","HEO","90","[c]","32710","34550"
"Leaver CS","2022","Cabinet Office","Unknown","London","SCS level","60","[c]","102810","94990"
"Leaver CS","2022","Cabinet Office","Unknown","London","SEO","50","[c]","41360","40600"
"Leaver CS","2022","Cabinet Office","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Outside London","AO","25","[c]","20740","21050"
"Leaver CS","2022","Cabinet Office","Unknown","Outside London","EO","20","[c]","25580","25210"
"Leaver CS","2022","Cabinet Office","Unknown","Outside London","G6","15","[c]","79890","81400"
"Leaver CS","2022","Cabinet Office","Unknown","Outside London","G7","25","[c]","60220","56520"
"Leaver CS","2022","Cabinet Office","Unknown","Outside London","HEO","40","[c]","31960","32000"
"Leaver CS","2022","Cabinet Office","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Outside London","SEO","20","[c]","39020","38650"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","EO","10","[c]","27050","27500"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","G7","25","[c]","61960","61710"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","HEO","20","[c]","33020","33930"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","SCS level","10","[c]","101300","90450"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Digital, Data and Technology","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","Outside London","EO","10","[c]","25010","24440"
"Leaver CS","2022","Charity Commission","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Digital, Data and Technology","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
