"Status","Year","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","40","[c]","59930","75500"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","Heterosexual / straight","60","[c]","39090","34480"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","Unknown","40","[c]","45270","40350"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","Heterosexual / straight","70","[c]","44320","37320"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","Unknown","45","[c]","56580","51510"
"Leaver CS","2022","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Female","Heterosexual / straight","240","[c]","37980","32170"
"Leaver CS","2022","Scottish Government","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Female","Unknown","355","[c]","32120","27230"
"Leaver CS","2022","Scottish Government","Male","Heterosexual / straight","285","[c]","40020","35000"
"Leaver CS","2022","Scottish Government","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Unknown","475","[c]","34310","31060"
"Leaver CS","2022","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Female","Heterosexual / straight","155","[c]","27280","23050"
"Leaver CS","2022","UK Statistics Authority","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Female","Unknown","80","[c]","27050","23050"
"Leaver CS","2022","UK Statistics Authority","Male","Heterosexual / straight","175","[c]","27850","23130"
"Leaver CS","2022","UK Statistics Authority","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Male","Unknown","100","[c]","29320","23880"
"Leaver CS","2022","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Female","Heterosexual / straight","110","[c]","39360","36080"
"Leaver CS","2022","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Male","Heterosexual / straight","90","[c]","45370","37410"
"Leaver CS","2022","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Heterosexual / straight","120","[c]","41030","31630"
"Leaver Dept.","2022","Attorney General's Departments","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Unknown","40","[c]","46060","50500"
"Leaver Dept.","2022","Attorney General's Departments","Male","Heterosexual / straight","55","[c]","42610","31560"
"Leaver Dept.","2022","Attorney General's Departments","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Female","Heterosexual / straight","500","[c]","46080","40600"
"Leaver Dept.","2022","Cabinet Office","Female","LGBO","40","[c]","40400","35590"
"Leaver Dept.","2022","Cabinet Office","Female","Undeclared","45","[c]","43160","35070"
"Leaver Dept.","2022","Cabinet Office","Female","Unknown","455","[c]","37150","32000"
"Leaver Dept.","2022","Cabinet Office","Male","Heterosexual / straight","350","[c]","45620","38070"
"Leaver Dept.","2022","Cabinet Office","Male","LGBO","50","[c]","43470","39400"
"Leaver Dept.","2022","Cabinet Office","Male","Undeclared","50","[c]","42180","34640"
"Leaver Dept.","2022","Cabinet Office","Male","Unknown","380","[c]","39220","32000"
"Leaver Dept.","2022","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","280","[c]","42700","38160"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","LGBO","35","[c]","40180","36740"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Unknown","65","[c]","34870","31950"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","235","[c]","45040","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","LGBO","45","[c]","43990","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Undeclared","35","[c]","41600","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Unknown","75","[c]","37040","34450"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","80","[c]","41680","34360"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","75","[c]","48270","51730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Female","Heterosexual / straight","210","[c]","41140","36780"
"Leaver Dept.","2022","Department for Education","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Female","Unknown","50","[c]","45370","40720"
"Leaver Dept.","2022","Department for Education","Male","Heterosexual / straight","130","[c]","43480","39870"
"Leaver Dept.","2022","Department for Education","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Male","Unknown","40","[c]","42740","38880"
"Leaver Dept.","2022","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","205","[c]","28750","24920"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","Heterosexual / straight","155","[c]","39510","36340"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","Heterosexual / straight","115","[c]","43010","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Female","Heterosexual / straight","195","[c]","35510","32180"
"Leaver Dept.","2022","Department for Transport","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Female","Unknown","80","[c]","35200","31040"
"Leaver Dept.","2022","Department for Transport","Male","Heterosexual / straight","195","[c]","38150","34710"
"Leaver Dept.","2022","Department for Transport","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Male","Undeclared","40","[c]","35650","32320"
"Leaver Dept.","2022","Department for Transport","Male","Unknown","80","[c]","36170","31820"
"Leaver Dept.","2022","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Female","Heterosexual / straight","1340","[c]","29190","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Female","LGBO","85","[c]","28150","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Female","Undeclared","130","[c]","29810","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Female","Unknown","295","[c]","30980","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Male","Heterosexual / straight","860","[c]","30230","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Male","LGBO","105","[c]","29580","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Male","Undeclared","90","[c]","32180","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Male","Unknown","200","[c]","32160","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Female","Heterosexual / straight","3315","[c]","39590","34530"
"Leaver Dept.","2022","Department of Health and Social Care","Female","LGBO","175","[c]","36600","32330"
"Leaver Dept.","2022","Department of Health and Social Care","Female","Undeclared","1020","[c]","41900","37260"
"Leaver Dept.","2022","Department of Health and Social Care","Female","Unknown","680","[c]","48460","40570"
"Leaver Dept.","2022","Department of Health and Social Care","Male","Heterosexual / straight","1430","[c]","45010","38200"
"Leaver Dept.","2022","Department of Health and Social Care","Male","LGBO","190","[c]","42170","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Male","Undeclared","680","[c]","48900","40650"
"Leaver Dept.","2022","Department of Health and Social Care","Male","Unknown","375","[c]","55320","50420"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
