"Status","Year","Function_of_post","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Project Delivery","Ministry of Defence","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence","Southern Scotland","Outside London","25","[c]","25190","24270"
"Leaver CS","2022","Project Delivery","Ministry of Defence","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence","West Central Scotland","Outside London","30","[c]","31920","26000"
"Leaver CS","2022","Project Delivery","Ministry of Defence","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Ministry of Defence","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","National Crime Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office of Gas and Electricity Markets","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Office of Gas and Electricity Markets","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scottish Government","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Export Finance","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","UK Statistics Authority","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Water Services Regulation Authority","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Attorney General's Departments","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cabinet Office","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cabinet Office","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cabinet Office","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cabinet Office","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cabinet Office","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Competition and Markets Authority","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Education","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Levelling Up, Housing and Communities","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Transport","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Transport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department for Work and Pensions","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Department of Health and Social Care","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Foreign, Commonwealth and Development Office","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Foreign, Commonwealth and Development Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","10","[c]","31000","26030"
"Leaver CS","2022","Property","HM Revenue and Customs","Devon","Outside London","25","[c]","22530","22010"
"Leaver CS","2022","Property","HM Revenue and Customs","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Outer London - South","London","15","[c]","42760","34570"
"Leaver CS","2022","Property","HM Revenue and Customs","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","Tees Valley and Durham","Outside London","40","[c]","21760","21750"
"Leaver CS","2022","Property","HM Revenue and Customs","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","HM Revenue and Customs","West Yorkshire","Outside London","70","[c]","22910","22040"
"Leaver CS","2022","Property","Ministry of Defence","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","East Anglia","Outside London","15","[c]","30570","26670"
"Leaver CS","2022","Property","Ministry of Defence","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","36410","33300"
"Leaver CS","2022","Property","Ministry of Defence","Hampshire and Isle of Wight","Outside London","30","[c]","34110","33300"
"Leaver CS","2022","Property","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","21090","19010"
"Leaver CS","2022","Property","Ministry of Defence","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","North Yorkshire","Outside London","15","[c]","33190","33300"
"Leaver CS","2022","Property","Ministry of Defence","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Defence","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Justice","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","National Crime Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","Eastern Scotland","Outside London","20","[c]","32480","26900"
"Leaver CS","2022","Property","Scottish Government","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Government","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","The National Archives","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Statistics Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Attorney General's Departments","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","North Yorkshire","Outside London","40","[c]","29350","26670"
"Leaver CS","2022","Security","Cabinet Office","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Cabinet Office","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Chancellor's other departments","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Levelling Up, Housing and Communities","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","34390","33390"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Treasury","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Outside London","95","[c]","31610","27680"
"Leaver CS","2022","Security","Ministry of Defence","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Cumbria","Outside London","15","[c]","29610","25680"
"Leaver CS","2022","Security","Ministry of Defence","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Devon","Outside London","45","[c]","27420","25340"
"Leaver CS","2022","Security","Ministry of Defence","Dorset and Somerset","Outside London","10","[c]","25040","25000"
"Leaver CS","2022","Security","Ministry of Defence","East Anglia","Outside London","50","[c]","39630","35480"
"Leaver CS","2022","Security","Ministry of Defence","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Essex","Outside London","25","[c]","35450","39070"
"Leaver CS","2022","Security","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","30460","30610"
"Leaver CS","2022","Security","Ministry of Defence","Hampshire and Isle of Wight","Outside London","60","[c]","30140","26670"
"Leaver CS","2022","Security","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","34250","39070"
"Leaver CS","2022","Security","Ministry of Defence","Highlands and Islands","Outside London","10","[c]","24350","20180"
"Leaver CS","2022","Security","Ministry of Defence","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Inner London - West","London","35","[c]","34280","36650"
"Leaver CS","2022","Security","Ministry of Defence","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Lincolnshire","Outside London","10","[c]","23770","19810"
"Leaver CS","2022","Security","Ministry of Defence","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","North Yorkshire","Outside London","30","[c]","34050","39070"
"Leaver CS","2022","Security","Ministry of Defence","Northern Ireland","Outside London","15","[c]","22090","20560"
"Leaver CS","2022","Security","Ministry of Defence","Outer London - West and North West","London","20","[c]","29640","29250"
"Leaver CS","2022","Security","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Shropshire and Staffordshire","Outside London","10","[c]","29250","25830"
"Leaver CS","2022","Security","Ministry of Defence","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","West Central Scotland","Outside London","75","[c]","35920","39070"
"Leaver CS","2022","Security","Ministry of Defence","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scottish Government","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","10","[c]","32500","24030"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","15","[c]","45170","38820"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","28620","21270"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
