"Status","Year","Region_ITL1","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","125","[c]","26920","21260"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","Unknown","35","[c]","25860","21550"
"Leaver CS","2022","South West (England)","Devon","Outside London","Heterosexual / straight","470","[c]","30240","26710"
"Leaver CS","2022","South West (England)","Devon","Outside London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Outside London","Undeclared","105","[c]","30840","27570"
"Leaver CS","2022","South West (England)","Devon","Outside London","Unknown","150","[c]","28290","25000"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Outside London","Heterosexual / straight","355","[c]","29340","27130"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Outside London","Undeclared","45","[c]","29450","26950"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Outside London","Unknown","110","[c]","31600","27170"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","1670","[c]","34590","30420"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","100","[c]","29530","27570"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","255","[c]","36720","35060"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","575","[c]","31180","27570"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","390","[c]","29260","21840"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Undeclared","175","[c]","25550","21840"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","635","[c]","34890","30780"
"Leaver CS","2022","Wales","East Wales","Outside London","Heterosexual / straight","775","[c]","33110","27570"
"Leaver CS","2022","Wales","East Wales","Outside London","LGBO","60","[c]","32750","25640"
"Leaver CS","2022","Wales","East Wales","Outside London","Undeclared","90","[c]","34890","27570"
"Leaver CS","2022","Wales","East Wales","Outside London","Unknown","630","[c]","28670","23780"
"Leaver CS","2022","Wales","West Wales and The Valleys","Outside London","Heterosexual / straight","425","[c]","29620","26120"
"Leaver CS","2022","Wales","West Wales and The Valleys","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Outside London","Undeclared","45","[c]","31660","26780"
"Leaver CS","2022","Wales","West Wales and The Valleys","Outside London","Unknown","155","[c]","25230","24320"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","295","[c]","28210","27570"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","120","[c]","23310","21300"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","Heterosexual / straight","460","[c]","29210","27570"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","Undeclared","50","[c]","29810","27570"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","Unknown","220","[c]","25930","22600"
"Leaver CS","2022","West Midlands (England)","West Midlands","Outside London","Heterosexual / straight","750","[c]","32830","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","Outside London","LGBO","50","[c]","30870","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","Outside London","Undeclared","100","[c]","31410","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","Outside London","Unknown","585","[c]","32970","27570"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","295","[c]","28100","26930"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Outside London","Heterosexual / straight","270","[c]","31650","27570"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Outside London","Undeclared","40","[c]","35190","32740"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Outside London","Unknown","90","[c]","30170","25210"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Outside London","Heterosexual / straight","500","[c]","30120","27000"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Outside London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Outside London","Undeclared","60","[c]","32200","27570"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Outside London","Unknown","150","[c]","30480","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Outside London","Heterosexual / straight","885","[c]","30750","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Outside London","LGBO","75","[c]","26740","26050"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Outside London","Undeclared","185","[c]","29760","26080"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Outside London","Unknown","780","[c]","30950","27570"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","305","[c]","33120","27570"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","Undeclared","35","[c]","32100","31210"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","Unknown","125","[c]","38030","30750"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","80","[c]","26790","24000"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","60","[c]","35880","30750"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Outside London","Heterosexual / straight","315","[c]","37170","30460"
"Leaver Dept.","2022","East of England","East Anglia","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Outside London","Undeclared","45","[c]","38760","35290"
"Leaver Dept.","2022","East of England","East Anglia","Outside London","Unknown","70","[c]","44590","36060"
"Leaver Dept.","2022","East of England","Essex","Outside London","Heterosexual / straight","95","[c]","36640","30460"
"Leaver Dept.","2022","East of England","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - East","London","Heterosexual / straight","1560","[c]","44350","40070"
"Leaver Dept.","2022","London","Inner London - East","London","LGBO","145","[c]","43070","40070"
"Leaver Dept.","2022","London","Inner London - East","London","Undeclared","255","[c]","46550","40070"
"Leaver Dept.","2022","London","Inner London - East","London","Unknown","485","[c]","50820","47090"
"Leaver Dept.","2022","London","Inner London - West","London","Heterosexual / straight","3090","[c]","46080","40600"
"Leaver Dept.","2022","London","Inner London - West","London","LGBO","420","[c]","42250","37640"
"Leaver Dept.","2022","London","Inner London - West","London","Undeclared","940","[c]","45050","40600"
"Leaver Dept.","2022","London","Inner London - West","London","Unknown","1615","[c]","41970","34710"
"Leaver Dept.","2022","London","Outer London - East and North East","London","Heterosexual / straight","85","[c]","30880","31060"
"Leaver Dept.","2022","London","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","London","Heterosexual / straight","205","[c]","39090","35050"
"Leaver Dept.","2022","London","Outer London - South","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","London","Unknown","105","[c]","31910","31530"
"Leaver Dept.","2022","London","Outer London - West and North West","London","Heterosexual / straight","880","[c]","38410","32330"
"Leaver Dept.","2022","London","Outer London - West and North West","London","LGBO","55","[c]","41140","34970"
"Leaver Dept.","2022","London","Outer London - West and North West","London","Undeclared","110","[c]","42750","34960"
"Leaver Dept.","2022","London","Outer London - West and North West","London","Unknown","270","[c]","49960","41950"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","415","[c]","31300","27570"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","Outside London","LGBO","35","[c]","30350","27570"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","Outside London","Undeclared","40","[c]","36080","28590"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","Outside London","Unknown","290","[c]","33870","27570"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","Outside London","Heterosexual / straight","140","[c]","31210","27570"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","Outside London","Heterosexual / straight","75","[c]","33710","27570"
"Leaver Dept.","2022","North West (England)","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","Outside London","Heterosexual / straight","600","[c]","32940","27570"
"Leaver Dept.","2022","North West (England)","Greater Manchester","Outside London","LGBO","55","[c]","35660","28200"
"Leaver Dept.","2022","North West (England)","Greater Manchester","Outside London","Undeclared","70","[c]","33180","27570"
"Leaver Dept.","2022","North West (England)","Greater Manchester","Outside London","Unknown","265","[c]","31730","27570"
"Leaver Dept.","2022","North West (England)","Lancashire","Outside London","Heterosexual / straight","165","[c]","33600","28590"
"Leaver Dept.","2022","North West (England)","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","Outside London","Unknown","80","[c]","32290","27570"
"Leaver Dept.","2022","North West (England)","Merseyside","Outside London","Heterosexual / straight","445","[c]","29880","26510"
"Leaver Dept.","2022","North West (England)","Merseyside","Outside London","LGBO","35","[c]","27830","25130"
"Leaver Dept.","2022","North West (England)","Merseyside","Outside London","Undeclared","40","[c]","36630","27570"
"Leaver Dept.","2022","North West (England)","Merseyside","Outside London","Unknown","160","[c]","32320","27570"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Overseas","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","Outside London","Heterosexual / straight","205","[c]","28310","27570"
"Leaver Dept.","2022","Scotland","Eastern Scotland","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","Outside London","Unknown","215","[c]","32740","27570"
"Leaver Dept.","2022","Scotland","Highlands and Islands","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","Outside London","Heterosexual / straight","85","[c]","35560","28980"
"Leaver Dept.","2022","Scotland","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","Outside London","Heterosexual / straight","335","[c]","28130","27570"
"Leaver Dept.","2022","Scotland","West Central Scotland","Outside London","LGBO","35","[c]","27020","27570"
"Leaver Dept.","2022","Scotland","West Central Scotland","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","Outside London","Unknown","175","[c]","31780","27570"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","275","[c]","39950","37000"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","45","[c]","48250","40560"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","105","[c]","45740","42380"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","190","[c]","37040","30210"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","Outside London","Unknown","50","[c]","33430","31320"
"Leaver Dept.","2022","South East (England)","Kent","Outside London","Heterosexual / straight","130","[c]","36550","29950"
"Leaver Dept.","2022","South East (England)","Kent","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","Outside London","Heterosexual / straight","125","[c]","37200","29290"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","Outside London","Heterosexual / straight","110","[c]","34280","30920"
"Leaver Dept.","2022","South West (England)","Devon","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","1335","[c]","35820","30720"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","85","[c]","32540","28080"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","225","[c]","39390","36330"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","250","[c]","43600","38360"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","290","[c]","38360","33250"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Undeclared","205","[c]","35740","33210"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","210","[c]","36090","32000"
"Leaver Dept.","2022","Wales","East Wales","Outside London","Heterosexual / straight","300","[c]","34110","29870"
"Leaver Dept.","2022","Wales","East Wales","Outside London","LGBO","45","[c]","37240","31990"
"Leaver Dept.","2022","Wales","East Wales","Outside London","Undeclared","30","[c]","32640","27570"
"Leaver Dept.","2022","Wales","East Wales","Outside London","Unknown","195","[c]","33120","29540"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","Outside London","Heterosexual / straight","120","[c]","32210","27570"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","70","[c]","31490","27570"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","Heterosexual / straight","110","[c]","32510","27570"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","Outside London","Heterosexual / straight","675","[c]","32650","27570"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","Outside London","LGBO","40","[c]","31580","27570"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","Outside London","Undeclared","70","[c]","34700","27570"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","Outside London","Unknown","270","[c]","34650","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","Outside London","Heterosexual / straight","165","[c]","39380","33300"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","Outside London","Heterosexual / straight","200","[c]","37410","35310"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","Outside London","Unknown","45","[c]","37870","30710"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","Outside London","Heterosexual / straight","560","[c]","35680","30450"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","Outside London","LGBO","45","[c]","33980","28970"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","Outside London","Undeclared","310","[c]","37820","32000"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","Outside London","Unknown","210","[c]","35370","30880"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","1265","[c]","27400","26130"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","LGBO","120","[c]","26470","26450"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","Undeclared","85","[c]","28970","26590"
"New entrant CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","Unknown","660","[c]","26490","25000"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","660","[c]","25300","23140"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","50","[c]","23690","21260"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","45","[c]","27890","23170"
"New entrant CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","295","[c]","24280","23140"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Outside London","Heterosexual / straight","345","[c]","27340","25710"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Lincolnshire","Outside London","Unknown","70","[c]","27100","26130"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","475","[c]","29440","28140"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Outside London","LGBO","35","[c]","30160","28140"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Bedfordshire and Hertfordshire","Outside London","Unknown","205","[c]","27870","26130"
"New entrant CS","2022","East of England","East Anglia","Outside London","Heterosexual / straight","1105","[c]","26780","24800"
"New entrant CS","2022","East of England","East Anglia","Outside London","LGBO","95","[c]","25550","23140"
"New entrant CS","2022","East of England","East Anglia","Outside London","Undeclared","85","[c]","27750","25240"
"New entrant CS","2022","East of England","East Anglia","Outside London","Unknown","480","[c]","27300","24880"
"New entrant CS","2022","East of England","Essex","Outside London","Heterosexual / straight","445","[c]","28920","24920"
"New entrant CS","2022","East of England","Essex","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Essex","Outside London","Unknown","270","[c]","26540","24880"
"New entrant CS","2022","London","Inner London - East","London","Heterosexual / straight","1820","[c]","37750","32310"
"New entrant CS","2022","London","Inner London - East","London","LGBO","200","[c]","38110","33120"
"New entrant CS","2022","London","Inner London - East","London","Undeclared","205","[c]","39530","33700"
