"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Mixed","No function","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","33620","32320"
"Leaver Dept.","2022","Mixed","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","London","Inner London - West","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
