"Status","Year","Disability","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","London","Inner London - West","30","[c]","48580","42730"
"Leaver Dept.","2022","Declared disabled","Home Office","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North West (England)","Merseyside","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","London","Inner London - West","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","36940","35630"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","London","Inner London - West","50","[c]","40120","36800"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Gas and Electricity Markets","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Gas and Electricity Markets","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Scotland","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Scotland","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Wales","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Wales","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Government","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Government","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Government","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Government","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Government","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","The National Archives","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Export Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Statistics Authority","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Statistics Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Statistics Authority","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Statistics Authority","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Welsh Government","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Welsh Government","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","London","Inner London - West","125","[c]","44440","40170"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","East of England","East Anglia","15","[c]","[c]","[c]"
