"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Outside London","SEO","Female","55","[c]","38960","38650"
"New entrant CS","2022","Black","Outside London","SEO","Male","65","[c]","39710","38770"
"New entrant CS","2022","Black","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Unknown","Female","120","[c]","26140","24270"
"New entrant CS","2022","Black","Outside London","Unknown","Male","70","[c]","28610","26310"
"New entrant CS","2022","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","AO","Female","45","[c]","24970","24900"
"New entrant CS","2022","Mixed","London","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","EO","Female","100","[c]","28220","27910"
"New entrant CS","2022","Mixed","London","EO","Male","70","[c]","28940","28850"
"New entrant CS","2022","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","G7","Female","35","[c]","54790","54700"
"New entrant CS","2022","Mixed","London","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","HEO","Female","95","[c]","34680","34260"
"New entrant CS","2022","Mixed","London","HEO","Male","55","[c]","34260","34020"
"New entrant CS","2022","Mixed","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SEO","Female","30","[c]","42300","42470"
"New entrant CS","2022","Mixed","London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Unknown","Female","40","[c]","33570","32000"
"New entrant CS","2022","Mixed","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","AO","Female","220","[c]","22030","21260"
"New entrant CS","2022","Mixed","Outside London","AO","Male","155","[c]","22580","21260"
"New entrant CS","2022","Mixed","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","EO","Female","170","[c]","26660","27230"
"New entrant CS","2022","Mixed","Outside London","EO","Male","115","[c]","26640","26590"
"New entrant CS","2022","Mixed","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","HEO","Female","70","[c]","31100","30950"
"New entrant CS","2022","Mixed","Outside London","HEO","Male","45","[c]","30990","30460"
"New entrant CS","2022","Mixed","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SEO","Male","35","[c]","39480","38340"
"New entrant CS","2022","Mixed","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Unknown","Female","120","[c]","26860","24000"
"New entrant CS","2022","Mixed","Outside London","Unknown","Male","30","[c]","28860","24800"
"New entrant CS","2022","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","EO","Female","40","[c]","28460","28310"
"New entrant CS","2022","Other ethnicity","London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","AO","Female","60","[c]","22070","21260"
"New entrant CS","2022","Other ethnicity","Outside London","AO","Male","30","[c]","22660","21260"
"New entrant CS","2022","Other ethnicity","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","EO","Male","35","[c]","29480","29970"
"New entrant CS","2022","Undeclared","London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","AO","Female","100","[c]","21610","21260"
"New entrant CS","2022","Undeclared","Outside London","AO","Male","95","[c]","22260","21260"
"New entrant CS","2022","Undeclared","Outside London","EO","Female","60","[c]","26680","27570"
"New entrant CS","2022","Undeclared","Outside London","EO","Male","100","[c]","27040","27570"
"New entrant CS","2022","Undeclared","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","G7","Male","35","[c]","52890","49620"
"New entrant CS","2022","Undeclared","Outside London","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","HEO","Male","70","[c]","31700","31790"
"New entrant CS","2022","Undeclared","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","SEO","Male","50","[c]","39540","38650"
"New entrant CS","2022","Undeclared","Outside London","Unknown","Female","50","[c]","28120","26310"
"New entrant CS","2022","Undeclared","Outside London","Unknown","Male","50","[c]","30950","28200"
"New entrant CS","2022","Undeclared","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
