"Status","Year","Age","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AO","Heterosexual / straight","135","[c]","24120","23780"
"Leaver Dept.","2022","20-29","London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","EO","Heterosexual / straight","565","[c]","28470","27850"
"Leaver Dept.","2022","20-29","London","EO","LGBO","75","[c]","28520","27680"
"Leaver Dept.","2022","20-29","London","EO","Undeclared","105","[c]","27540","27500"
"Leaver Dept.","2022","20-29","London","EO","Unknown","125","[c]","29020","28650"
"Leaver Dept.","2022","20-29","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","G7","Heterosexual / straight","180","[c]","54110","53910"
"Leaver Dept.","2022","20-29","London","G7","LGBO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","G7","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","G7","Unknown","90","[c]","54450","54700"
"Leaver Dept.","2022","20-29","London","HEO","Heterosexual / straight","750","[c]","33610","33570"
"Leaver Dept.","2022","20-29","London","HEO","LGBO","125","[c]","33610","33570"
"Leaver Dept.","2022","20-29","London","HEO","Undeclared","160","[c]","33370","33210"
"Leaver Dept.","2022","20-29","London","HEO","Unknown","545","[c]","32330","32000"
"Leaver Dept.","2022","20-29","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","SEO","Heterosexual / straight","300","[c]","40900","40410"
"Leaver Dept.","2022","20-29","London","SEO","LGBO","50","[c]","40250","40070"
"Leaver Dept.","2022","20-29","London","SEO","Undeclared","60","[c]","40540","40070"
"Leaver Dept.","2022","20-29","London","SEO","Unknown","75","[c]","40700","40600"
"Leaver Dept.","2022","20-29","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","AA","Heterosexual / straight","55","[c]","19320","19100"
"Leaver Dept.","2022","20-29","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","AO","Heterosexual / straight","530","[c]","21070","21170"
"Leaver Dept.","2022","20-29","Outside London","AO","LGBO","75","[c]","21070","21170"
"Leaver Dept.","2022","20-29","Outside London","AO","Undeclared","70","[c]","21110","21070"
"Leaver Dept.","2022","20-29","Outside London","AO","Unknown","370","[c]","21000","21050"
"Leaver Dept.","2022","20-29","Outside London","EO","Heterosexual / straight","775","[c]","25860","26670"
"Leaver Dept.","2022","20-29","Outside London","EO","LGBO","95","[c]","26330","27570"
"Leaver Dept.","2022","20-29","Outside London","EO","Undeclared","80","[c]","25660","26510"
"Leaver Dept.","2022","20-29","Outside London","EO","Unknown","205","[c]","26170","26880"
"Leaver Dept.","2022","20-29","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","HEO","Heterosexual / straight","350","[c]","30400","30200"
"Leaver Dept.","2022","20-29","Outside London","HEO","LGBO","50","[c]","30430","30090"
"Leaver Dept.","2022","20-29","Outside London","HEO","Undeclared","70","[c]","30160","29730"
"Leaver Dept.","2022","20-29","Outside London","HEO","Unknown","140","[c]","30840","30910"
"Leaver Dept.","2022","20-29","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","SEO","Heterosexual / straight","125","[c]","38030","36840"
"Leaver Dept.","2022","20-29","Outside London","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","SEO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outside London","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HEO","Unknown","110","[c]","31800","32000"
"Leaver Dept.","2022","20-29","Unknown","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AO","Heterosexual / straight","55","[c]","24210","23780"
"Leaver Dept.","2022","30-39","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","EO","Heterosexual / straight","220","[c]","28830","28670"
"Leaver Dept.","2022","30-39","London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","EO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","EO","Unknown","60","[c]","29050","28650"
"Leaver Dept.","2022","30-39","London","G6","Heterosexual / straight","175","[c]","67790","66020"
"Leaver Dept.","2022","30-39","London","G6","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","G6","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","G6","Unknown","65","[c]","65210","64500"
"Leaver Dept.","2022","30-39","London","G7","Heterosexual / straight","460","[c]","54340","54230"
"Leaver Dept.","2022","30-39","London","G7","LGBO","55","[c]","54770","54170"
"Leaver Dept.","2022","30-39","London","G7","Undeclared","110","[c]","54770","53600"
"Leaver Dept.","2022","30-39","London","G7","Unknown","195","[c]","54880","54700"
"Leaver Dept.","2022","30-39","London","HEO","Heterosexual / straight","370","[c]","33780","33570"
"Leaver Dept.","2022","30-39","London","HEO","LGBO","50","[c]","34180","34020"
"Leaver Dept.","2022","30-39","London","HEO","Undeclared","95","[c]","33580","33570"
"Leaver Dept.","2022","30-39","London","HEO","Unknown","190","[c]","33330","33160"
"Leaver Dept.","2022","30-39","London","SCS level","Heterosexual / straight","60","[c]","80790","75500"
"Leaver Dept.","2022","30-39","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","SEO","Heterosexual / straight","415","[c]","41220","40680"
"Leaver Dept.","2022","30-39","London","SEO","LGBO","40","[c]","41530","40650"
"Leaver Dept.","2022","30-39","London","SEO","Undeclared","80","[c]","41000","40600"
"Leaver Dept.","2022","30-39","London","SEO","Unknown","120","[c]","41530","40940"
"Leaver Dept.","2022","30-39","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","AA","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","AO","Heterosexual / straight","370","[c]","21220","21260"
"Leaver Dept.","2022","30-39","Outside London","AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","AO","Undeclared","35","[c]","21460","21260"
"Leaver Dept.","2022","30-39","Outside London","AO","Unknown","225","[c]","21330","21130"
"Leaver Dept.","2022","30-39","Outside London","EO","Heterosexual / straight","700","[c]","26310","27570"
"Leaver Dept.","2022","30-39","Outside London","EO","LGBO","65","[c]","26650","27570"
"Leaver Dept.","2022","30-39","Outside London","EO","Undeclared","65","[c]","26280","27570"
"Leaver Dept.","2022","30-39","Outside London","EO","Unknown","225","[c]","26890","27570"
"Leaver Dept.","2022","30-39","Outside London","G6","Heterosexual / straight","35","[c]","69430","66660"
"Leaver Dept.","2022","30-39","Outside London","G6","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","G7","Heterosexual / straight","200","[c]","51830","50730"
"Leaver Dept.","2022","30-39","Outside London","G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","G7","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","G7","Unknown","65","[c]","53000","51310"
"Leaver Dept.","2022","30-39","Outside London","HEO","Heterosexual / straight","450","[c]","31450","30980"
"Leaver Dept.","2022","30-39","Outside London","HEO","LGBO","40","[c]","30560","30460"
"Leaver Dept.","2022","30-39","Outside London","HEO","Undeclared","60","[c]","31710","31990"
"Leaver Dept.","2022","30-39","Outside London","HEO","Unknown","170","[c]","32060","31990"
"Leaver Dept.","2022","30-39","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","SEO","Heterosexual / straight","395","[c]","38730","38150"
"Leaver Dept.","2022","30-39","Outside London","SEO","LGBO","35","[c]","38880","38340"
"Leaver Dept.","2022","30-39","Outside London","SEO","Undeclared","65","[c]","39450","39110"
"Leaver Dept.","2022","30-39","Outside London","SEO","Unknown","100","[c]","39320","38170"
"Leaver Dept.","2022","30-39","Outside London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AO","Heterosexual / straight","40","[c]","23820","23940"
"Leaver Dept.","2022","40-49","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","EO","Heterosexual / straight","120","[c]","28800","28650"
"Leaver Dept.","2022","40-49","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","G6","Heterosexual / straight","155","[c]","68540","66800"
"Leaver Dept.","2022","40-49","London","G6","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","G6","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","G6","Unknown","75","[c]","68230","67810"
"Leaver Dept.","2022","40-49","London","G7","Heterosexual / straight","295","[c]","55210","54290"
"Leaver Dept.","2022","40-49","London","G7","LGBO","30","[c]","54950","53930"
"Leaver Dept.","2022","40-49","London","G7","Undeclared","65","[c]","55060","54700"
"Leaver Dept.","2022","40-49","London","G7","Unknown","140","[c]","56290","54740"
"Leaver Dept.","2022","40-49","London","HEO","Heterosexual / straight","155","[c]","34000","33670"
"Leaver Dept.","2022","40-49","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","HEO","Unknown","50","[c]","35200","34550"
"Leaver Dept.","2022","40-49","London","SCS level","Heterosexual / straight","140","[c]","90570","87210"
"Leaver Dept.","2022","40-49","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","SCS level","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","SCS level","Unknown","50","[c]","90530","82720"
"Leaver Dept.","2022","40-49","London","SEO","Heterosexual / straight","220","[c]","41210","40960"
"Leaver Dept.","2022","40-49","London","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","SEO","Undeclared","50","[c]","40700","40480"
"Leaver Dept.","2022","40-49","London","SEO","Unknown","85","[c]","41920","41350"
"Leaver Dept.","2022","40-49","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
