"Status","Year","Age","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Companies House","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Companies House","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Companies House","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Companies House","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Companies House","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","London","G7","15","[c]","57670","57890"
"Leaver CS","2022","30-39","Competition and Markets Authority","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Office and Procurator Fiscal Service","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Office and Procurator Fiscal Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Office and Procurator Fiscal Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Office and Procurator Fiscal Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","London","G7","20","[c]","54420","55000"
"Leaver CS","2022","30-39","Crown Prosecution Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","Outside London","AO","15","[c]","21690","22200"
"Leaver CS","2022","30-39","Crown Prosecution Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Prosecution Service","Outside London","G7","10","[c]","54170","55000"
"Leaver CS","2022","30-39","Crown Prosecution Service","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Electronics and Components Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","Outside London","EO","35","[c]","21620","20610"
"Leaver CS","2022","30-39","Defence Equipment and Support","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","Outside London","G7","10","[c]","49010","47960"
"Leaver CS","2022","30-39","Defence Equipment and Support","Outside London","HEO","50","[c]","30190","30000"
"Leaver CS","2022","30-39","Defence Equipment and Support","Outside London","SEO","50","[c]","40090","40280"
"Leaver CS","2022","30-39","Defence Equipment and Support","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Equipment and Support","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Science and Technology Laboratory","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Science and Technology Laboratory","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Science and Technology Laboratory","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Defence Science and Technology Laboratory","Outside London","G7","10","[c]","49430","47010"
"Leaver CS","2022","30-39","Defence Science and Technology Laboratory","Outside London","HEO","15","[c]","29990","29230"
"Leaver CS","2022","30-39","Defence Science and Technology Laboratory","Outside London","SEO","15","[c]","39120","38070"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","40","[c]","53990","53600"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","15","[c]","33310","33570"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","25","[c]","40050","40050"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","London","G7","15","[c]","51660","51730"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","London","HEO","20","[c]","35960","34200"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Digital, Culture, Media and Sport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","London","SEO","10","[c]","43360","45250"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","Outside London","HEO","10","[c]","30200","29730"
"Leaver CS","2022","30-39","Department for Education (excl. agencies)","Outside London","SEO","25","[c]","37220","36500"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G7","15","[c]","53470","53130"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","London","G6","10","[c]","66570","66160"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","London","G7","10","[c]","55050","54760"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","London","SEO","15","[c]","43140","43190"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Transport (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","London","AO","20","[c]","25110","25110"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","London","EO","185","[c]","31060","31060"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Outside London","AO","415","[c]","21310","21260"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Outside London","EO","595","[c]","27720","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Outside London","G7","30","[c]","56680","56960"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Outside London","HEO","15","[c]","32910","31990"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Outside London","SEO","30","[c]","39540","38780"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Unknown","EO","10","[c]","28290","27570"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department for Work and Pensions (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","London","G7","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Disclosure Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Disclosure Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Driver and Vehicle Licensing Agency","Unknown","AA","20","[c]","18380","18310"
"Leaver CS","2022","30-39","Driver and Vehicle Licensing Agency","Unknown","AO","50","[c]","21740","21840"
"Leaver CS","2022","30-39","Driver and Vehicle Licensing Agency","Unknown","EO","10","[c]","26380","26470"
"Leaver CS","2022","30-39","Driver and Vehicle Licensing Agency","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Driver and Vehicle Licensing Agency","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Driver and Vehicle Licensing Agency","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Driver and Vehicle Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Driver and Vehicle Standards Agency","Outside London","AO","10","[c]","24380","21840"
"Leaver CS","2022","30-39","Driver and Vehicle Standards Agency","Outside London","EO","15","[c]","27620","26350"
"Leaver CS","2022","30-39","Driver and Vehicle Standards Agency","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Driver and Vehicle Standards Agency","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Education and Skills Funding Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Education and Skills Funding Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Education and Skills Funding Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Education and Skills Funding Agency","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Education Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Education Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","FCDO Services","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","FCDO Services","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","FCDO Services","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","FCDO Services","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","FCDO Services","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Food Standards Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Forestry and Land Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Forestry and Land Scotland","Outside London","AO","15","[c]","26040","25940"
"Leaver CS","2022","30-39","Forestry and Land Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Forestry and Land Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Actuary's Department","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Actuary's Department","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Actuary's Department","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Internal Audit Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Internal Audit Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Internal Audit Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Internal Audit Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Legal Department","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Legal Department","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Legal Department","London","G7","40","[c]","52270","51250"
"Leaver CS","2022","30-39","Government Legal Department","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Legal Department","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Legal Department","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Property Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Property Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Property Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Property Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Government Property Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Health and Safety Executive","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Health and Safety Executive","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Health and Safety Executive","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Health and Safety Executive","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Health and Safety Executive","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","London","AA","15","[c]","19680","19060"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","London","AO","45","[c]","23410","23720"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","London","EO","10","[c]","28050","28310"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","London","HEO","10","[c]","31990","30850"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","Outside London","AA","20","[c]","18180","18070"
