"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cumbria","East Cumbria","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cumbria","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cumbria","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Cumbria","West Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Nottingham","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Devon","Devon CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Devon","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Anglia","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Anglia","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Anglia","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Anglia","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Anglia","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Wales","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Greater Manchester","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Inner London - East","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Inner London - East","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Inner London - East","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Inner London - West","Westminster","Heterosexual / straight","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Inner London - West","Westminster","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Inner London - West","Westminster","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Inner London - West","Westminster","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Kent","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Lancashire","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Lancashire","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Lancashire","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Lincolnshire","Lincolnshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Lincolnshire","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North Yorkshire","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North Yorkshire","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North Yorkshire","York","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North Yorkshire","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North Yorkshire","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North Yorkshire","York","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Tyneside","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Southern Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Southern Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Midlands","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Yorkshire","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Yorkshire","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","East Anglia","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Greater Manchester","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Greater Manchester","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Inner London - West","Westminster","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Inner London - West","Westminster","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Inner London - West","Westminster","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Inner London - West","Westminster","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Midlands","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Yorkshire","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Cheshire","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Cheshire","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Cheshire","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Devon","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Devon","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Wales","Cardiff and Vale of Glamorgan","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Wales","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Greater Manchester","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Inner London - West","Westminster","Heterosexual / straight","180","[c]","42060","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Inner London - West","Westminster","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Inner London - West","Westminster","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Inner London - West","Westminster","Unknown","35","[c]","42610","34710"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Merseyside","Wirral","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Merseyside","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","South Yorkshire","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","South Yorkshire","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","South West Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Bedfordshire and Hertfordshire","Hertfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Bedfordshire and Hertfordshire","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
