"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","HM Prison and Probation Service","Kingston upon Hull, City of","Outside London","45","35","28920","28200"
"In post","2022","60-64","HM Prison and Probation Service","Lambeth","London","40","35","36830","35900"
"In post","2022","60-64","HM Prison and Probation Service","Lancaster and Wyre","Outside London","25","15","27210","23960"
"In post","2022","60-64","HM Prison and Probation Service","Leeds","Outside London","95","75","27970","27750"
"In post","2022","60-64","HM Prison and Probation Service","Leicester","Outside London","35","30","28930","28200"
"In post","2022","60-64","HM Prison and Probation Service","Leicestershire CC and Rutland","Outside London","65","55","27260","27380"
"In post","2022","60-64","HM Prison and Probation Service","Lewisham and Southwark","London","50","45","36180","33700"
"In post","2022","60-64","HM Prison and Probation Service","Lincolnshire CC","Outside London","75","65","29140","28200"
"In post","2022","60-64","HM Prison and Probation Service","Liverpool","Outside London","90","70","30570","29490"
"In post","2022","60-64","HM Prison and Probation Service","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Manchester","Outside London","85","60","28590","28200"
"In post","2022","60-64","HM Prison and Probation Service","Medway","Outside London","55","45","29290","27380"
"In post","2022","60-64","HM Prison and Probation Service","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Mid Kent","Outside London","45","40","29610","28650"
"In post","2022","60-64","HM Prison and Probation Service","Mid Lancashire","Outside London","95","70","30590","31650"
"In post","2022","60-64","HM Prison and Probation Service","Milton Keynes","Outside London","40","35","27850","23810"
"In post","2022","60-64","HM Prison and Probation Service","Monmouthshire and Newport","Outside London","45","30","32380","31650"
"In post","2022","60-64","HM Prison and Probation Service","North and North East Lincolnshire","Outside London","10","10","27160","26500"
"In post","2022","60-64","HM Prison and Probation Service","North and West Norfolk","Outside London","30","25","30110","28210"
"In post","2022","60-64","HM Prison and Probation Service","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","North Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","North Nottinghamshire","Outside London","40","35","28980","27380"
"In post","2022","60-64","HM Prison and Probation Service","North Yorkshire CC","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Norwich and East Norfolk","Outside London","45","40","24970","21960"
"In post","2022","60-64","HM Prison and Probation Service","Nottingham","Outside London","60","45","29780","28200"
"In post","2022","60-64","HM Prison and Probation Service","Oxfordshire CC","Outside London","65","55","30470","30700"
"In post","2022","60-64","HM Prison and Probation Service","Peterborough","Outside London","20","15","35990","28880"
"In post","2022","60-64","HM Prison and Probation Service","Plymouth","Outside London","10","10","30920","26310"
"In post","2022","60-64","HM Prison and Probation Service","Portsmouth","Outside London","15","15","29030","28200"
"In post","2022","60-64","HM Prison and Probation Service","Redbridge and Waltham Forest","London","20","15","35990","36070"
"In post","2022","60-64","HM Prison and Probation Service","Sandwell","Outside London","15","15","30710","28200"
"In post","2022","60-64","HM Prison and Probation Service","Sefton","Outside London","20","15","32340","32590"
"In post","2022","60-64","HM Prison and Probation Service","Sheffield","Outside London","25","20","31140","29320"
"In post","2022","60-64","HM Prison and Probation Service","Shropshire","Outside London","40","35","30880","27380"
"In post","2022","60-64","HM Prison and Probation Service","Somerset CC","Outside London","15","10","28240","28200"
"In post","2022","60-64","HM Prison and Probation Service","South and West Derbyshire","Outside London","40","30","27480","23960"
"In post","2022","60-64","HM Prison and Probation Service","South Hampshire","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","South Nottinghamshire","Outside London","35","30","30320","27380"
"In post","2022","60-64","HM Prison and Probation Service","South Teesside","Outside London","15","10","28480","24090"
"In post","2022","60-64","HM Prison and Probation Service","South West Wales","Outside London","10","10","29540","28200"
"In post","2022","60-64","HM Prison and Probation Service","Southampton","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Staffordshire CC","Outside London","165","125","28510","26820"
"In post","2022","60-64","HM Prison and Probation Service","Stoke-on-Trent","Outside London","15","10","29930","26310"
"In post","2022","60-64","HM Prison and Probation Service","Suffolk CC","Outside London","95","75","27990","25700"
"In post","2022","60-64","HM Prison and Probation Service","Sunderland","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Swansea","Outside London","40","25","29000","31650"
"In post","2022","60-64","HM Prison and Probation Service","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Telford and Wrekin","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Torbay","Outside London","15","10","30580","28760"
"In post","2022","60-64","HM Prison and Probation Service","Tower Hamlets","London","10","5","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Tyneside","Outside London","40","35","31100","28200"
"In post","2022","60-64","HM Prison and Probation Service","Unknown","Unknown","10","10","29240","28600"
"In post","2022","60-64","HM Prison and Probation Service","Wakefield","Outside London","90","65","30030","31650"
"In post","2022","60-64","HM Prison and Probation Service","Walsall","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","Wandsworth","London","45","40","31860","31530"
"In post","2022","60-64","HM Prison and Probation Service","Warrington","Outside London","55","40","29750","30880"
"In post","2022","60-64","HM Prison and Probation Service","Warwickshire CC","Outside London","20","15","34500","28200"
"In post","2022","60-64","HM Prison and Probation Service","West Cumbria","Outside London","30","20","26370","24070"
"In post","2022","60-64","HM Prison and Probation Service","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","West Northamptonshire","Outside London","35","25","28960","28200"
"In post","2022","60-64","HM Prison and Probation Service","West Surrey","Outside London","45","40","30280","27380"
"In post","2022","60-64","HM Prison and Probation Service","West Sussex (North East)","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","HM Prison and Probation Service","West Sussex (South West)","Outside London","15","15","27280","27380"
"In post","2022","60-64","HM Prison and Probation Service","Westminster","London","30","30","55560","55300"
"In post","2022","60-64","HM Prison and Probation Service","Wiltshire","Outside London","25","20","27330","23560"
"In post","2022","60-64","HM Prison and Probation Service","Wirral","Outside London","15","15","37950","30780"
"In post","2022","60-64","HM Prison and Probation Service","Wolverhampton","Outside London","10","10","28970","28200"
"In post","2022","60-64","HM Prison and Probation Service","Worcestershire CC","Outside London","75","65","28970","28090"
"In post","2022","60-64","HM Prison and Probation Service","York","Outside London","30","25","30850","28200"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","115","90","31750","28920"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Berkshire","Outside London","45","40","34590","33370"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","245","200","33890","28920"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Bradford","Outside London","120","85","26170","22080"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","100","75","38220","33370"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","275","205","28960","26820"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","160","125","30880","28920"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Croydon","London","275","225","42530","38470"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Durham","Outside London","65","50","25510","22080"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","East Kent","Outside London","20","10","33530","28920"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","160","120","32210","28920"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","265","205","31000","28920"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","445","380","41080","38020"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","180","135","33340","28920"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Leicester","Outside London","35","30","27300","22080"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","335","260","27810","22080"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","110","85","33210","33370"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","140","105","28490","24450"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Milton Keynes","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","150","110","25580","22080"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","225","185","33390","28920"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","130","100","29460","27690"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","135","100","30400","26820"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","245","170","26420","22080"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","105","85","32100","28920"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Suffolk CC","Outside London","35","30","31100","33080"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","330","225","24440","22080"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","75","60","39790","35840"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","25","20","51770","46410"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","655","485","27340","22080"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","80","65","30320","28920"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","Westminster","London","65","55","55600","47240"
"In post","2022","60-64","HM Treasury (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","HM Treasury (excl. agencies)","Westminster","London","30","25","52550","41700"
"In post","2022","60-64","Home Office","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Barnet","London","20","20","45710","44110"
"In post","2022","60-64","Home Office","Barnsley, Doncaster and Rotherham","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","5","29450","26530"
"In post","2022","60-64","Home Office","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Belfast","Outside London","25","20","22690","21680"
"In post","2022","60-64","Home Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Birmingham","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Home Office","Bournemouth, Christchurch and Poole","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Home Office","Camden and City of London","London","20","15","35120","31520"
"In post","2022","60-64","Home Office","Cardiff and Vale of Glamorgan","Outside London","10","10","33130","30050"
"In post","2022","60-64","Home Office","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","City of Edinburgh","Outside London","15","10","31030","26440"
"In post","2022","60-64","Home Office","Croydon","London","460","415","34200","29370"
"In post","2022","60-64","Home Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Durham","Outside London","80","60","23740","21680"
"In post","2022","60-64","Home Office","East Kent","Outside London","175","125","28600","27370"
"In post","2022","60-64","Home Office","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Essex Haven Gateway","Outside London","10","10","27420","27330"
"In post","2022","60-64","Home Office","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Glasgow City","Outside London","55","45","26370","24880"
"In post","2022","60-64","Home Office","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Greater Manchester South West","Outside London","35","35","33630","30830"
"In post","2022","60-64","Home Office","Hackney and Newham","London","15","15","32200","30130"
"In post","2022","60-64","Home Office","Harrow and Hillingdon","London","205","155","31460","30410"
"In post","2022","60-64","Home Office","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Hounslow and Richmond upon Thames","London","45","40","30080","29080"
"In post","2022","60-64","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Home Office","Lambeth","London","5","5","[c]","[c]"
"In post","2022","60-64","Home Office","Leeds","Outside London","40","35","27510","25040"
"In post","2022","60-64","Home Office","Leicestershire CC and Rutland","Outside London","15","10","30240","27370"
"In post","2022","60-64","Home Office","Lewisham and Southwark","London","10","10","[c]","[c]"
"In post","2022","60-64","Home Office","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Liverpool","Outside London","235","200","24480","21680"
"In post","2022","60-64","Home Office","Luton","Outside London","10","5","32450","34630"
"In post","2022","60-64","Home Office","Manchester","Outside London","45","35","30690","27370"
"In post","2022","60-64","Home Office","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Monmouthshire and Newport","Outside London","20","15","29760","24890"
"In post","2022","60-64","Home Office","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","60-64","Home Office","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Peterborough","Outside London","40","35","23180","21680"
"In post","2022","60-64","Home Office","Plymouth","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Home Office","Portsmouth","Outside London","25","20","29720","27370"
"In post","2022","60-64","Home Office","Sefton","Outside London","110","85","23640","21680"
"In post","2022","60-64","Home Office","Sheffield","Outside London","135","110","25160","21680"
"In post","2022","60-64","Home Office","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Solihull","Outside London","45","35","28350","27370"
"In post","2022","60-64","Home Office","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Southampton","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Home Office","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Suffolk CC","Outside London","20","15","26040","25490"
"In post","2022","60-64","Home Office","Thurrock","Outside London","15","10","24960","25310"
"In post","2022","60-64","Home Office","Tyneside","Outside London","20","20","28330","25290"
"In post","2022","60-64","Home Office","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Home Office","Warwickshire CC","Outside London","10","10","26190","21680"
"In post","2022","60-64","Home Office","West Essex","Outside London","40","25","30350","30980"
"In post","2022","60-64","Home Office","West Sussex (North East)","Outside London","85","50","30940","29290"
"In post","2022","60-64","Home Office","Westminster","London","175","165","47390","37700"
"In post","2022","60-64","Institute for Apprenticeships and Technical Education","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Institute for Apprenticeships and Technical Education","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Institute for Apprenticeships and Technical Education","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intellectual Property Office","Monmouthshire and Newport","Outside London","70","60","36980","28750"
"In post","2022","60-64","Intellectual Property Office","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Brighton and Hove","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Leeds","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Liverpool","Outside London","15","10","26990","21410"
"In post","2022","60-64","Legal Aid Agency","Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Nottingham","Outside London","10","10","29570","20970"
"In post","2022","60-64","Legal Aid Agency","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal Aid Agency","Tyneside","Outside London","20","20","24960","25120"
"In post","2022","60-64","Legal Aid Agency","Westminster","London","20","15","41740","32290"
"In post","2022","60-64","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Maritime and Coastguard Agency","Southampton","Outside London","35","30","41120","39470"
"In post","2022","60-64","Medicines and Healthcare Products Regulatory Agency","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Medicines and Healthcare Products Regulatory Agency","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Medicines and Healthcare Products Regulatory Agency","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","Outside London","30","30","54670","53620"
"In post","2022","60-64","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","40","40","61600","55150"
"In post","2022","60-64","Medicines and Healthcare Products Regulatory Agency","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Devon CC","Outside London","70","65","42420","40050"
"In post","2022","60-64","Met Office","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Met Office","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","15","15","20480","19800"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","30","25","24460","20560"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Barnet","London","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","180","165","41260","40580"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Belfast","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Berkshire","Outside London","65","60","31400","29200"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Bexley and Greenwich","London","15","15","30920","31740"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Birmingham","Outside London","20","20","21570","20740"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","20","20","22580","20970"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Buckinghamshire","Outside London","70","70","34620","33300"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","105","100","34380","33300"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Camden and City of London","London","15","15","31650","25790"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","65","60","25080","21830"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","40","40","28040","22750"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","235","230","32340","33300"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Cheshire East","Outside London","25","25","28570","22080"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","30","30","27650","22540"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","50","45","33980","33300"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","80","75","24940","22250"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
