"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","South East (England)","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Oxfordshire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Southampton","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Surrey","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Sussex (North East)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Sussex (South West)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","35","35","34350","31010"
"In post","2022","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bristol, City of","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bristol, City of","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Bristol, City of","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Devon CC","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Dorset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Wiltshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","Wiltshire","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","50","45","33640","29430"
"In post","2022","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Central Valleys","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Monmouthshire and Newport","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Monmouthshire and Newport","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Swansea","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Birmingham","Heterosexual / straight","80","80","31210","26820"
"In post","2022","Other ethnicity","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Birmingham","Undeclared","10","5","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Birmingham","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Coventry","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Solihull","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Staffordshire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Worcestershire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Bradford","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Leeds","Heterosexual / straight","35","35","36070","33090"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Leeds","LGBO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Derby","Undeclared","25","25","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Derby","Unknown","20","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","East Derbyshire","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicester","Undeclared","60","55","28410","27120"
"In post","2022","Undeclared","East Midlands (England)","Leicester","Unknown","25","20","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","60","55","31300","27670"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","Undeclared","95","95","31190","28670"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Northamptonshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Northamptonshire","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
