"Status","Year","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Birmingham","10","[c]","37610","35320"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","Westminster","145","[c]","42480","36520"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","[c]","35090","36500"
"Leaver CS","2022","Department for Education (excl. agencies)","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Greater Manchester","Manchester","65","[c]","37930","36500"
"Leaver CS","2022","Department for Education (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Inner London - West","Westminster","155","[c]","43000","36660"
"Leaver CS","2022","Department for Education (excl. agencies)","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","South Yorkshire","Sheffield","45","[c]","40200","36500"
"Leaver CS","2022","Department for Education (excl. agencies)","Tees Valley and Durham","Darlington","25","[c]","35010","30310"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands","Coventry","35","[c]","38810","36780"
"Leaver CS","2022","Department for Education (excl. agencies)","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Warrington","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Peterborough","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","50","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Westminster","235","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","York","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Inner London - West","Westminster","200","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","Westminster","125","[c]","45460","40000"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Inner London - West","Westminster","205","[c]","45410","42890"
"Leaver CS","2022","Department for Transport (excl. agencies)","Surrey, East and West Sussex","East Sussex CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Bedford","30","[c]","27640","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","85","[c]","28500","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Luton","20","[c]","26290","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","65","[c]","29020","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","30","[c]","28370","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","40","[c]","26300","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","35","[c]","28170","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cheshire","Cheshire East","20","[c]","26770","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cheshire","Cheshire West and Chester","35","[c]","24310","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cheshire","Warrington","30","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","90","[c]","24160","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cumbria","East Cumbria","10","[c]","26980","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Cumbria","West Cumbria","20","[c]","27970","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Derby","70","[c]","25050","24410"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","East Derbyshire","40","[c]","25370","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","North Nottinghamshire","30","[c]","26790","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","70","[c]","25130","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","South and West Derbyshire","30","[c]","27310","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Devon","Devon CC","120","[c]","24640","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Devon","Plymouth","10","[c]","29980","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Devon","Torbay","20","[c]","23520","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Bournemouth, Christchurch and Poole","25","[c]","27500","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Somerset CC","40","[c]","24660","25410"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Anglia","Breckland and South Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Anglia","Cambridgeshire CC","45","[c]","27560","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Anglia","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Anglia","Norwich and East Norfolk","45","[c]","25180","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Anglia","Peterborough","35","[c]","26350","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Anglia","Suffolk CC","105","[c]","24580","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","55","[c]","26560","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Wales","Flintshire and Wrexham","65","[c]","23170","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Wales","Monmouthshire and Newport","25","[c]","26260","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Wales","Powys","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","10","[c]","26980","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","55","[c]","24760","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","35","[c]","25760","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Angus and Dundee City","70","[c]","23420","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Eastern Scotland","City of Edinburgh","40","[c]","28600","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","70","[c]","24710","24410"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Falkirk","80","[c]","22790","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Perth and Kinross, and Stirling","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Eastern Scotland","West Lothian","35","[c]","22890","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Essex","Essex Haven Gateway","40","[c]","30060","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Essex","Essex Thames Gateway","75","[c]","27530","29170"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Essex","Heart of Essex","25","[c]","29360","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Essex","Southend-on-Sea","30","[c]","28980","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Essex","Thurrock","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Essex","West Essex","15","[c]","29290","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","45","[c]","26400","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","85","[c]","25470","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","40","[c]","27750","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","25","[c]","27670","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","30","[c]","26920","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester","Greater Manchester North East","60","[c]","27870","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester","Greater Manchester North West","100","[c]","24210","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester","Greater Manchester South East","105","[c]","23580","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester","Greater Manchester South West","50","[c]","25410","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester","Manchester","180","[c]","33420","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","15","[c]","28940","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Isle of Wight","20","[c]","25590","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","25","[c]","27600","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","40","[c]","25000","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","30","[c]","27670","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Southampton","30","[c]","26730","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","15","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","65","[c]","25030","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","45","[c]","25700","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","[c]","25320","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Na h-Eileanan Siar","20","[c]","22580","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inner London - East","Hackney and Newham","75","[c]","30270","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inner London - East","Haringey and Islington","50","[c]","30700","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inner London - East","Lambeth","65","[c]","30320","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inner London - East","Lewisham and Southwark","55","[c]","30250","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inner London - East","Tower Hamlets","30","[c]","29770","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inner London - West","Camden and City of London","15","[c]","30550","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","30","[c]","30130","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inner London - West","Wandsworth","20","[c]","28750","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inner London - West","Westminster","190","[c]","41020","36650"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kent","East Kent","70","[c]","27030","24520"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kent","Kent Thames Gateway","30","[c]","29320","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kent","Medway","25","[c]","29660","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kent","Mid Kent","20","[c]","31650","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kent","West Kent","15","[c]","29830","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lancashire","Blackburn with Darwen","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lancashire","Blackpool","405","[c]","26220","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lancashire","Chorley and West Lancashire","10","[c]","28320","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lancashire","East Lancashire","20","[c]","25360","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lancashire","Lancaster and Wyre","30","[c]","24240","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lancashire","Mid Lancashire","120","[c]","22830","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","100","[c]","23950","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","[c]","26530","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","55","[c]","23820","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","40","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lincolnshire","Lincolnshire CC","50","[c]","25930","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Merseyside","East Merseyside","40","[c]","26160","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Merseyside","Liverpool","70","[c]","26710","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Merseyside","Sefton","65","[c]","25130","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Merseyside","Wirral","125","[c]","23900","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","25","[c]","26190","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Yorkshire","North Yorkshire CC","25","[c]","27230","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Yorkshire","York","20","[c]","27800","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Northumberland","20","[c]","27520","27570"
