"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","SEO/HEO","30","[c]","34460","35900"
"New entrant CS","2022","Finance","Department for International Trade","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Finance","G6/G7","15","[c]","54970","54110"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Commercial","AA/AO","15","[c]","21540","21260"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Commercial","EO","10","[c]","27930","27570"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Commercial","SEO/HEO","10","[c]","33540","31990"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Finance","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Finance","EO","30","[c]","28200","27570"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Finance","SEO/HEO","30","[c]","36210","35310"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Security","SEO/HEO","15","[c]","36070","36000"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Commercial","SEO/HEO","10","[c]","34290","32790"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Finance","EO","45","[c]","24670","23690"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Finance","SEO/HEO","75","[c]","34970","32790"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Human Resources","EO","10","[c]","24050","23690"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Licensing Agency","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Licensing Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Finance","EO","15","[c]","25000","25000"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Finance","G6/G7","15","[c]","53090","53000"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Finance","SEO/HEO","55","[c]","33210","29360"
"New entrant CS","2022","Finance","Food Standards Agency","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Government Legal Department","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Government Legal Department","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","AA/AO","40","[c]","21250","21250"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","EO","15","[c]","28190","26590"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","SEO/HEO","50","[c]","38000","40180"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","AA/AO","40","[c]","21350","21250"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Treasury (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Treasury (excl. agencies)","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Treasury (excl. agencies)","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Intellectual Property Office","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Intellectual Property Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Maritime and Coastguard Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Maritime and Coastguard Agency","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Maritime and Coastguard Agency","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Maritime and Coastguard Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","Finance","AA/AO","20","[c]","21270","21170"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","Finance","EO","25","[c]","26920","26350"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence (excl. agencies)","Finance","SEO/HEO","30","[c]","39960","40000"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Finance","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Finance","SEO/HEO","30","[c]","36750","36050"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland Office","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Qualifications and Examinations Regulation","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Qualifications and Examinations Regulation","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Qualifications and Examinations Regulation","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Public Health England","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Public Health England","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Registers of Scotland","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Courts and Tribunals Service","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Courts and Tribunals Service","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Courts and Tribunals Service","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Courts and Tribunals Service","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Prison Service","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Prison Service","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Prison Service","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Serious Fraud Office","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Serious Fraud Office","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Submarine Delivery Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The Insolvency Service","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The Insolvency Service","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The National Archives","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The National Archives","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Health Security Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Space Agency","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Space Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Valuation Office Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Valuation Office Agency","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Valuation Office Agency","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Valuation Office Agency","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wilton Park","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wilton Park","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Rural Payments Agency","Operational Delivery","AA/AO","480","[c]","21220","21300"
"New entrant CS","2022","Grants Management","Rural Payments Agency","Operational Delivery","EO","35","[c]","24940","24920"
"New entrant CS","2022","Grants Management","Rural Payments Agency","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","The National Archives","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","The National Archives","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Advisory, Conciliation and Arbitration Service","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Advisory, Conciliation and Arbitration Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Advisory, Conciliation and Arbitration Service","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Unknown","AA/AO","55","[c]","20990","21050"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Unknown","EO","35","[c]","24960","23850"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Unknown","G6/G7","15","[c]","54890","49700"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","45","[c]","32370","32000"
"New entrant CS","2022","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Charity Commission","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Charity Commission","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Companies House","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Companies House","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Companies House","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","Human Resources","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Commercial Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Commercial Service","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Office and Procurator Fiscal Service","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Office and Procurator Fiscal Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Office and Procurator Fiscal Service","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Prosecution Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Prosecution Service","Human Resources","AA/AO","15","[c]","21410","22200"
"New entrant CS","2022","Human Resources","Crown Prosecution Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Crown Prosecution Service","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Defence Equipment and Support","Human Resources","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Defence Equipment and Support","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Defence Equipment and Support","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Defence Equipment and Support","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Defence Equipment and Support","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Defence Equipment and Support","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Defence Science and Technology Laboratory","Human Resources","EO","10","[c]","23740","23490"
"New entrant CS","2022","Human Resources","Defence Science and Technology Laboratory","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Defence Science and Technology Laboratory","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","Human Resources","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education (excl. agencies)","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","EO","20","[c]","25620","25040"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","G6/G7","20","[c]","51330","47550"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","SEO/HEO","50","[c]","32480","32560"
"New entrant CS","2022","Human Resources","Department for International Trade","Human Resources","EO","15","[c]","26250","26250"
"New entrant CS","2022","Human Resources","Department for International Trade","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for International Trade","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for International Trade","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","AA/AO","10","[c]","23470","23320"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Human Resources","SEO/HEO","10","[c]","34550","34710"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport (excl. agencies)","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Human Resources","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Human Resources","SEO/HEO","15","[c]","32410","31990"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","60","[c]","27820","27570"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions (excl. agencies)","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department of Health and Social Care (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department of Health and Social Care (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department of Health and Social Care (excl. agencies)","Human Resources","EO","45","[c]","27640","27270"
"New entrant CS","2022","Human Resources","Department of Health and Social Care (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department of Health and Social Care (excl. agencies)","Human Resources","SEO/HEO","25","[c]","34040","32790"
"New entrant CS","2022","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Driver and Vehicle Standards Agency","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Driver and Vehicle Standards Agency","Human Resources","EO","5","[c]","[c]","[c]"
