"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions","London","Female","160","[c]","30650","31060"
"Leaver CS","2022","Black","Department for Work and Pensions","London","Male","60","[c]","29490","31060"
"Leaver CS","2022","Black","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions","Outside London","Female","120","[c]","26610","27570"
"Leaver CS","2022","Black","Department for Work and Pensions","Outside London","Male","70","[c]","28230","27570"
"Leaver CS","2022","Black","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","London","Female","95","[c]","38750","33090"
"Leaver CS","2022","Black","Department of Health and Social Care","London","Male","45","[c]","36470","32330"
"Leaver CS","2022","Black","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","Outside London","Female","40","[c]","33810","26880"
"Leaver CS","2022","Black","Department of Health and Social Care","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","London","Female","40","[c]","31050","28990"
"Leaver CS","2022","Black","Home Office","London","Male","30","[c]","37110","30990"
"Leaver CS","2022","Black","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Outside London","Male","35","[c]","34430","34050"
"Leaver CS","2022","Black","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","London","Female","140","[c]","29730","24310"
"Leaver CS","2022","Black","Ministry of Justice","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","Outside London","Female","75","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
