"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Property","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","South East (England)","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Property","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","South West (England)","HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Property","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Property","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Psychology","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","East Midlands (England)","G7","10","10","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","East Midlands (England)","HEO","55","55","33080","33200"
"In post","2022","Project Delivery","Science and Engineering","East Midlands (England)","SEO","45","40","41590","41960"
"In post","2022","Project Delivery","Science and Engineering","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","East of England","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","East of England","HEO","50","50","33470","33160"
"In post","2022","Project Delivery","Science and Engineering","East of England","SEO","25","25","42120","42500"
"In post","2022","Project Delivery","Science and Engineering","London","G6","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","London","G7","10","10","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","London","HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","North West (England)","HEO","20","15","34160","33860"
"In post","2022","Project Delivery","Science and Engineering","North West (England)","SEO","15","15","44330","44000"
"In post","2022","Project Delivery","Science and Engineering","North West (England)","Unknown","80","80","42230","40320"
"In post","2022","Project Delivery","Science and Engineering","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Overseas","G7","10","10","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Overseas","HEO","10","10","32730","32320"
"In post","2022","Project Delivery","Science and Engineering","Overseas","SEO","20","20","41230","41490"
"In post","2022","Project Delivery","Science and Engineering","Overseas","Unknown","10","10","40120","33080"
"In post","2022","Project Delivery","Science and Engineering","Scotland","EO","45","45","22100","20710"
"In post","2022","Project Delivery","Science and Engineering","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Scotland","G7","10","10","58980","56980"
"In post","2022","Project Delivery","Science and Engineering","Scotland","HEO","20","20","36380","35890"
"In post","2022","Project Delivery","Science and Engineering","Scotland","SEO","25","25","43260","44000"
"In post","2022","Project Delivery","Science and Engineering","Scotland","Unknown","35","35","52080","46460"
"In post","2022","Project Delivery","Science and Engineering","South East (England)","EO","35","30","23660","24000"
"In post","2022","Project Delivery","Science and Engineering","South East (England)","G7","10","10","55600","57370"
"In post","2022","Project Delivery","Science and Engineering","South East (England)","HEO","30","30","31550","31950"
"In post","2022","Project Delivery","Science and Engineering","South East (England)","SEO","20","20","42310","42640"
"In post","2022","Project Delivery","Science and Engineering","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","South West (England)","EO","445","445","23910","25750"
"In post","2022","Project Delivery","Science and Engineering","South West (England)","G6","65","60","69200","67570"
"In post","2022","Project Delivery","Science and Engineering","South West (England)","G7","290","285","54060","54970"
"In post","2022","Project Delivery","Science and Engineering","South West (England)","HEO","560","550","32170","32290"
"In post","2022","Project Delivery","Science and Engineering","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","South West (England)","SEO","820","795","42480","42210"
"In post","2022","Project Delivery","Science and Engineering","South West (England)","Unknown","645","635","40620","38220"
"In post","2022","Project Delivery","Science and Engineering","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Wales","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","West Midlands (England)","HEO","10","10","33900","33000"
"In post","2022","Project Delivery","Science and Engineering","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Science and Engineering","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","London","G6","10","10","63190","63000"
"In post","2022","Project Delivery","Security","London","G7","10","10","52470","53310"
"In post","2022","Project Delivery","Security","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","London","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Security","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Security","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","London","G7","10","10","54750","53000"
"In post","2022","Project Delivery","Statistics","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Statistics","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Statistics","Scotland","G7","10","10","51210","52900"
"In post","2022","Project Delivery","Statistics","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","East Midlands (England)","EO","10","10","27030","26820"
"In post","2022","Project Delivery","Tax","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","East Midlands (England)","HEO","15","15","33960","33370"
"In post","2022","Project Delivery","Tax","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","East of England","HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Tax","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","London","EO","45","40","32650","33440"
"In post","2022","Project Delivery","Tax","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","London","G7","10","10","62440","62120"
"In post","2022","Project Delivery","Tax","London","HEO","65","55","39470","39790"
"In post","2022","Project Delivery","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","London","SEO","15","15","44900","43900"
"In post","2022","Project Delivery","Tax","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","North East (England)","EO","20","15","26930","26820"
"In post","2022","Project Delivery","Tax","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","North East (England)","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Tax","North East (England)","HEO","30","30","33420","33370"
"In post","2022","Project Delivery","Tax","North East (England)","SEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Tax","North West (England)","AO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Tax","North West (England)","EO","20","15","27820","26820"
"In post","2022","Project Delivery","Tax","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","North West (England)","HEO","55","50","33260","33370"
"In post","2022","Project Delivery","Tax","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","North West (England)","SEO","10","10","40490","40520"
"In post","2022","Project Delivery","Tax","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Northern Ireland","HEO","10","10","32970","33370"
"In post","2022","Project Delivery","Tax","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Scotland","EO","20","20","26380","26820"
"In post","2022","Project Delivery","Tax","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Scotland","HEO","65","60","33550","33370"
"In post","2022","Project Delivery","Tax","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","South East (England)","EO","20","20","29620","28920"
"In post","2022","Project Delivery","Tax","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","South East (England)","HEO","15","15","35880","35980"
"In post","2022","Project Delivery","Tax","South East (England)","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Tax","South West (England)","EO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Tax","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","South West (England)","HEO","20","20","33830","33370"
"In post","2022","Project Delivery","Tax","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Wales","HEO","25","25","33250","33370"
"In post","2022","Project Delivery","Tax","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","West Midlands (England)","EO","15","15","27650","26820"
"In post","2022","Project Delivery","Tax","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","West Midlands (England)","HEO","20","20","33730","33370"
"In post","2022","Project Delivery","Tax","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Tax","Yorkshire and The Humber","EO","10","10","27450","26820"
"In post","2022","Project Delivery","Tax","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Tax","Yorkshire and The Humber","HEO","15","15","33640","33370"
"In post","2022","Project Delivery","Tax","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","London","EO","20","20","28060","27500"
"In post","2022","Project Delivery","Unknown","London","G6","30","30","67710","65620"
"In post","2022","Project Delivery","Unknown","London","G7","65","60","57410","57260"
"In post","2022","Project Delivery","Unknown","London","HEO","35","35","36110","35890"
"In post","2022","Project Delivery","Unknown","London","SCS level","60","55","112440","114500"
"In post","2022","Project Delivery","Unknown","London","SEO","15","15","42800","43430"
"In post","2022","Project Delivery","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","North East (England)","HEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","North East (England)","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","North West (England)","G7","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","North West (England)","HEO","10","10","33350","33370"
"In post","2022","Project Delivery","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","North West (England)","SEO","10","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","South West (England)","HEO","10","10","[c]","[c]"
"In post","2022","Project Delivery","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","West Midlands (England)","HEO","10","10","32390","33130"
"In post","2022","Project Delivery","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Commercial","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Communications","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Digital, Data and Technology","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","London","SEO","5","5","[c]","[c]"
"In post","2022","Property","Finance","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","North West (England)","SEO","5","5","[c]","[c]"
"In post","2022","Property","Finance","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2022","Property","Finance","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2022","Property","Finance","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","Property","Finance","West Midlands (England)","SEO","10","10","40490","39440"
"In post","2022","Property","Finance","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Human Resources","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Knowledge and Information Management","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Legal","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","East Midlands (England)","AO","10","10","22040","22040"
"In post","2022","Property","Operational Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","Property","Operational Delivery","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","Property","Operational Delivery","East of England","AO","10","10","22330","22080"
"In post","2022","Property","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","East of England","HEO","5","5","[c]","[c]"
"In post","2022","Property","Operational Delivery","East of England","SEO","10","5","[c]","[c]"
"In post","2022","Property","Operational Delivery","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","London","AO","20","20","26110","26270"
"In post","2022","Property","Operational Delivery","London","EO","15","15","30420","30600"
"In post","2022","Property","Operational Delivery","London","G6","5","5","[c]","[c]"
"In post","2022","Property","Operational Delivery","London","G7","15","15","57830","56220"
"In post","2022","Property","Operational Delivery","London","HEO","30","30","36680","36320"
"In post","2022","Property","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","London","SEO","25","25","46040","46670"
"In post","2022","Property","Operational Delivery","North East (England)","AO","265","250","21960","22010"
"In post","2022","Property","Operational Delivery","North East (England)","EO","50","50","25930","26030"
"In post","2022","Property","Operational Delivery","North East (England)","G7","10","10","[c]","[c]"
"In post","2022","Property","Operational Delivery","North East (England)","HEO","20","20","33060","32060"
"In post","2022","Property","Operational Delivery","North East (England)","SEO","10","10","40680","40160"
"In post","2022","Property","Operational Delivery","North West (England)","AO","10","5","[c]","[c]"
"In post","2022","Property","Operational Delivery","North West (England)","EO","10","10","[c]","[c]"
"In post","2022","Property","Operational Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","North West (England)","G7","10","10","54950","55210"
"In post","2022","Property","Operational Delivery","North West (England)","HEO","15","15","32230","31900"
"In post","2022","Property","Operational Delivery","North West (England)","SEO","15","15","40940","40160"
"In post","2022","Property","Operational Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","South East (England)","AO","10","10","22320","22010"
"In post","2022","Property","Operational Delivery","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","Property","Operational Delivery","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Property","Operational Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
