"Status","Year","Ethnicity","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South East (England)","Outside London","AO","55","[c]","25400","24310"
"New entrant CS","2022","Mixed","South East (England)","Outside London","EO","35","[c]","26920","27010"
"New entrant CS","2022","Mixed","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South East (England)","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South East (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South East (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Wales","Outside London","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Wales","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Wales","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Wales","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Wales","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands (England)","Outside London","AO","50","[c]","21760","21260"
"New entrant CS","2022","Mixed","West Midlands (England)","Outside London","EO","50","[c]","27010","27570"
"New entrant CS","2022","Mixed","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands (England)","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","Outside London","EO","30","[c]","26160","26370"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","London","AO","35","[c]","26540","25110"
"New entrant CS","2022","Other ethnicity","London","London","EO","65","[c]","28820","28650"
"New entrant CS","2022","Other ethnicity","London","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","London","HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North East (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","London","EO","65","[c]","29210","29970"
"New entrant CS","2022","Undeclared","London","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","London","G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","London","HEO","55","[c]","33690","33570"
"New entrant CS","2022","Undeclared","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","London","SEO","30","[c]","42330","41950"
"New entrant CS","2022","Undeclared","London","London","Unknown","35","[c]","37240","33700"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","AO","35","[c]","23220","21840"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Outside London","EO","40","[c]","27300","27570"
"New entrant CS","2022","Undeclared","West Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","AA","65","[c]","20680","20890"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","AO","385","[c]","21550","21250"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","EO","200","[c]","26360","26590"
