"Status","Year","Age","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Unknown","West Yorkshire","Outside London","90","[c]","28730","26160"
"Leaver CS","2022","60-64","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","46510","43670"
"Leaver CS","2022","60-64","Commercial","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Inner London - West","London","10","[c]","74540","65460"
"Leaver CS","2022","60-64","Commercial","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Greater Manchester","Outside London","10","[c]","29570","27570"
"Leaver CS","2022","60-64","Counter Fraud","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","West Yorkshire","Outside London","10","[c]","32350","27570"
"Leaver CS","2022","60-64","Debt","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Devon","Outside London","10","[c]","41080","40480"
"Leaver CS","2022","60-64","Digital, Data & Technology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","45880","43300"
"Leaver CS","2022","60-64","Digital, Data & Technology","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","10","[c]","37460","33300"
"Leaver CS","2022","60-64","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Inner London - West","London","10","[c]","47920","50000"
"Leaver CS","2022","60-64","Digital, Data & Technology","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","15","[c]","38860","37480"
"Leaver CS","2022","60-64","Digital, Data & Technology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Inner London - West","London","10","[c]","48570","48890"
"Leaver CS","2022","60-64","Finance","Lancashire","Outside London","10","[c]","39620","35780"
"Leaver CS","2022","60-64","Finance","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Inner London - West","London","20","[c]","48500","43860"
"Leaver CS","2022","60-64","Human Resources","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","West Central Scotland","Outside London","10","[c]","25660","22080"
"Leaver CS","2022","60-64","Human Resources","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Inner London - West","London","25","[c]","59060","62590"
"Leaver CS","2022","60-64","Legal","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Bedfordshire and Hertfordshire","Outside London","40","[c]","35420","29410"
"Leaver CS","2022","60-64","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","[c]","35130","29290"
"Leaver CS","2022","60-64","No function","Cheshire","Outside London","35","[c]","34120","27570"
"Leaver CS","2022","60-64","No function","Cornwall and Isles of Scilly","Outside London","15","[c]","28000","24410"
"Leaver CS","2022","60-64","No function","Cumbria","Outside London","20","[c]","33320","27570"
"Leaver CS","2022","60-64","No function","Derbyshire and Nottinghamshire","Outside London","90","[c]","32850","27570"
"Leaver CS","2022","60-64","No function","Devon","Outside London","60","[c]","28600","27130"
"Leaver CS","2022","60-64","No function","Dorset and Somerset","Outside London","55","[c]","31210","27570"
"Leaver CS","2022","60-64","No function","East Anglia","Outside London","115","[c]","32770","27570"
"Leaver CS","2022","60-64","No function","East Wales","Outside London","70","[c]","26130","24750"
"Leaver CS","2022","60-64","No function","East Yorkshire and Northern Lincolnshire","Outside London","55","[c]","26990","26780"
"Leaver CS","2022","60-64","No function","Eastern Scotland","Outside London","115","[c]","30680","27570"
"Leaver CS","2022","60-64","No function","Essex","Outside London","50","[c]","32060","29290"
"Leaver CS","2022","60-64","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","145","[c]","40630","34950"
"Leaver CS","2022","60-64","No function","Greater Manchester","Outside London","95","[c]","30620","27570"
"Leaver CS","2022","60-64","No function","Hampshire and Isle of Wight","Outside London","105","[c]","29490","21490"
"Leaver CS","2022","60-64","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","35","[c]","30530","27570"
"Leaver CS","2022","60-64","No function","Highlands and Islands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Inner London - East","London","140","[c]","51690","43230"
"Leaver CS","2022","60-64","No function","Inner London - West","London","175","[c]","48910","44210"
"Leaver CS","2022","60-64","No function","Kent","Outside London","70","[c]","34460","29420"
"Leaver CS","2022","60-64","No function","Lancashire","Outside London","120","[c]","25430","23840"
"Leaver CS","2022","60-64","No function","Leicestershire, Rutland and Northamptonshire","Outside London","75","[c]","28950","27570"
"Leaver CS","2022","60-64","No function","Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Merseyside","Outside London","110","[c]","33000","27570"
"Leaver CS","2022","60-64","No function","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","North Yorkshire","Outside London","20","[c]","39410","30610"
"Leaver CS","2022","60-64","No function","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Northumberland, and Tyne and Wear","Outside London","110","[c]","28340","26780"
"Leaver CS","2022","60-64","No function","Outer London - East and North East","London","20","[c]","32030","31060"
"Leaver CS","2022","60-64","No function","Outer London - South","London","30","[c]","33300","31060"
"Leaver CS","2022","60-64","No function","Outer London - West and North West","London","55","[c]","38180","31880"
"Leaver CS","2022","60-64","No function","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Shropshire and Staffordshire","Outside London","75","[c]","28930","26650"
"Leaver CS","2022","60-64","No function","South Yorkshire","Outside London","65","[c]","30920","27570"
"Leaver CS","2022","60-64","No function","Southern Scotland","Outside London","35","[c]","31800","27570"
"Leaver CS","2022","60-64","No function","Surrey, East and West Sussex","Outside London","85","[c]","33020","27570"
"Leaver CS","2022","60-64","No function","Tees Valley and Durham","Outside London","90","[c]","30850","27570"
"Leaver CS","2022","60-64","No function","Unknown","Unknown","70","[c]","24810","21840"
"Leaver CS","2022","60-64","No function","West Central Scotland","Outside London","75","[c]","30240","27570"
"Leaver CS","2022","60-64","No function","West Midlands","Outside London","120","[c]","33480","27570"
"Leaver CS","2022","60-64","No function","West Wales and The Valleys","Outside London","65","[c]","28190","27570"
