"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","25","[c]","28400","21410"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Westminster","London","30","[c]","39260","31790"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","10","[c]","55110","49750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Glasgow City","Outside London","195","[c]","30800","25000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Luton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Tower Hamlets","London","245","[c]","39200","32160"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Coventry","Outside London","60","[c]","36770","36540"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","Birmingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","Tower Hamlets","London","20","[c]","42500","42670"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","Birmingham","Outside London","155","[c]","22160","20970"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","Nottingham","Outside London","60","[c]","22250","20970"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","Angus and Dundee City","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","10","[c]","37650","41700"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bristol, City of","Outside London","55","[c]","29320","32780"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Barnet","London","10","[c]","24550","23780"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Birmingham","Outside London","15","[c]","47010","37270"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Cambridgeshire CC","Outside London","10","[c]","31600","28670"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","East Surrey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Lambeth","London","105","[c]","39830","32330"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Leeds","Outside London","15","[c]","33760","36330"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Lewisham and Southwark","London","30","[c]","50110","47130"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Liverpool","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","West Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Wiltshire","Outside London","15","[c]","24400","23390"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Westminster","London","10","[c]","33050","31000"
"New entrant CS","2022","Registers of Scotland","Scottish Government","City of Edinburgh","Outside London","35","[c]","26910","22780"
"New entrant CS","2022","Registers of Scotland","Scottish Government","Glasgow City","Outside London","20","[c]","26240","22780"
"New entrant CS","2022","Revenue Scotland","Scottish Government","City of Edinburgh","Outside London","35","[c]","33690","29480"
"New entrant CS","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Unknown","155","[c]","20590","16190"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","20","[c]","22190","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","20","[c]","23260","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","15","[c]","23290","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","35","[c]","21650","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","30","[c]","21730","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Leeds","Outside London","30","[c]","22740","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","40","[c]","21520","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","145","[c]","21990","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","100","[c]","21600","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","50","[c]","21920","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","Outside London","45","[c]","21360","21300"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","10","[c]","21580","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Angus and Dundee City","Outside London","15","[c]","21650","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","Outside London","95","[c]","28810","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Clackmannanshire and Fife","Outside London","15","[c]","21320","20950"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Dumfries and Galloway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Falkirk","Outside London","20","[c]","21950","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Glasgow City","Outside London","60","[c]","21360","20950"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","[c]","21560","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","North Lanarkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Perth and Kinross, and Stirling","Outside London","10","[c]","21580","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","South Ayrshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","South Lanarkshire","Outside London","35","[c]","21890","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","City of Edinburgh","Outside London","10","[c]","37530","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","45","[c]","27480","27230"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","Outside London","1005","[c]","35280","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Falkirk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","Outside London","345","[c]","36370","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Perth and Kinross, and Stirling","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","South Ayrshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Government","West Lothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Scottish Government","Glasgow City","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","30","[c]","22800","22640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","City of Edinburgh","Outside London","50","[c]","27150","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Clackmannanshire and Fife","Outside London","45","[c]","22200","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Dumfries and Galloway","Outside London","10","[c]","22700","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","30","[c]","21810","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Falkirk","Outside London","45","[c]","22000","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Glasgow City","Outside London","50","[c]","22680","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","15","[c]","22450","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","[c]","24900","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","North Lanarkshire","Outside London","40","[c]","21640","21640"
"New entrant CS","2022","Scottish Prison Service","Scottish Government","Perth and Kinross, and Stirling","Outside London","70","[c]","22790","21640"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Government","Scottish Borders","Outside London","55","[c]","25580","24400"
"New entrant CS","2022","Serious Fraud Office","Attorney General's Departments","Westminster","London","40","[c]","35810","31520"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Angus and Dundee City","Outside London","535","[c]","25220","24400"
"New entrant CS","2022","Social Security Scotland","Scottish Government","City of Edinburgh","Outside London","20","[c]","29210","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Clackmannanshire and Fife","Outside London","10","[c]","27410","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Dumfries and Galloway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","15","[c]","27330","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","East Lothian and Midlothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Falkirk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Glasgow City","Outside London","700","[c]","28700","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","[c]","27440","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","15","[c]","28120","27940"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","North Lanarkshire","Outside London","20","[c]","27570","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Perth and Kinross, and Stirling","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scottish Government","South Lanarkshire","Outside London","15","[c]","27290","27230"
"New entrant CS","2022","Social Security Scotland","Scottish Government","West Lothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","Manchester","Outside London","[c]","[c]","[c]","[c]"
