"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Policy","London","45","45","44830","44030"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Policy","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Commercial","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Communications","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Communications","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Digital, Data and Technology","Outside London","35","35","41660","41140"
"In post","2022","Undeclared","Department for Education","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Finance","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Operational Delivery","London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Operational Delivery","Outside London","55","50","38530","36640"
"In post","2022","Undeclared","Department for Education","Policy","London","50","45","54580","54400"
"In post","2022","Undeclared","Department for Education","Policy","Outside London","75","75","39120","36780"
"In post","2022","Undeclared","Department for Education","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Property","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Property","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Commercial","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Communications","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","50","50","43710","47550"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Finance","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Operational Delivery","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","145","135","28470","25730"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Policy","London","85","85","44920","38910"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Policy","Outside London","60","60","37900","35900"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Property","Outside London","30","30","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","35","35","37600","35090"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","International Trade","London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Other","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Finance","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Operational Delivery","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","20","15","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Policy","London","65","65","47760","49620"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Policy","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Statistics","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Commercial","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Commercial","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Communications","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Counter Fraud","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Digital, Data and Technology","Outside London","110","110","41340","40210"
"In post","2022","Undeclared","Department for Transport","Economics","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Finance","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Finance","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Human Resources","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Operational Delivery","London","30","30","32710","30780"
"In post","2022","Undeclared","Department for Transport","Operational Delivery","Outside London","560","505","25720","21840"
"In post","2022","Undeclared","Department for Transport","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Policy","London","80","80","50270","54110"
"In post","2022","Undeclared","Department for Transport","Policy","Outside London","45","45","36020","33350"
"In post","2022","Undeclared","Department for Transport","Project Delivery","London","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Project Delivery","Outside London","20","15","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Property","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Property","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Science and Engineering","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Security","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Security","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Statistics","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Transport","Unknown","London","30","30","38900","35060"
"In post","2022","Undeclared","Department for Transport","Unknown","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Commercial","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Counter Fraud","London","30","30","28940","25620"
"In post","2022","Undeclared","Department for Work and Pensions","Counter Fraud","Outside London","230","210","28520","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Digital, Data and Technology","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Digital, Data and Technology","Outside London","195","190","43270","37800"
"In post","2022","Undeclared","Department for Work and Pensions","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Finance","Outside London","55","50","37270","35310"
"In post","2022","Undeclared","Department for Work and Pensions","Human Resources","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Human Resources","Outside London","30","30","36840","31990"
"In post","2022","Undeclared","Department for Work and Pensions","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Knowledge and Information Management","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Operational Delivery","London","270","255","31190","31060"
"In post","2022","Undeclared","Department for Work and Pensions","Operational Delivery","Outside London","2805","2570","26380","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Operational Delivery","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Other","London","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Other","Outside London","345","315","25590","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Policy","London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Policy","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Project Delivery","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Project Delivery","Outside London","40","40","34790","33920"
"In post","2022","Undeclared","Department for Work and Pensions","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Property","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Science and Engineering","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Security","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Security","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions","Unknown","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Medicine","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Operational Delivery","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Operational Delivery","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Other","London","10","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Other","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Science and Engineering","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Science and Engineering","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Estyn","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Communications","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Communications","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Counter Fraud","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Counter Fraud","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Digital, Data and Technology","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Finance","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Intelligence Analysis","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Legal","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Operational Delivery","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Operational Delivery","Outside London","95","95","31290","26750"
"In post","2022","Undeclared","Food Standards Agency","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Policy","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Policy","Outside London","50","50","37370","37350"
"In post","2022","Undeclared","Food Standards Agency","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Science and Engineering","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Science and Engineering","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Veterinarian","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Human Resources","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Intelligence Analysis","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Intelligence Analysis","Overseas","5","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Operational Delivery","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Operational Delivery","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Policy","London","90","90","52930","48840"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Policy","Overseas","70","70","54640","56040"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Property","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Property","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Property","Overseas","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Security","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Security","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Unknown","London","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Digital, Data and Technology","Outside London","40","40","39000","38450"
"In post","2022","Undeclared","HM Land Registry","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Legal","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Operational Delivery","London","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Operational Delivery","Outside London","210","180","29840","27130"
"In post","2022","Undeclared","HM Land Registry","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Commercial","Outside London","5","5","[c]","[c]"
