"Status","Year","Age","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Southampton","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Female","Heterosexual / straight","80","[c]","31220","27500"
"Leaver CS","2022","20-29","Tower Hamlets","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Male","Heterosexual / straight","60","[c]","30040","27140"
"Leaver CS","2022","20-29","Tower Hamlets","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tyneside","Female","Heterosexual / straight","65","[c]","23260","21260"
"Leaver CS","2022","20-29","Tyneside","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tyneside","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tyneside","Female","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tyneside","Male","Heterosexual / straight","70","[c]","22930","21260"
"Leaver CS","2022","20-29","Tyneside","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tyneside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tyneside","Male","Unknown","80","[c]","26060","21260"
"Leaver CS","2022","20-29","Tyneside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tyneside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Heterosexual / straight","50","[c]","21990","21840"
"Leaver CS","2022","20-29","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Unknown","85","[c]","22960","21590"
"Leaver CS","2022","20-29","Unknown","Male","Heterosexual / straight","35","[c]","24080","21840"
"Leaver CS","2022","20-29","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Unknown","85","[c]","27980","27500"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Westminster","Female","Heterosexual / straight","405","[c]","33140","31060"
"Leaver CS","2022","20-29","Westminster","Female","LGBO","85","[c]","31880","30230"
"Leaver CS","2022","20-29","Westminster","Female","Undeclared","115","[c]","32480","33570"
"Leaver CS","2022","20-29","Westminster","Female","Unknown","370","[c]","30240","28650"
"Leaver CS","2022","20-29","Westminster","Male","Heterosexual / straight","345","[c]","34230","33410"
"Leaver CS","2022","20-29","Westminster","Male","LGBO","50","[c]","35630","33570"
"Leaver CS","2022","20-29","Westminster","Male","Undeclared","95","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Westminster","Male","Unknown","260","[c]","32380","30850"
"Leaver CS","2022","20-29","Westminster","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Westminster","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wiltshire","Female","Heterosexual / straight","65","[c]","24480","23390"
"Leaver CS","2022","20-29","Wiltshire","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wiltshire","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wiltshire","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wiltshire","Male","Heterosexual / straight","75","[c]","25420","26030"
"Leaver CS","2022","20-29","Wiltshire","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wiltshire","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wiltshire","Male","Unknown","35","[c]","25680","25050"
"Leaver CS","2022","20-29","Wiltshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wiltshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
