"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","125","115","28990","27570"
"In post","2022","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","25","25","62700","59590"
"In post","2022","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","100","95","38720","38580"
"In post","2022","50-59","Isle of Anglesey","AA/AO","25","25","22380","21760"
"In post","2022","50-59","Isle of Anglesey","EO","40","40","26520","27150"
"In post","2022","50-59","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Isle of Anglesey","SEO/HEO","20","20","36300","35310"
"In post","2022","50-59","Isle of Anglesey","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Isle of Wight","AA/AO","190","175","25330","21960"
"In post","2022","50-59","Isle of Wight","EO","90","85","28670","27570"
"In post","2022","50-59","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Isle of Wight","SEO/HEO","35","35","39710","37410"
"In post","2022","50-59","Isle of Wight","Unknown","15","15","32600","34940"
"In post","2022","50-59","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","95","90","29810","28210"
"In post","2022","50-59","Kensington & Chelsea and Hammersmith & Fulham","EO","60","55","33120","31070"
"In post","2022","50-59","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","30","30","45130","43240"
"In post","2022","50-59","Kensington & Chelsea and Hammersmith & Fulham","Unknown","20","20","35380","34100"
"In post","2022","50-59","Kent Thames Gateway","AA/AO","210","195","27180","25480"
"In post","2022","50-59","Kent Thames Gateway","EO","120","115","30100","29290"
"In post","2022","50-59","Kent Thames Gateway","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Kent Thames Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Kent Thames Gateway","SEO/HEO","65","65","39800","38160"
"In post","2022","50-59","Kent Thames Gateway","Unknown","25","20","32020","34120"
"In post","2022","50-59","Kingston upon Hull, City of","AA/AO","270","240","24110","21260"
"In post","2022","50-59","Kingston upon Hull, City of","EO","290","260","27470","27380"
"In post","2022","50-59","Kingston upon Hull, City of","G6/G7","35","30","58500","55610"
"In post","2022","50-59","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Kingston upon Hull, City of","SEO/HEO","135","125","36770","33900"
"In post","2022","50-59","Kingston upon Hull, City of","Unknown","50","50","29820","28200"
"In post","2022","50-59","Lambeth","AA/AO","95","90","28160","25740"
"In post","2022","50-59","Lambeth","EO","245","240","32430","31880"
"In post","2022","50-59","Lambeth","G6/G7","125","125","68400","66870"
"In post","2022","50-59","Lambeth","SCS level","35","35","112850","110300"
"In post","2022","50-59","Lambeth","SEO/HEO","260","255","44600","45610"
"In post","2022","50-59","Lambeth","Unknown","45","40","46260","38230"
"In post","2022","50-59","Lancaster and Wyre","AA/AO","140","130","23440","21550"
"In post","2022","50-59","Lancaster and Wyre","EO","145","130","27620","27570"
"In post","2022","50-59","Lancaster and Wyre","G6/G7","25","20","65540","64220"
"In post","2022","50-59","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Lancaster and Wyre","SEO/HEO","65","60","37890","36710"
"In post","2022","50-59","Lancaster and Wyre","Unknown","15","15","33760","37170"
"In post","2022","50-59","Leeds","AA/AO","600","540","22380","21260"
"In post","2022","50-59","Leeds","EO","790","735","27290","27570"
"In post","2022","50-59","Leeds","G6/G7","730","715","58100","55610"
"In post","2022","50-59","Leeds","SCS level","70","70","89990","83970"
"In post","2022","50-59","Leeds","SEO/HEO","1115","1070","36440","35310"
"In post","2022","50-59","Leeds","Unknown","60","55","33010","30150"
"In post","2022","50-59","Leicester","AA/AO","310","270","21770","21250"
"In post","2022","50-59","Leicester","EO","220","205","27480","27570"
"In post","2022","50-59","Leicester","G6/G7","35","35","57640","55610"
"In post","2022","50-59","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Leicester","SEO/HEO","155","150","37030","34690"
"In post","2022","50-59","Leicester","Unknown","65","60","29690","26310"
"In post","2022","50-59","Leicestershire CC and Rutland","AA/AO","215","200","24100","21680"
"In post","2022","50-59","Leicestershire CC and Rutland","EO","180","165","28430","27570"
"In post","2022","50-59","Leicestershire CC and Rutland","G6/G7","35","35","62620","58900"
"In post","2022","50-59","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Leicestershire CC and Rutland","SEO/HEO","135","135","40210","38160"
"In post","2022","50-59","Leicestershire CC and Rutland","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Lewisham and Southwark","AA/AO","80","75","27210","25110"
"In post","2022","50-59","Lewisham and Southwark","EO","135","130","30270","30470"
"In post","2022","50-59","Lewisham and Southwark","G6/G7","15","15","65710","67650"
"In post","2022","50-59","Lewisham and Southwark","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Lewisham and Southwark","SEO/HEO","45","45","41140","38890"
"In post","2022","50-59","Lewisham and Southwark","Unknown","105","100","39080","38230"
"In post","2022","50-59","Lincolnshire CC","AA/AO","445","415","22370","21170"
"In post","2022","50-59","Lincolnshire CC","EO","275","260","27870","27570"
"In post","2022","50-59","Lincolnshire CC","G6/G7","55","55","60630","56100"
"In post","2022","50-59","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Lincolnshire CC","SEO/HEO","280","275","37370","36300"
"In post","2022","50-59","Lincolnshire CC","Unknown","50","45","31670","28200"
"In post","2022","50-59","Lisburn and Castlereagh","AA/AO","90","90","21690","21920"
"In post","2022","50-59","Lisburn and Castlereagh","EO","45","40","27920","27420"
"In post","2022","50-59","Lisburn and Castlereagh","G6/G7","10","10","58070","53790"
"In post","2022","50-59","Lisburn and Castlereagh","SEO/HEO","45","45","37250","35360"
"In post","2022","50-59","Liverpool","AA/AO","1120","1000","22020","21680"
"In post","2022","50-59","Liverpool","EO","775","715","26560","26590"
"In post","2022","50-59","Liverpool","G6/G7","365","355","57510","55210"
"In post","2022","50-59","Liverpool","SCS level","25","25","94750","93500"
"In post","2022","50-59","Liverpool","SEO/HEO","765","745","35880","34290"
"In post","2022","50-59","Liverpool","Unknown","85","80","29790","28200"
"In post","2022","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","50","45","25210","24020"
"In post","2022","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","50","50","29820","28460"
"In post","2022","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","15","15","37380","36700"
"In post","2022","50-59","Luton","AA/AO","35","30","21140","21410"
"In post","2022","50-59","Luton","EO","115","105","28600","27570"
"In post","2022","50-59","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Luton","SEO/HEO","20","20","35880","34110"
"In post","2022","50-59","Luton","Unknown","20","15","31540","34340"
"In post","2022","50-59","Manchester","AA/AO","540","495","22860","21410"
"In post","2022","50-59","Manchester","EO","640","600","27510","27370"
"In post","2022","50-59","Manchester","G6/G7","480","470","58190","55610"
"In post","2022","50-59","Manchester","SCS level","35","35","93700","86200"
"In post","2022","50-59","Manchester","SEO/HEO","735","715","36370","35310"
"In post","2022","50-59","Manchester","Unknown","90","85","31980","28200"
"In post","2022","50-59","Medway","AA/AO","125","120","23450","21860"
"In post","2022","50-59","Medway","EO","135","130","31440","31080"
"In post","2022","50-59","Medway","G6/G7","20","20","65150","64500"
"In post","2022","50-59","Medway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Medway","SEO/HEO","100","95","42900","41100"
"In post","2022","50-59","Medway","Unknown","20","20","28800","26310"
"In post","2022","50-59","Merton, Kingston upon Thames and Sutton","AA/AO","35","35","23670","23720"
"In post","2022","50-59","Merton, Kingston upon Thames and Sutton","EO","145","135","32240","31060"
"In post","2022","50-59","Merton, Kingston upon Thames and Sutton","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Merton, Kingston upon Thames and Sutton","SEO/HEO","45","45","43120","42580"
"In post","2022","50-59","Merton, Kingston upon Thames and Sutton","Unknown","25","20","32720","33700"
"In post","2022","50-59","Mid and East Antrim","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mid Kent","AA/AO","110","105","25520","23960"
"In post","2022","50-59","Mid Kent","EO","100","95","29990","29290"
"In post","2022","50-59","Mid Kent","G6/G7","15","15","61350","59630"
"In post","2022","50-59","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mid Kent","SEO/HEO","65","55","38850","37280"
"In post","2022","50-59","Mid Kent","Unknown","50","45","31840","28300"
"In post","2022","50-59","Mid Lancashire","AA/AO","830","735","22230","21260"
"In post","2022","50-59","Mid Lancashire","EO","540","490","27670","27570"
"In post","2022","50-59","Mid Lancashire","G6/G7","155","150","59020","55610"
"In post","2022","50-59","Mid Lancashire","SCS level","10","10","80710","75500"
"In post","2022","50-59","Mid Lancashire","SEO/HEO","400","380","37090","35170"
"In post","2022","50-59","Mid Lancashire","Unknown","55","50","31400","27990"
"In post","2022","50-59","Mid Ulster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Milton Keynes","AA/AO","180","180","24720","23330"
"In post","2022","50-59","Milton Keynes","EO","140","130","28990","27570"
"In post","2022","50-59","Milton Keynes","G6/G7","70","65","63370","62350"
"In post","2022","50-59","Milton Keynes","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Milton Keynes","SEO/HEO","200","195","41110","40520"
"In post","2022","50-59","Milton Keynes","Unknown","25","25","31940","32690"
"In post","2022","50-59","Monmouthshire and Newport","AA/AO","280","245","21800","20970"
"In post","2022","50-59","Monmouthshire and Newport","EO","280","265","26550","26850"
"In post","2022","50-59","Monmouthshire and Newport","G6/G7","280","275","57340","58290"
"In post","2022","50-59","Monmouthshire and Newport","SCS level","35","35","77050","74330"
"In post","2022","50-59","Monmouthshire and Newport","SEO/HEO","390","375","37080","36840"
"In post","2022","50-59","Monmouthshire and Newport","Unknown","30","25","30620","30240"
"In post","2022","50-59","Na h-Eileanan Siar","AA/AO","30","25","22090","21260"
"In post","2022","50-59","Na h-Eileanan Siar","EO","15","15","29610","30040"
"In post","2022","50-59","Na h-Eileanan Siar","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Na h-Eileanan Siar","SEO/HEO","20","20","38190","36130"
"In post","2022","50-59","Newry, Mourne and Down","AA/AO","30","30","20720","20560"
"In post","2022","50-59","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Newry, Mourne and Down","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Newry, Mourne and Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North and North East Lincolnshire","AA/AO","80","65","21020","21260"
"In post","2022","50-59","North and North East Lincolnshire","EO","125","115","27200","27570"
"In post","2022","50-59","North and North East Lincolnshire","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","North and North East Lincolnshire","SEO/HEO","40","35","34020","33180"
"In post","2022","50-59","North and North East Lincolnshire","Unknown","30","25","28620","28200"
"In post","2022","50-59","North and West Norfolk","AA/AO","170","165","24650","21380"
"In post","2022","50-59","North and West Norfolk","EO","85","80","28590","27570"
"In post","2022","50-59","North and West Norfolk","G6/G7","10","5","[c]","[c]"
"In post","2022","50-59","North and West Norfolk","SEO/HEO","75","75","36360","34570"
"In post","2022","50-59","North and West Norfolk","Unknown","15","15","30510","28200"
"In post","2022","50-59","North Hampshire","AA/AO","100","95","21450","21170"
"In post","2022","50-59","North Hampshire","EO","85","80","27670","27570"
"In post","2022","50-59","North Hampshire","G6/G7","50","45","70960","74490"
"In post","2022","50-59","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North Hampshire","SEO/HEO","110","110","37530","35800"
"In post","2022","50-59","North Hampshire","Unknown","25","25","29470","28200"
"In post","2022","50-59","North Lanarkshire","AA/AO","465","375","21650","21260"
"In post","2022","50-59","North Lanarkshire","EO","270","250","29370","27570"
"In post","2022","50-59","North Lanarkshire","G6/G7","45","40","58560","55210"
"In post","2022","50-59","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North Lanarkshire","SEO/HEO","195","185","37320","35260"
"In post","2022","50-59","North Northamptonshire","AA/AO","70","60","21460","21260"
"In post","2022","50-59","North Northamptonshire","EO","65","60","27520","27570"
"In post","2022","50-59","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North Northamptonshire","SEO/HEO","20","20","37880","34540"
"In post","2022","50-59","North Northamptonshire","Unknown","10","10","29160","28200"
"In post","2022","50-59","North Nottinghamshire","AA/AO","120","110","24080","21860"
"In post","2022","50-59","North Nottinghamshire","EO","110","100","27730","27570"
"In post","2022","50-59","North Nottinghamshire","G6/G7","20","20","64840","64570"
"In post","2022","50-59","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North Nottinghamshire","SEO/HEO","50","50","42900","39870"
"In post","2022","50-59","North Nottinghamshire","Unknown","35","35","29040","28200"
"In post","2022","50-59","North Yorkshire CC","AA/AO","300","290","23280","21170"
"In post","2022","50-59","North Yorkshire CC","EO","225","210","28170","27570"
"In post","2022","50-59","North Yorkshire CC","G6/G7","65","60","64420","60530"
"In post","2022","50-59","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North Yorkshire CC","SEO/HEO","190","190","37020","35310"
"In post","2022","50-59","North Yorkshire CC","Unknown","25","20","31260","26310"
"In post","2022","50-59","Northumberland","AA/AO","50","45","20940","20970"
"In post","2022","50-59","Northumberland","EO","65","60","27540","27570"
"In post","2022","50-59","Northumberland","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Northumberland","SEO/HEO","30","30","36600","34290"
"In post","2022","50-59","Northumberland","Unknown","10","10","34150","35760"
"In post","2022","50-59","Norwich and East Norfolk","AA/AO","165","145","22580","21260"
"In post","2022","50-59","Norwich and East Norfolk","EO","200","185","27600","27570"
"In post","2022","50-59","Norwich and East Norfolk","G6/G7","35","35","60000","59930"
"In post","2022","50-59","Norwich and East Norfolk","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Norwich and East Norfolk","SEO/HEO","110","110","37060","34390"
"In post","2022","50-59","Norwich and East Norfolk","Unknown","60","55","25510","24090"
"In post","2022","50-59","Nottingham","AA/AO","510","460","22090","21260"
"In post","2022","50-59","Nottingham","EO","615","570","27130","27130"
"In post","2022","50-59","Nottingham","G6/G7","370","360","57650","55210"
"In post","2022","50-59","Nottingham","SCS level","35","35","92780","81620"
"In post","2022","50-59","Nottingham","SEO/HEO","870","830","36650","34500"
"In post","2022","50-59","Nottingham","Unknown","65","60","29450","28200"
"In post","2022","50-59","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Orkney Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Orkney Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","AA/AO","25","25","22260","22200"
"In post","2022","50-59","Overseas","EO","105","105","28310","27370"
"In post","2022","50-59","Overseas","G6/G7","315","310","62810","61920"
"In post","2022","50-59","Overseas","SCS level","105","105","88580","79720"
"In post","2022","50-59","Overseas","SEO/HEO","370","365","42300","40000"
"In post","2022","50-59","Overseas","Unknown","55","55","42400","27720"
"In post","2022","50-59","Oxfordshire CC","AA/AO","275","255","24430","21790"
"In post","2022","50-59","Oxfordshire CC","EO","185","175","28870","27570"
"In post","2022","50-59","Oxfordshire CC","G6/G7","100","95","62790","59760"
"In post","2022","50-59","Oxfordshire CC","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Oxfordshire CC","SEO/HEO","235","230","38130","36970"
"In post","2022","50-59","Oxfordshire CC","Unknown","50","45","31150","27110"
"In post","2022","50-59","Perth and Kinross, and Stirling","AA/AO","125","115","24720","25420"
"In post","2022","50-59","Perth and Kinross, and Stirling","EO","200","190","32030","35000"
"In post","2022","50-59","Perth and Kinross, and Stirling","G6/G7","25","25","63340","60930"
"In post","2022","50-59","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Perth and Kinross, and Stirling","SEO/HEO","110","105","40190","40290"
"In post","2022","50-59","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Peterborough","AA/AO","205","190","21150","21680"
"In post","2022","50-59","Peterborough","EO","155","140","27000","27130"
"In post","2022","50-59","Peterborough","G6/G7","40","40","58850","54970"
"In post","2022","50-59","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Peterborough","SEO/HEO","150","145","36180","33840"
"In post","2022","50-59","Peterborough","Unknown","40","35","31450","28200"
"In post","2022","50-59","Plymouth","AA/AO","305","285","24030","22040"
"In post","2022","50-59","Plymouth","EO","305","285","27990","27130"
"In post","2022","50-59","Plymouth","G6/G7","80","75","61080","57860"
"In post","2022","50-59","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Plymouth","SEO/HEO","340","325","38520","38450"
"In post","2022","50-59","Plymouth","Unknown","60","60","35930","35450"
"In post","2022","50-59","Portsmouth","AA/AO","480","440","22900","21250"
"In post","2022","50-59","Portsmouth","EO","415","390","28060","26930"
"In post","2022","50-59","Portsmouth","G6/G7","135","135","59410","55210"
"In post","2022","50-59","Portsmouth","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Portsmouth","SEO/HEO","445","435","37630","35980"
"In post","2022","50-59","Portsmouth","Unknown","25","20","33370","28200"
"In post","2022","50-59","Powys","AA/AO","85","80","21550","21170"
"In post","2022","50-59","Powys","EO","55","50","28150","27570"
"In post","2022","50-59","Powys","G6/G7","20","20","66510","61440"
"In post","2022","50-59","Powys","SEO/HEO","50","50","39430","38160"
"In post","2022","50-59","Powys","Unknown","10","5","[c]","[c]"
"In post","2022","50-59","Redbridge and Waltham Forest","AA/AO","105","95","24280","25110"
"In post","2022","50-59","Redbridge and Waltham Forest","EO","170","160","30800","31060"
"In post","2022","50-59","Redbridge and Waltham Forest","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Redbridge and Waltham Forest","SEO/HEO","35","35","39130","38440"
"In post","2022","50-59","Redbridge and Waltham Forest","Unknown","40","35","35710","35310"
"In post","2022","50-59","Sandwell","AA/AO","20","20","20790","21260"
"In post","2022","50-59","Sandwell","EO","95","85","27170","27570"
"In post","2022","50-59","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Sandwell","SEO/HEO","20","20","33920","33400"
"In post","2022","50-59","Sandwell","Unknown","25","25","29880","28200"
"In post","2022","50-59","Scottish Borders","AA/AO","70","65","24900","25930"
"In post","2022","50-59","Scottish Borders","EO","45","45","29400","29290"
"In post","2022","50-59","Scottish Borders","G6/G7","10","10","62210","62170"
"In post","2022","50-59","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scottish Borders","SEO/HEO","20","20","36350","36010"
"In post","2022","50-59","Sefton","AA/AO","390","340","21290","21680"
"In post","2022","50-59","Sefton","EO","500","460","27060","27570"
"In post","2022","50-59","Sefton","G6/G7","185","185","58640","55230"
"In post","2022","50-59","Sefton","SCS level","20","20","88540","79990"
"In post","2022","50-59","Sefton","SEO/HEO","450","435","37610","35910"
"In post","2022","50-59","Sefton","Unknown","30","30","28090","25200"
"In post","2022","50-59","Sheffield","AA/AO","380","335","21230","21680"
"In post","2022","50-59","Sheffield","EO","485","440","26870","27370"
"In post","2022","50-59","Sheffield","G6/G7","385","375","56310","53280"
"In post","2022","50-59","Sheffield","SCS level","40","35","86290","79530"
"In post","2022","50-59","Sheffield","SEO/HEO","640","610","35780","35310"
"In post","2022","50-59","Sheffield","Unknown","75","70","33020","28870"
"In post","2022","50-59","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Shetland Islands","EO","10","10","[c]","[c]"
"In post","2022","50-59","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Shetland Islands","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Shropshire","AA/AO","150","140","24250","21830"
"In post","2022","50-59","Shropshire","EO","200","190","28620","27700"
"In post","2022","50-59","Shropshire","G6/G7","20","20","65910","64840"
"In post","2022","50-59","Shropshire","SEO/HEO","110","110","37130","35090"
"In post","2022","50-59","Shropshire","Unknown","15","15","29660","29200"
"In post","2022","50-59","Solihull","AA/AO","40","35","21250","21680"
"In post","2022","50-59","Solihull","EO","140","120","27270","27370"
"In post","2022","50-59","Solihull","G6/G7","10","10","55770","52050"
"In post","2022","50-59","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Solihull","SEO/HEO","60","60","34830","33600"
"In post","2022","50-59","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Somerset CC","AA/AO","195","175","21280","21260"
"In post","2022","50-59","Somerset CC","EO","255","235","27280","27570"
"In post","2022","50-59","Somerset CC","G6/G7","65","65","61080","57420"
"In post","2022","50-59","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Somerset CC","SEO/HEO","315","310","37510","35810"
"In post","2022","50-59","Somerset CC","Unknown","40","35","30970","28200"
"In post","2022","50-59","South and West Derbyshire","AA/AO","85","80","25560","21960"
"In post","2022","50-59","South and West Derbyshire","EO","135","125","27820","27570"
"In post","2022","50-59","South and West Derbyshire","G6/G7","65","60","63170","59570"
"In post","2022","50-59","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","South and West Derbyshire","SEO/HEO","115","110","39730","38160"
"In post","2022","50-59","South and West Derbyshire","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","South Ayrshire","AA/AO","30","30","21890","21110"
"In post","2022","50-59","South Ayrshire","EO","60","55","27780","27570"
"In post","2022","50-59","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","South Ayrshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","South Ayrshire","SEO/HEO","25","25","38260","36130"
"In post","2022","50-59","South Hampshire","AA/AO","485","340","20780","20350"
"In post","2022","50-59","South Hampshire","EO","275","260","26820","26930"
"In post","2022","50-59","South Hampshire","G6/G7","145","140","56440","54540"
"In post","2022","50-59","South Hampshire","SCS level","15","15","99410","97020"
"In post","2022","50-59","South Hampshire","SEO/HEO","295","285","34820","33700"
"In post","2022","50-59","South Hampshire","Unknown","30","25","31900","26310"
"In post","2022","50-59","South Lanarkshire","AA/AO","405","340","21780","21680"
"In post","2022","50-59","South Lanarkshire","EO","265","230","27020","26820"
"In post","2022","50-59","South Lanarkshire","G6/G7","135","130","58040","55210"
"In post","2022","50-59","South Lanarkshire","SCS level","15","15","82370","77650"
"In post","2022","50-59","South Lanarkshire","SEO/HEO","280","260","37250","33930"
"In post","2022","50-59","South Nottinghamshire","AA/AO","150","140","23790","21860"
"In post","2022","50-59","South Nottinghamshire","EO","55","50","28390","27570"
"In post","2022","50-59","South Nottinghamshire","G6/G7","30","30","64920","64500"
"In post","2022","50-59","South Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","South Nottinghamshire","SEO/HEO","75","70","38140","36710"
"In post","2022","50-59","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","South Teesside","AA/AO","130","115","20970","21260"
"In post","2022","50-59","South Teesside","EO","175","160","27000","27570"
"In post","2022","50-59","South Teesside","G6/G7","25","20","54670","55610"
"In post","2022","50-59","South Teesside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","South Teesside","SEO/HEO","50","45","36340","34290"
"In post","2022","50-59","South Teesside","Unknown","45","40","30560","28200"
"In post","2022","50-59","South West Wales","AA/AO","115","105","21710","21260"
"In post","2022","50-59","South West Wales","EO","155","140","27840","27570"
"In post","2022","50-59","South West Wales","G6/G7","45","45","63950","61440"
"In post","2022","50-59","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","South West Wales","SEO/HEO","130","125","38760","38160"
"In post","2022","50-59","South West Wales","Unknown","35","35","28970","28200"
"In post","2022","50-59","Southampton","AA/AO","65","55","21240","21260"
"In post","2022","50-59","Southampton","EO","130","120","26970","27370"
"In post","2022","50-59","Southampton","G6/G7","60","60","64820","62240"
"In post","2022","50-59","Southampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Southampton","SEO/HEO","105","100","38660","39040"
"In post","2022","50-59","Southampton","Unknown","30","30","29230","28200"
"In post","2022","50-59","Southend-on-Sea","AA/AO","70","65","22120","22080"
"In post","2022","50-59","Southend-on-Sea","EO","125","115","28650","28920"
"In post","2022","50-59","Southend-on-Sea","G6/G7","55","55","57680","55210"
"In post","2022","50-59","Southend-on-Sea","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Southend-on-Sea","SEO/HEO","170","165","37790","40180"
"In post","2022","50-59","Southend-on-Sea","Unknown","15","15","29670","28200"
"In post","2022","50-59","Staffordshire CC","AA/AO","450","420","24330","21860"
"In post","2022","50-59","Staffordshire CC","EO","395","370","28570","27570"
"In post","2022","50-59","Staffordshire CC","G6/G7","105","100","63260","57560"
"In post","2022","50-59","Staffordshire CC","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Staffordshire CC","SEO/HEO","315","310","39410","38160"
"In post","2022","50-59","Staffordshire CC","Unknown","65","60","29270","28200"
"In post","2022","50-59","Stoke-on-Trent","AA/AO","170","150","20970","20970"
"In post","2022","50-59","Stoke-on-Trent","EO","115","110","27020","27570"
"In post","2022","50-59","Stoke-on-Trent","G6/G7","30","25","59640","56660"
"In post","2022","50-59","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Stoke-on-Trent","SEO/HEO","40","40","36280","34290"
"In post","2022","50-59","Stoke-on-Trent","Unknown","45","40","30280","28200"
"In post","2022","50-59","Suffolk CC","AA/AO","485","455","22750","21480"
"In post","2022","50-59","Suffolk CC","EO","420","395","27860","27570"
"In post","2022","50-59","Suffolk CC","G6/G7","120","115","56980","55210"
"In post","2022","50-59","Suffolk CC","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Suffolk CC","SEO/HEO","350","340","36480","34680"
"In post","2022","50-59","Suffolk CC","Unknown","60","50","29900","28200"
"In post","2022","50-59","Sunderland","AA/AO","740","585","21490","21260"
"In post","2022","50-59","Sunderland","EO","405","360","27640","27570"
"In post","2022","50-59","Sunderland","G6/G7","50","50","57380","55210"
"In post","2022","50-59","Sunderland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Sunderland","SEO/HEO","165","160","35840","33430"
"In post","2022","50-59","Sunderland","Unknown","20","20","32630","29260"
"In post","2022","50-59","Swansea","AA/AO","1090","945","21340","21840"
"In post","2022","50-59","Swansea","EO","435","405","27150","26780"
"In post","2022","50-59","Swansea","G6/G7","175","170","62770","60780"
"In post","2022","50-59","Swansea","SCS level","5","5","[c]","[c]"
