"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Dorset and Somerset","Dorset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Dorset and Somerset","Dorset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Dorset and Somerset","Dorset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Dorset and Somerset","Somerset CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Anglia","Peterborough","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Anglia","Suffolk CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Anglia","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Anglia","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Anglia","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Anglia","Suffolk CC","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Anglia","Suffolk CC","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Wales","Monmouthshire and Newport","AO","40","[c]","19590","19610"
"Leaver CS","2022","Analysis","East Wales","Monmouthshire and Newport","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Wales","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Wales","Monmouthshire and Newport","HEO","15","[c]","30360","30210"
"Leaver CS","2022","Analysis","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Wales","Monmouthshire and Newport","SEO","10","[c]","37600","37020"
"Leaver CS","2022","Analysis","Eastern Scotland","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Eastern Scotland","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Eastern Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Eastern Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Greater Manchester","Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","Central Hampshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","South Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","South Hampshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","South Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","South Hampshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Hampshire and Isle of Wight","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - East","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - East","Tower Hamlets","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - East","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - East","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - East","Tower Hamlets","G7","15","[c]","58260","58000"
"Leaver CS","2022","Analysis","Inner London - East","Tower Hamlets","HEO","15","[c]","35320","34940"
"Leaver CS","2022","Analysis","Inner London - East","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - East","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - West","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - West","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - West","Camden and City of London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - West","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - West","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - West","Camden and City of London","SEO","10","[c]","45170","45290"
"Leaver CS","2022","Analysis","Inner London - West","Westminster","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - West","Westminster","AO","55","[c]","24430","24900"
"Leaver CS","2022","Analysis","Inner London - West","Westminster","EO","25","[c]","28170","27680"
"Leaver CS","2022","Analysis","Inner London - West","Westminster","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - West","Westminster","G7","35","[c]","56110","53600"
"Leaver CS","2022","Analysis","Inner London - West","Westminster","HEO","50","[c]","34580","33710"
"Leaver CS","2022","Analysis","Inner London - West","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Inner London - West","Westminster","SEO","15","[c]","41470","40050"
"Leaver CS","2022","Analysis","Merseyside","Sefton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Merseyside","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Merseyside","Sefton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Merseyside","Sefton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North Yorkshire","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North Yorkshire","York","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northern Ireland","Belfast","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northumberland, and Tyne and Wear","Tyneside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northumberland, and Tyne and Wear","Tyneside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northumberland, and Tyne and Wear","Tyneside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Outer London - South","Croydon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Outer London - South","Croydon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Outer London - West and North West","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Shropshire and Staffordshire","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South Yorkshire","Sheffield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South Yorkshire","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South Yorkshire","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South Yorkshire","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Tees Valley and Durham","Darlington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Tees Valley and Durham","Darlington","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Tees Valley and Durham","Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Central Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Central Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Central Scotland","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Central Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Central Scotland","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands","Birmingham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands","Birmingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands","Birmingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Yorkshire","Leeds","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Yorkshire","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Yorkshire","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Yorkshire","Leeds","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Yorkshire","Leeds","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Yorkshire","Leeds","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cheshire","Warrington","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Devon","Devon CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Devon","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Devon","Devon CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Devon","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Dorset and Somerset","Somerset CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Dorset and Somerset","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Dorset and Somerset","Somerset CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Dorset and Somerset","Somerset CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Dorset and Somerset","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Dorset and Somerset","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Norwich and East Norfolk","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Anglia","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Wales","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Wales","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Eastern Scotland","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Eastern Scotland","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Eastern Scotland","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Eastern Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Eastern Scotland","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Eastern Scotland","Falkirk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Eastern Scotland","West Lothian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Essex","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","15","[c]","32650","33300"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Greater Manchester","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Greater Manchester","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Greater Manchester","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Greater Manchester","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Greater Manchester","Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Greater Manchester","Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Greater Manchester","Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Greater Manchester","Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Portsmouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Southampton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Hampshire and Isle of Wight","Southampton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - East","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - East","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - East","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - East","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - East","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - East","Tower Hamlets","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - East","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - East","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - West","Westminster","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - West","Westminster","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - West","Westminster","G6","20","[c]","84540","86400"
"Leaver CS","2022","Commercial","Inner London - West","Westminster","G7","50","[c]","63080","62010"
"Leaver CS","2022","Commercial","Inner London - West","Westminster","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Inner London - West","Westminster","SCS level","15","[c]","126490","126880"
"Leaver CS","2022","Commercial","Inner London - West","Westminster","SEO","35","[c]","44650","44080"
"Leaver CS","2022","Commercial","Kent","West Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Lincolnshire","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","Liverpool","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","Liverpool","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","Liverpool","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","Liverpool","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","Liverpool","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Merseyside","Sefton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North Yorkshire","York","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North Yorkshire","York","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Northumberland, and Tyne and Wear","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Northumberland, and Tyne and Wear","Tyneside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Northumberland, and Tyne and Wear","Tyneside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - West and North West","Brent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
