"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cheshire","AA/AO","155","[c]","21180","21170"
"Leaver CS","2022","North West (England)","Cheshire","EO","100","[c]","28670","27570"
"Leaver CS","2022","North West (England)","Cheshire","G6/G7","15","[c]","72410","71610"
"Leaver CS","2022","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cheshire","SEO/HEO","60","[c]","39160","38670"
"Leaver CS","2022","North West (England)","Cheshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cumbria","AA/AO","90","[c]","22150","21300"
"Leaver CS","2022","North West (England)","Cumbria","EO","45","[c]","26980","27570"
"Leaver CS","2022","North West (England)","Cumbria","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cumbria","SEO/HEO","20","[c]","37030","35410"
"Leaver CS","2022","North West (England)","Cumbria","Unknown","40","[c]","39470","40430"
"Leaver CS","2022","North West (England)","Greater Manchester","AA/AO","685","[c]","20750","21180"
"Leaver CS","2022","North West (England)","Greater Manchester","EO","410","[c]","26830","27570"
"Leaver CS","2022","North West (England)","Greater Manchester","G6/G7","145","[c]","59630","56550"
"Leaver CS","2022","North West (England)","Greater Manchester","SCS level","25","[c]","90890","87650"
"Leaver CS","2022","North West (England)","Greater Manchester","SEO/HEO","275","[c]","35880","36330"
"Leaver CS","2022","North West (England)","Greater Manchester","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Lancashire","AA/AO","700","[c]","21050","21260"
"Leaver CS","2022","North West (England)","Lancashire","EO","235","[c]","27250","27570"
"Leaver CS","2022","North West (England)","Lancashire","G6/G7","45","[c]","57110","55610"
"Leaver CS","2022","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Lancashire","SEO/HEO","110","[c]","37430","35520"
"Leaver CS","2022","North West (England)","Lancashire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Merseyside","AA/AO","625","[c]","21000","21260"
"Leaver CS","2022","North West (England)","Merseyside","EO","390","[c]","26350","26370"
"Leaver CS","2022","North West (England)","Merseyside","G6/G7","85","[c]","61310","58670"
"Leaver CS","2022","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Merseyside","SEO/HEO","195","[c]","37050","35910"
"Leaver CS","2022","North West (England)","Merseyside","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","AA/AO","140","[c]","21370","21440"
"Leaver CS","2022","Northern Ireland","Northern Ireland","EO","55","[c]","27530","24890"
"Leaver CS","2022","Northern Ireland","Northern Ireland","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","SEO/HEO","45","[c]","36650","34380"
"Leaver CS","2022","Overseas","Overseas","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","G6/G7","35","[c]","65530","63750"
"Leaver CS","2022","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","SEO/HEO","75","[c]","41090","40580"
"Leaver CS","2022","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Eastern Scotland","AA/AO","790","[c]","22800","21260"
"Leaver CS","2022","Scotland","Eastern Scotland","EO","340","[c]","29550","27570"
"Leaver CS","2022","Scotland","Eastern Scotland","G6/G7","135","[c]","64980","62170"
"Leaver CS","2022","Scotland","Eastern Scotland","SCS level","20","[c]","90930","82500"
"Leaver CS","2022","Scotland","Eastern Scotland","SEO/HEO","345","[c]","40080","39660"
"Leaver CS","2022","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","AA/AO","100","[c]","22230","21260"
"Leaver CS","2022","Scotland","Highlands and Islands","EO","60","[c]","29420","27570"
"Leaver CS","2022","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","SEO/HEO","25","[c]","38830","37310"
"Leaver CS","2022","Scotland","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","North Eastern Scotland","AA/AO","65","[c]","25080","23230"
"Leaver CS","2022","Scotland","North Eastern Scotland","EO","55","[c]","28990","27570"
"Leaver CS","2022","Scotland","North Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","North Eastern Scotland","SEO/HEO","30","[c]","45600","44510"
"Leaver CS","2022","Scotland","Southern Scotland","AA/AO","275","[c]","23380","22480"
"Leaver CS","2022","Scotland","Southern Scotland","EO","160","[c]","27790","27570"
"Leaver CS","2022","Scotland","Southern Scotland","G6/G7","25","[c]","60050","56610"
"Leaver CS","2022","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Southern Scotland","SEO/HEO","75","[c]","35810","33930"
"Leaver CS","2022","Scotland","West Central Scotland","AA/AO","580","[c]","23240","21260"
"Leaver CS","2022","Scotland","West Central Scotland","EO","325","[c]","28530","27570"
"Leaver CS","2022","Scotland","West Central Scotland","G6/G7","80","[c]","62170","62170"
"Leaver CS","2022","Scotland","West Central Scotland","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","West Central Scotland","SEO/HEO","220","[c]","38910","36880"
"Leaver CS","2022","Scotland","West Central Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","670","[c]","22950","21170"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","290","[c]","27810","27570"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","55","[c]","63270","60000"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","195","[c]","38520","37320"
"Leaver CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","AA/AO","670","[c]","21140","20350"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","EO","350","[c]","26640","26930"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","G6/G7","110","[c]","58360","56840"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","SEO/HEO","355","[c]","36730","36460"
"Leaver CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Kent","AA/AO","410","[c]","22620","21680"
"Leaver CS","2022","South East (England)","Kent","EO","230","[c]","29000","29290"
"Leaver CS","2022","South East (England)","Kent","G6/G7","35","[c]","56920","54020"
"Leaver CS","2022","South East (England)","Kent","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Kent","SEO/HEO","65","[c]","37220","36050"
"Leaver CS","2022","South East (England)","Kent","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","AA/AO","435","[c]","21840","21260"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","EO","280","[c]","28090","27570"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","G6/G7","35","[c]","61090","57420"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","SEO/HEO","120","[c]","38970","39030"
"Leaver CS","2022","South East (England)","Surrey, East and West Sussex","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","AA/AO","100","[c]","20910","21260"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","EO","40","[c]","27430","27570"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","15","[c]","38400","36460"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","AA/AO","370","[c]","21790","21170"
"Leaver CS","2022","South West (England)","Devon","EO","155","[c]","26540","27370"
"Leaver CS","2022","South West (England)","Devon","G6/G7","50","[c]","54470","54540"
"Leaver CS","2022","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","SEO/HEO","155","[c]","38030","38450"
"Leaver CS","2022","South West (England)","Devon","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","AA/AO","220","[c]","20970","20970"
"Leaver CS","2022","South West (England)","Dorset and Somerset","EO","120","[c]","26990","27570"
"Leaver CS","2022","South West (England)","Dorset and Somerset","G6/G7","25","[c]","61230","59200"
"Leaver CS","2022","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","SEO/HEO","120","[c]","37020","35030"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","570","[c]","21550","20970"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","615","[c]","25330","26580"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","270","[c]","57740","55210"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","35","[c]","102170","94780"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","930","[c]","36110","36330"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","185","[c]","39060","38150"
"Leaver CS","2022","Unknown","Unknown","AA/AO","385","[c]","20800","21590"
"Leaver CS","2022","Unknown","Unknown","EO","125","[c]","27330","27570"
"Leaver CS","2022","Unknown","Unknown","G6/G7","80","[c]","62380","61000"
"Leaver CS","2022","Unknown","Unknown","SCS level","20","[c]","99780","84560"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","140","[c]","37660","37440"
"Leaver CS","2022","Unknown","Unknown","Unknown","485","[c]","35910","33270"
"Leaver CS","2022","Wales","East Wales","AA/AO","770","[c]","20810","20970"
"Leaver CS","2022","Wales","East Wales","EO","320","[c]","26550","26780"
"Leaver CS","2022","Wales","East Wales","G6/G7","100","[c]","59850","59850"
"Leaver CS","2022","Wales","East Wales","SCS level","25","[c]","98240","100820"
"Leaver CS","2022","Wales","East Wales","SEO/HEO","285","[c]","36280","36490"
"Leaver CS","2022","Wales","East Wales","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","AA/AO","285","[c]","21170","21260"
"Leaver CS","2022","Wales","West Wales and The Valleys","EO","165","[c]","27510","27570"
"Leaver CS","2022","Wales","West Wales and The Valleys","G6/G7","35","[c]","63870","61440"
"Leaver CS","2022","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","SEO/HEO","105","[c]","38210","37410"
"Leaver CS","2022","Wales","West Wales and The Valleys","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","240","[c]","22170","21050"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","145","[c]","27020","27570"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","35","[c]","35440","33300"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","AA/AO","400","[c]","20910","20970"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","EO","210","[c]","27330","27570"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","G6/G7","35","[c]","61830","57140"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","100","[c]","37750","34800"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","AA/AO","550","[c]","20850","21010"
"Leaver CS","2022","West Midlands (England)","West Midlands","EO","415","[c]","26960","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","G6/G7","140","[c]","57540","55000"
"Leaver CS","2022","West Midlands (England)","West Midlands","SCS level","25","[c]","111550","101430"
"Leaver CS","2022","West Midlands (England)","West Midlands","SEO/HEO","285","[c]","37690","36500"
"Leaver CS","2022","West Midlands (England)","West Midlands","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","230","[c]","21190","21260"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","120","[c]","27070","27570"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","30","[c]","36120","33730"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","AA/AO","150","[c]","23070","21170"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","EO","110","[c]","27710","27570"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","G6/G7","30","[c]","64610","63260"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","SEO/HEO","95","[c]","36240","35900"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","AA/AO","350","[c]","21160","21260"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","EO","165","[c]","27130","27570"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","G6/G7","60","[c]","60090","58930"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","SEO/HEO","120","[c]","35910","35330"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","AA/AO","780","[c]","20940","21260"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","EO","535","[c]","26730","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","G6/G7","165","[c]","57510","55460"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","SCS level","15","[c]","109050","100070"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","SEO/HEO","345","[c]","36000","36190"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","105","[c]","20630","20970"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","EO","140","[c]","25690","26360"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","50","[c]","58000","53430"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","10","[c]","99900","103200"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","175","[c]","34390","33040"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","50","[c]","20440","20970"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","30","[c]","25860","27230"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","25","[c]","33350","31990"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","SEO/HEO","15","[c]","33330","35630"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","AA/AO","15","[c]","22840","23230"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","EO","35","[c]","28650","29290"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","SEO/HEO","25","[c]","39550","37660"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","AA/AO","95","[c]","21460","21820"
"Leaver Dept.","2022","East of England","East Anglia","EO","100","[c]","25930","25460"
"Leaver Dept.","2022","East of England","East Anglia","G6/G7","65","[c]","58300","53160"
"Leaver Dept.","2022","East of England","East Anglia","SCS level","25","[c]","108460","107720"
"Leaver Dept.","2022","East of England","East Anglia","SEO/HEO","160","[c]","35460","36060"
"Leaver Dept.","2022","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","AA/AO","15","[c]","21940","21680"
"Leaver Dept.","2022","East of England","Essex","EO","40","[c]","27790","29290"
"Leaver Dept.","2022","East of England","Essex","G6/G7","10","[c]","53210","50730"
"Leaver Dept.","2022","East of England","Essex","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","SEO/HEO","50","[c]","35780","36330"
"Leaver Dept.","2022","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - East","AA/AO","105","[c]","22640","22770"
"Leaver Dept.","2022","London","Inner London - East","EO","395","[c]","28370","27730"
"Leaver Dept.","2022","London","Inner London - East","G6/G7","750","[c]","59280","55330"
"Leaver Dept.","2022","London","Inner London - East","SCS level","140","[c]","101420","95140"
"Leaver Dept.","2022","London","Inner London - East","SEO/HEO","1010","[c]","36600","36330"
"Leaver Dept.","2022","London","Inner London - East","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - West","AA/AO","150","[c]","23910","23720"
"Leaver Dept.","2022","London","Inner London - West","EO","735","[c]","28570","28310"
"Leaver Dept.","2022","London","Inner London - West","G6/G7","1845","[c]","58280","55120"
"Leaver Dept.","2022","London","Inner London - West","SCS level","365","[c]","87610","79050"
"Leaver Dept.","2022","London","Inner London - West","SEO/HEO","2885","[c]","36400","35060"
"Leaver Dept.","2022","London","Inner London - West","Unknown","85","[c]","47580","53100"
"Leaver Dept.","2022","London","Outer London - East and North East","AA/AO","20","[c]","24080","25110"
"Leaver Dept.","2022","London","Outer London - East and North East","EO","65","[c]","30770","31060"
"Leaver Dept.","2022","London","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","SEO/HEO","15","[c]","35880","36700"
"Leaver Dept.","2022","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","AA/AO","30","[c]","23580","23720"
"Leaver Dept.","2022","London","Outer London - South","EO","115","[c]","29980","30700"
"Leaver Dept.","2022","London","Outer London - South","G6/G7","40","[c]","62550","61210"
"Leaver Dept.","2022","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","SEO/HEO","150","[c]","37640","36460"
"Leaver Dept.","2022","London","Outer London - South","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","AA/AO","200","[c]","23350","23780"
"Leaver Dept.","2022","London","Outer London - West and North West","EO","305","[c]","28100","27710"
"Leaver Dept.","2022","London","Outer London - West and North West","G6/G7","280","[c]","59830","55130"
"Leaver Dept.","2022","London","Outer London - West and North West","SCS level","50","[c]","118700","108800"
"Leaver Dept.","2022","London","Outer London - West and North West","SEO/HEO","475","[c]","37570","39690"
"Leaver Dept.","2022","London","Outer London - West and North West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","AA/AO","265","[c]","21070","21260"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","EO","220","[c]","26880","27570"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","G6/G7","70","[c]","53800","51730"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","SCS level","15","[c]","106070","103990"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","200","[c]","34330","32050"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","AA/AO","90","[c]","21480","21260"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","EO","50","[c]","27020","27570"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","G6/G7","15","[c]","56150","52060"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","SEO/HEO","55","[c]","34730","36500"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","AA/AO","25","[c]","21610","21170"
"Leaver Dept.","2022","North West (England)","Cheshire","EO","25","[c]","27790","27570"
"Leaver Dept.","2022","North West (England)","Cheshire","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","SEO/HEO","25","[c]","37110","36740"
"Leaver Dept.","2022","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","AA/AO","10","[c]","21250","21300"
"Leaver Dept.","2022","North West (England)","Cumbria","EO","15","[c]","26460","26990"
"Leaver Dept.","2022","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","SEO/HEO","10","[c]","36200","37890"
"Leaver Dept.","2022","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","AA/AO","225","[c]","20630","20440"
"Leaver Dept.","2022","North West (England)","Greater Manchester","EO","315","[c]","26140","27520"
"Leaver Dept.","2022","North West (England)","Greater Manchester","G6/G7","115","[c]","54980","50630"
"Leaver Dept.","2022","North West (England)","Greater Manchester","SCS level","25","[c]","102900","100670"
"Leaver Dept.","2022","North West (England)","Greater Manchester","SEO/HEO","295","[c]","34640","34530"
"Leaver Dept.","2022","North West (England)","Greater Manchester","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","AA/AO","80","[c]","20810","21260"
"Leaver Dept.","2022","North West (England)","Lancashire","EO","60","[c]","27100","27570"
"Leaver Dept.","2022","North West (England)","Lancashire","G6/G7","30","[c]","58140","55630"
"Leaver Dept.","2022","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","SEO/HEO","80","[c]","34940","35310"
"Leaver Dept.","2022","North West (England)","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","AA/AO","160","[c]","21200","21430"
"Leaver Dept.","2022","North West (England)","Merseyside","EO","265","[c]","26030","25310"
"Leaver Dept.","2022","North West (England)","Merseyside","G6/G7","60","[c]","55070","52300"
"Leaver Dept.","2022","North West (England)","Merseyside","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","SEO/HEO","180","[c]","34280","32310"
"Leaver Dept.","2022","North West (England)","Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","EO","20","[c]","25480","24970"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","G6/G7","25","[c]","55350","53570"
"Leaver Dept.","2022","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","AA/AO","220","[c]","21590","21260"
"Leaver Dept.","2022","Scotland","Eastern Scotland","EO","165","[c]","27640","27570"
"Leaver Dept.","2022","Scotland","Eastern Scotland","G6/G7","20","[c]","65880","62170"
"Leaver Dept.","2022","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","SEO/HEO","65","[c]","37280","36210"
"Leaver Dept.","2022","Scotland","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","EO","10","[c]","27540","27570"
