"Status","Year","Age","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Operational Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Lincolnshire","Lincolnshire CC","15","[c]","23560","21260"
"Leaver CS","2022","65+","Operational Delivery","Merseyside","East Merseyside","20","[c]","26290","27570"
"Leaver CS","2022","65+","Operational Delivery","Merseyside","Liverpool","60","[c]","23230","21680"
"Leaver CS","2022","65+","Operational Delivery","Merseyside","Sefton","30","[c]","25970","25100"
"Leaver CS","2022","65+","Operational Delivery","Merseyside","Wirral","30","[c]","24260","21260"
"Leaver CS","2022","65+","Operational Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","North Yorkshire","North Yorkshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","North Yorkshire","York","10","[c]","25530","26120"
"Leaver CS","2022","65+","Operational Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Northern Ireland","Belfast","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Northumberland, and Tyne and Wear","Sunderland","20","[c]","24180","22730"
"Leaver CS","2022","65+","Operational Delivery","Northumberland, and Tyne and Wear","Tyneside","90","[c]","23240","21260"
"Leaver CS","2022","65+","Operational Delivery","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Outer London - South","Bromley","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Outer London - South","Croydon","40","[c]","29280","25630"
"Leaver CS","2022","65+","Operational Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","15","[c]","27710","23720"
"Leaver CS","2022","65+","Operational Delivery","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Outer London - West and North West","Brent","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","35","[c]","30570","30250"
"Leaver CS","2022","65+","Operational Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","20","[c]","23870","22210"
"Leaver CS","2022","65+","Operational Delivery","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Shropshire and Staffordshire","Stoke-on-Trent","15","[c]","22980","21260"
"Leaver CS","2022","65+","Operational Delivery","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","30","[c]","26200","27570"
"Leaver CS","2022","65+","Operational Delivery","South Yorkshire","Sheffield","25","[c]","24380","21680"
"Leaver CS","2022","65+","Operational Delivery","Southern Scotland","Dumfries and Galloway","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Southern Scotland","South Lanarkshire","20","[c]","24540","23510"
"Leaver CS","2022","65+","Operational Delivery","Surrey, East and West Sussex","Brighton and Hove","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Surrey, East and West Sussex","East Surrey","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Surrey, East and West Sussex","East Sussex CC","20","[c]","25770","25730"
"Leaver CS","2022","65+","Operational Delivery","Surrey, East and West Sussex","West Surrey","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Surrey, East and West Sussex","West Sussex (North East)","10","[c]","28150","28350"
"Leaver CS","2022","65+","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Tees Valley and Durham","Durham","55","[c]","25810","21680"
"Leaver CS","2022","65+","Operational Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","15","[c]","26510","21260"
"Leaver CS","2022","65+","Operational Delivery","Tees Valley and Durham","South Teesside","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Unknown","Unknown","40","[c]","22910","21590"
"Leaver CS","2022","65+","Operational Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","[c]","24500","23230"
"Leaver CS","2022","65+","Operational Delivery","West Central Scotland","Glasgow City","55","[c]","25720","24140"
"Leaver CS","2022","65+","Operational Delivery","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","10","[c]","25870","23690"
"Leaver CS","2022","65+","Operational Delivery","West Central Scotland","North Lanarkshire","15","[c]","23460","21260"
"Leaver CS","2022","65+","Operational Delivery","West Midlands","Birmingham","50","[c]","25390","23700"
"Leaver CS","2022","65+","Operational Delivery","West Midlands","Coventry","15","[c]","26680","24300"
"Leaver CS","2022","65+","Operational Delivery","West Midlands","Dudley","10","[c]","24630","26120"
"Leaver CS","2022","65+","Operational Delivery","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","West Midlands","Wolverhampton","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","West Wales and The Valleys","Central Valleys","10","[c]","25640","26120"
"Leaver CS","2022","65+","Operational Delivery","West Wales and The Valleys","Conwy and Denbighshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","West Wales and The Valleys","Gwent Valleys","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","West Wales and The Valleys","Gwynedd","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","West Wales and The Valleys","South West Wales","15","[c]","25640","21260"
"Leaver CS","2022","65+","Operational Delivery","West Wales and The Valleys","Swansea","15","[c]","25160","27130"
"Leaver CS","2022","65+","Operational Delivery","West Yorkshire","Bradford","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","West Yorkshire","Calderdale and Kirklees","15","[c]","24940","21260"
"Leaver CS","2022","65+","Operational Delivery","West Yorkshire","Leeds","50","[c]","25310","21840"
"Leaver CS","2022","65+","Operational Delivery","West Yorkshire","Wakefield","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Research","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Bedfordshire and Hertfordshire","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","20","[c]","23830","20970"
"Leaver CS","2022","65+","Other","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Devon","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Dorset and Somerset","Dorset","10","[c]","25160","21340"
"Leaver CS","2022","65+","Other","Dorset and Somerset","Somerset CC","10","[c]","23910","21260"
"Leaver CS","2022","65+","Other","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","East Anglia","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","East Anglia","Peterborough","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","East Anglia","Suffolk CC","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Eastern Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","29530","25660"
"Leaver CS","2022","65+","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","20","[c]","29320","28530"
"Leaver CS","2022","65+","Other","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Greater Manchester","Greater Manchester South West","10","[c]","21920","21260"
"Leaver CS","2022","65+","Other","Hampshire and Isle of Wight","Central Hampshire","15","[c]","29490","26930"
"Leaver CS","2022","65+","Other","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Hampshire and Isle of Wight","Portsmouth","10","[c]","27090","21150"
"Leaver CS","2022","65+","Other","Hampshire and Isle of Wight","South Hampshire","15","[c]","27310","28590"
"Leaver CS","2022","65+","Other","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","10","[c]","24160","21010"
"Leaver CS","2022","65+","Other","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Inner London - East","Tower Hamlets","10","[c]","63790","62870"
"Leaver CS","2022","65+","Other","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Inner London - West","Westminster","15","[c]","39850","27850"
"Leaver CS","2022","65+","Other","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Lincolnshire","Lincolnshire CC","20","[c]","22740","20950"
"Leaver CS","2022","65+","Other","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Merseyside","Liverpool","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","North Yorkshire","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Northumberland, and Tyne and Wear","Sunderland","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Northumberland, and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Outer London - South","Croydon","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Outer London - West and North West","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Shropshire and Staffordshire","Shropshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","South Yorkshire","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Unknown","Unknown","20","[c]","37720","32980"
"Leaver CS","2022","65+","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","East Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Inner London - West","Westminster","35","[c]","47750","43780"
"Leaver CS","2022","65+","Policy","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","50870","48050"
"Leaver CS","2022","65+","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
