"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Operational Delivery","West Wales and The Valleys","Central Valleys","1350","1235","26990","27570"
"In post","2022","No function","Operational Delivery","West Wales and The Valleys","Conwy and Denbighshire","225","210","27980","27570"
"In post","2022","No function","Operational Delivery","West Wales and The Valleys","Gwent Valleys","670","605","26260","27570"
"In post","2022","No function","Operational Delivery","West Wales and The Valleys","Gwynedd","575","520","24200","21260"
"In post","2022","No function","Operational Delivery","West Wales and The Valleys","Isle of Anglesey","95","85","29380","27570"
"In post","2022","No function","Operational Delivery","West Wales and The Valleys","South West Wales","690","625","26270","26380"
"In post","2022","No function","Operational Delivery","West Wales and The Valleys","Swansea","6370","5550","23560","21840"
"In post","2022","No function","Operational Delivery","West Yorkshire","Bradford","1535","1365","25720","25120"
"In post","2022","No function","Operational Delivery","West Yorkshire","Calderdale and Kirklees","905","815","27080","27570"
"In post","2022","No function","Operational Delivery","West Yorkshire","Leeds","4590","4295","29690","27570"
"In post","2022","No function","Operational Delivery","West Yorkshire","Wakefield","1535","1410","29970","27570"
"In post","2022","No function","Operational Research","Dorset and Somerset","Somerset CC","5","5","[c]","[c]"
"In post","2022","No function","Operational Research","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","65","60","46410","47010"
"In post","2022","No function","Operational Research","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Hampshire and Isle of Wight","Central Hampshire","160","155","44360","47010"
"In post","2022","No function","Operational Research","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Inner London - West","Westminster","15","15","51020","52930"
"In post","2022","No function","Operational Research","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","West Midlands","Coventry","20","20","49220","47270"
"In post","2022","No function","Operational Research","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2022","No function","Other","Bedfordshire and Hertfordshire","Bedford","15","15","27230","27570"
"In post","2022","No function","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Bedfordshire and Hertfordshire","Hertfordshire CC","50","45","33730","29290"
"In post","2022","No function","Other","Bedfordshire and Hertfordshire","Luton","10","10","29470","28370"
"In post","2022","No function","Other","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","25","20","30210","29290"
"In post","2022","No function","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","No function","Other","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","10","27540","27570"
"In post","2022","No function","Other","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","20","20","33270","27570"
"In post","2022","No function","Other","Cheshire","Cheshire East","20","20","31010","27570"
"In post","2022","No function","Other","Cheshire","Cheshire West and Chester","20","20","30400","27570"
"In post","2022","No function","Other","Cheshire","Warrington","40","40","27620","27570"
"In post","2022","No function","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","50","45","26100","27570"
"In post","2022","No function","Other","Cumbria","East Cumbria","5","5","[c]","[c]"
"In post","2022","No function","Other","Cumbria","West Cumbria","10","10","[c]","[c]"
"In post","2022","No function","Other","Derbyshire and Nottinghamshire","Derby","25","25","25430","27570"
"In post","2022","No function","Other","Derbyshire and Nottinghamshire","East Derbyshire","15","15","25440","27570"
"In post","2022","No function","Other","Derbyshire and Nottinghamshire","North Nottinghamshire","10","10","28010","27570"
"In post","2022","No function","Other","Derbyshire and Nottinghamshire","Nottingham","80","75","30710","27570"
"In post","2022","No function","Other","Derbyshire and Nottinghamshire","South and West Derbyshire","25","20","28490","27570"
"In post","2022","No function","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Devon","Devon CC","50","45","27620","27570"
"In post","2022","No function","Other","Devon","Plymouth","30","25","27170","27570"
"In post","2022","No function","Other","Devon","Torbay","25","20","24870","21260"
"In post","2022","No function","Other","Dorset and Somerset","Bournemouth, Christchurch and Poole","15","15","31150","27570"
"In post","2022","No function","Other","Dorset and Somerset","Dorset","10","5","[c]","[c]"
"In post","2022","No function","Other","Dorset and Somerset","Somerset CC","40","40","30850","27570"
"In post","2022","No function","Other","East Anglia","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2022","No function","Other","East Anglia","Cambridgeshire CC","35","35","31470","27570"
"In post","2022","No function","Other","East Anglia","North and West Norfolk","5","5","[c]","[c]"
"In post","2022","No function","Other","East Anglia","Norwich and East Norfolk","35","30","28520","27570"
"In post","2022","No function","Other","East Anglia","Peterborough","15","15","28440","27570"
"In post","2022","No function","Other","East Anglia","Suffolk CC","90","85","27240","27570"
"In post","2022","No function","Other","East Wales","Cardiff and Vale of Glamorgan","75","70","36970","27570"
"In post","2022","No function","Other","East Wales","Flintshire and Wrexham","70","65","26890","27570"
"In post","2022","No function","Other","East Wales","Monmouthshire and Newport","40","35","36830","27570"
"In post","2022","No function","Other","East Wales","Powys","10","5","[c]","[c]"
"In post","2022","No function","Other","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","10","10","27570","27570"
"In post","2022","No function","Other","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","30","25","27160","27570"
"In post","2022","No function","Other","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","40","35","24700","24410"
"In post","2022","No function","Other","Eastern Scotland","Angus and Dundee City","65","60","24680","21260"
"In post","2022","No function","Other","Eastern Scotland","City of Edinburgh","135","130","39720","35000"
"In post","2022","No function","Other","Eastern Scotland","Clackmannanshire and Fife","50","40","28120","27570"
"In post","2022","No function","Other","Eastern Scotland","East Lothian and Midlothian","10","10","[c]","[c]"
"In post","2022","No function","Other","Eastern Scotland","Falkirk","115","105","30010","27570"
"In post","2022","No function","Other","Eastern Scotland","Perth and Kinross, and Stirling","50","45","31300","27570"
"In post","2022","No function","Other","Eastern Scotland","West Lothian","15","15","26450","27570"
"In post","2022","No function","Other","Essex","Essex Haven Gateway","15","15","29200","29290"
"In post","2022","No function","Other","Essex","Essex Thames Gateway","45","45","27400","29290"
"In post","2022","No function","Other","Essex","Heart of Essex","10","10","[c]","[c]"
"In post","2022","No function","Other","Essex","Southend-on-Sea","10","10","27840","29290"
"In post","2022","No function","Other","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Essex","West Essex","10","10","[c]","[c]"
"In post","2022","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","50","45","32350","27570"
"In post","2022","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","200","185","32100","27570"
"In post","2022","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","30","25","28060","27570"
"In post","2022","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","5","[c]","[c]"
"In post","2022","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","60","55","36240","27570"
"In post","2022","No function","Other","Greater Manchester","Greater Manchester North East","70","65","28190","27570"
"In post","2022","No function","Other","Greater Manchester","Greater Manchester North West","95","85","24850","26120"
"In post","2022","No function","Other","Greater Manchester","Greater Manchester South East","50","45","24230","21260"
"In post","2022","No function","Other","Greater Manchester","Greater Manchester South West","40","40","30900","27570"
"In post","2022","No function","Other","Greater Manchester","Manchester","155","150","29520","27570"
"In post","2022","No function","Other","Hampshire and Isle of Wight","Central Hampshire","25","25","28630","27570"
"In post","2022","No function","Other","Hampshire and Isle of Wight","Isle of Wight","5","5","[c]","[c]"
"In post","2022","No function","Other","Hampshire and Isle of Wight","North Hampshire","5","5","[c]","[c]"
"In post","2022","No function","Other","Hampshire and Isle of Wight","Portsmouth","10","10","26700","27570"
"In post","2022","No function","Other","Hampshire and Isle of Wight","South Hampshire","10","5","[c]","[c]"
"In post","2022","No function","Other","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","5","5","[c]","[c]"
"In post","2022","No function","Other","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","15","15","26900","27570"
"In post","2022","No function","Other","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","15","15","25320","26840"
"In post","2022","No function","Other","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","5","5","[c]","[c]"
"In post","2022","No function","Other","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","35","28600","27570"
"In post","2022","No function","Other","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","[c]","[c]"
"In post","2022","No function","Other","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Inner London - East","Hackney and Newham","65","65","32920","31060"
"In post","2022","No function","Other","Inner London - East","Haringey and Islington","30","30","31000","31060"
"In post","2022","No function","Other","Inner London - East","Lambeth","25","25","31480","31060"
"In post","2022","No function","Other","Inner London - East","Lewisham and Southwark","40","40","33590","31060"
"In post","2022","No function","Other","Inner London - East","Tower Hamlets","475","460","49520","42340"
"In post","2022","No function","Other","Inner London - West","Camden and City of London","20","20","45100","31060"
"In post","2022","No function","Other","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","15","15","33600","31060"
"In post","2022","No function","Other","Inner London - West","Wandsworth","10","10","31620","31060"
"In post","2022","No function","Other","Inner London - West","Westminster","580","570","46640","36650"
"In post","2022","No function","Other","Kent","East Kent","125","120","27960","29290"
"In post","2022","No function","Other","Kent","Kent Thames Gateway","15","15","30650","29290"
"In post","2022","No function","Other","Kent","Medway","20","20","30380","29290"
"In post","2022","No function","Other","Kent","Mid Kent","10","10","34060","29290"
"In post","2022","No function","Other","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Lancashire","Blackburn with Darwen","20","20","27870","27570"
"In post","2022","No function","Other","Lancashire","Blackpool","180","170","27850","27570"
"In post","2022","No function","Other","Lancashire","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2022","No function","Other","Lancashire","East Lancashire","20","20","27600","27570"
"In post","2022","No function","Other","Lancashire","Lancaster and Wyre","10","10","25720","27570"
"In post","2022","No function","Other","Lancashire","Mid Lancashire","105","95","27480","27570"
"In post","2022","No function","Other","Leicestershire, Rutland and Northamptonshire","Leicester","50","50","26430","27570"
"In post","2022","No function","Other","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","15","15","27910","27570"
"In post","2022","No function","Other","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","10","24410","24410"
"In post","2022","No function","Other","Lincolnshire","Lincolnshire CC","30","25","28980","27570"
"In post","2022","No function","Other","Merseyside","East Merseyside","55","50","28010","27570"
"In post","2022","No function","Other","Merseyside","Liverpool","55","50","29340","27570"
"In post","2022","No function","Other","Merseyside","Sefton","50","50","27060","27570"
"In post","2022","No function","Other","Merseyside","Wirral","75","65","27710","27570"
"In post","2022","No function","Other","North Eastern Scotland","Aberdeen City and Aberdeenshire","65","60","26920","27570"
"In post","2022","No function","Other","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2022","No function","Other","North Yorkshire","York","30","30","36150","31970"
"In post","2022","No function","Other","Northern Ireland","Belfast","15","15","45720","45440"
"In post","2022","No function","Other","Northumberland, and Tyne and Wear","Northumberland","5","5","[c]","[c]"
"In post","2022","No function","Other","Northumberland, and Tyne and Wear","Sunderland","60","55","26860","27570"
"In post","2022","No function","Other","Northumberland, and Tyne and Wear","Tyneside","235","215","27120","27570"
"In post","2022","No function","Other","Outer London - East and North East","Barking & Dagenham and Havering","25","25","30830","31060"
"In post","2022","No function","Other","Outer London - East and North East","Bexley and Greenwich","35","35","32770","31060"
"In post","2022","No function","Other","Outer London - East and North East","Enfield","15","15","30600","31060"
"In post","2022","No function","Other","Outer London - East and North East","Redbridge and Waltham Forest","55","55","30640","31060"
"In post","2022","No function","Other","Outer London - South","Bromley","25","25","30130","31060"
"In post","2022","No function","Other","Outer London - South","Croydon","60","55","38310","31060"
"In post","2022","No function","Other","Outer London - South","Merton, Kingston upon Thames and Sutton","30","30","32560","31060"
"In post","2022","No function","Other","Outer London - West and North West","Barnet","20","20","30480","31060"
"In post","2022","No function","Other","Outer London - West and North West","Brent","10","10","[c]","[c]"
"In post","2022","No function","Other","Outer London - West and North West","Ealing","45","45","31360","31060"
"In post","2022","No function","Other","Outer London - West and North West","Harrow and Hillingdon","30","30","32100","31060"
"In post","2022","No function","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","95","95","38220","34260"
"In post","2022","No function","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Shropshire and Staffordshire","Shropshire","10","10","31220","27570"
"In post","2022","No function","Other","Shropshire and Staffordshire","Staffordshire CC","90","85","27820","27570"
"In post","2022","No function","Other","Shropshire and Staffordshire","Stoke-on-Trent","20","20","28990","27570"
"In post","2022","No function","Other","Shropshire and Staffordshire","Telford and Wrekin","20","20","28110","27570"
"In post","2022","No function","Other","South Yorkshire","Barnsley, Doncaster and Rotherham","40","35","28390","27570"
"In post","2022","No function","Other","South Yorkshire","Sheffield","75","65","35950","31990"
"In post","2022","No function","Other","Southern Scotland","Dumfries and Galloway","10","10","32740","32300"
"In post","2022","No function","Other","Southern Scotland","East Ayrshire and North Ayrshire mainland","30","25","27160","27570"
"In post","2022","No function","Other","Southern Scotland","Scottish Borders","10","10","[c]","[c]"
"In post","2022","No function","Other","Southern Scotland","South Ayrshire","10","10","28370","27570"
"In post","2022","No function","Other","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2022","No function","Other","Surrey, East and West Sussex","Brighton and Hove","10","10","31570","27570"
"In post","2022","No function","Other","Surrey, East and West Sussex","East Surrey","10","10","[c]","[c]"
"In post","2022","No function","Other","Surrey, East and West Sussex","East Sussex CC","115","105","26520","27570"
"In post","2022","No function","Other","Surrey, East and West Sussex","West Surrey","25","25","35890","33790"
"In post","2022","No function","Other","Surrey, East and West Sussex","West Sussex (North East)","10","10","[c]","[c]"
"In post","2022","No function","Other","Surrey, East and West Sussex","West Sussex (South West)","15","10","26310","27570"
"In post","2022","No function","Other","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Tees Valley and Durham","Durham","60","55","25720","23560"
"In post","2022","No function","Other","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","25","25","25850","27570"
"In post","2022","No function","Other","Tees Valley and Durham","South Teesside","35","30","25550","26120"
"In post","2022","No function","Other","Unknown","Unknown","30","30","33430","27570"
"In post","2022","No function","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","35","27470","25120"
"In post","2022","No function","Other","West Central Scotland","Glasgow City","430","405","31080","27570"
"In post","2022","No function","Other","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","50","45","28690","27570"
"In post","2022","No function","Other","West Central Scotland","North Lanarkshire","85","80","26580","27570"
"In post","2022","No function","Other","West Midlands","Birmingham","120","110","29230","27570"
"In post","2022","No function","Other","West Midlands","Coventry","20","20","26240","27570"
"In post","2022","No function","Other","West Midlands","Dudley","45","40","27350","27570"
"In post","2022","No function","Other","West Midlands","Sandwell","20","20","27110","27570"
"In post","2022","No function","Other","West Midlands","Solihull","5","5","[c]","[c]"
"In post","2022","No function","Other","West Midlands","Walsall","30","30","24920","27570"
"In post","2022","No function","Other","West Midlands","Wolverhampton","40","35","25370","27570"
"In post","2022","No function","Other","West Wales and The Valleys","Bridgend and Neath Port Talbot","55","50","26900","27570"
"In post","2022","No function","Other","West Wales and The Valleys","Central Valleys","65","60","28060","27570"
"In post","2022","No function","Other","West Wales and The Valleys","Conwy and Denbighshire","25","20","27720","27570"
"In post","2022","No function","Other","West Wales and The Valleys","Gwent Valleys","35","30","27630","27570"
"In post","2022","No function","Other","West Wales and The Valleys","Gwynedd","30","25","26850","27570"
"In post","2022","No function","Other","West Wales and The Valleys","Isle of Anglesey","5","5","[c]","[c]"
"In post","2022","No function","Other","West Wales and The Valleys","South West Wales","45","45","25850","27570"
"In post","2022","No function","Other","West Wales and The Valleys","Swansea","65","60","25460","27570"
"In post","2022","No function","Other","West Yorkshire","Bradford","35","30","27940","27570"
"In post","2022","No function","Other","West Yorkshire","Calderdale and Kirklees","25","25","27400","27570"
"In post","2022","No function","Other","West Yorkshire","Leeds","85","80","36410","27570"
"In post","2022","No function","Other","West Yorkshire","Wakefield","10","10","28370","27570"
"In post","2022","No function","Planning","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","35","35","44810","40720"
"In post","2022","No function","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2022","No function","Planning","Inner London - West","Westminster","90","85","47000","42980"
"In post","2022","No function","Planning","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Bedfordshire and Hertfordshire","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Cheshire","Cheshire East","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Derbyshire and Nottinghamshire","North Nottinghamshire","10","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Derbyshire and Nottinghamshire","South and West Derbyshire","10","10","52820","51110"
"In post","2022","No function","Planning Inspectors","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Devon","Devon CC","15","10","57690","58810"
"In post","2022","No function","Planning Inspectors","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Dorset and Somerset","Somerset CC","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Anglia","Cambridgeshire CC","10","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Hampshire and Isle of Wight","Central Hampshire","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","10","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Lincolnshire","Lincolnshire CC","10","10","56070","58810"
"In post","2022","No function","Planning Inspectors","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","North Yorkshire","North Yorkshire CC","10","10","63520","65210"
"In post","2022","No function","Planning Inspectors","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Northumberland, and Tyne and Wear","Northumberland","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Northumberland, and Tyne and Wear","Tyneside","20","20","53150","47660"
"In post","2022","No function","Planning Inspectors","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
