"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Work and Pensions","Other","Eastern Scotland","Clackmannanshire and Fife","30","25","27190","27570"
"In post","2022","Department for Work and Pensions","Other","Eastern Scotland","East Lothian and Midlothian","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Eastern Scotland","Falkirk","60","55","28120","27570"
"In post","2022","Department for Work and Pensions","Other","Eastern Scotland","Perth and Kinross, and Stirling","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Eastern Scotland","West Lothian","15","15","24890","27570"
"In post","2022","Department for Work and Pensions","Other","Essex","Essex Haven Gateway","15","15","29200","29290"
"In post","2022","Department for Work and Pensions","Other","Essex","Essex Thames Gateway","45","45","27400","29290"
"In post","2022","Department for Work and Pensions","Other","Essex","Heart of Essex","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Essex","Southend-on-Sea","10","10","27840","29290"
"In post","2022","Department for Work and Pensions","Other","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Essex","West Essex","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","20","15","29340","27570"
"In post","2022","Department for Work and Pensions","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","60","55","24910","26120"
"In post","2022","Department for Work and Pensions","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","25","25","27370","27570"
"In post","2022","Department for Work and Pensions","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","15","27740","27570"
"In post","2022","Department for Work and Pensions","Other","Greater Manchester","Greater Manchester North East","70","65","28210","27570"
"In post","2022","Department for Work and Pensions","Other","Greater Manchester","Greater Manchester North West","95","85","24850","26120"
"In post","2022","Department for Work and Pensions","Other","Greater Manchester","Greater Manchester South East","65","60","23630","21260"
"In post","2022","Department for Work and Pensions","Other","Greater Manchester","Greater Manchester South West","290","260","23230","21260"
"In post","2022","Department for Work and Pensions","Other","Greater Manchester","Manchester","95","90","28740","27570"
"In post","2022","Department for Work and Pensions","Other","Hampshire and Isle of Wight","Central Hampshire","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Hampshire and Isle of Wight","Isle of Wight","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Hampshire and Isle of Wight","North Hampshire","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Hampshire and Isle of Wight","Portsmouth","10","10","26700","27570"
"In post","2022","Department for Work and Pensions","Other","Hampshire and Isle of Wight","South Hampshire","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","235","195","22480","21260"
"In post","2022","Department for Work and Pensions","Other","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","15","15","25060","26120"
"In post","2022","Department for Work and Pensions","Other","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","65","55","24620","27570"
"In post","2022","Department for Work and Pensions","Other","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Highlands and Islands","Na h-Eileanan Siar","70","65","22470","21260"
"In post","2022","Department for Work and Pensions","Other","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Inner London - East","Hackney and Newham","60","60","30820","31060"
"In post","2022","Department for Work and Pensions","Other","Inner London - East","Haringey and Islington","30","30","30270","31060"
"In post","2022","Department for Work and Pensions","Other","Inner London - East","Lambeth","25","25","31480","31060"
"In post","2022","Department for Work and Pensions","Other","Inner London - East","Lewisham and Southwark","35","35","30920","31060"
"In post","2022","Department for Work and Pensions","Other","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Inner London - West","Camden and City of London","15","15","30660","31060"
"In post","2022","Department for Work and Pensions","Other","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","15","15","31000","31060"
"In post","2022","Department for Work and Pensions","Other","Inner London - West","Wandsworth","10","10","31620","31060"
"In post","2022","Department for Work and Pensions","Other","Inner London - West","Westminster","190","180","48040","36650"
"In post","2022","Department for Work and Pensions","Other","Kent","East Kent","125","120","27860","29290"
"In post","2022","Department for Work and Pensions","Other","Kent","Kent Thames Gateway","15","10","29900","29290"
"In post","2022","Department for Work and Pensions","Other","Kent","Medway","20","20","30380","29290"
"In post","2022","Department for Work and Pensions","Other","Kent","Mid Kent","10","10","30170","29290"
"In post","2022","Department for Work and Pensions","Other","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Lancashire","Blackburn with Darwen","20","20","27870","27570"
"In post","2022","Department for Work and Pensions","Other","Lancashire","Blackpool","230","215","27700","27570"
"In post","2022","Department for Work and Pensions","Other","Lancashire","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Lancashire","East Lancashire","20","20","27600","27570"
"In post","2022","Department for Work and Pensions","Other","Lancashire","Lancaster and Wyre","10","10","25720","27570"
"In post","2022","Department for Work and Pensions","Other","Lancashire","Mid Lancashire","90","85","24710","22250"
"In post","2022","Department for Work and Pensions","Other","Leicestershire, Rutland and Northamptonshire","Leicester","50","50","26430","27570"
"In post","2022","Department for Work and Pensions","Other","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","235","195","22670","21260"
"In post","2022","Department for Work and Pensions","Other","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","10","24410","24410"
"In post","2022","Department for Work and Pensions","Other","Lincolnshire","Lincolnshire CC","25","25","26390","27570"
"In post","2022","Department for Work and Pensions","Other","Merseyside","East Merseyside","55","50","28010","27570"
"In post","2022","Department for Work and Pensions","Other","Merseyside","Liverpool","50","50","27230","27570"
"In post","2022","Department for Work and Pensions","Other","Merseyside","Sefton","50","50","27240","27570"
"In post","2022","Department for Work and Pensions","Other","Merseyside","Wirral","70","65","26850","27570"
"In post","2022","Department for Work and Pensions","Other","North Eastern Scotland","Aberdeen City and Aberdeenshire","40","40","27090","27570"
"In post","2022","Department for Work and Pensions","Other","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","North Yorkshire","York","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Northumberland, and Tyne and Wear","Northumberland","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Northumberland, and Tyne and Wear","Sunderland","505","435","22900","21260"
"In post","2022","Department for Work and Pensions","Other","Northumberland, and Tyne and Wear","Tyneside","235","215","26760","27570"
"In post","2022","Department for Work and Pensions","Other","Outer London - East and North East","Barking & Dagenham and Havering","25","25","31050","31060"
"In post","2022","Department for Work and Pensions","Other","Outer London - East and North East","Bexley and Greenwich","35","30","31860","31060"
"In post","2022","Department for Work and Pensions","Other","Outer London - East and North East","Enfield","15","15","30600","31060"
"In post","2022","Department for Work and Pensions","Other","Outer London - East and North East","Redbridge and Waltham Forest","55","55","30640","31060"
"In post","2022","Department for Work and Pensions","Other","Outer London - South","Bromley","25","25","30130","31060"
"In post","2022","Department for Work and Pensions","Other","Outer London - South","Croydon","30","30","30850","31060"
"In post","2022","Department for Work and Pensions","Other","Outer London - South","Merton, Kingston upon Thames and Sutton","25","25","31070","31060"
"In post","2022","Department for Work and Pensions","Other","Outer London - West and North West","Barnet","20","20","30480","31060"
"In post","2022","Department for Work and Pensions","Other","Outer London - West and North West","Brent","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Outer London - West and North West","Ealing","45","45","31360","31060"
"In post","2022","Department for Work and Pensions","Other","Outer London - West and North West","Harrow and Hillingdon","35","35","29640","31060"
"In post","2022","Department for Work and Pensions","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","10","10","31140","31060"
"In post","2022","Department for Work and Pensions","Other","Shropshire and Staffordshire","Shropshire","10","10","27970","27570"
"In post","2022","Department for Work and Pensions","Other","Shropshire and Staffordshire","Staffordshire CC","65","60","27540","27570"
"In post","2022","Department for Work and Pensions","Other","Shropshire and Staffordshire","Stoke-on-Trent","20","15","28510","27570"
"In post","2022","Department for Work and Pensions","Other","Shropshire and Staffordshire","Telford and Wrekin","15","15","28160","27570"
"In post","2022","Department for Work and Pensions","Other","South Yorkshire","Barnsley, Doncaster and Rotherham","295","255","23400","21260"
"In post","2022","Department for Work and Pensions","Other","South Yorkshire","Sheffield","75","70","35410","31990"
"In post","2022","Department for Work and Pensions","Other","Southern Scotland","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Southern Scotland","East Ayrshire and North Ayrshire mainland","30","25","27160","27570"
"In post","2022","Department for Work and Pensions","Other","Southern Scotland","Scottish Borders","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Southern Scotland","South Ayrshire","10","10","28370","27570"
"In post","2022","Department for Work and Pensions","Other","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Surrey, East and West Sussex","Brighton and Hove","10","10","27660","27570"
"In post","2022","Department for Work and Pensions","Other","Surrey, East and West Sussex","East Surrey","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Surrey, East and West Sussex","East Sussex CC","115","105","26520","27570"
"In post","2022","Department for Work and Pensions","Other","Surrey, East and West Sussex","West Surrey","10","10","31200","29290"
"In post","2022","Department for Work and Pensions","Other","Surrey, East and West Sussex","West Sussex (North East)","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Surrey, East and West Sussex","West Sussex (South West)","15","10","25360","27570"
"In post","2022","Department for Work and Pensions","Other","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","Tees Valley and Durham","Durham","60","50","24480","21260"
"In post","2022","Department for Work and Pensions","Other","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","25","25","25860","27570"
"In post","2022","Department for Work and Pensions","Other","Tees Valley and Durham","South Teesside","30","30","25260","23690"
"In post","2022","Department for Work and Pensions","Other","Unknown","Unknown","100","90","28090","25110"
"In post","2022","Department for Work and Pensions","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","10","27120","27570"
"In post","2022","Department for Work and Pensions","Other","West Central Scotland","Glasgow City","215","195","24300","21260"
"In post","2022","Department for Work and Pensions","Other","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","35","35","26940","27570"
"In post","2022","Department for Work and Pensions","Other","West Central Scotland","North Lanarkshire","65","60","26290","27570"
"In post","2022","Department for Work and Pensions","Other","West Midlands","Birmingham","165","140","25030","26840"
"In post","2022","Department for Work and Pensions","Other","West Midlands","Coventry","30","25","24820","23690"
"In post","2022","Department for Work and Pensions","Other","West Midlands","Dudley","180","165","23470","21260"
"In post","2022","Department for Work and Pensions","Other","West Midlands","Sandwell","20","20","27110","27570"
"In post","2022","Department for Work and Pensions","Other","West Midlands","Solihull","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","West Midlands","Walsall","30","30","24920","27570"
"In post","2022","Department for Work and Pensions","Other","West Midlands","Wolverhampton","40","35","25680","27570"
"In post","2022","Department for Work and Pensions","Other","West Wales and The Valleys","Bridgend and Neath Port Talbot","55","50","26900","27570"
"In post","2022","Department for Work and Pensions","Other","West Wales and The Valleys","Central Valleys","130","120","24910","24660"
"In post","2022","Department for Work and Pensions","Other","West Wales and The Valleys","Conwy and Denbighshire","25","20","27720","27570"
"In post","2022","Department for Work and Pensions","Other","West Wales and The Valleys","Gwent Valleys","35","30","27630","27570"
"In post","2022","Department for Work and Pensions","Other","West Wales and The Valleys","Gwynedd","30","25","26850","27570"
"In post","2022","Department for Work and Pensions","Other","West Wales and The Valleys","Isle of Anglesey","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Other","West Wales and The Valleys","South West Wales","45","40","25620","27570"
"In post","2022","Department for Work and Pensions","Other","West Wales and The Valleys","Swansea","60","60","25440","27570"
"In post","2022","Department for Work and Pensions","Other","West Yorkshire","Bradford","325","275","23030","21260"
"In post","2022","Department for Work and Pensions","Other","West Yorkshire","Calderdale and Kirklees","25","25","27400","27570"
"In post","2022","Department for Work and Pensions","Other","West Yorkshire","Leeds","80","75","34260","27570"
"In post","2022","Department for Work and Pensions","Other","West Yorkshire","Wakefield","10","10","28370","27570"
"In post","2022","Department for Work and Pensions","Policy","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Greater Manchester","Manchester","20","20","37410","32530"
"In post","2022","Department for Work and Pensions","Policy","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Inner London - East","Tower Hamlets","25","20","56300","57810"
"In post","2022","Department for Work and Pensions","Policy","Inner London - West","Westminster","570","545","48520","41600"
"In post","2022","Department for Work and Pensions","Policy","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Lancashire","Blackpool","10","10","41150","35310"
"In post","2022","Department for Work and Pensions","Policy","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Merseyside","Sefton","40","40","48120","45870"
"In post","2022","Department for Work and Pensions","Policy","North Yorkshire","York","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Northumberland, and Tyne and Wear","Tyneside","30","25","38300","35450"
"In post","2022","Department for Work and Pensions","Policy","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","South Yorkshire","Sheffield","190","175","44290","38950"
"In post","2022","Department for Work and Pensions","Policy","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Policy","West Yorkshire","Leeds","185","170","39480","35310"
"In post","2022","Department for Work and Pensions","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","15","15","30440","31710"
"In post","2022","Department for Work and Pensions","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Devon","Devon CC","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Anglia","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Wales","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Eastern Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Eastern Scotland","Falkirk","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Greater Manchester","Greater Manchester North East","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Greater Manchester","Greater Manchester North West","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Greater Manchester","Manchester","45","45","40440","35310"
"In post","2022","Department for Work and Pensions","Project Delivery","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Hampshire and Isle of Wight","Portsmouth","85","65","21850","21260"
"In post","2022","Department for Work and Pensions","Project Delivery","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Hampshire and Isle of Wight","Southampton","45","35","22060","21260"
"In post","2022","Department for Work and Pensions","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Inner London - East","Hackney and Newham","115","90","25210","25110"
"In post","2022","Department for Work and Pensions","Project Delivery","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Inner London - West","Westminster","130","125","47910","39960"
"In post","2022","Department for Work and Pensions","Project Delivery","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Lancashire","Blackpool","305","280","33640","31990"
"In post","2022","Department for Work and Pensions","Project Delivery","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Lancashire","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Lancashire","Mid Lancashire","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Lincolnshire","Lincolnshire CC","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Merseyside","East Merseyside","15","15","25600","21260"
"In post","2022","Department for Work and Pensions","Project Delivery","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Merseyside","Sefton","25","20","39130","35690"
"In post","2022","Department for Work and Pensions","Project Delivery","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Northumberland, and Tyne and Wear","Sunderland","15","15","33920","33180"
"In post","2022","Department for Work and Pensions","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","120","110","38550","35310"
"In post","2022","Department for Work and Pensions","Project Delivery","Outer London - East and North East","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Project Delivery","South Yorkshire","Sheffield","105","90","40070","35310"
"In post","2022","Department for Work and Pensions","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
