"Status","Year","Organisation","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","400","385","28790","27380"
"In post","2022","HM Prison and Probation Service","Greater Manchester","Greater Manchester North East","Outside London","460","435","28940","27120"
"In post","2022","HM Prison and Probation Service","Greater Manchester","Greater Manchester North West","Outside London","550","520","28730","26310"
"In post","2022","HM Prison and Probation Service","Greater Manchester","Greater Manchester South East","Outside London","145","135","30060","28200"
"In post","2022","HM Prison and Probation Service","Greater Manchester","Greater Manchester South West","Outside London","295","275","31040","28200"
"In post","2022","HM Prison and Probation Service","Greater Manchester","Manchester","Outside London","1120","1065","29360","27120"
"In post","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","Outside London","350","340","30760","30210"
"In post","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","Outside London","630","590","28440","26880"
"In post","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","North Hampshire","Outside London","90","85","29230","26310"
"In post","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","Portsmouth","Outside London","105","95","30050","28200"
"In post","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","South Hampshire","Outside London","100","90","29690","24980"
"In post","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","Southampton","Outside London","140","130","29600","28200"
"In post","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","30","30","29960","28280"
"In post","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","235","220","33390","30210"
"In post","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","1280","1225","28740","26100"
"In post","2022","HM Prison and Probation Service","Inner London - East","Hackney and Newham","London","110","110","31700","28690"
"In post","2022","HM Prison and Probation Service","Inner London - East","Haringey and Islington","London","770","735","34390","34100"
"In post","2022","HM Prison and Probation Service","Inner London - East","Lambeth","London","500","485","35950","33550"
"In post","2022","HM Prison and Probation Service","Inner London - East","Lewisham and Southwark","London","445","430","36020","34100"
"In post","2022","HM Prison and Probation Service","Inner London - East","Tower Hamlets","London","100","95","32700","32090"
"In post","2022","HM Prison and Probation Service","Inner London - West","Camden and City of London","London","45","45","33920","30200"
"In post","2022","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","625","600","33280","33170"
"In post","2022","HM Prison and Probation Service","Inner London - West","Wandsworth","London","675","655","33480","33550"
"In post","2022","HM Prison and Probation Service","Inner London - West","Westminster","London","650","635","52160","50320"
"In post","2022","HM Prison and Probation Service","Kent","East Kent","Outside London","120","115","30900","29000"
"In post","2022","HM Prison and Probation Service","Kent","Kent Thames Gateway","Outside London","1250","1190","30290","30700"
"In post","2022","HM Prison and Probation Service","Kent","Medway","Outside London","800","770","30590","29100"
"In post","2022","HM Prison and Probation Service","Kent","Mid Kent","Outside London","480","450","30100","28200"
"In post","2022","HM Prison and Probation Service","Kent","West Kent","Outside London","20","15","29380","26640"
"In post","2022","HM Prison and Probation Service","Lancashire","Blackburn with Darwen","Outside London","85","80","29250","26310"
"In post","2022","HM Prison and Probation Service","Lancashire","Blackpool","Outside London","100","100","28890","27260"
"In post","2022","HM Prison and Probation Service","Lancashire","Chorley and West Lancashire","Outside London","1190","1095","29350","27120"
"In post","2022","HM Prison and Probation Service","Lancashire","East Lancashire","Outside London","125","115","28450","25560"
"In post","2022","HM Prison and Probation Service","Lancashire","Lancaster and Wyre","Outside London","340","315","28860","27120"
"In post","2022","HM Prison and Probation Service","Lancashire","Mid Lancashire","Outside London","870","795","30640","28550"
"In post","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","550","515","29150","26210"
"In post","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","900","860","29610","27380"
"In post","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","60","55","28620","28200"
"In post","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","485","460","29150","25700"
"In post","2022","HM Prison and Probation Service","Lincolnshire","Lincolnshire CC","Outside London","930","890","28940","26950"
"In post","2022","HM Prison and Probation Service","Merseyside","East Merseyside","Outside London","250","240","32090","28200"
"In post","2022","HM Prison and Probation Service","Merseyside","Liverpool","Outside London","870","810","28760","26870"
"In post","2022","HM Prison and Probation Service","Merseyside","Sefton","Outside London","125","115","29170","25200"
"In post","2022","HM Prison and Probation Service","Merseyside","Wirral","Outside London","135","125","29840","26310"
"In post","2022","HM Prison and Probation Service","North Yorkshire","North Yorkshire CC","Outside London","95","85","29770","28200"
"In post","2022","HM Prison and Probation Service","North Yorkshire","York","Outside London","250","230","30960","28200"
"In post","2022","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Northumberland","Outside London","60","60","32210","31420"
"In post","2022","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Sunderland","Outside London","95","90","29260","28200"
"In post","2022","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Tyneside","Outside London","440","415","29470","28200"
"In post","2022","HM Prison and Probation Service","Outer London - East and North East","Barking & Dagenham and Havering","London","95","90","33860","33700"
"In post","2022","HM Prison and Probation Service","Outer London - East and North East","Bexley and Greenwich","London","1140","1105","32210","31890"
"In post","2022","HM Prison and Probation Service","Outer London - East and North East","Enfield","London","30","30","35740","34100"
"In post","2022","HM Prison and Probation Service","Outer London - East and North East","Redbridge and Waltham Forest","London","150","140","33630","32090"
"In post","2022","HM Prison and Probation Service","Outer London - South","Bromley","London","130","120","33050","30220"
"In post","2022","HM Prison and Probation Service","Outer London - South","Croydon","London","780","755","37610","31740"
"In post","2022","HM Prison and Probation Service","Outer London - South","Merton, Kingston upon Thames and Sutton","London","75","70","33330","32890"
"In post","2022","HM Prison and Probation Service","Outer London - West and North West","Barnet","London","100","100","33210","32090"
"In post","2022","HM Prison and Probation Service","Outer London - West and North West","Brent","London","75","75","32410","29210"
"In post","2022","HM Prison and Probation Service","Outer London - West and North West","Ealing","London","85","80","34840","34100"
"In post","2022","HM Prison and Probation Service","Outer London - West and North West","Harrow and Hillingdon","London","60","55","33290","33700"
"In post","2022","HM Prison and Probation Service","Outer London - West and North West","Hounslow and Richmond upon Thames","London","805","775","33410","33890"
"In post","2022","HM Prison and Probation Service","Shropshire and Staffordshire","Shropshire","Outside London","395","370","29290","27120"
"In post","2022","HM Prison and Probation Service","Shropshire and Staffordshire","Staffordshire CC","Outside London","2200","2080","29380","27120"
"In post","2022","HM Prison and Probation Service","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","160","140","29860","28200"
"In post","2022","HM Prison and Probation Service","Shropshire and Staffordshire","Telford and Wrekin","Outside London","70","60","30910","26360"
"In post","2022","HM Prison and Probation Service","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","1510","1420","29250","27120"
"In post","2022","HM Prison and Probation Service","South Yorkshire","Sheffield","Outside London","230","210","30460","28200"
"In post","2022","HM Prison and Probation Service","Surrey, East and West Sussex","Brighton and Hove","Outside London","150","130","31610","28330"
"In post","2022","HM Prison and Probation Service","Surrey, East and West Sussex","East Surrey","Outside London","830","790","33220","33890"
"In post","2022","HM Prison and Probation Service","Surrey, East and West Sussex","East Sussex CC","Outside London","445","425","29520","28200"
"In post","2022","HM Prison and Probation Service","Surrey, East and West Sussex","West Surrey","Outside London","645","605","31220","30210"
"In post","2022","HM Prison and Probation Service","Surrey, East and West Sussex","West Sussex (North East)","Outside London","55","50","29310","28200"
"In post","2022","HM Prison and Probation Service","Surrey, East and West Sussex","West Sussex (South West)","Outside London","260","250","29640","27380"
"In post","2022","HM Prison and Probation Service","Tees Valley and Durham","Darlington","Outside London","65","65","26540","24090"
"In post","2022","HM Prison and Probation Service","Tees Valley and Durham","Durham","Outside London","2255","2090","29600","28010"
"In post","2022","HM Prison and Probation Service","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","860","810","29330","27380"
"In post","2022","HM Prison and Probation Service","Tees Valley and Durham","South Teesside","Outside London","155","140","29100","28200"
"In post","2022","HM Prison and Probation Service","Unknown","Unknown","Unknown","80","65","28840","24800"
"In post","2022","HM Prison and Probation Service","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","West Midlands","Birmingham","Outside London","1285","1210","29320","26380"
"In post","2022","HM Prison and Probation Service","West Midlands","Coventry","Outside London","95","90","29700","28200"
"In post","2022","HM Prison and Probation Service","West Midlands","Dudley","Outside London","70","65","29860","28200"
"In post","2022","HM Prison and Probation Service","West Midlands","Sandwell","Outside London","100","90","28530","25560"
"In post","2022","HM Prison and Probation Service","West Midlands","Walsall","Outside London","80","75","28860","28200"
"In post","2022","HM Prison and Probation Service","West Midlands","Wolverhampton","Outside London","160","145","28600","28200"
"In post","2022","HM Prison and Probation Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","95","85","31260","28200"
"In post","2022","HM Prison and Probation Service","West Wales and The Valleys","Central Valleys","Outside London","140","130","29740","28300"
"In post","2022","HM Prison and Probation Service","West Wales and The Valleys","Conwy and Denbighshire","Outside London","90","85","29130","26310"
"In post","2022","HM Prison and Probation Service","West Wales and The Valleys","Gwent Valleys","Outside London","95","90","29410","28200"
"In post","2022","HM Prison and Probation Service","West Wales and The Valleys","Gwynedd","Outside London","65","65","28560","24800"
"In post","2022","HM Prison and Probation Service","West Wales and The Valleys","Isle of Anglesey","Outside London","15","15","31470","28760"
"In post","2022","HM Prison and Probation Service","West Wales and The Valleys","South West Wales","Outside London","125","120","28640","26820"
"In post","2022","HM Prison and Probation Service","West Wales and The Valleys","Swansea","Outside London","515","475","28750","27470"
"In post","2022","HM Prison and Probation Service","West Yorkshire","Bradford","Outside London","205","190","30110","28200"
"In post","2022","HM Prison and Probation Service","West Yorkshire","Calderdale and Kirklees","Outside London","180","165","28930","28200"
"In post","2022","HM Prison and Probation Service","West Yorkshire","Leeds","Outside London","1770","1685","29660","27120"
"In post","2022","HM Prison and Probation Service","West Yorkshire","Wakefield","Outside London","1165","1075","29790","27380"
"In post","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","295","270","36500","33440"
"In post","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","115","115","24570","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","Outside London","3910","3715","34120","33080"
"In post","2022","HM Revenue and Customs (excl. agencies)","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Anglia","Suffolk CC","Outside London","540","500","30910","28920"
"In post","2022","HM Revenue and Customs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","Outside London","4365","4080","30240","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Angus and Dundee City","Outside London","25","25","28560","24450"
"In post","2022","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","Outside London","2300","2180","30340","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Essex","Southend-on-Sea","Outside London","745","675","35900","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","1420","1350","37640","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","Outside London","4465","4240","32610","28920"
"In post","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester","Manchester","Outside London","2090","2000","35310","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","Outside London","950","835","29540","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Inner London - East","Hackney and Newham","London","4800","4580","43100","37930"
"In post","2022","HM Revenue and Customs (excl. agencies)","Inner London - East","Tower Hamlets","London","225","215","52410","45090"
"In post","2022","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","London","1190","1150","58220","62120"
"In post","2022","HM Revenue and Customs (excl. agencies)","Kent","East Kent","Outside London","215","195","31560","28920"
"In post","2022","HM Revenue and Customs (excl. agencies)","Lancashire","Mid Lancashire","Outside London","1675","1485","29400","22080"
"In post","2022","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","250","225","29450","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","Outside London","4800","4485","30520","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","Outside London","1140","1035","32360","28920"
"In post","2022","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","Outside London","2360","2225","30580","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Sunderland","Outside London","2330","1935","25650","22080"
"In post","2022","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","Outside London","8320","7625","31300","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","London","2790","2655","42550","37930"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","Harrow and Hillingdon","London","40","35","31690","30750"
"In post","2022","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","Outside London","815","760","41910","40520"
"In post","2022","HM Revenue and Customs (excl. agencies)","Southern Scotland","South Lanarkshire","Outside London","2195","1925","27160","22080"
"In post","2022","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","Outside London","625","565","35090","33370"
"In post","2022","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Durham","Outside London","430","380","24820","22080"
"In post","2022","HM Revenue and Customs (excl. agencies)","West Central Scotland","Glasgow City","Outside London","1775","1655","32750","33080"
"In post","2022","HM Revenue and Customs (excl. agencies)","West Central Scotland","North Lanarkshire","Outside London","1445","1265","27100","22080"
"In post","2022","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","Outside London","3695","3500","32600","33080"
"In post","2022","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","Gwynedd","Outside London","20","15","23340","22080"
"In post","2022","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","Outside London","1355","1185","25550","21260"
"In post","2022","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","Outside London","3805","3625","33880","33080"
"In post","2022","HM Treasury (excl. agencies)","East Anglia","Norwich and East Norfolk","Outside London","65","60","28370","24000"
"In post","2022","HM Treasury (excl. agencies)","Inner London - West","Westminster","London","1935","1895","48380","52500"
"In post","2022","HM Treasury (excl. agencies)","Tees Valley and Durham","Darlington","Outside London","110","105","42430","33760"
"In post","2022","HM Treasury (excl. agencies)","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Bedfordshire and Hertfordshire","Bedford","Outside London","115","110","29180","26120"
"In post","2022","Home Office","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","25","20","28270","21680"
"In post","2022","Home Office","Bedfordshire and Hertfordshire","Luton","Outside London","155","135","29550","27370"
"In post","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","45","45","31700","28650"
"In post","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","20","20","25280","24890"
"In post","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Home Office","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Cheshire","Warrington","Outside London","15","10","30280","26910"
"In post","2022","Home Office","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Derbyshire and Nottinghamshire","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Home Office","Devon","Devon CC","Outside London","15","10","47750","45660"
"In post","2022","Home Office","Devon","Plymouth","Outside London","100","90","29280","27330"
"In post","2022","Home Office","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","80","70","28300","27260"
"In post","2022","Home Office","Dorset and Somerset","Dorset","Outside London","10","10","32350","27130"
"In post","2022","Home Office","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","East Anglia","Breckland and South Norfolk","Outside London","5","5","[c]","[c]"
"In post","2022","Home Office","East Anglia","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Home Office","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","East Anglia","Norwich and East Norfolk","Outside London","15","15","30000","27370"
"In post","2022","Home Office","East Anglia","Peterborough","Outside London","510","445","24930","21680"
"In post","2022","Home Office","East Anglia","Suffolk CC","Outside London","265","250","26850","25350"
"In post","2022","Home Office","East Wales","Cardiff and Vale of Glamorgan","Outside London","385","365","29520","25690"
"In post","2022","Home Office","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","East Wales","Monmouthshire and Newport","Outside London","175","155","27130","21680"
"In post","2022","Home Office","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","140","135","27260","25310"
"In post","2022","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","145","140","25870","24890"
"In post","2022","Home Office","Eastern Scotland","City of Edinburgh","Outside London","195","180","28290","25310"
"In post","2022","Home Office","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Essex","Essex Haven Gateway","Outside London","145","135","26520","25220"
"In post","2022","Home Office","Essex","Essex Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2022","Home Office","Essex","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2022","Home Office","Essex","Thurrock","Outside London","260","250","25740","25040"
"In post","2022","Home Office","Essex","West Essex","Outside London","415","365","29790","27370"
"In post","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","225","205","28290","25590"
"In post","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Greater Manchester","Greater Manchester South West","Outside London","990","960","34530","30820"
"In post","2022","Home Office","Greater Manchester","Manchester","Outside London","735","695","28750","26160"
"In post","2022","Home Office","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Hampshire and Isle of Wight","North Hampshire","Outside London","20","20","29310","25480"
"In post","2022","Home Office","Hampshire and Isle of Wight","Portsmouth","Outside London","455","440","29570","26410"
"In post","2022","Home Office","Hampshire and Isle of Wight","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2022","Home Office","Hampshire and Isle of Wight","Southampton","Outside London","85","85","27940","25310"
"In post","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","95","85","25470","24880"
"In post","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","10","10","30220","27370"
"In post","2022","Home Office","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","10","[c]","[c]"
"In post","2022","Home Office","Inner London - East","Hackney and Newham","London","150","140","31930","30460"
"In post","2022","Home Office","Inner London - East","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Inner London - East","Lambeth","London","65","60","50030","44030"
"In post","2022","Home Office","Inner London - East","Lewisham and Southwark","London","200","195","34200","29080"
"In post","2022","Home Office","Inner London - East","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Inner London - West","Camden and City of London","London","295","280","35750","31520"
"In post","2022","Home Office","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","10","10","[c]","[c]"
"In post","2022","Home Office","Inner London - West","Wandsworth","London","10","10","29870","30220"
"In post","2022","Home Office","Inner London - West","Westminster","London","4235","4120","48430","42310"
"In post","2022","Home Office","Kent","East Kent","Outside London","2495","2300","27390","25310"
"In post","2022","Home Office","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Kent","Mid Kent","Outside London","20","15","32110","27370"
"In post","2022","Home Office","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","225","205","28570","26170"
"In post","2022","Home Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","15","15","25280","21680"
"In post","2022","Home Office","Lincolnshire","Lincolnshire CC","Outside London","15","15","28520","27370"
"In post","2022","Home Office","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Merseyside","Liverpool","Outside London","4030","3755","27290","24890"
"In post","2022","Home Office","Merseyside","Sefton","Outside London","1455","1340","25770","24880"
"In post","2022","Home Office","Merseyside","Wirral","Outside London","5","5","[c]","[c]"
"In post","2022","Home Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","35","35","26660","25310"
"In post","2022","Home Office","North Yorkshire","North Yorkshire CC","Outside London","10","10","45770","47870"
"In post","2022","Home Office","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northern Ireland","Antrim and Newtownabbey","Outside London","5","5","[c]","[c]"
"In post","2022","Home Office","Northern Ireland","Ards and North Down","Outside London","10","10","28400","24880"
"In post","2022","Home Office","Northern Ireland","Belfast","Outside London","420","390","25420","24880"
"In post","2022","Home Office","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northern Ireland","Lisburn and Castlereagh","Outside London","120","115","28520","25310"
"In post","2022","Home Office","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northumberland, and Tyne and Wear","Tyneside","Outside London","385","370","28380","25220"
"In post","2022","Home Office","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outer London - East and North East","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outer London - South","Croydon","London","5595","5335","39040","35070"
"In post","2022","Home Office","Outer London - South","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2022","Home Office","Outer London - West and North West","Barnet","London","160","160","44960","41970"
"In post","2022","Home Office","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Outer London - West and North West","Harrow and Hillingdon","London","2150","1950","31400","29080"
"In post","2022","Home Office","Outer London - West and North West","Hounslow and Richmond upon Thames","London","625","590","31440","29010"
"In post","2022","Home Office","Overseas","Overseas","Overseas","305","295","30510","27370"
"In post","2022","Home Office","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Shropshire and Staffordshire","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Home Office","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","25","25","37520","31290"
"In post","2022","Home Office","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","45","40","29270","27370"
"In post","2022","Home Office","South Yorkshire","Sheffield","Outside London","2645","2450","28910","24890"
"In post","2022","Home Office","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Southern Scotland","South Ayrshire","Outside London","10","10","28220","27370"
"In post","2022","Home Office","Southern Scotland","South Lanarkshire","Outside London","15","15","26850","24880"
"In post","2022","Home Office","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Surrey, East and West Sussex","East Surrey","Outside London","5","5","[c]","[c]"
