"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East Midlands (England)","Heterosexual / straight","90","[c]","28030","21260"
"Leaver CS","2022","65+","No function","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East Midlands (England)","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East Midlands (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East of England","Heterosexual / straight","105","[c]","30030","27570"
"Leaver CS","2022","65+","No function","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East of England","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","East of England","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","London","Heterosexual / straight","185","[c]","37780","30800"
"Leaver CS","2022","65+","No function","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","London","Undeclared","40","[c]","40790","30780"
"Leaver CS","2022","65+","No function","London","Unknown","90","[c]","43090","31880"
"Leaver CS","2022","65+","No function","North East (England)","Heterosexual / straight","120","[c]","24370","21260"
"Leaver CS","2022","65+","No function","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","North East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","North East (England)","Unknown","45","[c]","25120","21260"
"Leaver CS","2022","65+","No function","North West (England)","Heterosexual / straight","245","[c]","26190","21410"
"Leaver CS","2022","65+","No function","North West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","North West (England)","Undeclared","40","[c]","27710","26120"
"Leaver CS","2022","65+","No function","North West (England)","Unknown","90","[c]","25010","25550"
"Leaver CS","2022","65+","No function","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Scotland","Heterosexual / straight","115","[c]","26720","26120"
"Leaver CS","2022","65+","No function","Scotland","LGBO","5","[c]","[c]","[c]"
