"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of Gas and Electricity Markets","40","[c]","28980","26390"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Office of the Secretary of State for Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scottish Government","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","UK Statistics Authority","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Welsh Government","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Cabinet Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Work and Pensions","45","[c]","29230","27570"
"Leaver Dept.","2022","20-29","Undeclared","Department of Health and Social Care","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Revenue and Customs","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Treasury","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Home Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ministry of Defence","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ministry of Justice","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","UK Statistics Authority","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Attorney General's Departments","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Cabinet Office","540","[c]","32790","32000"
"Leaver Dept.","2022","20-29","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","75","[c]","32740","33570"
"Leaver Dept.","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Education","65","[c]","36100","32940"
"Leaver Dept.","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for International Trade","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Transport","70","[c]","33530","30400"
"Leaver Dept.","2022","20-29","Unknown","Department for Work and Pensions","100","[c]","28670","27570"
"Leaver Dept.","2022","20-29","Unknown","Department of Health and Social Care","505","[c]","31590","28750"
"Leaver Dept.","2022","20-29","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HM Revenue and Customs","210","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Home Office","130","[c]","31540","30820"
"Leaver Dept.","2022","20-29","Unknown","Ministry of Defence","40","[c]","30700","28950"
"Leaver Dept.","2022","20-29","Unknown","Ministry of Justice","150","[c]","25490","22570"
"Leaver Dept.","2022","20-29","Unknown","National Crime Agency","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scottish Government","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","UK Statistics Authority","35","[c]","30520","29540"
"Leaver Dept.","2022","20-29","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Cabinet Office","40","[c]","44480","41760"
"Leaver Dept.","2022","30-39","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Department for Education","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Department for Work and Pensions","105","[c]","29730","27570"
"Leaver Dept.","2022","30-39","Declared disabled","Department of Health and Social Care","95","[c]","38050","36330"
"Leaver Dept.","2022","30-39","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","HM Revenue and Customs","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","HM Treasury","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Home Office","35","[c]","36000","30830"
"Leaver Dept.","2022","30-39","Declared disabled","Ministry of Defence","35","[c]","34510","35780"
"Leaver Dept.","2022","30-39","Declared disabled","Ministry of Justice","55","[c]","33900","33930"
"Leaver Dept.","2022","30-39","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Attorney General's Departments","45","[c]","44880","50440"
"Leaver Dept.","2022","30-39","Declared non-disabled","Cabinet Office","310","[c]","48820","54700"
"Leaver Dept.","2022","30-39","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Competition and Markets Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy","160","[c]","46390","50390"
"Leaver Dept.","2022","30-39","Declared non-disabled","Department for Digital, Culture, Media and Sport","55","[c]","49950","52130"
"Leaver Dept.","2022","30-39","Declared non-disabled","Department for Education","110","[c]","44520","40510"
"Leaver Dept.","2022","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs","110","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Department for International Trade","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Department for Levelling Up, Housing and Communities","75","[c]","43930","40430"
"Leaver Dept.","2022","30-39","Declared non-disabled","Department for Transport","130","[c]","36310","34710"
"Leaver Dept.","2022","30-39","Declared non-disabled","Department for Work and Pensions","635","[c]","28910","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","Department of Health and Social Care","1205","[c]","38970","36330"
"Leaver Dept.","2022","30-39","Declared non-disabled","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","95","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","HM Revenue and Customs","230","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","HM Treasury","60","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Home Office","400","[c]","36220","29480"
"Leaver Dept.","2022","30-39","Declared non-disabled","Ministry of Defence","220","[c]","36770","36520"
"Leaver Dept.","2022","30-39","Declared non-disabled","Ministry of Justice","335","[c]","30850","26720"
"Leaver Dept.","2022","30-39","Declared non-disabled","National Crime Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Office of Gas and Electricity Markets","30","[c]","43240","44520"
"Leaver Dept.","2022","30-39","Declared non-disabled","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Scottish Government","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","UK Export Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","UK Statistics Authority","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Welsh Government","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Cabinet Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Department for Work and Pensions","55","[c]","29420","27570"
"Leaver Dept.","2022","30-39","Undeclared","Department of Health and Social Care","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","HM Revenue and Customs","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","HM Treasury","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Home Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Ministry of Defence","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Ministry of Justice","50","[c]","36400","32980"
"Leaver Dept.","2022","30-39","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","UK Statistics Authority","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Attorney General's Departments","35","[c]","42400","39880"
"Leaver Dept.","2022","30-39","Unknown","Cabinet Office","215","[c]","43180","34550"
"Leaver Dept.","2022","30-39","Unknown","Charity Commission","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","70","[c]","39070","39080"
"Leaver Dept.","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for Education","45","[c]","39940","37330"
"Leaver Dept.","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for International Trade","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Department for Transport","55","[c]","37180","32480"
"Leaver Dept.","2022","30-39","Unknown","Department for Work and Pensions","75","[c]","30560","27570"
"Leaver Dept.","2022","30-39","Unknown","Department of Health and Social Care","530","[c]","40280","37490"
"Leaver Dept.","2022","30-39","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","70","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","HM Revenue and Customs","155","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Home Office","60","[c]","33270","28650"
"Leaver Dept.","2022","30-39","Unknown","Ministry of Defence","55","[c]","35940","35500"
"Leaver Dept.","2022","30-39","Unknown","Ministry of Justice","75","[c]","32680","30650"
"Leaver Dept.","2022","30-39","Unknown","National Crime Agency","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scottish Government","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","UK Statistics Authority","30","[c]","35040","32360"
"Leaver Dept.","2022","30-39","Unknown","Welsh Government","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Cabinet Office","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Department for Education","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Department for Work and Pensions","90","[c]","29980","27570"
"Leaver Dept.","2022","40-49","Declared disabled","Department of Health and Social Care","95","[c]","41110","38730"
"Leaver Dept.","2022","40-49","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Foreign, Commonwealth and Development Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","HM Revenue and Customs","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Home Office","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Ministry of Defence","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Ministry of Justice","55","[c]","36140","30250"
"Leaver Dept.","2022","40-49","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Attorney General's Departments","40","[c]","48450","51390"
"Leaver Dept.","2022","40-49","Declared non-disabled","Cabinet Office","135","[c]","58170","56520"
"Leaver Dept.","2022","40-49","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","95","[c]","52510","53380"
"Leaver Dept.","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Department for Education","70","[c]","50370","50400"
"Leaver Dept.","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","75","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Department for International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","55","[c]","47370","45540"
"Leaver Dept.","2022","40-49","Declared non-disabled","Department for Transport","105","[c]","41320","40080"
"Leaver Dept.","2022","40-49","Declared non-disabled","Department for Work and Pensions","565","[c]","30870","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","Department of Health and Social Care","1035","[c]","46740","41310"
"Leaver Dept.","2022","40-49","Declared non-disabled","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","55","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","HM Revenue and Customs","170","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","HM Treasury","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Home Office","220","[c]","41620","33900"
"Leaver Dept.","2022","40-49","Declared non-disabled","Ministry of Defence","175","[c]","41500","38150"
"Leaver Dept.","2022","40-49","Declared non-disabled","Ministry of Justice","265","[c]","37180","31010"
"Leaver Dept.","2022","40-49","Declared non-disabled","National Crime Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Scottish Government","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","UK Export Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","UK Statistics Authority","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Welsh Government","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Cabinet Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Department for Work and Pensions","40","[c]","30480","27570"
"Leaver Dept.","2022","40-49","Undeclared","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","HM Revenue and Customs","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Home Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Ministry of Justice","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Attorney General's Departments","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Cabinet Office","65","[c]","57300","54700"
"Leaver Dept.","2022","40-49","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department for Business, Energy and Industrial Strategy","35","[c]","39590","40050"
"Leaver Dept.","2022","40-49","Unknown","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department for Education","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department for International Trade","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
