"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Wales","Swansea","Female","40","35","31600","21840"
"In post","2022","Asian","Wales","Swansea","Male","40","40","28150","22280"
"In post","2022","Asian","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Birmingham","Female","1650","1495","27730","26290"
"In post","2022","Asian","West Midlands (England)","Birmingham","Male","1385","1350","29050","27570"
"In post","2022","Asian","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Coventry","Female","270","250","34400","30270"
"In post","2022","Asian","West Midlands (England)","Coventry","Male","190","185","34360","29910"
"In post","2022","Asian","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Dudley","Female","55","50","24900","21260"
"In post","2022","Asian","West Midlands (England)","Dudley","Male","30","30","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Sandwell","Female","70","65","26870","27570"
"In post","2022","Asian","West Midlands (England)","Sandwell","Male","40","40","27310","27570"
"In post","2022","Asian","West Midlands (England)","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Shropshire","Female","5","5","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Shropshire","Male","5","5","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Solihull","Female","180","165","26500","25310"
"In post","2022","Asian","West Midlands (England)","Solihull","Male","110","105","27380","26160"
"In post","2022","Asian","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Staffordshire CC","Female","85","80","33530","27570"
"In post","2022","Asian","West Midlands (England)","Staffordshire CC","Male","85","80","31700","27680"
"In post","2022","Asian","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Stoke-on-Trent","Female","35","30","26520","26090"
"In post","2022","Asian","West Midlands (England)","Stoke-on-Trent","Male","20","20","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Telford and Wrekin","Female","40","40","32410","27570"
"In post","2022","Asian","West Midlands (England)","Telford and Wrekin","Male","60","60","40280","40180"
"In post","2022","Asian","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Walsall","Female","70","60","26260","27570"
"In post","2022","Asian","West Midlands (England)","Walsall","Male","50","45","24650","27570"
"In post","2022","Asian","West Midlands (England)","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Warwickshire CC","Female","90","80","26290","25120"
"In post","2022","Asian","West Midlands (England)","Warwickshire CC","Male","55","55","28230","27570"
"In post","2022","Asian","West Midlands (England)","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Wolverhampton","Female","135","125","25740","24810"
"In post","2022","Asian","West Midlands (England)","Wolverhampton","Male","85","80","26890","27570"
"In post","2022","Asian","West Midlands (England)","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Worcestershire CC","Female","25","25","[c]","[c]"
"In post","2022","Asian","West Midlands (England)","Worcestershire CC","Male","35","30","30120","26610"
"In post","2022","Asian","West Midlands (England)","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","15","15","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","20","15","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Bradford","Female","420","355","24600","21260"
"In post","2022","Asian","Yorkshire and The Humber","Bradford","Male","410","390","24600","21260"
"In post","2022","Asian","Yorkshire and The Humber","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Calderdale and Kirklees","Female","100","90","26690","27570"
"In post","2022","Asian","Yorkshire and The Humber","Calderdale and Kirklees","Male","75","75","27070","27570"
"In post","2022","Asian","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","Male","15","15","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","Female","10","10","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","Male","10","10","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Leeds","Female","595","540","30730","27570"
"In post","2022","Asian","Yorkshire and The Humber","Leeds","Male","690","675","32290","27570"
"In post","2022","Asian","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","North and North East Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","North and North East Lincolnshire","Male","5","5","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","Female","10","10","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","Male","25","25","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Sheffield","Female","235","210","28570","25000"
"In post","2022","Asian","Yorkshire and The Humber","Sheffield","Male","205","205","31250","25310"
"In post","2022","Asian","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Wakefield","Female","15","10","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Wakefield","Male","25","25","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","York","Female","25","25","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","York","Male","15","15","[c]","[c]"
"In post","2022","Asian","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Derby","Female","30","30","27020","27570"
"In post","2022","Black","East Midlands (England)","Derby","Male","15","15","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Leicester","Female","50","45","27440","22890"
"In post","2022","Black","East Midlands (England)","Leicester","Male","25","25","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","Female","20","15","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","Male","15","15","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Lincolnshire CC","Female","10","10","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Lincolnshire CC","Male","15","15","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","North Northamptonshire","Female","15","10","[c]","[c]"
"In post","2022","Black","East Midlands (England)","North Northamptonshire","Male","5","5","[c]","[c]"
"In post","2022","Black","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","North Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2022","Black","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","Nottingham","Female","200","185","28000","26590"
"In post","2022","Black","East Midlands (England)","Nottingham","Male","105","105","29120","26710"
"In post","2022","Black","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","South and West Derbyshire","Male","10","10","[c]","[c]"
"In post","2022","Black","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","South Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2022","Black","East Midlands (England)","South Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2022","Black","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East Midlands (England)","West Northamptonshire","Female","40","35","25840","24800"
"In post","2022","Black","East Midlands (England)","West Northamptonshire","Male","20","20","[c]","[c]"
"In post","2022","Black","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Bedford","Female","25","25","[c]","[c]"
"In post","2022","Black","East of England","Bedford","Male","10","10","[c]","[c]"
"In post","2022","Black","East of England","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Cambridgeshire CC","Female","25","25","[c]","[c]"
"In post","2022","Black","East of England","Cambridgeshire CC","Male","20","20","[c]","[c]"
"In post","2022","Black","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Essex Haven Gateway","Female","10","10","[c]","[c]"
"In post","2022","Black","East of England","Essex Haven Gateway","Male","10","10","[c]","[c]"
"In post","2022","Black","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Essex Thames Gateway","Female","55","50","27070","24250"
"In post","2022","Black","East of England","Essex Thames Gateway","Male","20","20","[c]","[c]"
"In post","2022","Black","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Heart of Essex","Female","25","25","[c]","[c]"
"In post","2022","Black","East of England","Heart of Essex","Male","15","15","[c]","[c]"
"In post","2022","Black","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Hertfordshire CC","Female","110","105","32250","29290"
"In post","2022","Black","East of England","Hertfordshire CC","Male","55","55","32310","30130"
"In post","2022","Black","East of England","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Luton","Female","40","40","27530","27570"
"In post","2022","Black","East of England","Luton","Male","10","10","[c]","[c]"
"In post","2022","Black","East of England","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Norwich and East Norfolk","Female","5","5","[c]","[c]"
"In post","2022","Black","East of England","Norwich and East Norfolk","Male","10","10","[c]","[c]"
"In post","2022","Black","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Peterborough","Female","20","20","[c]","[c]"
"In post","2022","Black","East of England","Peterborough","Male","15","10","[c]","[c]"
"In post","2022","Black","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Southend-on-Sea","Female","15","15","[c]","[c]"
"In post","2022","Black","East of England","Southend-on-Sea","Male","15","15","[c]","[c]"
"In post","2022","Black","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Suffolk CC","Female","20","20","[c]","[c]"
"In post","2022","Black","East of England","Suffolk CC","Male","20","20","[c]","[c]"
"In post","2022","Black","East of England","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","Thurrock","Female","25","25","[c]","[c]"
"In post","2022","Black","East of England","Thurrock","Male","10","10","[c]","[c]"
"In post","2022","Black","East of England","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","East of England","West Essex","Female","30","25","30950","29290"
"In post","2022","Black","East of England","West Essex","Male","15","15","[c]","[c]"
"In post","2022","Black","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Barking & Dagenham and Havering","Female","100","90","31800","31060"
"In post","2022","Black","London","Barking & Dagenham and Havering","Male","35","35","33460","31060"
"In post","2022","Black","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Barnet","Female","150","140","32760","31060"
"In post","2022","Black","London","Barnet","Male","80","75","37860","31060"
"In post","2022","Black","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Bexley and Greenwich","Female","165","160","31410","31060"
"In post","2022","Black","London","Bexley and Greenwich","Male","130","125","31740","31880"
"In post","2022","Black","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Brent","Female","95","90","29940","31060"
"In post","2022","Black","London","Brent","Male","35","35","31360","31060"
"In post","2022","Black","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Bromley","Female","100","95","30710","31060"
"In post","2022","Black","London","Bromley","Male","35","35","32290","31060"
"In post","2022","Black","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Camden and City of London","Female","240","225","29450","27500"
"In post","2022","Black","London","Camden and City of London","Male","90","90","29050","28250"
"In post","2022","Black","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Croydon","Female","1035","975","33940","31020"
"In post","2022","Black","London","Croydon","Male","465","460","35220","31060"
"In post","2022","Black","London","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Ealing","Female","60","55","32300","31060"
"In post","2022","Black","London","Ealing","Male","35","35","34330","31060"
"In post","2022","Black","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Enfield","Female","70","65","30710","31060"
"In post","2022","Black","London","Enfield","Male","20","20","[c]","[c]"
"In post","2022","Black","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Hackney and Newham","Female","635","600","33840","31060"
"In post","2022","Black","London","Hackney and Newham","Male","300","295","34030","31060"
"In post","2022","Black","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Haringey and Islington","Female","260","250","30110","31060"
"In post","2022","Black","London","Haringey and Islington","Male","155","155","33050","31880"
"In post","2022","Black","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Harrow and Hillingdon","Female","150","140","30560","29410"
"In post","2022","Black","London","Harrow and Hillingdon","Male","100","95","29980","29080"
"In post","2022","Black","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Hounslow and Richmond upon Thames","Female","105","100","31120","31060"
"In post","2022","Black","London","Hounslow and Richmond upon Thames","Male","80","80","32060","31060"
"In post","2022","Black","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Kensington & Chelsea and Hammersmith & Fulham","Female","105","100","31080","31060"
"In post","2022","Black","London","Kensington & Chelsea and Hammersmith & Fulham","Male","110","105","32160","31920"
"In post","2022","Black","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Lambeth","Female","310","300","33760","31060"
"In post","2022","Black","London","Lambeth","Male","170","165","34580","32330"
"In post","2022","Black","London","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Lewisham and Southwark","Female","285","275","32170","31060"
"In post","2022","Black","London","Lewisham and Southwark","Male","120","115","32350","31060"
"In post","2022","Black","London","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Merton, Kingston upon Thames and Sutton","Female","60","60","31430","31060"
"In post","2022","Black","London","Merton, Kingston upon Thames and Sutton","Male","25","25","[c]","[c]"
"In post","2022","Black","London","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Redbridge and Waltham Forest","Female","175","165","31160","31060"
"In post","2022","Black","London","Redbridge and Waltham Forest","Male","55","55","30890","31060"
"In post","2022","Black","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Tower Hamlets","Female","360","350","37780","34260"
"In post","2022","Black","London","Tower Hamlets","Male","185","185","41910","40450"
"In post","2022","Black","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Wandsworth","Female","130","120","30710","28440"
"In post","2022","Black","London","Wandsworth","Male","100","95","33320","33550"
"In post","2022","Black","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","London","Westminster","Female","2480","2415","38910","34900"
"In post","2022","Black","London","Westminster","Male","1095","1090","40520","36650"
"In post","2022","Black","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Darlington","Female","5","5","[c]","[c]"
"In post","2022","Black","North East (England)","Darlington","Male","5","5","[c]","[c]"
"In post","2022","Black","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Durham","Female","5","5","[c]","[c]"
"In post","2022","Black","North East (England)","Durham","Male","5","5","[c]","[c]"
"In post","2022","Black","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Hartlepool and Stockton-on-Tees","Male","5","5","[c]","[c]"
"In post","2022","Black","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Sunderland","Female","5","5","[c]","[c]"
"In post","2022","Black","North East (England)","Sunderland","Male","5","5","[c]","[c]"
"In post","2022","Black","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North East (England)","Tyneside","Female","65","60","26250","21300"
"In post","2022","Black","North East (England)","Tyneside","Male","60","55","31790","27570"
"In post","2022","Black","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Blackpool","Female","5","5","[c]","[c]"
"In post","2022","Black","North West (England)","Blackpool","Male","15","15","[c]","[c]"
"In post","2022","Black","North West (England)","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Cheshire East","Female","5","5","[c]","[c]"
"In post","2022","Black","North West (England)","Cheshire East","Male","10","10","[c]","[c]"
"In post","2022","Black","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Merseyside","Female","5","5","[c]","[c]"
"In post","2022","Black","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester North East","Female","20","20","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester North East","Male","10","10","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester North West","Female","15","10","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester North West","Male","10","10","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester South East","Female","10","10","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester South East","Male","10","10","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Greater Manchester South West","Female","140","135","28480","26590"
"In post","2022","Black","North West (England)","Greater Manchester South West","Male","120","120","28540","26820"
"In post","2022","Black","North West (England)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Liverpool","Female","50","45","27320","24890"
"In post","2022","Black","North West (England)","Liverpool","Male","55","55","30870","26700"
"In post","2022","Black","North West (England)","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Manchester","Female","200","190","29840","27570"
"In post","2022","Black","North West (England)","Manchester","Male","130","130","33700","29980"
"In post","2022","Black","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Mid Lancashire","Female","15","15","[c]","[c]"
"In post","2022","Black","North West (England)","Mid Lancashire","Male","15","15","[c]","[c]"
"In post","2022","Black","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Sefton","Female","15","15","[c]","[c]"
"In post","2022","Black","North West (England)","Sefton","Male","20","20","[c]","[c]"
"In post","2022","Black","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Warrington","Female","5","5","[c]","[c]"
"In post","2022","Black","North West (England)","Warrington","Male","10","10","[c]","[c]"
"In post","2022","Black","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","North West (England)","Wirral","Male","5","5","[c]","[c]"
"In post","2022","Black","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
