"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cheshire","Cheshire East","Outside London","10","[c]","23160","21170"
"Leaver Dept.","2022","Human Resources","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Derbyshire and Nottinghamshire","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Anglia","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Wales","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Essex","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","33730","29760"
"Leaver Dept.","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","15","[c]","42220","39250"
"Leaver Dept.","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Greater Manchester","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Greater Manchester","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Hampshire and Isle of Wight","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Inner London - East","Lambeth","London","110","[c]","40410","32330"
"Leaver Dept.","2022","Human Resources","Inner London - East","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Inner London - East","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Inner London - West","Westminster","London","140","[c]","42700","35070"
"Leaver Dept.","2022","Human Resources","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Lincolnshire","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Merseyside","Liverpool","Outside London","15","[c]","29640","28000"
"Leaver Dept.","2022","Human Resources","Merseyside","Sefton","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Merseyside","Wirral","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northumberland, and Tyne and Wear","Tyneside","Outside London","15","[c]","36030","31990"
"Leaver Dept.","2022","Human Resources","Outer London - East and North East","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - South","Croydon","London","10","[c]","44470","36980"
"Leaver Dept.","2022","Human Resources","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - West and North West","Barnet","London","25","[c]","45100","46500"
"Leaver Dept.","2022","Human Resources","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South Yorkshire","Sheffield","Outside London","15","[c]","48640","50130"
"Leaver Dept.","2022","Human Resources","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","Unknown","25","[c]","34250","31850"
"Leaver Dept.","2022","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Central Scotland","Glasgow City","Outside London","20","[c]","28010","26670"
"Leaver Dept.","2022","Human Resources","West Midlands","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Wales and The Valleys","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Yorkshire","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Yorkshire","Leeds","Outside London","20","[c]","40060","36330"
"Leaver Dept.","2022","Inspector of Education and Training","Dorset and Somerset","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Devon","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","East Anglia","Cambridgeshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Greater Manchester","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Greater Manchester","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Inner London - East","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Inner London - West","Westminster","London","15","[c]","48500","44810"
"Leaver Dept.","2022","Intelligence Analysis","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Lincolnshire","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Merseyside","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outer London - South","Croydon","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Outer London - West and North West","Hounslow and Richmond upon Thames","London","10","[c]","30960","29250"
"Leaver Dept.","2022","Intelligence Analysis","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","West Yorkshire","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Inner London - East","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Inner London - West","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Northumberland, and Tyne and Wear","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Greater Manchester","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Inner London - West","Westminster","London","90","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Midlands","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Yorkshire","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Anglia","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Eastern Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Greater Manchester","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - East","Lambeth","London","175","[c]","44410","42810"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - East","Lewisham and Southwark","London","25","[c]","55840","56180"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - East","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - West","Westminster","London","20","[c]","48070","46070"
"Leaver Dept.","2022","Knowledge and Information Management","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Merseyside","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Merseyside","Sefton","Outside London","10","[c]","27410","27570"
"Leaver Dept.","2022","Knowledge and Information Management","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","North Yorkshire","York","Outside London","10","[c]","57110","55930"
"Leaver Dept.","2022","Knowledge and Information Management","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Northumberland, and Tyne and Wear","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - South","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - West and North West","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","West Yorkshire","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - East","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - East","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - West","Westminster","London","80","[c]","61350","61610"
"Leaver Dept.","2022","Legal","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Merseyside","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - West and North West","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Cambridgeshire CC","Outside London","10","[c]","113160","119970"
"Leaver Dept.","2022","Medicine","East Anglia","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","West Essex","Outside London","20","[c]","66930","50150"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","15","[c]","96570","98510"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Manchester","Outside London","20","[c]","93630","99900"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","Lambeth","London","80","[c]","93310","94810"
"Leaver Dept.","2022","Medicine","Inner London - East","Lewisham and Southwark","London","15","[c]","94540","101430"
"Leaver Dept.","2022","Medicine","Inner London - West","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Mid Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Mid Lancashire","Outside London","10","[c]","62580","49250"
"Leaver Dept.","2022","Medicine","Merseyside","Liverpool","Outside London","15","[c]","81840","80540"
"Leaver Dept.","2022","Medicine","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Tyneside","Outside London","10","[c]","74580","71190"
"Leaver Dept.","2022","Medicine","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Barnet","London","55","[c]","102700","100800"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","Harrow and Hillingdon","London","15","[c]","77110","70100"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Surrey, East and West Sussex","West Sussex (North East)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Midlands","Birmingham","Outside London","20","[c]","101830","110860"
"Leaver Dept.","2022","Medicine","West Yorkshire","Leeds","Outside London","20","[c]","76680","81710"
"Leaver Dept.","2022","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","30","[c]","31080","29290"
"Leaver Dept.","2022","Operational Delivery","Bedfordshire and Hertfordshire","Luton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","30","[c]","32280","29290"
"Leaver Dept.","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","115","[c]","36840","28750"
"Leaver Dept.","2022","Operational Delivery","Cheshire","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cheshire","Warrington","Outside London","25","[c]","32720","28840"
"Leaver Dept.","2022","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","20","[c]","37650","33640"
"Leaver Dept.","2022","Operational Delivery","Cumbria","East Cumbria","Outside London","15","[c]","25570","21300"
"Leaver Dept.","2022","Operational Delivery","Cumbria","West Cumbria","Outside London","15","[c]","27940","26990"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","Derby","Outside London","15","[c]","27930","27570"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","10","[c]","34530","27570"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","Outside London","195","[c]","28350","24870"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Devon","Devon CC","Outside London","60","[c]","28230","25120"
"Leaver Dept.","2022","Operational Delivery","Devon","Plymouth","Outside London","25","[c]","25640","23210"
"Leaver Dept.","2022","Operational Delivery","Devon","Torbay","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
