"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Science and Engineering","West Midlands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","SEO/HEO","Heterosexual / straight","90","80","36440","36330"
"In post","2022","Science and Engineering","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","SEO/HEO","Heterosexual / straight","40","35","35570","34530"
"In post","2022","Science and Engineering","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","50","50","22220","22900"
"In post","2022","Security","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","445","440","30400","27680"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","70","70","33550","39070"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","140","140","30640","27680"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","100","100","37850","42100"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","105","100","42520","41010"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Cheshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Cheshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","35","30","20850","19810"
"In post","2022","Security","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","AA/AO","Heterosexual / straight","60","60","26770","24610"
"In post","2022","Security","Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","AA/AO","Undeclared","10","5","[c]","[c]"
"In post","2022","Security","Cumbria","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Cumbria","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","30","30","30330","28890"
"In post","2022","Security","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Devon","AA/AO","Heterosexual / straight","245","235","26080","25000"
"In post","2022","Security","Devon","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2022","Security","Devon","AA/AO","Undeclared","40","35","30100","26750"
"In post","2022","Security","Devon","AA/AO","Unknown","70","70","27570","25000"
"In post","2022","Security","Devon","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Security","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Devon","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Devon","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Devon","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","AA/AO","Heterosexual / straight","95","90","21790","19810"
"In post","2022","Security","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Anglia","AA/AO","Heterosexual / straight","170","170","29100","26750"
"In post","2022","Security","East Anglia","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Security","East Anglia","AA/AO","Undeclared","30","30","[c]","[c]"
"In post","2022","Security","East Anglia","AA/AO","Unknown","35","35","28100","24800"
"In post","2022","Security","East Anglia","EO","Heterosexual / straight","45","45","36320","43920"
"In post","2022","Security","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Anglia","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","East Anglia","EO","Unknown","10","5","[c]","[c]"
"In post","2022","Security","East Anglia","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Security","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Anglia","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Anglia","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Anglia","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Anglia","SEO/HEO","Heterosexual / straight","95","90","41600","38160"
"In post","2022","Security","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Anglia","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","East Anglia","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Security","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","AA/AO","Heterosexual / straight","75","70","20870","19810"
"In post","2022","Security","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","East Wales","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Security","East Wales","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Security","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","SEO/HEO","Heterosexual / straight","35","35","35970","33300"
"In post","2022","Security","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","East Wales","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Security","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","AA/AO","Heterosexual / straight","50","50","23110","20310"
"In post","2022","Security","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","AA/AO","Heterosexual / straight","40","40","28330","24800"
"In post","2022","Security","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Essex","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Essex","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","245","245","25710","20310"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","40","40","29180","21830"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","45","45","27250","24610"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","55","55","31560","26740"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","85","85","37440","36210"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","30","30","34770","36480"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Greater Manchester","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","SEO/HEO","Heterosexual / straight","60","60","34370","33370"
"In post","2022","Security","Greater Manchester","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Greater Manchester","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Greater Manchester","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","410","400","26150","21170"
"In post","2022","Security","Hampshire and Isle of Wight","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","AA/AO","Undeclared","50","50","29630","22330"
