"Status","Year","Disability","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Counter Fraud","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Operational Delivery","AA/AO","40","[c]","21430","21260"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","190","[c]","28070","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO/HEO","30","[c]","32610","31990"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Other","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Other","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Disclosure Scotland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Disclosure Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
