"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","London","G6","Male","85","[c]","70770","68720"
"Leaver CS","2022","50-59","London","G7","Female","140","[c]","55940","54760"
"Leaver CS","2022","50-59","London","G7","Male","100","[c]","58400","57460"
"Leaver CS","2022","50-59","London","HEO","Female","85","[c]","34820","35090"
"Leaver CS","2022","50-59","London","HEO","Male","80","[c]","35460","35030"
"Leaver CS","2022","50-59","London","SCS level","Female","60","[c]","100800","93740"
"Leaver CS","2022","50-59","London","SCS level","Male","75","[c]","98960","94120"
"Leaver CS","2022","50-59","London","SEO","Female","95","[c]","42000","41290"
"Leaver CS","2022","50-59","London","SEO","Male","90","[c]","43510","42470"
"Leaver CS","2022","50-59","London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","AO","Female","155","[c]","21260","21260"
"Leaver CS","2022","50-59","North East (England)","AO","Male","70","[c]","21280","21260"
"Leaver CS","2022","50-59","North East (England)","EO","Female","65","[c]","26970","27570"
"Leaver CS","2022","50-59","North East (England)","EO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","AO","Female","215","[c]","21070","21260"
"Leaver CS","2022","50-59","North West (England)","AO","Male","110","[c]","21410","21260"
"Leaver CS","2022","50-59","North West (England)","EO","Female","150","[c]","26880","27570"
"Leaver CS","2022","50-59","North West (England)","EO","Male","105","[c]","27710","27570"
"Leaver CS","2022","50-59","North West (England)","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","G7","Female","45","[c]","53410","52070"
"Leaver CS","2022","50-59","North West (England)","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","HEO","Female","40","[c]","32510","32370"
"Leaver CS","2022","50-59","North West (England)","HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","SEO","Female","50","[c]","42020","40900"
"Leaver CS","2022","50-59","North West (England)","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","AO","Female","175","[c]","22870","21260"
"Leaver CS","2022","50-59","Scotland","AO","Male","115","[c]","28020","25940"
"Leaver CS","2022","50-59","Scotland","EO","Female","105","[c]","28780","27570"
"Leaver CS","2022","50-59","Scotland","EO","Male","120","[c]","30740","27570"
"Leaver CS","2022","50-59","Scotland","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","HEO","Female","35","[c]","36090","35300"
"Leaver CS","2022","50-59","Scotland","HEO","Male","40","[c]","36050","36130"
"Leaver CS","2022","50-59","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","SEO","Male","40","[c]","43020","46020"
"Leaver CS","2022","50-59","Scotland","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South East (England)","AA","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South East (England)","AA","Male","60","[c]","19550","19050"
"Leaver CS","2022","50-59","South East (England)","AO","Female","130","[c]","21780","21170"
"Leaver CS","2022","50-59","South East (England)","AO","Male","155","[c]","23950","21260"
"Leaver CS","2022","50-59","South East (England)","EO","Female","145","[c]","27840","27570"
"Leaver CS","2022","50-59","South East (England)","EO","Male","135","[c]","28210","27570"
"Leaver CS","2022","50-59","South East (England)","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South East (England)","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South East (England)","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South East (England)","G7","Male","35","[c]","54100","53500"
"Leaver CS","2022","50-59","South East (England)","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South East (England)","HEO","Male","50","[c]","36810","33900"
"Leaver CS","2022","50-59","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South East (England)","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South East (England)","SEO","Male","35","[c]","43640","40580"
"Leaver CS","2022","50-59","South East (England)","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South East (England)","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South West (England)","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South West (England)","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South West (England)","AO","Female","70","[c]","20910","20970"
"Leaver CS","2022","50-59","South West (England)","AO","Male","65","[c]","23800","21170"
"Leaver CS","2022","50-59","South West (England)","EO","Female","85","[c]","26620","27570"
"Leaver CS","2022","50-59","South West (England)","EO","Male","70","[c]","28190","27570"
"Leaver CS","2022","50-59","South West (England)","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South West (England)","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South West (England)","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South West (England)","G7","Male","45","[c]","54640","54540"
"Leaver CS","2022","50-59","South West (England)","HEO","Female","40","[c]","32990","33300"
"Leaver CS","2022","50-59","South West (England)","HEO","Male","65","[c]","33530","33630"
"Leaver CS","2022","50-59","South West (England)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South West (England)","SEO","Female","45","[c]","41370","40760"
"Leaver CS","2022","50-59","South West (England)","SEO","Male","70","[c]","42500","41000"
"Leaver CS","2022","50-59","South West (England)","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","South West (England)","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Male","40","[c]","38450","34310"
"Leaver CS","2022","50-59","Wales","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","AO","Female","95","[c]","21310","21260"
"Leaver CS","2022","50-59","Wales","AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","EO","Female","45","[c]","27190","27570"
"Leaver CS","2022","50-59","Wales","EO","Male","50","[c]","27850","26880"
"Leaver CS","2022","50-59","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","AO","Female","85","[c]","20990","21010"
"Leaver CS","2022","50-59","West Midlands (England)","AO","Male","55","[c]","24030","21260"
"Leaver CS","2022","50-59","West Midlands (England)","EO","Female","85","[c]","26930","27570"
"Leaver CS","2022","50-59","West Midlands (England)","EO","Male","60","[c]","27720","27570"
"Leaver CS","2022","50-59","West Midlands (England)","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","West Midlands (England)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","AO","Female","105","[c]","21220","21260"
"Leaver CS","2022","50-59","Yorkshire and The Humber","AO","Male","80","[c]","24440","21380"
"Leaver CS","2022","50-59","Yorkshire and The Humber","EO","Female","120","[c]","26910","27570"
"Leaver CS","2022","50-59","Yorkshire and The Humber","EO","Male","85","[c]","27680","26930"
"Leaver CS","2022","50-59","Yorkshire and The Humber","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","SEO","Female","40","[c]","39080","38210"
"Leaver CS","2022","50-59","Yorkshire and The Humber","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Yorkshire and The Humber","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","AO","Female","60","[c]","20840","20970"
"Leaver CS","2022","60-64","East Midlands (England)","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","EO","Female","65","[c]","27330","27570"
"Leaver CS","2022","60-64","East Midlands (England)","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Midlands (England)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","AO","Female","55","[c]","22030","21260"
"Leaver CS","2022","60-64","East of England","AO","Male","45","[c]","25710","21680"
"Leaver CS","2022","60-64","East of England","EO","Female","40","[c]","28700","29210"
"Leaver CS","2022","60-64","East of England","EO","Male","65","[c]","29510","29100"
"Leaver CS","2022","60-64","East of England","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East of England","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","AO","Female","60","[c]","24670","25110"
"Leaver CS","2022","60-64","London","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","EO","Female","105","[c]","30000","30410"
"Leaver CS","2022","60-64","London","EO","Male","85","[c]","30910","30900"
"Leaver CS","2022","60-64","London","G6","Female","45","[c]","72130","72630"
"Leaver CS","2022","60-64","London","G6","Male","55","[c]","72720","72700"
"Leaver CS","2022","60-64","London","G7","Female","55","[c]","56610","54760"
"Leaver CS","2022","60-64","London","G7","Male","95","[c]","59160","59010"
"Leaver CS","2022","60-64","London","HEO","Female","65","[c]","35500","36000"
"Leaver CS","2022","60-64","London","HEO","Male","70","[c]","37200","37290"
"Leaver CS","2022","60-64","London","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","SCS level","Male","55","[c]","112380","114000"
"Leaver CS","2022","60-64","London","SEO","Female","50","[c]","43640","44190"
"Leaver CS","2022","60-64","London","SEO","Male","65","[c]","45100","44850"
"Leaver CS","2022","60-64","London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","AO","Female","150","[c]","21140","21260"
"Leaver CS","2022","60-64","North East (England)","AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","EO","Female","70","[c]","27150","27570"
"Leaver CS","2022","60-64","North East (England)","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North East (England)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","AO","Female","140","[c]","21170","21260"
"Leaver CS","2022","60-64","North West (England)","AO","Male","85","[c]","21450","21260"
"Leaver CS","2022","60-64","North West (England)","EO","Female","130","[c]","27210","27570"
"Leaver CS","2022","60-64","North West (England)","EO","Male","70","[c]","27300","27570"
"Leaver CS","2022","60-64","North West (England)","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","HEO","Female","55","[c]","34190","34290"
"Leaver CS","2022","60-64","North West (England)","HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North West (England)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scotland","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scotland","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scotland","AO","Female","120","[c]","22310","21430"
"Leaver CS","2022","60-64","Scotland","AO","Male","85","[c]","25940","23510"
"Leaver CS","2022","60-64","Scotland","EO","Female","90","[c]","28060","27570"
"Leaver CS","2022","60-64","Scotland","EO","Male","85","[c]","31810","30450"
"Leaver CS","2022","60-64","Scotland","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scotland","G6","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scotland","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scotland","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scotland","HEO","Female","40","[c]","34870","34290"
