"Status","Year","Disability","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Asian","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Nottingham","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Oxfordshire CC","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Redbridge and Waltham Forest","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Sandwell","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Sheffield","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Solihull","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South Hampshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Tower Hamlets","55","[c]","37490","34080"
"Leaver Dept.","2022","Declared non-disabled","Asian","Tyneside","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Westminster","400","[c]","42410","36720"
"Leaver Dept.","2022","Declared non-disabled","Asian","Wiltshire","50","[c]","33380","28870"
"Leaver Dept.","2022","Declared non-disabled","Asian","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Wolverhampton","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","York","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Barnet","90","[c]","31220","26880"
"Leaver Dept.","2022","Declared non-disabled","Black","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Birmingham","55","[c]","28590","27280"
"Leaver Dept.","2022","Declared non-disabled","Black","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Bristol, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Bromley","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Coventry","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Croydon","40","[c]","35860","31060"
"Leaver Dept.","2022","Declared non-disabled","Black","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Greater Manchester South West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Hackney and Newham","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Lambeth","135","[c]","39690","33660"
"Leaver Dept.","2022","Declared non-disabled","Black","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Leeds","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Lewisham and Southwark","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Manchester","35","[c]","29740","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Nottingham","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Tower Hamlets","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Tyneside","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Wandsworth","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","West Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Westminster","215","[c]","39380","35070"
"Leaver Dept.","2022","Declared non-disabled","Black","Wiltshire","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Barnet","40","[c]","36190","32330"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Birmingham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Bristol, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
