"Status","Year","Age","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Legal","Outside London","Heterosexual / straight","60","[c]","46010","41540"
"Leaver CS","2022","50-59","Legal","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","London","Heterosexual / straight","460","[c]","45920","40060"
"Leaver CS","2022","50-59","No function","London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","London","Undeclared","95","[c]","44320","40130"
"Leaver CS","2022","50-59","No function","London","Unknown","185","[c]","49950","41010"
"Leaver CS","2022","50-59","No function","Outside London","Heterosexual / straight","2340","[c]","32140","27570"
"Leaver CS","2022","50-59","No function","Outside London","LGBO","110","[c]","32810","27570"
"Leaver CS","2022","50-59","No function","Outside London","Undeclared","320","[c]","33990","27570"
"Leaver CS","2022","50-59","No function","Outside London","Unknown","780","[c]","31290","26900"
"Leaver CS","2022","50-59","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Outside London","Heterosexual / straight","140","[c]","39030","38460"
"Leaver CS","2022","50-59","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Outside London","Unknown","35","[c]","44930","42750"
"Leaver CS","2022","50-59","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Outside London","Heterosexual / straight","75","[c]","34110","27710"
"Leaver CS","2022","50-59","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Outside London","Unknown","30","[c]","24980","21750"
"Leaver CS","2022","50-59","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Outside London","Heterosexual / straight","145","[c]","35030","39070"
"Leaver CS","2022","50-59","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","London","Heterosexual / straight","120","[c]","45870","35120"
"Leaver CS","2022","50-59","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","London","Undeclared","40","[c]","42700","36300"
"Leaver CS","2022","50-59","Unknown","London","Unknown","160","[c]","37040","32220"
"Leaver CS","2022","50-59","Unknown","Outside London","Heterosexual / straight","710","[c]","31280","26670"
"Leaver CS","2022","50-59","Unknown","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Outside London","Undeclared","85","[c]","31940","27370"
"Leaver CS","2022","50-59","Unknown","Outside London","Unknown","1100","[c]","31340","27570"
"Leaver CS","2022","50-59","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Unknown","40","[c]","37710","34460"
"Leaver CS","2022","60-64","Analysis","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Outside London","Heterosexual / straight","35","[c]","40540","40580"
"Leaver CS","2022","60-64","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Outside London","Heterosexual / straight","65","[c]","30340","27570"
"Leaver CS","2022","60-64","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Outside London","Heterosexual / straight","75","[c]","42560","40580"
"Leaver CS","2022","60-64","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Outside London","Heterosexual / straight","45","[c]","40520","36750"
"Leaver CS","2022","60-64","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Outside London","Heterosexual / straight","55","[c]","33910","32730"
"Leaver CS","2022","60-64","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Outside London","Heterosexual / straight","40","[c]","47410","55190"
"Leaver CS","2022","60-64","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","London","Heterosexual / straight","280","[c]","48560","39220"
"Leaver CS","2022","60-64","No function","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","London","Undeclared","55","[c]","43400","37940"
"Leaver CS","2022","60-64","No function","London","Unknown","75","[c]","45700","39400"
"Leaver CS","2022","60-64","No function","Outside London","Heterosexual / straight","1550","[c]","32040","27570"
"Leaver CS","2022","60-64","No function","Outside London","LGBO","50","[c]","32820","27570"
"Leaver CS","2022","60-64","No function","Outside London","Undeclared","230","[c]","30020","27570"
"Leaver CS","2022","60-64","No function","Outside London","Unknown","570","[c]","29980","27510"
"Leaver CS","2022","60-64","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Outside London","Heterosexual / straight","130","[c]","43150","40580"
"Leaver CS","2022","60-64","Project Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Outside London","Heterosexual / straight","65","[c]","33620","33300"
"Leaver CS","2022","60-64","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Outside London","Heterosexual / straight","100","[c]","36120","39070"
"Leaver CS","2022","60-64","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","Heterosexual / straight","120","[c]","44440","35880"
"Leaver CS","2022","60-64","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","Undeclared","45","[c]","40050","35050"
"Leaver CS","2022","60-64","Unknown","London","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Outside London","Heterosexual / straight","650","[c]","33950","27300"
"Leaver CS","2022","60-64","Unknown","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Outside London","Undeclared","125","[c]","30170","27370"
"Leaver CS","2022","60-64","Unknown","Outside London","Unknown","955","[c]","37280","30040"
"Leaver CS","2022","60-64","Unknown","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Unknown","50","[c]","45120","39040"
"Leaver CS","2022","65+","Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Outside London","Heterosexual / straight","45","[c]","26280","27570"
"Leaver CS","2022","65+","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Outside London","Heterosexual / straight","35","[c]","22500","21260"
"Leaver CS","2022","65+","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Outside London","Heterosexual / straight","55","[c]","37290","32090"
"Leaver CS","2022","65+","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Outside London","Heterosexual / straight","35","[c]","32300","28060"
"Leaver CS","2022","65+","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
