"Status","Year","Age","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","London","Wandsworth","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Wandsworth","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Westminster","Heterosexual / straight","550","[c]","47330","50500"
"Leaver CS","2022","30-39","London","Westminster","LGBO","70","[c]","44300","40050"
"Leaver CS","2022","30-39","London","Westminster","Undeclared","140","[c]","46020","47310"
"Leaver CS","2022","30-39","London","Westminster","Unknown","285","[c]","47880","43920"
"Leaver CS","2022","30-39","North East (England)","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Durham","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Durham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Durham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Sunderland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Sunderland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Tyneside","Heterosexual / straight","105","[c]","28930","23390"
"Leaver CS","2022","30-39","North East (England)","Tyneside","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Tyneside","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Tyneside","Unknown","110","[c]","31040","27570"
"Leaver CS","2022","30-39","North West (England)","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Blackpool","Heterosexual / straight","35","[c]","22910","21260"
"Leaver CS","2022","30-39","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Blackpool","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire West and Chester","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Chorley and West Lancashire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Chorley and West Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Merseyside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester North East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester North West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester North West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester South East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester South West","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester South West","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Greater Manchester South West","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Lancaster and Wyre","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Liverpool","Heterosexual / straight","65","[c]","25950","24890"
"Leaver CS","2022","30-39","North West (England)","Liverpool","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Liverpool","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Manchester","Heterosexual / straight","75","[c]","33740","29730"
"Leaver CS","2022","30-39","North West (England)","Manchester","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Manchester","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Manchester","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Mid Lancashire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Mid Lancashire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Sefton","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Sefton","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Warrington","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Warrington","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","West Cumbria","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Wirral","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Wirral","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Belfast","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Belfast","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Aberdeen City and Aberdeenshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Angus and Dundee City","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Angus and Dundee City","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","City of Edinburgh","Heterosexual / straight","45","[c]","35820","33070"
"Leaver CS","2022","30-39","Scotland","City of Edinburgh","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","City of Edinburgh","Unknown","90","[c]","32860","31540"
"Leaver CS","2022","30-39","Scotland","Clackmannanshire and Fife","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Falkirk","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Falkirk","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Glasgow City","Heterosexual / straight","60","[c]","29110","25940"
"Leaver CS","2022","30-39","Scotland","Glasgow City","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Glasgow City","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Glasgow City","Unknown","40","[c]","29750","26220"
"Leaver CS","2022","30-39","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","North Lanarkshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Perth and Kinross, and Stirling","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","South Ayrshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","South Lanarkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","South Lanarkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","South Lanarkshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","West Lothian","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Berkshire","Heterosexual / straight","40","[c]","32800","29290"
"Leaver CS","2022","30-39","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Berkshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Brighton and Hove","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Buckinghamshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Buckinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Central Hampshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Central Hampshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Central Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Kent","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Kent","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Surrey","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Sussex CC","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","East Sussex CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Isle of Wight","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Kent Thames Gateway","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Kent Thames Gateway","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Medway","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Medway","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Medway","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Mid Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Mid Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Milton Keynes","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Milton Keynes","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","North Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Oxfordshire CC","Heterosexual / straight","55","[c]","24250","21910"
"Leaver CS","2022","30-39","South East (England)","Oxfordshire CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Oxfordshire CC","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Portsmouth","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Portsmouth","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","South Hampshire","Heterosexual / straight","35","[c]","29170","28550"
"Leaver CS","2022","30-39","South East (England)","South Hampshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","South Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Southampton","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","West Surrey","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","West Surrey","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","West Surrey","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","West Sussex (North East)","Heterosexual / straight","5","[c]","[c]","[c]"
