"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","London","London","200","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Communications","London","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Digital, Data and Technology","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Economics","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Finance","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Human Resources","London","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","London","London","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Delivery","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Other","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Planning","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Policy","London","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Social Research","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Statistics","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","London","London","25","[c]","43210","34710"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","London","London","10","[c]","54370","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","London","London","20","[c]","36610","33210"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","London","145","[c]","42870","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","London","London","15","[c]","44840","42980"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Unknown","London","London","275","[c]","43840","42470"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Unknown","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Unknown","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Unknown","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","London","London","10","[c]","29500","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","London","London","15","[c]","46790","40270"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North East (England)","Outside London","30","[c]","38640","35310"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North West (England)","Outside London","40","[c]","40680","35310"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","Outside London","25","[c]","42400","39220"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Finance","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Finance","North East (England)","Outside London","10","[c]","31570","31990"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Finance","North West (England)","Outside London","25","[c]","38430","35310"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Finance","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Finance","Yorkshire and The Humber","Outside London","20","[c]","38950","35590"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Human Resources","London","London","15","[c]","38780","32000"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Human Resources","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Human Resources","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","London","London","10","[c]","50870","46570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","North West (England)","Outside London","10","[c]","28690","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","East Midlands (England)","Outside London","95","[c]","26810","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","East of England","Outside London","55","[c]","29650","29290"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","London","London","270","[c]","32410","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","North East (England)","Outside London","225","[c]","26230","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","North West (England)","Outside London","310","[c]","26710","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","Scotland","Outside London","410","[c]","26080","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","South East (England)","Outside London","90","[c]","28210","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","South West (England)","Outside London","85","[c]","27540","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","Unknown","Unknown","25","[c]","28030","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","Wales","Outside London","120","[c]","27450","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands (England)","Outside London","230","[c]","27960","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Outside London","165","[c]","28260","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","East of England","Outside London","10","[c]","28600","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","London","London","45","[c]","36290","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","North East (England)","Outside London","35","[c]","27410","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","North West (England)","Outside London","55","[c]","26850","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","Scotland","Outside London","25","[c]","26320","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","South West (England)","Outside London","30","[c]","28310","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","Wales","Outside London","15","[c]","27440","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","West Midlands (England)","Outside London","25","[c]","24790","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Other","Yorkshire and The Humber","Outside London","15","[c]","28210","24410"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Policy","London","London","30","[c]","47410","39480"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Policy","Yorkshire and The Humber","Outside London","15","[c]","41880","35590"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","London","London","15","[c]","40240","36650"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","North East (England)","Outside London","10","[c]","30770","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","North West (England)","Outside London","15","[c]","35540","31990"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","Yorkshire and The Humber","Outside London","10","[c]","39610","33700"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Security","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","London","London","35","[c]","44100","38050"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","North East (England)","Outside London","25","[c]","32010","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","North West (England)","Outside London","35","[c]","31110","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Scotland","Outside London","15","[c]","24230","21260"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Yorkshire and The Humber","Outside London","40","[c]","33220","27570"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Commercial","London","London","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Commercial","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Commercial","Yorkshire and The Humber","Outside London","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Communications","London","London","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Communications","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Communications","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","London","London","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Economics","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Finance","London","London","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Finance","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Finance","Yorkshire and The Humber","Outside London","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Human Resources","London","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Human Resources","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Human Resources","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Medicine","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Policy","London","London","300","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Policy","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Policy","Yorkshire and The Humber","Outside London","120","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Property","London","London","[c]","[c]","[c]","[c]"
