"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","16-19","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","London","AA/AO","50","[c]","23770","23780"
"Leaver Dept.","2022","20-29","Asian","London","EO","190","[c]","29110","28760"
"Leaver Dept.","2022","20-29","Asian","London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","London","SEO/HEO","195","[c]","35320","34550"
"Leaver Dept.","2022","20-29","Asian","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Outside London","AA/AO","130","[c]","20780","20970"
"Leaver Dept.","2022","20-29","Asian","Outside London","EO","150","[c]","26200","27570"
"Leaver Dept.","2022","20-29","Asian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Outside London","SEO/HEO","45","[c]","32430","30820"
"Leaver Dept.","2022","20-29","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","London","EO","95","[c]","28260","27500"
"Leaver Dept.","2022","20-29","Black","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","London","SEO/HEO","75","[c]","35170","34020"
"Leaver Dept.","2022","20-29","Black","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Outside London","EO","40","[c]","26030","27570"
"Leaver Dept.","2022","20-29","Black","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","London","EO","50","[c]","28170","27520"
"Leaver Dept.","2022","20-29","Mixed","London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","London","SEO/HEO","90","[c]","36140","34710"
"Leaver Dept.","2022","20-29","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Outside London","EO","35","[c]","26510","27570"
"Leaver Dept.","2022","20-29","Mixed","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","SEO/HEO","55","[c]","35630","34590"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","SEO/HEO","40","[c]","31440","29730"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","AA/AO","50","[c]","22820","23380"
"Leaver Dept.","2022","20-29","Unknown","London","EO","155","[c]","29230","29100"
"Leaver Dept.","2022","20-29","Unknown","London","G6/G7","120","[c]","55140","54700"
"Leaver Dept.","2022","20-29","Unknown","London","SEO/HEO","645","[c]","33320","32000"
"Leaver Dept.","2022","20-29","Unknown","London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Outside London","AA/AO","255","[c]","21010","21050"
"Leaver Dept.","2022","20-29","Unknown","Outside London","EO","155","[c]","26120","26670"
"Leaver Dept.","2022","20-29","Unknown","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Outside London","SEO/HEO","160","[c]","32550","32000"
"Leaver Dept.","2022","20-29","Unknown","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","SEO/HEO","140","[c]","31890","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","London","AA/AO","95","[c]","23600","23780"
"Leaver Dept.","2022","20-29","White","London","EO","355","[c]","28060","27500"
"Leaver Dept.","2022","20-29","White","London","G6/G7","200","[c]","54660","53930"
"Leaver Dept.","2022","20-29","White","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","London","SEO/HEO","985","[c]","35940","34550"
"Leaver Dept.","2022","20-29","White","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Outside London","AA/AO","650","[c]","20940","21050"
"Leaver Dept.","2022","20-29","White","Outside London","EO","745","[c]","25830","26350"
"Leaver Dept.","2022","20-29","White","Outside London","G6/G7","40","[c]","52930","52150"
"Leaver Dept.","2022","20-29","White","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Outside London","SEO/HEO","535","[c]","32480","31190"
"Leaver Dept.","2022","20-29","White","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","SEO/HEO","40","[c]","34990","33570"
"Leaver Dept.","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","London","EO","85","[c]","28930","28840"
"Leaver Dept.","2022","30-39","Asian","London","G6/G7","90","[c]","58840","54700"
"Leaver Dept.","2022","30-39","Asian","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","London","SEO/HEO","185","[c]","37610","37000"
"Leaver Dept.","2022","30-39","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Outside London","AA/AO","85","[c]","21140","20990"
"Leaver Dept.","2022","30-39","Asian","Outside London","EO","145","[c]","26290","27570"
"Leaver Dept.","2022","30-39","Asian","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Outside London","SEO/HEO","100","[c]","34080","34820"
"Leaver Dept.","2022","30-39","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","London","EO","65","[c]","29300","29140"
"Leaver Dept.","2022","30-39","Black","London","G6/G7","40","[c]","56180","53730"
"Leaver Dept.","2022","30-39","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","London","SEO/HEO","100","[c]","37100","37280"
"Leaver Dept.","2022","30-39","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Outside London","EO","50","[c]","26460","27570"
"Leaver Dept.","2022","30-39","Black","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Outside London","SEO/HEO","50","[c]","34690","34860"
"Leaver Dept.","2022","30-39","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","London","G6/G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","London","SEO/HEO","60","[c]","37940","38600"
"Leaver Dept.","2022","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Outside London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","G6/G7","50","[c]","56280","54250"
"Leaver Dept.","2022","30-39","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","SEO/HEO","70","[c]","38240","40060"
"Leaver Dept.","2022","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","EO","40","[c]","26420","27570"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","SEO/HEO","70","[c]","35910","36330"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","EO","55","[c]","29080","28830"
"Leaver Dept.","2022","30-39","Unknown","London","G6/G7","250","[c]","58370","55630"
"Leaver Dept.","2022","30-39","Unknown","London","SCS level","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","SEO/HEO","290","[c]","36350","34760"
"Leaver Dept.","2022","30-39","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Outside London","AA/AO","125","[c]","21080","21070"
"Leaver Dept.","2022","30-39","Unknown","Outside London","EO","135","[c]","26850","27570"
"Leaver Dept.","2022","30-39","Unknown","Outside London","G6/G7","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Outside London","SEO/HEO","160","[c]","34730","32870"
"Leaver Dept.","2022","30-39","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","SEO/HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","London","EO","90","[c]","28570","27850"
"Leaver Dept.","2022","30-39","White","London","G6/G7","635","[c]","57770","54760"
"Leaver Dept.","2022","30-39","White","London","SCS level","65","[c]","79630","75500"
"Leaver Dept.","2022","30-39","White","London","SEO/HEO","645","[c]","37690","38200"
"Leaver Dept.","2022","30-39","White","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Outside London","AA/AO","415","[c]","21250","21260"
"Leaver Dept.","2022","30-39","White","Outside London","EO","650","[c]","26350","27570"
"Leaver Dept.","2022","30-39","White","Outside London","G6/G7","270","[c]","54310","51670"
"Leaver Dept.","2022","30-39","White","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Outside London","SEO/HEO","885","[c]","35150","35610"
"Leaver Dept.","2022","30-39","White","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","G6/G7","30","[c]","59060","57860"
"Leaver Dept.","2022","30-39","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","SEO/HEO","35","[c]","34770","33250"
"Leaver Dept.","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","EO","50","[c]","28840","28650"
"Leaver Dept.","2022","40-49","Asian","London","G6/G7","90","[c]","60830","57810"
"Leaver Dept.","2022","40-49","Asian","London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","SEO/HEO","100","[c]","38290","40070"
"Leaver Dept.","2022","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Outside London","AA/AO","55","[c]","21000","21260"
"Leaver Dept.","2022","40-49","Asian","Outside London","EO","90","[c]","26830","27570"
"Leaver Dept.","2022","40-49","Asian","Outside London","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Outside London","SEO/HEO","80","[c]","36450","36330"
"Leaver Dept.","2022","40-49","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
