"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Home Office","Northern Ireland","Lisburn and Castlereagh","120","115","28520","25310"
"In post","2022","Home Office","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","Overseas","305","295","30510","27370"
"In post","2022","Home Office","Scotland","Aberdeen City and Aberdeenshire","35","35","26660","25310"
"In post","2022","Home Office","Scotland","City of Edinburgh","195","180","28290","25310"
"In post","2022","Home Office","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Scotland","Glasgow City","725","675","27400","24890"
"In post","2022","Home Office","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","165","150","28860","27370"
"In post","2022","Home Office","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2022","Home Office","Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2022","Home Office","Scotland","South Ayrshire","10","10","28220","27370"
"In post","2022","Home Office","Scotland","South Lanarkshire","15","15","26850","24880"
"In post","2022","Home Office","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South East (England)","Berkshire","45","45","31700","28650"
"In post","2022","Home Office","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South East (England)","East Kent","2495","2300","27390","25310"
"In post","2022","Home Office","South East (England)","East Surrey","5","5","[c]","[c]"
"In post","2022","Home Office","South East (England)","East Sussex CC","55","50","27520","26860"
"In post","2022","Home Office","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South East (England)","Mid Kent","20","15","32110","27370"
"In post","2022","Home Office","South East (England)","Milton Keynes","20","20","25280","24890"
"In post","2022","Home Office","South East (England)","North Hampshire","20","20","29310","25480"
"In post","2022","Home Office","South East (England)","Oxfordshire CC","10","10","[c]","[c]"
"In post","2022","Home Office","South East (England)","Portsmouth","455","440","29570","26410"
"In post","2022","Home Office","South East (England)","South Hampshire","10","10","[c]","[c]"
"In post","2022","Home Office","South East (England)","Southampton","85","85","27940","25310"
"In post","2022","Home Office","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South East (England)","West Sussex (North East)","785","695","28970","27030"
"In post","2022","Home Office","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","225","205","28290","25590"
"In post","2022","Home Office","South West (England)","Bournemouth, Christchurch and Poole","80","70","28300","27260"
"In post","2022","Home Office","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South West (England)","Devon CC","15","10","47750","45660"
"In post","2022","Home Office","South West (England)","Dorset","10","10","32350","27130"
"In post","2022","Home Office","South West (England)","Gloucestershire CC","5","5","[c]","[c]"
"In post","2022","Home Office","South West (England)","Plymouth","100","90","29280","27330"
"In post","2022","Home Office","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wales","Cardiff and Vale of Glamorgan","385","365","29520","25690"
"In post","2022","Home Office","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wales","Gwent Valleys","5","5","[c]","[c]"
"In post","2022","Home Office","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wales","Isle of Anglesey","50","50","26760","25040"
"In post","2022","Home Office","Wales","Monmouthshire and Newport","175","155","27130","21680"
"In post","2022","Home Office","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wales","South West Wales","50","45","27920","25310"
"In post","2022","Home Office","Wales","Swansea","25","25","35520","30820"
"In post","2022","Home Office","West Midlands (England)","Birmingham","150","140","29830","25310"
"In post","2022","Home Office","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","Dudley","5","5","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","Sandwell","5","5","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","Solihull","835","775","28550","25310"
"In post","2022","Home Office","West Midlands (England)","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","Stoke-on-Trent","25","25","37520","31290"
"In post","2022","Home Office","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","Warwickshire CC","95","85","25470","24880"
"In post","2022","Home Office","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","Worcestershire CC","10","10","30220","27370"
"In post","2022","Home Office","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","45","40","29270","27370"
"In post","2022","Home Office","Yorkshire and The Humber","Bradford","10","10","[c]","[c]"
"In post","2022","Home Office","Yorkshire and The Humber","Calderdale and Kirklees","10","10","[c]","[c]"
"In post","2022","Home Office","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Yorkshire and The Humber","Kingston upon Hull, City of","140","135","27260","25310"
"In post","2022","Home Office","Yorkshire and The Humber","Leeds","825","780","28950","25490"
"In post","2022","Home Office","Yorkshire and The Humber","North and North East Lincolnshire","145","140","25870","24890"
"In post","2022","Home Office","Yorkshire and The Humber","North Yorkshire CC","10","10","45770","47870"
"In post","2022","Home Office","Yorkshire and The Humber","Sheffield","2645","2450","28910","24890"
"In post","2022","Home Office","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","East Midlands (England)","Derby","65","60","36030","39070"
"In post","2022","Ministry of Defence","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","East Midlands (England)","Leicester","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","East Midlands (England)","Leicestershire CC and Rutland","175","170","25440","21270"
"In post","2022","Ministry of Defence","East Midlands (England)","Lincolnshire CC","1135","1095","28310","25100"
"In post","2022","Ministry of Defence","East Midlands (England)","North Nottinghamshire","50","50","31910","27550"
"In post","2022","Ministry of Defence","East Midlands (England)","Nottingham","10","10","21990","21500"
"In post","2022","Ministry of Defence","East Midlands (England)","South Nottinghamshire","275","260","31380","26350"
"In post","2022","Ministry of Defence","East Midlands (England)","West Northamptonshire","60","55","30970","31470"
"In post","2022","Ministry of Defence","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","East of England","Breckland and South Norfolk","15","15","29970","33000"
"In post","2022","Ministry of Defence","East of England","Cambridgeshire CC","1340","1305","35390","33300"
"In post","2022","Ministry of Defence","East of England","Central Bedfordshire","360","350","31020","28670"
"In post","2022","Ministry of Defence","East of England","Essex Haven Gateway","260","250","32130","26670"
"In post","2022","Ministry of Defence","East of England","Heart of Essex","10","10","21610","21170"
"In post","2022","Ministry of Defence","East of England","Hertfordshire CC","450","445","41480","37640"
"In post","2022","Ministry of Defence","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","East of England","North and West Norfolk","390","375","27750","23800"
"In post","2022","Ministry of Defence","East of England","Norwich and East Norfolk","10","5","[c]","[c]"
"In post","2022","Ministry of Defence","East of England","Peterborough","160","155","25820","21380"
"In post","2022","Ministry of Defence","East of England","Southend-on-Sea","15","15","27220","23330"
"In post","2022","Ministry of Defence","East of England","Suffolk CC","700","675","26290","22330"
"In post","2022","Ministry of Defence","East of England","West Essex","50","45","25210","20760"
"In post","2022","Ministry of Defence","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","London","Barnet","20","20","27300","25180"
"In post","2022","Ministry of Defence","London","Bexley and Greenwich","115","110","33620","33950"
"In post","2022","Ministry of Defence","London","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","London","Camden and City of London","140","140","35870","33680"
"In post","2022","Ministry of Defence","London","Croydon","15","10","22800","22640"
"In post","2022","Ministry of Defence","London","Ealing","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","London","Hackney and Newham","10","10","24490","24890"
"In post","2022","Ministry of Defence","London","Haringey and Islington","10","10","23090","22200"
"In post","2022","Ministry of Defence","London","Harrow and Hillingdon","330","320","29120","25890"
"In post","2022","Ministry of Defence","London","Hounslow and Richmond upon Thames","295","280","32370","29250"
"In post","2022","Ministry of Defence","London","Kensington & Chelsea and Hammersmith & Fulham","25","25","36820","37640"
"In post","2022","Ministry of Defence","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","London","Lewisham and Southwark","20","20","24140","24060"
"In post","2022","Ministry of Defence","London","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","London","Tower Hamlets","25","20","30820","30750"
"In post","2022","Ministry of Defence","London","Wandsworth","30","30","28200","24140"
"In post","2022","Ministry of Defence","London","Westminster","2995","2945","46150","44500"
"In post","2022","Ministry of Defence","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","North East (England)","Durham","15","15","20940","20960"
"In post","2022","Ministry of Defence","North East (England)","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","North East (England)","Northumberland","110","105","27800","22080"
"In post","2022","Ministry of Defence","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","North East (England)","Tyneside","85","85","23250","21380"
"In post","2022","Ministry of Defence","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","North West (England)","Cheshire East","355","335","27850","22330"
"In post","2022","Ministry of Defence","North West (England)","Cheshire West and Chester","20","20","31690","27770"
"In post","2022","Ministry of Defence","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","North West (England)","East Cumbria","145","140","24450","21230"
"In post","2022","Ministry of Defence","North West (England)","East Merseyside","15","10","21710","22330"
"In post","2022","Ministry of Defence","North West (England)","Greater Manchester North East","15","15","19860","19810"
"In post","2022","Ministry of Defence","North West (England)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","North West (England)","Greater Manchester South West","15","15","20080","20760"
"In post","2022","Ministry of Defence","North West (England)","Lancaster and Wyre","435","395","29680","26670"
"In post","2022","Ministry of Defence","North West (England)","Liverpool","320","300","27520","26350"
"In post","2022","Ministry of Defence","North West (England)","Manchester","100","95","35350","34020"
"In post","2022","Ministry of Defence","North West (England)","Mid Lancashire","155","150","29380","25770"
"In post","2022","Ministry of Defence","North West (England)","Sefton","25","25","24070","21170"
"In post","2022","Ministry of Defence","North West (England)","Warrington","10","10","21480","21170"
"In post","2022","Ministry of Defence","North West (England)","West Cumbria","235","230","40020","39070"
"In post","2022","Ministry of Defence","North West (England)","Wirral","15","15","28780","22750"
"In post","2022","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","175","170","24350","20560"
"In post","2022","Ministry of Defence","Northern Ireland","Ards and North Down","175","170","23520","20560"
"In post","2022","Ministry of Defence","Northern Ireland","Armagh City, Banbridge and Craigavon","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Northern Ireland","Belfast","50","50","22520","20560"
"In post","2022","Ministry of Defence","Northern Ireland","Causeway Coast and Glens","65","65","20940","20560"
"In post","2022","Ministry of Defence","Northern Ireland","Derry City and Strabane","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Northern Ireland","Fermanagh and Omagh","20","20","20580","20560"
"In post","2022","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","320","310","27540","22580"
"In post","2022","Ministry of Defence","Northern Ireland","Newry, Mourne and Down","70","70","21360","20560"
"In post","2022","Ministry of Defence","Overseas","Overseas","785","780","42260","40580"
"In post","2022","Ministry of Defence","Scotland","Aberdeen City and Aberdeenshire","100","95","39420","44070"
"In post","2022","Ministry of Defence","Scotland","Angus and Dundee City","45","45","23960","21380"
"In post","2022","Ministry of Defence","Scotland","Caithness and Sutherland, and Ross and Cromarty","25","25","35100","35200"
"In post","2022","Ministry of Defence","Scotland","City of Edinburgh","220","215","28250","22330"
"In post","2022","Ministry of Defence","Scotland","Clackmannanshire and Fife","395","380","33090","33000"
"In post","2022","Ministry of Defence","Scotland","Dumfries and Galloway","15","15","22020","19810"
"In post","2022","Ministry of Defence","Scotland","East Ayrshire and North Ayrshire mainland","290","285","26060","23900"
"In post","2022","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","1610","1560","32160","28890"
"In post","2022","Ministry of Defence","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Scotland","Glasgow City","920","875","27440","22330"
"In post","2022","Ministry of Defence","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","310","300","26270","21170"
"In post","2022","Ministry of Defence","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","20","20","22390","20060"
"In post","2022","Ministry of Defence","Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Scotland","Perth and Kinross, and Stirling","105","100","31880","26510"
"In post","2022","Ministry of Defence","Scotland","South Ayrshire","25","20","22610","20540"
"In post","2022","Ministry of Defence","Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","South East (England)","Berkshire","995","985","34800","33300"
"In post","2022","Ministry of Defence","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","South East (England)","Buckinghamshire","750","720","35180","33300"
"In post","2022","Ministry of Defence","South East (England)","Central Hampshire","3585","3465","37710","35480"
"In post","2022","Ministry of Defence","South East (England)","East Kent","115","110","27400","25000"
"In post","2022","Ministry of Defence","South East (England)","East Surrey","15","15","28620","24360"
"In post","2022","Ministry of Defence","South East (England)","East Sussex CC","10","10","21880","19810"
"In post","2022","Ministry of Defence","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","South East (England)","Medway","100","95","27130","22330"
"In post","2022","Ministry of Defence","South East (England)","Mid Kent","15","15","30640","26510"
"In post","2022","Ministry of Defence","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","South East (England)","North Hampshire","510","490","31790","29200"
"In post","2022","Ministry of Defence","South East (England)","Oxfordshire CC","930","900","31980","28890"
"In post","2022","Ministry of Defence","South East (England)","Portsmouth","1790","1735","34000","33300"
"In post","2022","Ministry of Defence","South East (England)","South Hampshire","860","825","30820","29200"
"In post","2022","Ministry of Defence","South East (England)","Southampton","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","South East (England)","West Kent","175","160","40140","40760"
"In post","2022","Ministry of Defence","South East (England)","West Surrey","220","205","26970","21830"
"In post","2022","Ministry of Defence","South East (England)","West Sussex (South West)","25","20","28780","21380"
"In post","2022","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","11865","11445","38900","36820"
"In post","2022","Ministry of Defence","South West (England)","Bournemouth, Christchurch and Poole","100","95","24480","21170"
"In post","2022","Ministry of Defence","South West (England)","Bristol, City of","40","40","21960","21300"
"In post","2022","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","445","420","26050","22200"
"In post","2022","Ministry of Defence","South West (England)","Devon CC","385","365","25360","22330"
"In post","2022","Ministry of Defence","South West (England)","Dorset","605","590","29280","26670"
"In post","2022","Ministry of Defence","South West (England)","Gloucestershire CC","355","340","30680","26670"
"In post","2022","Ministry of Defence","South West (England)","Plymouth","1030","995","32220","28080"
"In post","2022","Ministry of Defence","South West (England)","Somerset CC","1530","1465","33560","33290"
"In post","2022","Ministry of Defence","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","South West (England)","Wiltshire","6145","5925","37630","36300"
"In post","2022","Ministry of Defence","Unknown","Unknown","1990","1980","37090","33570"
"In post","2022","Ministry of Defence","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Wales","Cardiff and Vale of Glamorgan","260","250","26760","22750"
"In post","2022","Ministry of Defence","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Wales","Conwy and Denbighshire","15","15","22770","20770"
"In post","2022","Ministry of Defence","Wales","Flintshire and Wrexham","445","430","30030","29470"
"In post","2022","Ministry of Defence","Wales","Gwent Valleys","10","10","25880","21600"
"In post","2022","Ministry of Defence","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","Wales","Isle of Anglesey","85","80","27790","26350"
"In post","2022","Ministry of Defence","Wales","Monmouthshire and Newport","30","30","23730","21830"
"In post","2022","Ministry of Defence","Wales","Powys","235","225","25130","21380"
"In post","2022","Ministry of Defence","Wales","South West Wales","55","55","23260","20310"
"In post","2022","Ministry of Defence","Wales","Swansea","10","10","21950","21170"
"In post","2022","Ministry of Defence","West Midlands (England)","Birmingham","90","85","26100","21380"
"In post","2022","Ministry of Defence","West Midlands (England)","Coventry","10","10","20870","21170"
"In post","2022","Ministry of Defence","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","West Midlands (England)","Herefordshire, County of","315","310","27620","25190"
"In post","2022","Ministry of Defence","West Midlands (England)","Sandwell","15","15","28850","22750"
"In post","2022","Ministry of Defence","West Midlands (England)","Shropshire","550","530","29100","29350"
"In post","2022","Ministry of Defence","West Midlands (England)","Staffordshire CC","1005","965","35160","33300"
"In post","2022","Ministry of Defence","West Midlands (England)","Stoke-on-Trent","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","West Midlands (England)","Telford and Wrekin","305","295","31650","26940"
"In post","2022","Ministry of Defence","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","West Midlands (England)","Warwickshire CC","255","255","24930","21470"
"In post","2022","Ministry of Defence","West Midlands (England)","Wolverhampton","10","10","21130","21380"
"In post","2022","Ministry of Defence","West Midlands (England)","Worcestershire CC","25","20","22140","21270"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","East Riding of Yorkshire","470","450","27360","26670"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","Kingston upon Hull, City of","20","15","21530","21270"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","Leeds","30","30","21830","21170"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","North and North East Lincolnshire","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","1240","1195","29520","26670"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","Sheffield","15","15","21490","21830"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","Wakefield","10","10","22940","21380"
"In post","2022","Ministry of Defence","Yorkshire and The Humber","York","200","195","28690","26350"
"In post","2022","Ministry of Justice","East Midlands (England)","Derby","350","310","27500","24800"
"In post","2022","Ministry of Justice","East Midlands (England)","East Derbyshire","90","80","28390","26310"
"In post","2022","Ministry of Justice","East Midlands (England)","Leicester","985","910","27320","24260"
"In post","2022","Ministry of Justice","East Midlands (England)","Leicestershire CC and Rutland","1155","1080","28470","26100"
"In post","2022","Ministry of Justice","East Midlands (England)","Lincolnshire CC","1050","1000","28770","26610"
"In post","2022","Ministry of Justice","East Midlands (England)","North Northamptonshire","65","60","28930","28200"
"In post","2022","Ministry of Justice","East Midlands (England)","North Nottinghamshire","735","690","29170","27120"
"In post","2022","Ministry of Justice","East Midlands (England)","Nottingham","1675","1555","27450","25120"
"In post","2022","Ministry of Justice","East Midlands (England)","South and West Derbyshire","480","445","29880","27380"
"In post","2022","Ministry of Justice","East Midlands (England)","South Nottinghamshire","460","435","29370","27380"
"In post","2022","Ministry of Justice","East Midlands (England)","West Northamptonshire","790","725","27280","24730"
"In post","2022","Ministry of Justice","East of England","Bedford","430","410","29690","28140"
"In post","2022","Ministry of Justice","East of England","Breckland and South Norfolk","405","380","28430","25830"
"In post","2022","Ministry of Justice","East of England","Cambridgeshire CC","1340","1260","29740","28710"
"In post","2022","Ministry of Justice","East of England","Essex Haven Gateway","105","95","33100","28200"
"In post","2022","Ministry of Justice","East of England","Essex Thames Gateway","170","155","27040","24090"
"In post","2022","Ministry of Justice","East of England","Heart of Essex","700","665","29360","27260"
"In post","2022","Ministry of Justice","East of England","Hertfordshire CC","800","755","29900","28200"
"In post","2022","Ministry of Justice","East of England","Luton","200","180","25970","24090"
"In post","2022","Ministry of Justice","East of England","North and West Norfolk","395","360","29160","28010"
"In post","2022","Ministry of Justice","East of England","Norwich and East Norfolk","825","780","26820","24260"
"In post","2022","Ministry of Justice","East of England","Peterborough","295","275","32450","29060"
"In post","2022","Ministry of Justice","East of England","Southend-on-Sea","115","105","27000","24800"
"In post","2022","Ministry of Justice","East of England","Suffolk CC","1375","1280","29610","28200"
"In post","2022","Ministry of Justice","East of England","West Essex","35","30","28570","26310"
"In post","2022","Ministry of Justice","London","Barking & Dagenham and Havering","150","135","31650","28140"
"In post","2022","Ministry of Justice","London","Barnet","135","130","31400","27980"
"In post","2022","Ministry of Justice","London","Bexley and Greenwich","1215","1170","32010","31790"
"In post","2022","Ministry of Justice","London","Brent","200","185","30170","27060"
"In post","2022","Ministry of Justice","London","Bromley","250","230","30570","27420"
"In post","2022","Ministry of Justice","London","Camden and City of London","1000","955","29550","24310"
"In post","2022","Ministry of Justice","London","Croydon","1045","1005","36620","31740"
"In post","2022","Ministry of Justice","London","Ealing","85","80","35020","34100"
"In post","2022","Ministry of Justice","London","Enfield","65","60","29810","25690"
"In post","2022","Ministry of Justice","London","Hackney and Newham","145","140","30380","27980"
"In post","2022","Ministry of Justice","London","Haringey and Islington","1110","1060","32520","32040"
"In post","2022","Ministry of Justice","London","Harrow and Hillingdon","130","120","30850","28310"
"In post","2022","Ministry of Justice","London","Hounslow and Richmond upon Thames","1010","960","32240","32090"
"In post","2022","Ministry of Justice","London","Kensington & Chelsea and Hammersmith & Fulham","635","610","33500","33550"
"In post","2022","Ministry of Justice","London","Lambeth","505","485","35950","33550"
"In post","2022","Ministry of Justice","London","Lewisham and Southwark","605","585","34340","32090"
"In post","2022","Ministry of Justice","London","Merton, Kingston upon Thames and Sutton","205","190","30270","28310"
"In post","2022","Ministry of Justice","London","Redbridge and Waltham Forest","250","230","31120","28310"
"In post","2022","Ministry of Justice","London","Tower Hamlets","1490","1445","43020","41750"
"In post","2022","Ministry of Justice","London","Wandsworth","750","725","33210","32400"
"In post","2022","Ministry of Justice","London","Westminster","4580","4455","44310","41750"
"In post","2022","Ministry of Justice","North East (England)","Darlington","135","125","27760","23170"
"In post","2022","Ministry of Justice","North East (England)","Durham","2370","2195","29750","28010"
"In post","2022","Ministry of Justice","North East (England)","Hartlepool and Stockton-on-Tees","875","825","29490","27380"
"In post","2022","Ministry of Justice","North East (England)","Northumberland","85","75","30780","30210"
"In post","2022","Ministry of Justice","North East (England)","South Teesside","325","285","27470","24800"
"In post","2022","Ministry of Justice","North East (England)","Sunderland","120","115","28980","26720"
"In post","2022","Ministry of Justice","North East (England)","Tyneside","1085","1000","28050","25120"
"In post","2022","Ministry of Justice","North West (England)","Blackburn with Darwen","130","120","27920","24800"
"In post","2022","Ministry of Justice","North West (England)","Blackpool","145","135","28900","25120"
"In post","2022","Ministry of Justice","North West (England)","Cheshire East","425","395","29640","27120"
"In post","2022","Ministry of Justice","North West (England)","Cheshire West and Chester","195","180","27880","25120"
"In post","2022","Ministry of Justice","North West (England)","Chorley and West Lancashire","1220","1125","29520","27120"
"In post","2022","Ministry of Justice","North West (England)","East Cumbria","150","135","29780","27720"
"In post","2022","Ministry of Justice","North West (England)","East Lancashire","170","155","27480","24800"
"In post","2022","Ministry of Justice","North West (England)","East Merseyside","330","310","30320","26310"
"In post","2022","Ministry of Justice","North West (England)","Greater Manchester North East","465","440","29120","27380"
"In post","2022","Ministry of Justice","North West (England)","Greater Manchester North West","640","600","28280","25420"
"In post","2022","Ministry of Justice","North West (England)","Greater Manchester South East","205","190","28590","24800"
"In post","2022","Ministry of Justice","North West (England)","Greater Manchester South West","665","615","26640","23170"
"In post","2022","Ministry of Justice","North West (England)","Lancaster and Wyre","365","340","29080","27120"
"In post","2022","Ministry of Justice","North West (England)","Liverpool","1490","1380","28120","25480"
"In post","2022","Ministry of Justice","North West (England)","Manchester","1930","1815","29050","25210"
"In post","2022","Ministry of Justice","North West (England)","Mid Lancashire","1060","970","30230","27380"
"In post","2022","Ministry of Justice","North West (England)","Sefton","150","140","28920","25120"
"In post","2022","Ministry of Justice","North West (England)","Warrington","755","710","29080","26880"
"In post","2022","Ministry of Justice","North West (England)","West Cumbria","295","265","28310","27120"
"In post","2022","Ministry of Justice","North West (England)","Wirral","185","170","28380","24800"
"In post","2022","Ministry of Justice","Scotland","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2022","Ministry of Justice","Scotland","Angus and Dundee City","5","5","[c]","[c]"
