"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","16-19","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","East of England","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","London","Female","160","[c]","32890","31060"
"Leaver Dept.","2022","20-29","Declared disabled","London","Male","80","[c]","33500","31060"
"Leaver Dept.","2022","20-29","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","North West (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","East Midlands (England)","Female","80","[c]","25220","24000"
"Leaver Dept.","2022","20-29","Declared non-disabled","East Midlands (England)","Male","40","[c]","24580","23390"
"Leaver Dept.","2022","20-29","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","East of England","Female","65","[c]","29290","28080"
"Leaver Dept.","2022","20-29","Declared non-disabled","East of England","Male","40","[c]","27960","25840"
"Leaver Dept.","2022","20-29","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","Female","1285","[c]","34270","32330"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","Male","775","[c]","35230","33570"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","North East (England)","Female","95","[c]","25130","23620"
"Leaver Dept.","2022","20-29","Declared non-disabled","North East (England)","Male","55","[c]","25300","24890"
"Leaver Dept.","2022","20-29","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","North West (England)","Female","225","[c]","25170","24890"
"Leaver Dept.","2022","20-29","Declared non-disabled","North West (England)","Male","145","[c]","24840","24880"
"Leaver Dept.","2022","20-29","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scotland","Female","125","[c]","26250","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scotland","Male","75","[c]","25900","26670"
"Leaver Dept.","2022","20-29","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","South East (England)","Female","90","[c]","28090","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","South East (England)","Male","55","[c]","26610","25310"
"Leaver Dept.","2022","20-29","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","South West (England)","Female","260","[c]","26120","24600"
"Leaver Dept.","2022","20-29","Declared non-disabled","South West (England)","Male","170","[c]","26220","26590"
"Leaver Dept.","2022","20-29","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Female","50","[c]","31630","31040"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Male","40","[c]","32540","31900"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wales","Female","70","[c]","28330","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wales","Male","55","[c]","28480","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Midlands (England)","Female","145","[c]","24560","23390"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Midlands (England)","Male","95","[c]","25420","24890"
"Leaver Dept.","2022","20-29","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Yorkshire and The Humber","Female","135","[c]","28610","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Yorkshire and The Humber","Male","100","[c]","29580","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","East of England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","Female","70","[c]","34290","33810"
"Leaver Dept.","2022","20-29","Undeclared","London","Male","55","[c]","34620","33210"
"Leaver Dept.","2022","20-29","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East of England","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","East of England","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","Female","675","[c]","33420","32000"
"Leaver Dept.","2022","20-29","Unknown","London","Male","540","[c]","35440","32000"
"Leaver Dept.","2022","20-29","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North East (England)","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","North West (England)","Female","75","[c]","26730","26880"
"Leaver Dept.","2022","20-29","Unknown","North West (England)","Male","55","[c]","26600","27220"
"Leaver Dept.","2022","20-29","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scotland","Female","50","[c]","25840","24930"
"Leaver Dept.","2022","20-29","Unknown","Scotland","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","South West (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","110","[c]","31900","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","85","[c]","32490","32000"
"Leaver Dept.","2022","20-29","Unknown","Wales","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Wales","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","West Midlands (England)","Female","40","[c]","24820","23980"
"Leaver Dept.","2022","20-29","Unknown","West Midlands (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Yorkshire and The Humber","Female","90","[c]","28710","27570"
"Leaver Dept.","2022","20-29","Unknown","Yorkshire and The Humber","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","East of England","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","London","Female","125","[c]","43100","40480"
"Leaver Dept.","2022","30-39","Declared disabled","London","Male","90","[c]","44560","40340"
"Leaver Dept.","2022","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","North West (England)","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Scotland","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","East Midlands (England)","Female","55","[c]","31370","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","East Midlands (England)","Male","45","[c]","28770","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","East of England","Female","70","[c]","32600","30460"
"Leaver Dept.","2022","30-39","Declared non-disabled","East of England","Male","45","[c]","33320","29290"
"Leaver Dept.","2022","30-39","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","London","Female","1105","[c]","44160","40770"
"Leaver Dept.","2022","30-39","Declared non-disabled","London","Male","805","[c]","45930","41950"
"Leaver Dept.","2022","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","North East (England)","Female","105","[c]","30520","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","North East (England)","Male","80","[c]","30410","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","North West (England)","Female","215","[c]","30000","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","North West (England)","Male","190","[c]","30820","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Scotland","Female","150","[c]","29010","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","Scotland","Male","120","[c]","28840","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","South East (England)","Female","100","[c]","35970","36240"
"Leaver Dept.","2022","30-39","Declared non-disabled","South East (England)","Male","65","[c]","37120","36660"
"Leaver Dept.","2022","30-39","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","South West (England)","Female","245","[c]","34560","32210"
"Leaver Dept.","2022","30-39","Declared non-disabled","South West (England)","Male","160","[c]","35610","35030"
"Leaver Dept.","2022","30-39","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Female","60","[c]","37920","31370"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Male","50","[c]","41350","35850"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Wales","Female","85","[c]","34580","27920"
"Leaver Dept.","2022","30-39","Declared non-disabled","Wales","Male","70","[c]","33910","31380"
"Leaver Dept.","2022","30-39","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","West Midlands (England)","Female","150","[c]","30920","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","West Midlands (England)","Male","115","[c]","27750","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Female","140","[c]","36320","31990"
"Leaver Dept.","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Male","135","[c]","34690","30830"
"Leaver Dept.","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","Female","65","[c]","43720","40480"
"Leaver Dept.","2022","30-39","Undeclared","London","Male","55","[c]","43090","40600"
"Leaver Dept.","2022","30-39","Undeclared","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","South East (England)","Male","10","[c]","[c]","[c]"
