"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East of England","Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","London","Inner London - West","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North West (England)","Greater Manchester","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Scotland","West Central Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Wales","East Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","North East (England)","Northumberland, and Tyne and Wear","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Scotland","Highlands and Islands","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Yorkshire and The Humber","South Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","London","Inner London - East","95","[c]","58470","57870"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","London","Inner London - West","90","[c]","47490","44330"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","London","Outer London - West and North West","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","45","[c]","44110","40370"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","North West (England)","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","North West (England)","Greater Manchester","40","[c]","49000","42700"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","North West (England)","Lancashire","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","40","[c]","37220","31520"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South West (England)","Devon","90","[c]","34370","35640"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South West (England)","Dorset and Somerset","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","38020","33300"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","35","[c]","42060","40600"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Wales","East Wales","40","[c]","39540","36840"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","West Midlands","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","35","[c]","44790","40670"
"Leaver CS","2022","Declared non-disabled","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","London","Inner London - West","65","[c]","50070","43350"
"Leaver CS","2022","Declared non-disabled","Finance","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North West (England)","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North West (England)","Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","Hampshire and Isle of Wight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","North East (England)","Northumberland, and Tyne and Wear","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","North West (England)","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","North West (England)","Cumbria","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","Yorkshire and The Humber","North Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","Inner London - East","40","[c]","43050","40450"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","Inner London - West","85","[c]","44730","38500"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","Outer London - West and North West","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North East (England)","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Scotland","West Central Scotland","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South East (England)","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","33790","30680"
"Leaver CS","2022","Declared non-disabled","Human Resources","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East of England","Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","London","Inner London - East","30","[c]","68200","60960"
"Leaver CS","2022","Declared non-disabled","Legal","London","Inner London - West","210","[c]","49310","51250"
"Leaver CS","2022","Declared non-disabled","Legal","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
