"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Commercial","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","York","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Birmingham","25","25","[c]","[c]"
"In post","2022","Black","Communications","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Cardiff and Vale of Glamorgan","15","15","[c]","[c]"
"In post","2022","Black","Communications","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Greater Manchester South West","25","25","[c]","[c]"
"In post","2022","Black","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Lambeth","10","10","[c]","[c]"
"In post","2022","Black","Communications","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Leeds","10","10","[c]","[c]"
"In post","2022","Black","Communications","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Manchester","10","10","[c]","[c]"
"In post","2022","Black","Communications","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Nottingham","30","30","[c]","[c]"
"In post","2022","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Tower Hamlets","10","10","[c]","[c]"
"In post","2022","Black","Communications","Tyneside","15","15","[c]","[c]"
"In post","2022","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Westminster","90","90","38170","34710"
"In post","2022","Black","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","York","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Barnet","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Birmingham","45","45","29060","27570"
"In post","2022","Black","Counter Fraud","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Bromley","20","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Croydon","65","65","35170","31060"
"In post","2022","Black","Counter Fraud","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Kent","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Glasgow City","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Greater Manchester South West","15","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Hackney and Newham","145","140","34370","31880"
"In post","2022","Black","Counter Fraud","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Harrow and Hillingdon","15","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Lambeth","15","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Leeds","15","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Manchester","10","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Nottingham","10","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Redbridge and Waltham Forest","80","75","28060","25110"
"In post","2022","Black","Counter Fraud","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Tower Hamlets","15","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wandsworth","20","15","[c]","[c]"
"In post","2022","Black","Counter Fraud","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Westminster","25","20","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Birmingham","25","25","[c]","[c]"
"In post","2022","Black","Debt","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Cardiff and Vale of Glamorgan","10","5","[c]","[c]"
"In post","2022","Black","Debt","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","City of Edinburgh","15","15","[c]","[c]"
"In post","2022","Black","Debt","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Croydon","35","30","28610","26400"
"In post","2022","Black","Debt","Dudley","5","5","[c]","[c]"
"In post","2022","Black","Debt","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Greater Manchester South West","20","15","[c]","[c]"
"In post","2022","Black","Debt","Hackney and Newham","55","50","28840","26400"
"In post","2022","Black","Debt","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","North Northamptonshire","5","5","[c]","[c]"
"In post","2022","Black","Debt","Nottingham","10","10","[c]","[c]"
"In post","2022","Black","Debt","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Black","Debt","Tyneside","[c]","[c]","[c]","[c]"
