"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Water Services Regulation Authority","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","20","20","47210","46180"
"In post","2022","Digital, Data & Technology","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","10","10","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","95","90","47730","42760"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","10","10","35390","25460"
"In post","2022","Finance","Charity Commission","Charity Commission","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Finance","Charity Commission","Charity Commission","Merseyside","5","5","[c]","[c]"
"In post","2022","Finance","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","70","65","30060","24730"
"In post","2022","Finance","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","15","15","46330","38060"
"In post","2022","Finance","Crown Commercial Service","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Commercial Service","Cabinet Office","Merseyside","30","30","43440","39170"
"In post","2022","Finance","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","15","15","39470","40550"
"In post","2022","Finance","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","25","25","24440","22200"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Inner London - West","15","15","42050","39750"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","15","15","38740","38180"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Crown Prosecution Service","Attorney General's Departments","West Yorkshire","30","25","25480","25480"
"In post","2022","Finance","Defence Electronics and Components Agency","Ministry of Defence","East Wales","10","10","[c]","[c]"
"In post","2022","Finance","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","315","300","33880","28900"
"In post","2022","Finance","Defence Equipment and Support","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","46550","47010"
"In post","2022","Finance","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","25","25","37410","38070"
"In post","2022","Finance","Defence Science and Technology Laboratory","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","125","125","54130","53380"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Midlands","10","10","51880","49080"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Inner London - West","60","60","52100","55860"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Derbyshire and Nottinghamshire","20","15","46620","49860"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Greater Manchester","100","100","43400","42850"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Inner London - West","100","95","49720","53420"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","South Yorkshire","70","70","39040","36700"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","50","45","42120","36980"
"In post","2022","Finance","Department for Education (excl. agencies)","Department for Education","West Midlands","125","120","35660","30320"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","25","25","39680","36970"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire","25","25","38230","35900"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cumbria","5","5","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon","30","25","39240","37130"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Anglia","40","35","40020","36970"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","60","55","45900","42270"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","25","25","42140","40080"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Inner London - West","60","60","47480","41100"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Lancashire","5","5","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Yorkshire","50","50","41520","37650"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","25","25","37520","36520"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","15","15","42700","40910"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands","20","20","39280","38050"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Yorkshire","20","20","39670","38530"
"In post","2022","Finance","Department for International Trade","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for International Trade","Department for International Trade","Inner London - West","90","90","47800","44720"
"In post","2022","Finance","Department for International Trade","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","20","20","47260","45720"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Inner London - West","75","75","53640","53130"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands","10","10","40810","36340"
"In post","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","Inner London - West","150","150","52640","54110"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","Surrey, East and West Sussex","20","15","30120","28370"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","West Midlands","5","5","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Transport (excl. agencies)","Department for Transport","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon","30","25","32920","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Wales","25","25","39240","34290"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester","140","135","39520","35310"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - West","280","270","44720","39960"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancashire","380","355","35670","35310"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","15","10","32730","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merseyside","105","90","24200","21260"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland, and Tyne and Wear","275","255","38700","34290"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Yorkshire","300","280","37550","34290"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Central Scotland","10","10","36000","33170"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands","40","40","34390","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Yorkshire","265","240","40500","36030"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","255","250","44560","40650"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","240","230","39750","36820"
"In post","2022","Finance","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","140","130","33050","30730"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","25","20","33090","30730"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","46040","41650"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","55","55","37870","39040"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Derbyshire and Nottinghamshire","20","20","39450","36500"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","36550","36500"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Greater Manchester","100","95","37740","36500"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Inner London - West","65","60","48220","43190"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Northumberland, and Tyne and Wear","30","30","34180","30990"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","South Yorkshire","140","135","38810","36500"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","90","90","36920","36500"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","West Midlands","270","260","41160","37100"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","West Yorkshire","30","30","42320","37100"
"In post","2022","Finance","Estyn","Estyn","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","FCDO Services","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","50","50","38360","31890"
"In post","2022","Finance","FCDO Services","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","North Yorkshire","30","25","39760","37350"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","15","15","44290","42430"
"In post","2022","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","125","120","51270","49400"
"In post","2022","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Southern Scotland","115","110","40380","38500"
"In post","2022","Finance","Government Actuary's Department","Chancellor's other departments","Inner London - West","10","10","[c]","[c]"
"In post","2022","Finance","Government Internal Audit Agency","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Government Internal Audit Agency","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Government Internal Audit Agency","HM Treasury","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Government Internal Audit Agency","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Government Internal Audit Agency","HM Treasury","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Government Legal Department","Attorney General's Departments","Inner London - West","40","40","37980","31370"
"In post","2022","Finance","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Health and Safety Executive","Department for Work and Pensions","Merseyside","30","30","47960","42870"
"In post","2022","Finance","Health and Safety Executive","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Health and Safety Executive","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
