"Status","Year","Age","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office (excl. agencies)","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Companies House","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Office and Procurator Fiscal Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Prosecution Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Prosecution Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Prosecution Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Equipment and Support","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Equipment and Support","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Equipment and Support","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Equipment and Support","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Equipment and Support","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Equipment and Support","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Science and Technology Laboratory","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","235","[c]","24040","21260"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","40","[c]","23230","21260"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Disclosure Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education and Skills Funding Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Internal Audit Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Legal Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Property Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Property Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Health and Safety Executive","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Health and Safety Executive","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Health and Safety Executive","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Health and Safety Executive","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","35","[c]","21090","20970"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Prison and Probation Service","London","Heterosexual / straight","65","[c]","37260","35240"
"New entrant CS","2022","60-64","HM Prison and Probation Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Prison and Probation Service","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Prison and Probation Service","London","Unknown","40","[c]","36060","35650"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Outside London","Heterosexual / straight","440","[c]","28290","28200"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Outside London","Unknown","250","[c]","28710","28200"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","45","[c]","29060","21250"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Treasury (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Outside London","Unknown","45","[c]","32510","34630"
"New entrant CS","2022","60-64","Intellectual Property Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Intellectual Property Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Intellectual Property Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal Aid Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal Aid Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Met Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","50","[c]","30860","25680"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Records of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Records of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of the Public Guardian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of the Public Guardian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of the Public Guardian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Revenue Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Revenue Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Courts and Tribunals Service","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Government (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Prison Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Prison Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
