"Status","Year","Organisation","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Estyn","Inspector of Education and Training","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2022","Estyn","Inspector of Education and Training","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Inspector of Education and Training","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Inspector of Education and Training","South West Wales","10","5","[c]","[c]"
"In post","2022","Estyn","Inspector of Education and Training","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Inspector of Education and Training","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Knowledge and Information Management","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Operational Delivery","Cardiff and Vale of Glamorgan","20","20","28770","29430"
"In post","2022","Estyn","Project Delivery","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Estyn","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Statistics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","Milton Keynes","65","65","43770","42370"
"In post","2022","FCDO Services","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","Westminster","10","10","71130","68810"
"In post","2022","FCDO Services","Communications","Milton Keynes","5","5","[c]","[c]"
"In post","2022","FCDO Services","Communications","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data and Technology","Milton Keynes","100","100","44270","41910"
"In post","2022","FCDO Services","Digital, Data and Technology","Westminster","10","10","46010","43280"
"In post","2022","FCDO Services","Finance","Milton Keynes","50","50","38360","31890"
"In post","2022","FCDO Services","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Human Resources","Milton Keynes","40","40","40150","33990"
"In post","2022","FCDO Services","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Knowledge and Information Management","Milton Keynes","10","10","39750","34280"
"In post","2022","FCDO Services","Legal","Milton Keynes","50","35","48370","53430"
"In post","2022","FCDO Services","Legal","Westminster","10","5","60630","61680"
"In post","2022","FCDO Services","Other","Milton Keynes","15","15","39090","29310"
"In post","2022","FCDO Services","Other","Westminster","15","15","46500","46410"
"In post","2022","FCDO Services","Project Delivery","Milton Keynes","55","55","36380","31420"
"In post","2022","FCDO Services","Project Delivery","Westminster","10","10","48470","50800"
"In post","2022","FCDO Services","Property","Milton Keynes","180","180","36460","33510"
"In post","2022","FCDO Services","Property","Overseas","120","120","40030","40090"
"In post","2022","FCDO Services","Property","Westminster","50","50","53800","54750"
"In post","2022","FCDO Services","Science and Engineering","Milton Keynes","5","5","[c]","[c]"
"In post","2022","FCDO Services","Security","Milton Keynes","205","195","34380","31920"
"In post","2022","FCDO Services","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Security","Westminster","55","55","34670","36090"
"In post","2022","Food Standards Agency","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","York","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Westminster","15","15","53070","45370"
"In post","2022","Food Standards Agency","Communications","York","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Corporate Finance","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Corporate Finance","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Westminster","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","York","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data and Technology","York","20","20","41950","38780"
"In post","2022","Food Standards Agency","Economics","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Economics","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","North Yorkshire CC","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","York","20","20","39600","37630"
"In post","2022","Food Standards Agency","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","York","15","15","31370","30810"
"In post","2022","Food Standards Agency","Intelligence Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Intelligence Analysis","York","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","York","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","International Trade","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Knowledge and Information Management","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Knowledge and Information Management","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Knowledge and Information Management","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Knowledge and Information Management","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Westminster","10","10","51300","57970"
"In post","2022","Food Standards Agency","Legal","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","York","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Armagh City, Banbridge and Craigavon","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","27080","26750"
"In post","2022","Food Standards Agency","Operational Delivery","Bedford","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Belfast","10","10","32710","30810"
"In post","2022","Food Standards Agency","Operational Delivery","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Breckland and South Norfolk","10","10","30460","27370"
"In post","2022","Food Standards Agency","Operational Delivery","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Central Valleys","20","20","30110","26750"
"In post","2022","Food Standards Agency","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Cornwall and Isles of Scilly","15","15","29860","26750"
"In post","2022","Food Standards Agency","Operational Delivery","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Devon CC","10","10","32800","28500"
"In post","2022","Food Standards Agency","Operational Delivery","Dorset","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Dudley","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Durham","10","10","29580","26750"
"In post","2022","Food Standards Agency","Operational Delivery","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","East Cumbria","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","East Lancashire","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Essex Haven Gateway","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Gloucestershire CC","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Greater Manchester North East","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Greater Manchester South East","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Heart of Essex","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Herefordshire, County of","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Lincolnshire CC","25","20","29520","26750"
"In post","2022","Food Standards Agency","Operational Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Operational Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
