"Status","Year","Disability","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Statistics Authority","UK Statistics Authority","Female","1730","1515","34070","30710"
"In post","2022","Declared non-disabled","UK Statistics Authority","UK Statistics Authority","Male","1195","1100","36680","33210"
"In post","2022","Declared non-disabled","UK Statistics Authority","UK Statistics Authority","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","UK Supreme Court","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","UK Supreme Court","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","UK Supreme Court","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Valuation Office Agency","HM Revenue and Customs","Female","1325","1195","34740","31630"
"In post","2022","Declared non-disabled","Valuation Office Agency","HM Revenue and Customs","Male","1175","1125","38410","34000"
"In post","2022","Declared non-disabled","Valuation Office Agency","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Vehicle Certification Agency","Department for Transport","Female","65","60","29050","26710"
"In post","2022","Declared non-disabled","Vehicle Certification Agency","Department for Transport","Male","115","110","41200","39360"
"In post","2022","Declared non-disabled","Vehicle Certification Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","85","80","37090","33510"
"In post","2022","Declared non-disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","50","50","45010","44180"
"In post","2022","Declared non-disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Water Services Regulation Authority","Female","115","105","53830","46000"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Water Services Regulation Authority","Male","95","95","55400","51630"
"In post","2022","Declared non-disabled","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Government (excl. agencies)","Welsh Government","Female","3040","2815","41030","38160"
"In post","2022","Declared non-disabled","Welsh Government (excl. agencies)","Welsh Government","Male","2000","1950","44100","38160"
"In post","2022","Declared non-disabled","Welsh Government (excl. agencies)","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Revenue Authority","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Revenue Authority","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Welsh Revenue Authority","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wilton Park","Foreign, Commonwealth and Development Office","Female","60","50","34460","30700"
"In post","2022","Declared non-disabled","Wilton Park","Foreign, Commonwealth and Development Office","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Wilton Park","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Accountant in Bankruptcy","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Accountant in Bankruptcy","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","25","20","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","15","10","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","70","65","29510","26360"
"In post","2022","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","75","75","33520","29390"
"In post","2022","Undeclared","Attorney General's Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","Female","145","140","42330","37300"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","Male","150","150","46950","40600"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","Female","25","20","[c]","[c]"
"In post","2022","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","Male","40","40","32140","29060"
"In post","2022","Undeclared","Competition and Markets Authority","Competition and Markets Authority","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Competition and Markets Authority","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","Female","35","30","24430","21490"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","Male","35","35","25670","25120"
"In post","2022","Undeclared","Crown Commercial Service","Cabinet Office","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Cabinet Office","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","Female","45","45","42780","36130"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","Male","25","20","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Attorney General's Departments","Female","20","15","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Defence Electronics and Components Agency","Ministry of Defence","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Defence Electronics and Components Agency","Ministry of Defence","Male","160","150","29490","29470"
"In post","2022","Undeclared","Defence Equipment and Support","Ministry of Defence","Female","235","220","35640","33310"
"In post","2022","Undeclared","Defence Equipment and Support","Ministry of Defence","Male","510","495","39900","38860"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","135","135","47920","52730"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","190","185","50310","49500"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Female","40","40","45730","49400"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Male","50","50","44670","41420"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Department for Education","Female","140","135","44110","39790"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Department for Education","Male","115","115","46050","49860"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","175","165","41050","37070"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","120","120","41860","38750"
"In post","2022","Undeclared","Department for International Trade","Department for International Trade","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Department for International Trade","Male","40","40","49410","51970"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","80","80","45290","48200"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","80","75","43240","39600"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Department for Transport","Female","95","95","45480","42470"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Department for Transport","Male","175","175","47890","42890"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","2430","2160","27260","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","1705","1650","28970","27570"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","10","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Disclosure Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Disclosure Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","Female","235","200","24510","21840"
"In post","2022","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","Male","225","215","30750","26130"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","Female","70","65","30380","26780"
"In post","2022","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","Male","210","205","29780","27930"
"In post","2022","Undeclared","Education and Skills Funding Agency","Department for Education","Female","30","25","[c]","[c]"
"In post","2022","Undeclared","Education and Skills Funding Agency","Department for Education","Male","50","50","39930","36870"
"In post","2022","Undeclared","Education Scotland","Scottish Government","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Education Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Estyn","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Estyn","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","Male","40","35","41830","41990"
"In post","2022","Undeclared","Food Standards Agency","Food Standards Agency","Female","160","155","37670","37350"
"In post","2022","Undeclared","Food Standards Agency","Food Standards Agency","Male","185","185","38190","36340"
"In post","2022","Undeclared","Food Standards Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","115","115","46810","39580"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","165","160","53200","53000"
"In post","2022","Undeclared","Forestry and Land Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Forestry and Land Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Actuary's Department","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","HM Treasury","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Government Internal Audit Agency","HM Treasury","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Government Legal Department","Attorney General's Departments","Female","75","70","55080","53630"
"In post","2022","Undeclared","Government Legal Department","Attorney General's Departments","Male","45","45","63260","66450"
"In post","2022","Undeclared","Government Property Agency","Cabinet Office","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Government Property Agency","Cabinet Office","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Health and Safety Executive","Department for Work and Pensions","Female","70","65","39190","35910"
"In post","2022","Undeclared","Health and Safety Executive","Department for Work and Pensions","Male","100","100","49030","46320"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","Female","760","665","25990","21490"
"In post","2022","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","Male","350","335","28350","23720"
"In post","2022","Undeclared","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","HM Land Registry","Female","155","130","32670","27130"
"In post","2022","Undeclared","HM Land Registry","HM Land Registry","Male","140","130","34350","33840"
"In post","2022","Undeclared","HM Prison and Probation Service","Ministry of Justice","Female","2655","2405","30470","28760"
"In post","2022","Undeclared","HM Prison and Probation Service","Ministry of Justice","Male","4045","3740","32560","31650"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","1380","1220","33350","32680"
"In post","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","1770","1695","36550","33370"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","HM Treasury","Female","150","145","42920","37900"
"In post","2022","Undeclared","HM Treasury (excl. agencies)","HM Treasury","Male","185","185","46740","49500"
"In post","2022","Undeclared","Home Office","Home Office","Female","730","655","32850","28990"
"In post","2022","Undeclared","Home Office","Home Office","Male","930","890","33660","30410"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal Aid Agency","Ministry of Justice","Female","50","45","27660","25120"
"In post","2022","Undeclared","Legal Aid Agency","Ministry of Justice","Male","40","40","37130","30320"
"In post","2022","Undeclared","Maritime and Coastguard Agency","Department for Transport","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","Maritime and Coastguard Agency","Department for Transport","Male","50","50","39990","36030"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Met Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","1095","1035","31670","26670"
"In post","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","1775","1735","33470","33230"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","255","245","41220","41100"
"In post","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","210","210","44780","41750"
"In post","2022","Undeclared","National Crime Agency","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Crime Agency","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Infrastructure Commission","HM Treasury","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","National Infrastructure Commission","HM Treasury","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","National Records of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Records of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","National Savings and Investments","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Northern Ireland Office","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Budget Responsibility","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Budget Responsibility","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Public Guardian","Ministry of Justice","Female","50","45","24540","21080"
"In post","2022","Undeclared","Office of the Public Guardian","Ministry of Justice","Male","40","40","23320","21410"
"In post","2022","Undeclared","Office of the Scottish Charity Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Scottish Charity Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","25","20","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Scottish Government","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","Scottish Government","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Revenue Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Royal Fleet Auxiliary","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Royal Fleet Auxiliary","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","20","20","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","35","35","31020","26520"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Courts and Tribunals Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Forestry","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","Scottish Government","Female","90","85","43230","39660"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","Scottish Government","Male","65","65","44520","40470"
"In post","2022","Undeclared","Scottish Housing Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","Scottish Government","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","Scottish Government","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Scottish Public Pensions Agency","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Public Pensions Agency","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","Attorney General's Departments","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Social Security Scotland","Scottish Government","Female","30","30","28550","27230"
"In post","2022","Undeclared","Social Security Scotland","Scottish Government","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Standards and Testing Agency","Department for Education","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Standards and Testing Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Student Awards Agency for Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Student Awards Agency for Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Submarine Delivery Agency","Ministry of Defence","Female","35","30","40950","37830"
"In post","2022","Undeclared","Submarine Delivery Agency","Ministry of Defence","Male","95","95","44640","42370"
"In post","2022","Undeclared","Teaching Regulation Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","20","15","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","The National Archives","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The National Archives","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Transport Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Transport Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Debt Management Office","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","UK Export Finance","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","UK Export Finance","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Female","45","40","36980","33880"
"In post","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","Male","25","20","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","Ministry of Defence","Female","30","30","34110","33290"
"In post","2022","Undeclared","UK Hydrographic Office","Ministry of Defence","Male","30","25","[c]","[c]"
"In post","2022","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","Female","85","70","29170","24750"
"In post","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","Male","60","50","31620","30210"
"In post","2022","Undeclared","UK Supreme Court","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Supreme Court","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Female","135","115","32540","29560"
"In post","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","Male","170","160","40150","36850"
"In post","2022","Undeclared","Vehicle Certification Agency","Department for Transport","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Vehicle Certification Agency","Department for Transport","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Female","90","85","41250","38160"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Male","95","90","44030","41980"
"In post","2022","Undeclared","Welsh Revenue Authority","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Revenue Authority","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wilton Park","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Accountant in Bankruptcy","Scottish Government","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Accountant in Bankruptcy","Scottish Government","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","220","195","31200","30950"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","190","185","33730","31170"
"In post","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","125","115","28400","24920"
"In post","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","75","70","27590","24920"
"In post","2022","Unknown","Attorney General's Office","Attorney General's Departments","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Attorney General's Office","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Female","2220","2185","43930","32000"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Male","1905","1900","49190","37660"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","70","60","34440","30220"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","85","80","40560","36580"
"In post","2022","Unknown","Charity Commission","Charity Commission","Female","130","120","31630","29160"
"In post","2022","Unknown","Charity Commission","Charity Commission","Male","80","75","33320","29160"
"In post","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Female","130","110","26940","22740"
"In post","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Male","125","125","28430","24500"
"In post","2022","Unknown","Competition and Markets Authority","Competition and Markets Authority","Female","35","35","67570","62930"
"In post","2022","Unknown","Competition and Markets Authority","Competition and Markets Authority","Male","40","35","78530","79980"
"In post","2022","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","Male","25","25","[c]","[c]"
