"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Communications","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","East Wales","SEO/HEO","10","[c]","35740","36840"
"Leaver Dept.","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","West Yorkshire","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","London","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Inner London - West","SEO/HEO","15","[c]","38050","40270"
"Leaver Dept.","2022","Counter Fraud","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","East Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","East of England","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Inner London - East","G6/G7","10","[c]","65180","65090"
"Leaver Dept.","2022","Digital, Data and Technology","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Inner London - East","SEO/HEO","25","[c]","38440","40070"
"Leaver Dept.","2022","Digital, Data and Technology","London","Inner London - West","EO","15","[c]","29580","28980"
"Leaver Dept.","2022","Digital, Data and Technology","London","Inner London - West","G6/G7","40","[c]","58950","57460"
"Leaver Dept.","2022","Digital, Data and Technology","London","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Inner London - West","SEO/HEO","90","[c]","40620","40170"
"Leaver Dept.","2022","Digital, Data and Technology","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Outer London - South","SEO/HEO","15","[c]","42150","41970"
"Leaver Dept.","2022","Digital, Data and Technology","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Outer London - West and North West","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Outer London - West and North West","G6/G7","15","[c]","62200","59390"
"Leaver Dept.","2022","Digital, Data and Technology","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","London","Outer London - West and North West","SEO/HEO","30","[c]","38980","39930"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","G6/G7","15","[c]","52480","52020"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","20","[c]","34490","34800"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","Tees Valley and Durham","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Greater Manchester","G6/G7","10","[c]","58660","59810"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Greater Manchester","SEO/HEO","30","[c]","37140","36000"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Lancashire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Merseyside","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Southern Scotland","SEO/HEO","10","[c]","39620","39630"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","[c]","57850","54540"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","[c]","35710","36330"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","SEO/HEO","35","[c]","34430","31990"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","East Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","East Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","East Wales","SEO/HEO","30","[c]","35140","35820"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","West Midlands","SEO/HEO","15","[c]","36120","36780"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","G6/G7","15","[c]","56140","57780"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","SEO/HEO","15","[c]","37550","36500"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","SEO/HEO","30","[c]","36000","37680"
"Leaver Dept.","2022","Economics","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Inner London - West","G6/G7","45","[c]","58860","56570"
"Leaver Dept.","2022","Economics","London","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Inner London - West","SEO/HEO","65","[c]","33550","33800"
"Leaver Dept.","2022","Economics","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South East (England)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","West Midlands (England)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Inner London - East","G6/G7","10","[c]","63470","61460"
"Leaver Dept.","2022","Finance","London","Inner London - East","SEO/HEO","15","[c]","39650","40640"
"Leaver Dept.","2022","Finance","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Inner London - West","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Inner London - West","G6/G7","45","[c]","57670","54280"
"Leaver Dept.","2022","Finance","London","Inner London - West","SCS level","20","[c]","94920","96390"
"Leaver Dept.","2022","Finance","London","Inner London - West","SEO/HEO","90","[c]","39170","39960"
"Leaver Dept.","2022","Finance","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Outer London - West and North West","SEO/HEO","10","[c]","37320","35530"
"Leaver Dept.","2022","Finance","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Greater Manchester","SEO/HEO","15","[c]","34850","35310"
"Leaver Dept.","2022","Finance","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Lancashire","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
