"Status","Year","Age","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Inner London - West","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Greater Manchester","Outside London","15","[c]","46560","43710"
"Leaver CS","2022","40-49","Home Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Inner London - West","London","30","[c]","54690","57430"
"Leaver CS","2022","40-49","Home Office","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Merseyside","Outside London","35","[c]","25950","24890"
"Leaver CS","2022","40-49","Home Office","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Outer London - South","London","50","[c]","42200","35200"
"Leaver CS","2022","40-49","Home Office","Outer London - West and North West","London","15","[c]","30680","29080"
"Leaver CS","2022","40-49","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","South Yorkshire","Outside London","15","[c]","32880","25310"
"Leaver CS","2022","40-49","Home Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","[c]","28770","26350"
"Leaver CS","2022","40-49","Ministry of Defence","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","10","[c]","28650","21830"
"Leaver CS","2022","40-49","Ministry of Defence","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Devon","Outside London","10","[c]","44920","40130"
"Leaver CS","2022","40-49","Ministry of Defence","Dorset and Somerset","Outside London","30","[c]","34590","32350"
"Leaver CS","2022","40-49","Ministry of Defence","East Anglia","Outside London","20","[c]","24710","22630"
"Leaver CS","2022","40-49","Ministry of Defence","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Eastern Scotland","Outside London","10","[c]","35220","36160"
"Leaver CS","2022","40-49","Ministry of Defence","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","155","[c]","40520","39250"
"Leaver CS","2022","40-49","Ministry of Defence","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Hampshire and Isle of Wight","Outside London","50","[c]","36450","33300"
"Leaver CS","2022","40-49","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Inner London - West","London","20","[c]","46710","44500"
"Leaver CS","2022","40-49","Ministry of Defence","Kent","Outside London","10","[c]","32310","29420"
"Leaver CS","2022","40-49","Ministry of Defence","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Lincolnshire","Outside London","15","[c]","29190","26510"
"Leaver CS","2022","40-49","Ministry of Defence","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","North Yorkshire","Outside London","20","[c]","34730","31530"
"Leaver CS","2022","40-49","Ministry of Defence","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Overseas","Overseas","20","[c]","37360","37240"
"Leaver CS","2022","40-49","Ministry of Defence","Shropshire and Staffordshire","Outside London","20","[c]","33020","33150"
"Leaver CS","2022","40-49","Ministry of Defence","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","Unknown","Unknown","25","[c]","36330","33630"
"Leaver CS","2022","40-49","Ministry of Defence","West Central Scotland","Outside London","15","[c]","36390","39030"
"Leaver CS","2022","40-49","Ministry of Defence","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Bedfordshire and Hertfordshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Cheshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Derbyshire and Nottinghamshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Devon","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Dorset and Somerset","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","East Anglia","Outside London","80","[c]","25370","20970"
"Leaver CS","2022","40-49","Ministry of Justice","East Wales","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Essex","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","[c]","26320","24690"
"Leaver CS","2022","40-49","Ministry of Justice","Greater Manchester","Outside London","35","[c]","25150","21200"
"Leaver CS","2022","40-49","Ministry of Justice","Hampshire and Isle of Wight","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Inner London - East","London","50","[c]","40340","38900"
"Leaver CS","2022","40-49","Ministry of Justice","Inner London - West","London","95","[c]","47710","46550"
"Leaver CS","2022","40-49","Ministry of Justice","Kent","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Lancashire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Outside London","55","[c]","25330","20970"
"Leaver CS","2022","40-49","Ministry of Justice","Lincolnshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Merseyside","Outside London","20","[c]","26780","21770"
"Leaver CS","2022","40-49","Ministry of Justice","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Outer London - East and North East","London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Outer London - West and North West","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Shropshire and Staffordshire","Outside London","50","[c]","22490","20970"
"Leaver CS","2022","40-49","Ministry of Justice","South Yorkshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Surrey, East and West Sussex","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Tees Valley and Durham","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Midlands","Outside London","50","[c]","26880","21210"
"Leaver CS","2022","40-49","Ministry of Justice","West Wales and The Valleys","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Justice","West Yorkshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Inner London - East","London","15","[c]","61450","48900"
"Leaver CS","2022","40-49","National Crime Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Crime Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","Inner London - East","London","40","[c]","61620","60800"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","West Central Scotland","Outside London","20","[c]","47040","41200"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Eastern Scotland","Outside London","95","[c]","37240","35000"
"Leaver CS","2022","40-49","Scottish Government","Highlands and Islands","Outside London","15","[c]","34960","35000"
"Leaver CS","2022","40-49","Scottish Government","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","North Eastern Scotland","Outside London","15","[c]","34090","31540"
"Leaver CS","2022","40-49","Scottish Government","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government","West Central Scotland","Outside London","35","[c]","41900","34600"
"Leaver CS","2022","40-49","The National Archives","Outer London - West and North West","London","15","[c]","36390","33560"
"Leaver CS","2022","40-49","UK Export Finance","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","East Wales","Outside London","15","[c]","42760","36840"
"Leaver CS","2022","40-49","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","35","[c]","28910","29540"
"Leaver CS","2022","40-49","UK Statistics Authority","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Supreme Court","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","West Midlands","Outside London","15","[c]","61250","63500"
"Leaver CS","2022","40-49","Welsh Government","East Wales","Outside London","10","[c]","49500","45380"
"Leaver CS","2022","40-49","Welsh Government","West Wales and The Valleys","Outside London","10","[c]","43720","38240"
"Leaver CS","2022","50-59","Attorney General's Departments","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Inner London - West","London","50","[c]","57430","55380"
"Leaver CS","2022","50-59","Attorney General's Departments","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Attorney General's Departments","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Inner London - East","London","10","[c]","74500","62370"
"Leaver CS","2022","50-59","Cabinet Office","Inner London - West","London","40","[c]","73870","70940"
"Leaver CS","2022","50-59","Cabinet Office","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","North Yorkshire","Outside London","15","[c]","31100","26670"
"Leaver CS","2022","50-59","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","Unknown","Unknown","20","[c]","72630","73000"
"Leaver CS","2022","50-59","Cabinet Office","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Chancellor's other departments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Devon","Outside London","15","[c]","41110","42320"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","25","[c]","34660","24250"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Inner London - West","London","25","[c]","60180","55800"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","Inner London - West","London","15","[c]","65510","55050"
"Leaver CS","2022","50-59","Department for Education","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","Inner London - West","London","20","[c]","53540","53420"
"Leaver CS","2022","50-59","Department for Education","South Yorkshire","Outside London","10","[c]","50150","54120"
"Leaver CS","2022","50-59","Department for Education","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education","West Midlands","Outside London","10","[c]","65660","53670"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","10","[c]","35860","26030"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
