"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Tax","Portsmouth","SEO/HEO","SEO","40","35","40820","40520"
"In post","2022","Tax","Sefton","AA/AO","AO","45","35","21540","21250"
"In post","2022","Tax","Sefton","EO","EO","50","45","26830","26820"
"In post","2022","Tax","Sefton","G6/G7","G6","15","10","68150","67910"
"In post","2022","Tax","Sefton","G6/G7","G7","45","40","55180","55210"
"In post","2022","Tax","Sefton","SEO/HEO","HEO","65","60","33650","33370"
"In post","2022","Tax","Sefton","SEO/HEO","SEO","55","50","40690","40520"
"In post","2022","Tax","South Lanarkshire","AA/AO","AO","110","105","21250","21250"
"In post","2022","Tax","South Lanarkshire","EO","EO","80","60","27780","27810"
"In post","2022","Tax","South Lanarkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Tax","South Lanarkshire","G6/G7","G7","35","35","54200","55210"
"In post","2022","Tax","South Lanarkshire","SEO/HEO","HEO","110","100","33610","33370"
"In post","2022","Tax","South Lanarkshire","SEO/HEO","SEO","40","35","40260","40520"
"In post","2022","Tax","Southend-on-Sea","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Southend-on-Sea","EO","EO","35","30","27770","26820"
"In post","2022","Tax","Southend-on-Sea","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Southend-on-Sea","SEO/HEO","HEO","20","20","33280","33370"
"In post","2022","Tax","Southend-on-Sea","SEO/HEO","SEO","10","10","40530","40520"
"In post","2022","Tax","Suffolk CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Suffolk CC","EO","EO","20","15","28460","28920"
"In post","2022","Tax","Suffolk CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Tax","Suffolk CC","G6/G7","G7","10","10","56230","55660"
"In post","2022","Tax","Suffolk CC","SEO/HEO","HEO","50","45","34010","33430"
"In post","2022","Tax","Suffolk CC","SEO/HEO","SEO","20","20","41160","40530"
"In post","2022","Tax","Sunderland","AA/AO","AO","200","180","21260","21250"
"In post","2022","Tax","Sunderland","EO","EO","65","65","26490","26820"
"In post","2022","Tax","Sunderland","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Tax","Sunderland","G6/G7","G7","30","30","55710","55210"
"In post","2022","Tax","Sunderland","SEO/HEO","HEO","45","45","33240","33370"
"In post","2022","Tax","Sunderland","SEO/HEO","SEO","20","20","39850","40520"
"In post","2022","Tax","Telford and Wrekin","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Telford and Wrekin","EO","EO","15","10","28320","28920"
"In post","2022","Tax","Telford and Wrekin","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Telford and Wrekin","G6/G7","G7","10","10","56450","55670"
"In post","2022","Tax","Telford and Wrekin","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Telford and Wrekin","SEO/HEO","HEO","25","25","34070","33430"
"In post","2022","Tax","Telford and Wrekin","SEO/HEO","SEO","10","10","40080","40520"
"In post","2022","Tax","Tower Hamlets","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tower Hamlets","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tower Hamlets","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Tax","Tower Hamlets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tower Hamlets","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2022","Tax","Tyneside","AA/AO","AO","355","330","21290","21250"
"In post","2022","Tax","Tyneside","EO","EO","640","615","26770","26820"
"In post","2022","Tax","Tyneside","G6/G7","G6","40","35","67920","67910"
"In post","2022","Tax","Tyneside","G6/G7","G7","150","145","54550","55210"
"In post","2022","Tax","Tyneside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tyneside","SEO/HEO","HEO","545","530","33270","33370"
"In post","2022","Tax","Tyneside","SEO/HEO","SEO","165","160","39720","40520"
"In post","2022","Tax","West Sussex (South West)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Sussex (South West)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Sussex (South West)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Sussex (South West)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Sussex (South West)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Westminster","G6/G7","G6","35","35","72300","74850"
"In post","2022","Tax","Westminster","G6/G7","G7","55","55","60530","62120"
"In post","2022","Tax","Westminster","SCS level","SCS level","20","20","86750","82420"
"In post","2022","Tax","Westminster","SEO/HEO","HEO","25","25","37300","37930"
"In post","2022","Tax","Westminster","SEO/HEO","SEO","20","20","44050","43810"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","AA/AO","AA","30","25","22690","23230"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","AA/AO","AO","80","75","26040","25930"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","EO","EO","190","180","29430","28990"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","G6/G7","G6","25","25","72490","75340"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","G6/G7","G7","50","50","57730","57190"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","180","170","34450","34600"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","120","115","45170","47490"
"In post","2022","Unknown","Angus and Dundee City","AA/AO","AA","335","325","21730","21050"
"In post","2022","Unknown","Angus and Dundee City","AA/AO","AO","55","50","24720","24400"
"In post","2022","Unknown","Angus and Dundee City","EO","EO","285","275","27620","27230"
"In post","2022","Unknown","Angus and Dundee City","G6/G7","G6","25","25","73100","75340"
"In post","2022","Unknown","Angus and Dundee City","G6/G7","G7","30","30","57100","57190"
"In post","2022","Unknown","Angus and Dundee City","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Angus and Dundee City","SEO/HEO","HEO","125","125","32550","31540"
"In post","2022","Unknown","Angus and Dundee City","SEO/HEO","SEO","75","70","42410","39660"
"In post","2022","Unknown","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barking & Dagenham and Havering","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barking & Dagenham and Havering","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barnet","Unknown","Unknown","10","10","30450","29000"
"In post","2022","Unknown","Barnsley, Doncaster and Rotherham","EO","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","10","10","57570","53410"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","20","20","30080","29250"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","AA/AO","AO","35","30","21270","21250"
"In post","2022","Unknown","Belfast","EO","EO","45","45","26500","26590"
"In post","2022","Unknown","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Belfast","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","SEO/HEO","HEO","40","40","33240","33370"
"In post","2022","Unknown","Belfast","SEO/HEO","SEO","10","10","38170","40180"
"In post","2022","Unknown","Berkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Berkshire","SEO/HEO","HEO","30","30","30170","29250"
"In post","2022","Unknown","Berkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bexley and Greenwich","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","AA/AO","AO","80","75","21240","21250"
"In post","2022","Unknown","Birmingham","EO","EO","140","135","26640","26590"
"In post","2022","Unknown","Birmingham","G6/G7","G6","20","20","72100","67150"
"In post","2022","Unknown","Birmingham","G6/G7","G7","40","40","56210","53740"
"In post","2022","Unknown","Birmingham","SCS level","SCS level","15","15","110750","93050"
"In post","2022","Unknown","Birmingham","SEO/HEO","HEO","190","185","32320","33080"
"In post","2022","Unknown","Birmingham","SEO/HEO","SEO","50","50","39850","40180"
"In post","2022","Unknown","Blackburn with Darwen","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Blackpool","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","G6/G7","G6","10","10","69300","65800"
"In post","2022","Unknown","Blackpool","G6/G7","G7","25","25","55110","49700"
"In post","2022","Unknown","Blackpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","SEO/HEO","SEO","15","10","37010","35310"
"In post","2022","Unknown","Bradford","AA/AO","AO","25","20","21340","21250"
"In post","2022","Unknown","Bradford","EO","EO","20","20","26800","26590"
"In post","2022","Unknown","Bradford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brighton and Hove","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","EO","EO","55","55","26530","26590"
"In post","2022","Unknown","Bristol, City of","G6/G7","G6","20","20","66260","65870"
"In post","2022","Unknown","Bristol, City of","G6/G7","G7","65","60","53360","52080"
"In post","2022","Unknown","Bristol, City of","SCS level","SCS level","10","10","102640","101640"
"In post","2022","Unknown","Bristol, City of","SEO/HEO","HEO","115","115","32770","33370"
"In post","2022","Unknown","Bristol, City of","SEO/HEO","SEO","20","20","38930","39820"
"In post","2022","Unknown","Bromley","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Bromley","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bromley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AA","10","5","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","35","35","25470","24400"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","EO","EO","40","35","31840","31060"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","HEO","20","20","35520","36680"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","EO","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","G6/G7","G7","60","55","56620","54700"
"In post","2022","Unknown","Camden and City of London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","AA/AO","AO","110","105","21320","21250"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","EO","EO","100","100","26470","26590"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","G6/G7","G7","35","35","53250","52080"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","95","90","33030","33370"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","35","35","39210","40180"
"In post","2022","Unknown","Central Bedfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","G6/G7","G6","10","10","78130","73670"
"In post","2022","Unknown","Central Hampshire","G6/G7","G7","20","20","63990","65640"
"In post","2022","Unknown","Central Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire East","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire West and Chester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","AA/AO","AA","490","460","22790","23230"
"In post","2022","Unknown","City of Edinburgh","AA/AO","AO","545","525","25750","25120"
"In post","2022","Unknown","City of Edinburgh","EO","EO","970","940","28940","27940"
"In post","2022","Unknown","City of Edinburgh","G6/G7","G6","730","695","72420","75340"
"In post","2022","Unknown","City of Edinburgh","G6/G7","G7","1265","1205","58000","59860"
"In post","2022","Unknown","City of Edinburgh","SCS level","SCS level","195","195","89820","83230"
"In post","2022","Unknown","City of Edinburgh","SEO/HEO","HEO","1585","1535","34650","34600"
"In post","2022","Unknown","City of Edinburgh","SEO/HEO","SEO","1660","1590","44520","43660"
"In post","2022","Unknown","Clackmannanshire and Fife","EO","EO","15","15","27820","27230"
"In post","2022","Unknown","Clackmannanshire and Fife","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Clackmannanshire and Fife","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Clackmannanshire and Fife","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Clackmannanshire and Fife","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Clackmannanshire and Fife","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Coventry","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Coventry","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Coventry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","AA/AO","AO","35","35","25390","25330"
"In post","2022","Unknown","Croydon","EO","EO","80","80","30830","30750"
"In post","2022","Unknown","Croydon","G6/G7","G6","40","40","74560","74850"
"In post","2022","Unknown","Croydon","G6/G7","G7","50","45","60600","62120"
"In post","2022","Unknown","Croydon","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Croydon","SEO/HEO","HEO","115","115","37430","37610"
"In post","2022","Unknown","Croydon","SEO/HEO","SEO","40","35","43410","43430"
"In post","2022","Unknown","Darlington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Darlington","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Darlington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Derby","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","G6/G7","G7","10","10","75830","77810"
"In post","2022","Unknown","Derby","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Dorset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dudley","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dudley","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dumfries and Galloway","AA/AO","AA","15","15","22690","23230"
"In post","2022","Unknown","Dumfries and Galloway","AA/AO","AO","90","90","26110","25940"
"In post","2022","Unknown","Dumfries and Galloway","EO","EO","75","70","31400","30040"
"In post","2022","Unknown","Dumfries and Galloway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dumfries and Galloway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dumfries and Galloway","SEO/HEO","HEO","25","25","36280","36700"
"In post","2022","Unknown","Dumfries and Galloway","SEO/HEO","SEO","10","10","45910","47250"
"In post","2022","Unknown","Durham","AA/AO","AO","20","20","21250","21250"
"In post","2022","Unknown","Durham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","AA/AO","AA","30","25","23160","23230"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","EO","EO","65","60","29000","28990"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","30","25","34590","36130"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","East Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","EO","15","15","28240","27940"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Kent","EO","EO","15","15","26800","26590"
"In post","2022","Unknown","East Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lancashire","EO","EO","5","5","[c]","[c]"
"In post","2022","Unknown","East Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","EO","EO","10","10","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Riding of Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Riding of Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Sussex CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Sussex CC","EO","EO","5","5","[c]","[c]"
"In post","2022","Unknown","East Sussex CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Sussex CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Sussex CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","East Sussex CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex Haven Gateway","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex Thames Gateway","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex Thames Gateway","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex Thames Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Falkirk","AA/AO","AO","15","15","25220","25530"
"In post","2022","Unknown","Falkirk","EO","EO","15","15","27770","27230"
"In post","2022","Unknown","Falkirk","G6/G7","G6","20","15","72550","75340"
"In post","2022","Unknown","Falkirk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Falkirk","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Falkirk","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Flintshire and Wrexham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Glasgow City","AA/AO","AA","655","625","21890","21050"
"In post","2022","Unknown","Glasgow City","AA/AO","AO","150","145","24210","24400"
"In post","2022","Unknown","Glasgow City","EO","EO","720","700","27880","27230"
"In post","2022","Unknown","Glasgow City","G6/G7","G6","360","355","72500","75060"
"In post","2022","Unknown","Glasgow City","G6/G7","G7","620","605","56980","57190"
"In post","2022","Unknown","Glasgow City","SCS level","SCS level","55","55","86360","80290"
"In post","2022","Unknown","Glasgow City","SEO/HEO","HEO","915","890","33180","32000"
"In post","2022","Unknown","Glasgow City","SEO/HEO","SEO","935","915","43870","43000"
"In post","2022","Unknown","Gloucestershire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester North West","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester North West","EO","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Greater Manchester North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester South East","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester South East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester South East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester South East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester South West","AA/AO","AO","70","65","21260","21250"
"In post","2022","Unknown","Greater Manchester South West","EO","EO","125","125","26240","26590"
"In post","2022","Unknown","Greater Manchester South West","G6/G7","G6","30","30","70130","67910"
