"Status","Year","Age","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","South West (England)","Unknown","Unknown","75","65","35820","31420"
"In post","2022","40-49","Unknown","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","EO","Heterosexual / straight","60","55","28310","27570"
"In post","2022","40-49","Unknown","EO","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","EO","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","G6/G7","Heterosexual / straight","30","30","54860","52750"
"In post","2022","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","SEO/HEO","Heterosexual / straight","55","50","38470","37400"
"In post","2022","40-49","Unknown","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Unknown","360","355","40980","35380"
"In post","2022","40-49","Wales","AA/AO","Heterosexual / straight","1550","1390","21880","21830"
"In post","2022","40-49","Wales","AA/AO","LGBO","60","60","21430","21260"
"In post","2022","40-49","Wales","AA/AO","Undeclared","435","375","21450","21840"
"In post","2022","40-49","Wales","AA/AO","Unknown","445","380","21380","21260"
"In post","2022","40-49","Wales","EO","Heterosexual / straight","1505","1415","27310","27570"
"In post","2022","40-49","Wales","EO","LGBO","90","85","27380","27570"
"In post","2022","40-49","Wales","EO","Undeclared","245","230","27780","27570"
"In post","2022","40-49","Wales","EO","Unknown","340","310","26940","27390"
"In post","2022","40-49","Wales","G6/G7","Heterosexual / straight","955","920","58890","59740"
"In post","2022","40-49","Wales","G6/G7","LGBO","45","45","57410","55210"
"In post","2022","40-49","Wales","G6/G7","Undeclared","110","105","59240","60470"
"In post","2022","40-49","Wales","G6/G7","Unknown","185","175","58010","58000"
"In post","2022","40-49","Wales","SCS level","Heterosexual / straight","90","90","83210","78460"
"In post","2022","40-49","Wales","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Wales","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Wales","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Wales","SEO/HEO","Heterosexual / straight","2055","1975","38480","38160"
"In post","2022","40-49","Wales","SEO/HEO","LGBO","75","75","37610","38160"
"In post","2022","40-49","Wales","SEO/HEO","Undeclared","285","275","38960","38160"
"In post","2022","40-49","Wales","SEO/HEO","Unknown","290","280","37030","36840"
"In post","2022","40-49","Wales","Unknown","Heterosexual / straight","275","265","32960","32690"
"In post","2022","40-49","Wales","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Wales","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","40-49","Wales","Unknown","Unknown","45","40","30100","28430"
"In post","2022","40-49","West Midlands (England)","AA/AO","Heterosexual / straight","1280","1140","22430","21260"
"In post","2022","40-49","West Midlands (England)","AA/AO","LGBO","65","65","23780","21580"
"In post","2022","40-49","West Midlands (England)","AA/AO","Undeclared","150","130","22260","21260"
"In post","2022","40-49","West Midlands (England)","AA/AO","Unknown","430","380","22200","21260"
"In post","2022","40-49","West Midlands (England)","EO","Heterosexual / straight","1435","1345","27280","27570"
"In post","2022","40-49","West Midlands (England)","EO","LGBO","75","70","27460","27570"
"In post","2022","40-49","West Midlands (England)","EO","Undeclared","175","160","27410","27570"
"In post","2022","40-49","West Midlands (England)","EO","Unknown","430","390","27480","27570"
"In post","2022","40-49","West Midlands (England)","G6/G7","Heterosexual / straight","685","665","56840","54540"
"In post","2022","40-49","West Midlands (England)","G6/G7","LGBO","40","40","59700","53550"
"In post","2022","40-49","West Midlands (England)","G6/G7","Undeclared","80","75","57510","55210"
"In post","2022","40-49","West Midlands (England)","G6/G7","Unknown","180","170","57740","55210"
"In post","2022","40-49","West Midlands (England)","SCS level","Heterosexual / straight","65","60","88030","80000"
"In post","2022","40-49","West Midlands (England)","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","West Midlands (England)","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","West Midlands (England)","SEO/HEO","Heterosexual / straight","1470","1415","37030","36500"
"In post","2022","40-49","West Midlands (England)","SEO/HEO","LGBO","60","55","36330","34730"
"In post","2022","40-49","West Midlands (England)","SEO/HEO","Undeclared","160","155","36420","36360"
"In post","2022","40-49","West Midlands (England)","SEO/HEO","Unknown","315","305","36940","36010"
"In post","2022","40-49","West Midlands (England)","Unknown","Heterosexual / straight","385","360","32400","30880"
"In post","2022","40-49","West Midlands (England)","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","West Midlands (England)","Unknown","Undeclared","30","30","33530","37170"
"In post","2022","40-49","West Midlands (England)","Unknown","Unknown","85","75","30010","28200"
"In post","2022","40-49","Yorkshire and The Humber","AA/AO","Heterosexual / straight","1330","1190","23060","21260"
"In post","2022","40-49","Yorkshire and The Humber","AA/AO","LGBO","75","70","23140","21260"
"In post","2022","40-49","Yorkshire and The Humber","AA/AO","Undeclared","180","160","23580","21260"
"In post","2022","40-49","Yorkshire and The Humber","AA/AO","Unknown","440","385","22740","21260"
"In post","2022","40-49","Yorkshire and The Humber","EO","Heterosexual / straight","1660","1525","27390","27570"
"In post","2022","40-49","Yorkshire and The Humber","EO","LGBO","80","80","27410","27570"
"In post","2022","40-49","Yorkshire and The Humber","EO","Undeclared","190","175","27530","27570"
"In post","2022","40-49","Yorkshire and The Humber","EO","Unknown","440","395","27310","27570"
"In post","2022","40-49","Yorkshire and The Humber","G6/G7","Heterosexual / straight","1095","1050","56080","53700"
"In post","2022","40-49","Yorkshire and The Humber","G6/G7","LGBO","60","60","56920","55210"
"In post","2022","40-49","Yorkshire and The Humber","G6/G7","Undeclared","110","105","55230","53190"
"In post","2022","40-49","Yorkshire and The Humber","G6/G7","Unknown","305","295","56850","54820"
"In post","2022","40-49","Yorkshire and The Humber","SCS level","Heterosexual / straight","70","70","81910","74500"
"In post","2022","40-49","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Yorkshire and The Humber","SCS level","Undeclared","10","5","[c]","[c]"
"In post","2022","40-49","Yorkshire and The Humber","SCS level","Unknown","20","15","[c]","[c]"
"In post","2022","40-49","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","1775","1695","36010","35480"
"In post","2022","40-49","Yorkshire and The Humber","SEO/HEO","LGBO","120","120","36000","35570"
"In post","2022","40-49","Yorkshire and The Humber","SEO/HEO","Undeclared","230","220","36260","35900"
"In post","2022","40-49","Yorkshire and The Humber","SEO/HEO","Unknown","355","335","35880","35310"
"In post","2022","40-49","Yorkshire and The Humber","Unknown","Heterosexual / straight","410","375","32040","32690"
"In post","2022","40-49","Yorkshire and The Humber","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","40-49","Yorkshire and The Humber","Unknown","Undeclared","35","35","33250","37170"
"In post","2022","40-49","Yorkshire and The Humber","Unknown","Unknown","65","55","29060","28200"
"In post","2022","50-59","East Midlands (England)","AA/AO","Heterosexual / straight","1520","1390","22400","21260"
"In post","2022","50-59","East Midlands (England)","AA/AO","LGBO","50","45","23490","21260"
"In post","2022","50-59","East Midlands (England)","AA/AO","Undeclared","250","225","22870","21260"
"In post","2022","50-59","East Midlands (England)","AA/AO","Unknown","440","385","22960","21260"
"In post","2022","50-59","East Midlands (England)","EO","Heterosexual / straight","1295","1205","27590","27570"
"In post","2022","50-59","East Midlands (England)","EO","LGBO","45","40","27630","27570"
"In post","2022","50-59","East Midlands (England)","EO","Undeclared","235","215","27670","27570"
"In post","2022","50-59","East Midlands (England)","EO","Unknown","375","340","27560","27570"
"In post","2022","50-59","East Midlands (England)","G6/G7","Heterosexual / straight","510","495","60120","55610"
"In post","2022","50-59","East Midlands (England)","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","50-59","East Midlands (England)","G6/G7","Undeclared","60","60","58240","55320"
"In post","2022","50-59","East Midlands (England)","G6/G7","Unknown","75","75","57800","55610"
"In post","2022","50-59","East Midlands (England)","SCS level","Heterosexual / straight","45","40","90070","79870"
"In post","2022","50-59","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","East Midlands (England)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","East Midlands (England)","SEO/HEO","Heterosexual / straight","1255","1210","37810","36330"
"In post","2022","50-59","East Midlands (England)","SEO/HEO","LGBO","45","45","37160","34080"
"In post","2022","50-59","East Midlands (England)","SEO/HEO","Undeclared","230","220","38010","35980"
"In post","2022","50-59","East Midlands (England)","SEO/HEO","Unknown","250","245","36230","33840"
"In post","2022","50-59","East Midlands (England)","Unknown","Heterosexual / straight","250","230","30430","28200"
"In post","2022","50-59","East Midlands (England)","Unknown","LGBO","15","15","[c]","[c]"
"In post","2022","50-59","East Midlands (England)","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2022","50-59","East Midlands (England)","Unknown","Unknown","65","55","29430","28200"
"In post","2022","50-59","East of England","AA/AO","Heterosexual / straight","1455","1365","23550","21680"
"In post","2022","50-59","East of England","AA/AO","LGBO","45","45","23890","21860"
"In post","2022","50-59","East of England","AA/AO","Undeclared","230","215","23490","21830"
"In post","2022","50-59","East of England","AA/AO","Unknown","350","315","23990","22120"
"In post","2022","50-59","East of England","EO","Heterosexual / straight","1725","1615","28680","27570"
"In post","2022","50-59","East of England","EO","LGBO","55","55","28670","28310"
"In post","2022","50-59","East of England","EO","Undeclared","280","260","28600","27570"
"In post","2022","50-59","East of England","EO","Unknown","400","360","28860","27570"
"In post","2022","50-59","East of England","G6/G7","Heterosexual / straight","410","400","60540","57540"
"In post","2022","50-59","East of England","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","East of England","G6/G7","Undeclared","55","50","58540","55210"
"In post","2022","50-59","East of England","G6/G7","Unknown","110","105","60600","59930"
"In post","2022","50-59","East of England","SCS level","Heterosexual / straight","50","50","99680","98880"
"In post","2022","50-59","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","East of England","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","East of England","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","East of England","SEO/HEO","Heterosexual / straight","1310","1275","38030","36480"
"In post","2022","50-59","East of England","SEO/HEO","LGBO","45","45","37690","35790"
"In post","2022","50-59","East of England","SEO/HEO","Undeclared","270","260","37380","35970"
"In post","2022","50-59","East of England","SEO/HEO","Unknown","205","195","38090","36680"
"In post","2022","50-59","East of England","Unknown","Heterosexual / straight","265","250","30020","28200"
"In post","2022","50-59","East of England","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","East of England","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2022","50-59","East of England","Unknown","Unknown","70","60","28670","27860"
"In post","2022","50-59","London","AA/AO","Heterosexual / straight","2140","2010","25690","25110"
"In post","2022","50-59","London","AA/AO","LGBO","80","75","26190","25110"
"In post","2022","50-59","London","AA/AO","Undeclared","365","340","25180","25110"
"In post","2022","50-59","London","AA/AO","Unknown","765","710","26310","25110"
"In post","2022","50-59","London","EO","Heterosexual / straight","3745","3580","30620","30660"
"In post","2022","50-59","London","EO","LGBO","145","140","30810","30750"
"In post","2022","50-59","London","EO","Undeclared","685","650","30680","30490"
"In post","2022","50-59","London","EO","Unknown","1080","1015","30950","31060"
"In post","2022","50-59","London","G6/G7","Heterosexual / straight","4095","4000","63240","62120"
"In post","2022","50-59","London","G6/G7","LGBO","260","255","63390","62170"
"In post","2022","50-59","London","G6/G7","Undeclared","700","685","64060","62140"
"In post","2022","50-59","London","G6/G7","Unknown","1045","1015","64750","63000"
"In post","2022","50-59","London","SCS level","Heterosexual / straight","960","940","97100","87910"
"In post","2022","50-59","London","SCS level","LGBO","55","55","100210","85470"
"In post","2022","50-59","London","SCS level","Undeclared","125","125","93520","85110"
"In post","2022","50-59","London","SCS level","Unknown","230","225","107120","98710"
"In post","2022","50-59","London","SEO/HEO","Heterosexual / straight","4860","4755","40580","40170"
"In post","2022","50-59","London","SEO/HEO","LGBO","215","210","40940","40850"
"In post","2022","50-59","London","SEO/HEO","Undeclared","860","840","40870","40270"
"In post","2022","50-59","London","SEO/HEO","Unknown","1135","1110","40560","40330"
"In post","2022","50-59","London","Unknown","Heterosexual / straight","440","425","36790","34690"
"In post","2022","50-59","London","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","50-59","London","Unknown","Undeclared","60","60","37690","37400"
"In post","2022","50-59","London","Unknown","Unknown","70","65","35400","33700"
"In post","2022","50-59","North East (England)","AA/AO","Heterosexual / straight","2335","2000","22220","21260"
"In post","2022","50-59","North East (England)","AA/AO","LGBO","80","70","22460","21260"
"In post","2022","50-59","North East (England)","AA/AO","Undeclared","335","285","22400","21260"
"In post","2022","50-59","North East (England)","AA/AO","Unknown","1110","920","22380","21260"
"In post","2022","50-59","North East (England)","EO","Heterosexual / straight","1630","1475","27430","27570"
"In post","2022","50-59","North East (England)","EO","LGBO","60","60","27290","27570"
"In post","2022","50-59","North East (England)","EO","Undeclared","215","200","27250","27370"
"In post","2022","50-59","North East (England)","EO","Unknown","435","385","27280","27570"
"In post","2022","50-59","North East (England)","G6/G7","Heterosexual / straight","705","690","56790","55210"
"In post","2022","50-59","North East (England)","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","50-59","North East (England)","G6/G7","Undeclared","80","75","58500","55210"
"In post","2022","50-59","North East (England)","G6/G7","Unknown","120","120","58020","55410"
"In post","2022","50-59","North East (England)","SCS level","Heterosexual / straight","50","50","83840","76750"
"In post","2022","50-59","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North East (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","North East (England)","SEO/HEO","Heterosexual / straight","1580","1505","36210","34290"
"In post","2022","50-59","North East (England)","SEO/HEO","LGBO","50","50","35720","33840"
"In post","2022","50-59","North East (England)","SEO/HEO","Undeclared","190","180","37150","37100"
"In post","2022","50-59","North East (England)","SEO/HEO","Unknown","310","300","36550","35310"
"In post","2022","50-59","North East (England)","Unknown","Heterosexual / straight","245","235","31730","28200"
"In post","2022","50-59","North East (England)","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","North East (England)","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2022","50-59","North East (England)","Unknown","Unknown","40","40","30310","28410"
"In post","2022","50-59","North West (England)","AA/AO","Heterosexual / straight","3730","3350","21970","21260"
"In post","2022","50-59","North West (England)","AA/AO","LGBO","150","140","22530","21260"
"In post","2022","50-59","North West (England)","AA/AO","Undeclared","580","515","22180","21260"
"In post","2022","50-59","North West (England)","AA/AO","Unknown","1530","1340","22470","21260"
"In post","2022","50-59","North West (England)","EO","Heterosexual / straight","3760","3475","27350","27570"
"In post","2022","50-59","North West (England)","EO","LGBO","140","135","27770","27570"
"In post","2022","50-59","North West (England)","EO","Undeclared","565","520","27450","27570"
"In post","2022","50-59","North West (England)","EO","Unknown","1035","940","27580","27570"
"In post","2022","50-59","North West (England)","G6/G7","Heterosexual / straight","1510","1480","58140","55210"
"In post","2022","50-59","North West (England)","G6/G7","LGBO","50","50","58780","58480"
"In post","2022","50-59","North West (England)","G6/G7","Undeclared","150","145","58300","55410"
"In post","2022","50-59","North West (England)","G6/G7","Unknown","315","310","57940","55610"
"In post","2022","50-59","North West (England)","SCS level","Heterosexual / straight","110","110","89640","81860"
"In post","2022","50-59","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North West (England)","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","North West (England)","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","North West (England)","SEO/HEO","Heterosexual / straight","3230","3120","36780","35380"
"In post","2022","50-59","North West (England)","SEO/HEO","LGBO","130","125","36100","34290"
"In post","2022","50-59","North West (England)","SEO/HEO","Undeclared","425","405","37110","35910"
"In post","2022","50-59","North West (England)","SEO/HEO","Unknown","615","590","36430","35170"
"In post","2022","50-59","North West (England)","Unknown","Heterosexual / straight","535","505","31960","28200"
"In post","2022","50-59","North West (England)","Unknown","LGBO","30","30","34350","37170"
"In post","2022","50-59","North West (England)","Unknown","Undeclared","55","50","34060","34930"
"In post","2022","50-59","North West (England)","Unknown","Unknown","145","135","30440","28200"
"In post","2022","50-59","Northern Ireland","AA/AO","Heterosexual / straight","390","375","21290","21250"
"In post","2022","50-59","Northern Ireland","AA/AO","LGBO","10","5","[c]","[c]"
"In post","2022","50-59","Northern Ireland","AA/AO","Undeclared","35","30","22440","21680"
"In post","2022","50-59","Northern Ireland","AA/AO","Unknown","70","60","21490","21250"
"In post","2022","50-59","Northern Ireland","EO","Heterosexual / straight","195","185","27760","27370"
"In post","2022","50-59","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Northern Ireland","EO","Unknown","60","55","27300","26820"
"In post","2022","50-59","Northern Ireland","G6/G7","Heterosexual / straight","75","75","60470","55210"
"In post","2022","50-59","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Northern Ireland","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Northern Ireland","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","SEO/HEO","Heterosexual / straight","295","285","36780","35360"
"In post","2022","50-59","Northern Ireland","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Northern Ireland","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2022","50-59","Northern Ireland","SEO/HEO","Unknown","40","40","37370","36720"
"In post","2022","50-59","Overseas","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","50-59","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","EO","Heterosexual / straight","70","70","28250","27370"
"In post","2022","50-59","Overseas","EO","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Overseas","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Overseas","EO","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Overseas","G6/G7","Heterosexual / straight","210","210","63150","63000"
"In post","2022","50-59","Overseas","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Overseas","G6/G7","Undeclared","45","45","62100","61250"
"In post","2022","50-59","Overseas","G6/G7","Unknown","50","50","62380","60720"
"In post","2022","50-59","Overseas","SCS level","Heterosexual / straight","80","80","90060","80170"
"In post","2022","50-59","Overseas","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Overseas","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Overseas","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Overseas","SEO/HEO","Heterosexual / straight","255","255","41570","38300"
"In post","2022","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","SEO/HEO","Undeclared","40","40","39130","38160"
"In post","2022","50-59","Overseas","SEO/HEO","Unknown","65","65","46790","46600"
"In post","2022","50-59","Overseas","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","50-59","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scotland","AA/AO","Heterosexual / straight","2740","2470","22830","21260"
"In post","2022","50-59","Scotland","AA/AO","LGBO","100","95","22020","21260"
"In post","2022","50-59","Scotland","AA/AO","Undeclared","400","360","22740","21260"
"In post","2022","50-59","Scotland","AA/AO","Unknown","1540","1385","23310","22080"
"In post","2022","50-59","Scotland","EO","Heterosexual / straight","2675","2495","28710","27570"
"In post","2022","50-59","Scotland","EO","LGBO","85","80","28310","27570"
"In post","2022","50-59","Scotland","EO","Undeclared","320","295","28200","27570"
"In post","2022","50-59","Scotland","EO","Unknown","1245","1160","30780","30450"
"In post","2022","50-59","Scotland","G6/G7","Heterosexual / straight","1190","1160","63680","62170"
"In post","2022","50-59","Scotland","G6/G7","LGBO","45","45","62720","62170"
"In post","2022","50-59","Scotland","G6/G7","Undeclared","105","105","64770","62170"
"In post","2022","50-59","Scotland","G6/G7","Unknown","415","405","63470","62170"
"In post","2022","50-59","Scotland","SCS level","Heterosexual / straight","125","125","88650","83230"
"In post","2022","50-59","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scotland","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Scotland","SCS level","Unknown","45","45","91470","83230"
"In post","2022","50-59","Scotland","SEO/HEO","Heterosexual / straight","2660","2570","39360","37710"
"In post","2022","50-59","Scotland","SEO/HEO","LGBO","75","75","39730","36130"
"In post","2022","50-59","Scotland","SEO/HEO","Undeclared","275","260","39310","36940"
"In post","2022","50-59","Scotland","SEO/HEO","Unknown","830","795","40620","39660"
"In post","2022","50-59","Scotland","Unknown","Heterosexual / straight","35","35","46960","45500"
"In post","2022","50-59","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scotland","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","South East (England)","AA/AO","Heterosexual / straight","2670","2425","23620","21490"
"In post","2022","50-59","South East (England)","AA/AO","LGBO","120","115","24970","22600"
"In post","2022","50-59","South East (England)","AA/AO","Undeclared","420","380","24640","21830"
"In post","2022","50-59","South East (England)","AA/AO","Unknown","710","620","24220","22080"
"In post","2022","50-59","South East (England)","EO","Heterosexual / straight","2840","2670","28480","27570"
"In post","2022","50-59","South East (England)","EO","LGBO","110","105","28960","27570"
"In post","2022","50-59","South East (England)","EO","Undeclared","550","520","28530","27570"
"In post","2022","50-59","South East (England)","EO","Unknown","590","535","29370","28060"
"In post","2022","50-59","South East (England)","G6/G7","Heterosexual / straight","870","850","60170","57230"
"In post","2022","50-59","South East (England)","G6/G7","LGBO","35","35","64120","60940"
"In post","2022","50-59","South East (England)","G6/G7","Undeclared","135","135","60840","56140"
"In post","2022","50-59","South East (England)","G6/G7","Unknown","380","365","57460","57480"
"In post","2022","50-59","South East (England)","SCS level","Heterosexual / straight","70","70","92890","87210"
"In post","2022","50-59","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","South East (England)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","South East (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","South East (England)","SEO/HEO","Heterosexual / straight","2470","2400","38110","36840"
"In post","2022","50-59","South East (England)","SEO/HEO","LGBO","85","80","37550","36480"
"In post","2022","50-59","South East (England)","SEO/HEO","Undeclared","500","490","38150","36460"
"In post","2022","50-59","South East (England)","SEO/HEO","Unknown","390","370","37900","38070"
"In post","2022","50-59","South East (England)","Unknown","Heterosexual / straight","385","360","31280","28200"
"In post","2022","50-59","South East (England)","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","50-59","South East (England)","Unknown","Undeclared","35","30","30960","30210"
"In post","2022","50-59","South East (England)","Unknown","Unknown","110","95","30700","28760"
"In post","2022","50-59","South West (England)","AA/AO","Heterosexual / straight","1840","1705","22510","21260"
"In post","2022","50-59","South West (England)","AA/AO","LGBO","65","65","23720","21300"
"In post","2022","50-59","South West (England)","AA/AO","Undeclared","300","275","23210","21260"
"In post","2022","50-59","South West (England)","AA/AO","Unknown","460","410","23140","21280"
"In post","2022","50-59","South West (England)","EO","Heterosexual / straight","2070","1930","27390","27570"
"In post","2022","50-59","South West (England)","EO","LGBO","65","60","28520","27570"
"In post","2022","50-59","South West (England)","EO","Undeclared","360","330","27600","27370"
"In post","2022","50-59","South West (England)","EO","Unknown","465","415","27520","27570"
"In post","2022","50-59","South West (England)","G6/G7","Heterosexual / straight","1605","1570","58300","55980"
"In post","2022","50-59","South West (England)","G6/G7","LGBO","40","35","58810","58250"
"In post","2022","50-59","South West (England)","G6/G7","Undeclared","285","280","58130","55710"
"In post","2022","50-59","South West (England)","G6/G7","Unknown","455","440","55720","54640"
"In post","2022","50-59","South West (England)","SCS level","Heterosexual / straight","135","135","98420","92750"
"In post","2022","50-59","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","South West (England)","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","South West (England)","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","South West (England)","SEO/HEO","Heterosexual / straight","3315","3210","37840","37410"
"In post","2022","50-59","South West (England)","SEO/HEO","LGBO","90","85","37970","37080"
"In post","2022","50-59","South West (England)","SEO/HEO","Undeclared","630","605","38360","38760"
"In post","2022","50-59","South West (England)","SEO/HEO","Unknown","515","500","37240","38070"
"In post","2022","50-59","South West (England)","Unknown","Heterosexual / straight","570","545","41660","37850"
"In post","2022","50-59","South West (England)","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","50-59","South West (England)","Unknown","Undeclared","100","95","43200","39720"
"In post","2022","50-59","South West (England)","Unknown","Unknown","70","65","34890","28760"
"In post","2022","50-59","Unknown","AA/AO","Heterosexual / straight","45","40","22410","21260"
"In post","2022","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","AA/AO","Unknown","10","10","[c]","[c]"
