"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Legal","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Berkshire","5","5","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Milton Keynes","20","10","56240","56760"
"In post","2022","65+","Legal","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Wales","Cardiff and Vale of Glamorgan","15","10","44610","35980"
"In post","2022","65+","Legal","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Midlands (England)","Birmingham","5","5","[c]","[c]"
"In post","2022","65+","Legal","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Yorkshire and The Humber","Leeds","5","5","[c]","[c]"
"In post","2022","65+","Medicine","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","London","Lambeth","5","5","[c]","[c]"
"In post","2022","65+","Medicine","London","Tower Hamlets","5","5","[c]","[c]"
"In post","2022","65+","Medicine","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","65+","Medicine","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","East Midlands (England)","Derby","25","20","24840","23860"
"In post","2022","65+","Operational Delivery","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","East Midlands (England)","Leicester","40","30","25650","24090"
"In post","2022","65+","Operational Delivery","East Midlands (England)","Leicestershire CC and Rutland","35","25","25070","22240"
"In post","2022","65+","Operational Delivery","East Midlands (England)","Lincolnshire CC","50","35","27070","26780"
"In post","2022","65+","Operational Delivery","East Midlands (England)","North Northamptonshire","10","10","25510","27570"
"In post","2022","65+","Operational Delivery","East Midlands (England)","North Nottinghamshire","15","10","30020","27570"
"In post","2022","65+","Operational Delivery","East Midlands (England)","Nottingham","90","60","25730","22080"
"In post","2022","65+","Operational Delivery","East Midlands (England)","South and West Derbyshire","15","10","26040","26780"
"In post","2022","65+","Operational Delivery","East Midlands (England)","South Nottinghamshire","15","10","34490","28770"
"In post","2022","65+","Operational Delivery","East Midlands (England)","West Northamptonshire","20","15","22810","20970"
"In post","2022","65+","Operational Delivery","East of England","Bedford","15","10","26210","25220"
"In post","2022","65+","Operational Delivery","East of England","Breckland and South Norfolk","15","10","25650","21960"
"In post","2022","65+","Operational Delivery","East of England","Cambridgeshire CC","50","35","30150","27570"
"In post","2022","65+","Operational Delivery","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","East of England","Essex Haven Gateway","10","10","29360","29070"
"In post","2022","65+","Operational Delivery","East of England","Essex Thames Gateway","35","25","26000","25110"
"In post","2022","65+","Operational Delivery","East of England","Heart of Essex","30","20","26770","26550"
"In post","2022","65+","Operational Delivery","East of England","Hertfordshire CC","55","45","29820","29290"
"In post","2022","65+","Operational Delivery","East of England","Luton","15","10","26120","25510"
"In post","2022","65+","Operational Delivery","East of England","North and West Norfolk","15","10","28430","27570"
"In post","2022","65+","Operational Delivery","East of England","Norwich and East Norfolk","45","30","26800","25480"
"In post","2022","65+","Operational Delivery","East of England","Peterborough","45","35","25780","24800"
"In post","2022","65+","Operational Delivery","East of England","Southend-on-Sea","35","25","25030","24250"
"In post","2022","65+","Operational Delivery","East of England","Suffolk CC","65","50","26140","21960"
"In post","2022","65+","Operational Delivery","East of England","Thurrock","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","East of England","West Essex","15","5","32890","34630"
"In post","2022","65+","Operational Delivery","London","Barking & Dagenham and Havering","15","10","29590","30550"
"In post","2022","65+","Operational Delivery","London","Barnet","35","30","31480","26880"
"In post","2022","65+","Operational Delivery","London","Bexley and Greenwich","35","25","30440","30780"
"In post","2022","65+","Operational Delivery","London","Brent","30","25","27480","25110"
"In post","2022","65+","Operational Delivery","London","Bromley","20","15","30300","31060"
"In post","2022","65+","Operational Delivery","London","Camden and City of London","75","60","27350","24310"
"In post","2022","65+","Operational Delivery","London","Croydon","215","175","28620","26400"
"In post","2022","65+","Operational Delivery","London","Ealing","15","15","32190","31170"
"In post","2022","65+","Operational Delivery","London","Enfield","15","10","29210","30780"
"In post","2022","65+","Operational Delivery","London","Hackney and Newham","125","100","29480","26400"
"In post","2022","65+","Operational Delivery","London","Haringey and Islington","40","35","31670","29490"
"In post","2022","65+","Operational Delivery","London","Harrow and Hillingdon","130","85","30620","30410"
"In post","2022","65+","Operational Delivery","London","Hounslow and Richmond upon Thames","65","50","26900","25630"
"In post","2022","65+","Operational Delivery","London","Kensington & Chelsea and Hammersmith & Fulham","25","25","30770","31060"
"In post","2022","65+","Operational Delivery","London","Lambeth","65","55","37150","32260"
"In post","2022","65+","Operational Delivery","London","Lewisham and Southwark","50","40","33060","33390"
"In post","2022","65+","Operational Delivery","London","Merton, Kingston upon Thames and Sutton","25","20","29310","28310"
"In post","2022","65+","Operational Delivery","London","Redbridge and Waltham Forest","35","25","28600","26910"
"In post","2022","65+","Operational Delivery","London","Tower Hamlets","30","30","40390","32090"
"In post","2022","65+","Operational Delivery","London","Wandsworth","25","20","29780","26930"
"In post","2022","65+","Operational Delivery","London","Westminster","175","160","34360","28330"
"In post","2022","65+","Operational Delivery","North East (England)","Darlington","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","North East (England)","Durham","125","85","25100","22080"
"In post","2022","65+","Operational Delivery","North East (England)","Hartlepool and Stockton-on-Tees","30","20","24760","21860"
"In post","2022","65+","Operational Delivery","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","North East (England)","South Teesside","20","15","25760","27570"
"In post","2022","65+","Operational Delivery","North East (England)","Sunderland","90","60","23520","22080"
"In post","2022","65+","Operational Delivery","North East (England)","Tyneside","295","215","23940","21300"
"In post","2022","65+","Operational Delivery","North West (England)","Blackburn with Darwen","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","North West (England)","Blackpool","100","75","23770","21260"
"In post","2022","65+","Operational Delivery","North West (England)","Cheshire East","25","20","28410","27570"
"In post","2022","65+","Operational Delivery","North West (England)","Cheshire West and Chester","15","10","25180","24490"
"In post","2022","65+","Operational Delivery","North West (England)","Chorley and West Lancashire","25","20","29050","27380"
"In post","2022","65+","Operational Delivery","North West (England)","East Cumbria","15","10","29420","26130"
"In post","2022","65+","Operational Delivery","North West (England)","East Lancashire","10","5","24280","21260"
"In post","2022","65+","Operational Delivery","North West (England)","East Merseyside","25","20","26170","26890"
"In post","2022","65+","Operational Delivery","North West (England)","Greater Manchester North East","25","15","29440","27570"
"In post","2022","65+","Operational Delivery","North West (England)","Greater Manchester North West","40","25","25060","21260"
"In post","2022","65+","Operational Delivery","North West (England)","Greater Manchester South East","30","20","24620","26120"
"In post","2022","65+","Operational Delivery","North West (England)","Greater Manchester South West","60","50","25350","23170"
"In post","2022","65+","Operational Delivery","North West (England)","Lancaster and Wyre","15","10","22530","21260"
"In post","2022","65+","Operational Delivery","North West (England)","Liverpool","225","165","24210","21860"
"In post","2022","65+","Operational Delivery","North West (England)","Manchester","115","80","28870","27570"
"In post","2022","65+","Operational Delivery","North West (England)","Mid Lancashire","105","75","25520","22080"
"In post","2022","65+","Operational Delivery","North West (England)","Sefton","105","75","26550","21680"
"In post","2022","65+","Operational Delivery","North West (England)","Warrington","30","25","28380","25810"
"In post","2022","65+","Operational Delivery","North West (England)","West Cumbria","20","15","26490","25100"
"In post","2022","65+","Operational Delivery","North West (England)","Wirral","70","50","24720","21260"
"In post","2022","65+","Operational Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Northern Ireland","Belfast","30","25","23680","21880"
"In post","2022","65+","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","25","15","41460","27570"
"In post","2022","65+","Operational Delivery","Scotland","Angus and Dundee City","30","25","23020","21260"
"In post","2022","65+","Operational Delivery","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Scotland","City of Edinburgh","85","65","28350","26860"
"In post","2022","65+","Operational Delivery","Scotland","Clackmannanshire and Fife","15","10","28040","27570"
"In post","2022","65+","Operational Delivery","Scotland","Dumfries and Galloway","10","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","10","5","24710","23890"
"In post","2022","65+","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20","15","25870","23230"
"In post","2022","65+","Operational Delivery","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Scotland","Falkirk","30","20","27660","26900"
"In post","2022","65+","Operational Delivery","Scotland","Glasgow City","160","110","26030","21680"
"In post","2022","65+","Operational Delivery","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","30","20","29660","26780"
"In post","2022","65+","Operational Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2022","65+","Operational Delivery","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Scotland","North Lanarkshire","55","40","24600","21260"
"In post","2022","65+","Operational Delivery","Scotland","Perth and Kinross, and Stirling","10","10","30860","30950"
"In post","2022","65+","Operational Delivery","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Scotland","South Lanarkshire","80","55","26130","22080"
"In post","2022","65+","Operational Delivery","Scotland","West Lothian","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","South East (England)","Berkshire","50","40","28070","26520"
"In post","2022","65+","Operational Delivery","South East (England)","Brighton and Hove","30","25","26190","27570"
"In post","2022","65+","Operational Delivery","South East (England)","Buckinghamshire","30","20","28600","27570"
"In post","2022","65+","Operational Delivery","South East (England)","Central Hampshire","15","10","31300","27380"
"In post","2022","65+","Operational Delivery","South East (England)","East Kent","75","55","27990","27370"
"In post","2022","65+","Operational Delivery","South East (England)","East Surrey","25","20","30440","27060"
"In post","2022","65+","Operational Delivery","South East (England)","East Sussex CC","60","45","25380","22020"
"In post","2022","65+","Operational Delivery","South East (England)","Isle of Wight","30","20","25230","21630"
"In post","2022","65+","Operational Delivery","South East (England)","Kent Thames Gateway","40","35","27010","23840"
"In post","2022","65+","Operational Delivery","South East (England)","Medway","20","15","26230","21910"
"In post","2022","65+","Operational Delivery","South East (England)","Mid Kent","25","20","27480","26780"
"In post","2022","65+","Operational Delivery","South East (England)","Milton Keynes","35","30","25090","25350"
"In post","2022","65+","Operational Delivery","South East (England)","North Hampshire","15","10","32120","27570"
"In post","2022","65+","Operational Delivery","South East (England)","Oxfordshire CC","50","35","31570","26090"
"In post","2022","65+","Operational Delivery","South East (England)","Portsmouth","40","30","26890","26340"
"In post","2022","65+","Operational Delivery","South East (England)","South Hampshire","215","135","22330","20350"
"In post","2022","65+","Operational Delivery","South East (England)","Southampton","30","25","31430","26310"
"In post","2022","65+","Operational Delivery","South East (England)","West Kent","10","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","South East (England)","West Surrey","60","50","27850","24370"
"In post","2022","65+","Operational Delivery","South East (England)","West Sussex (North East)","45","30","30550","28350"
"In post","2022","65+","Operational Delivery","South East (England)","West Sussex (South West)","55","40","25480","24020"
"In post","2022","65+","Operational Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","50","35","28020","26160"
"In post","2022","65+","Operational Delivery","South West (England)","Bournemouth, Christchurch and Poole","35","25","25730","27570"
"In post","2022","65+","Operational Delivery","South West (England)","Bristol, City of","80","60","24610","22560"
"In post","2022","65+","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","40","30","25240","26780"
"In post","2022","65+","Operational Delivery","South West (England)","Devon CC","120","85","25760","25730"
"In post","2022","65+","Operational Delivery","South West (England)","Dorset","40","30","27460","26240"
"In post","2022","65+","Operational Delivery","South West (England)","Gloucestershire CC","50","35","28100","27350"
"In post","2022","65+","Operational Delivery","South West (England)","Plymouth","35","25","27370","26780"
"In post","2022","65+","Operational Delivery","South West (England)","Somerset CC","25","20","26190","25120"
"In post","2022","65+","Operational Delivery","South West (England)","Swindon","10","10","25820","27570"
"In post","2022","65+","Operational Delivery","South West (England)","Torbay","15","10","22340","21260"
"In post","2022","65+","Operational Delivery","South West (England)","Wiltshire","25","20","30560","27570"
"In post","2022","65+","Operational Delivery","Unknown","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Wales","Bridgend and Neath Port Talbot","20","15","26410","21260"
"In post","2022","65+","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","140","105","27130","22740"
"In post","2022","65+","Operational Delivery","Wales","Central Valleys","30","25","30800","27570"
"In post","2022","65+","Operational Delivery","Wales","Conwy and Denbighshire","15","10","32690","27570"
"In post","2022","65+","Operational Delivery","Wales","Flintshire and Wrexham","25","20","24680","21960"
"In post","2022","65+","Operational Delivery","Wales","Gwent Valleys","20","15","24880","22950"
"In post","2022","65+","Operational Delivery","Wales","Gwynedd","25","20","23090","21260"
"In post","2022","65+","Operational Delivery","Wales","Isle of Anglesey","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Wales","Monmouthshire and Newport","75","50","26860","24630"
"In post","2022","65+","Operational Delivery","Wales","Powys","15","10","35330","29870"
"In post","2022","65+","Operational Delivery","Wales","South West Wales","45","30","26100","24630"
"In post","2022","65+","Operational Delivery","Wales","Swansea","185","125","22470","21260"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Birmingham","155","115","26220","25310"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Coventry","30","25","28440","26160"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Dudley","25","20","25160","22510"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Herefordshire, County of","10","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Sandwell","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Shropshire","15","10","25440","26780"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Solihull","10","10","28050","27370"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Staffordshire CC","65","45","26710","25700"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Stoke-on-Trent","30","20","24280","24530"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Telford and Wrekin","30","20","27100","23170"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Walsall","20","10","24260","23810"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Warwickshire CC","15","15","26920","26630"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Wolverhampton","25","15","25660","26310"
"In post","2022","65+","Operational Delivery","West Midlands (England)","Worcestershire CC","60","45","26940","26090"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","55","40","26480","27380"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","Bradford","35","25","25400","22080"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","20","15","26540","27170"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","25","20","29810","27880"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","35","25","26310","27130"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","Leeds","100","70","27950","26220"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","North and North East Lincolnshire","15","15","25740","26750"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","15","10","27210","26780"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","Sheffield","80","60","24380","21680"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","Wakefield","30","20","29450","27930"
"In post","2022","65+","Operational Delivery","Yorkshire and The Humber","York","25","20","27500","25620"
"In post","2022","65+","Operational Research","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","South East (England)","Central Hampshire","10","5","[c]","[c]"
"In post","2022","65+","Operational Research","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Research","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East Midlands (England)","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2022","65+","Other","East Midlands (England)","Lincolnshire CC","30","25","23590","21380"
"In post","2022","65+","Other","East Midlands (England)","North Northamptonshire","5","5","[c]","[c]"
"In post","2022","65+","Other","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East Midlands (England)","South Nottinghamshire","5","5","[c]","[c]"
"In post","2022","65+","Other","East of England","Cambridgeshire CC","10","5","[c]","[c]"
"In post","2022","65+","Other","East of England","Central Bedfordshire","10","10","[c]","[c]"
"In post","2022","65+","Other","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East of England","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","65+","Other","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East of England","North and West Norfolk","10","10","[c]","[c]"
"In post","2022","65+","Other","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","East of England","Suffolk CC","20","20","22330","21380"
"In post","2022","65+","Other","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","London","Brent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","London","Camden and City of London","10","10","51120","28790"
"In post","2022","65+","Other","London","Croydon","20","15","31050","28660"
"In post","2022","65+","Other","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","London","Harrow and Hillingdon","30","30","21630","20700"
"In post","2022","65+","Other","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","London","Tower Hamlets","5","5","[c]","[c]"
"In post","2022","65+","Other","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","London","Westminster","40","35","33020","30000"
"In post","2022","65+","Other","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North East (England)","Sunderland","15","10","22310","21260"
"In post","2022","65+","Other","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2022","65+","Other","North West (England)","Blackpool","5","0","[c]","[c]"
"In post","2022","65+","Other","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North West (England)","Greater Manchester South West","10","5","28630","21260"
"In post","2022","65+","Other","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North West (England)","Liverpool","5","5","[c]","[c]"
"In post","2022","65+","Other","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2022","65+","Other","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2022","65+","Other","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Northern Ireland","Lisburn and Castlereagh","5","5","[c]","[c]"
"In post","2022","65+","Other","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","65+","Other","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Scotland","City of Edinburgh","15","10","35920","30270"
"In post","2022","65+","Other","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","5","[c]","[c]"
"In post","2022","65+","Other","Scotland","Falkirk","5","5","[c]","[c]"
"In post","2022","65+","Other","Scotland","Glasgow City","15","10","28220","26290"
