"Status","Year","Organisation","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Planning Inspectorate","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Operational Delivery","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Other","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","Outside London","Heterosexual / straight","35","[c]","42840","38990"
"Leaver Dept.","2022","Public Health England","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","London","Heterosexual / straight","45","[c]","45970","40750"
"Leaver Dept.","2022","Public Health England","Communications","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","London","Heterosexual / straight","55","[c]","44690","39450"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","Outside London","Heterosexual / straight","45","[c]","42370","36330"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","Outside London","Heterosexual / straight","55","[c]","37610","36330"
"Leaver Dept.","2022","Public Health England","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","London","Heterosexual / straight","115","[c]","40780","32650"
"Leaver Dept.","2022","Public Health England","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","Outside London","Heterosexual / straight","50","[c]","48680","40540"
"Leaver Dept.","2022","Public Health England","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","London","Heterosexual / straight","130","[c]","46670","48860"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","London","Unknown","45","[c]","45260","47090"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","London","Heterosexual / straight","90","[c]","85520","90960"
"Leaver Dept.","2022","Public Health England","Medicine","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","London","Unknown","40","[c]","114630","114000"
"Leaver Dept.","2022","Public Health England","Medicine","Outside London","Heterosexual / straight","160","[c]","81610","91570"
"Leaver Dept.","2022","Public Health England","Medicine","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","Outside London","Unknown","35","[c]","110060","114000"
"Leaver Dept.","2022","Public Health England","Operational Delivery","London","Heterosexual / straight","1030","[c]","40500","36330"
"Leaver Dept.","2022","Public Health England","Operational Delivery","London","LGBO","75","[c]","40870","40070"
"Leaver Dept.","2022","Public Health England","Operational Delivery","London","Undeclared","180","[c]","40000","36650"
"Leaver Dept.","2022","Public Health England","Operational Delivery","London","Unknown","210","[c]","49690","50670"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Outside London","Heterosexual / straight","1135","[c]","34120","28590"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Outside London","LGBO","95","[c]","33430","28590"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Outside London","Undeclared","150","[c]","35870","30020"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Outside London","Unknown","195","[c]","43780","37450"
"Leaver Dept.","2022","Public Health England","Property","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","London","Heterosexual / straight","450","[c]","40020","39870"
"Leaver Dept.","2022","Public Health England","Science and Engineering","London","LGBO","50","[c]","43220","37470"
"Leaver Dept.","2022","Public Health England","Science and Engineering","London","Undeclared","55","[c]","45080","40070"
"Leaver Dept.","2022","Public Health England","Science and Engineering","London","Unknown","135","[c]","49020","46000"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Outside London","Heterosexual / straight","930","[c]","38040","36060"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Outside London","LGBO","50","[c]","32310","28590"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Outside London","Undeclared","160","[c]","39410","38220"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Outside London","Unknown","270","[c]","43930","40560"
"Leaver Dept.","2022","Public Health England","Statistics","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Operational Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","Outside London","Heterosexual / straight","30","[c]","26090","23110"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Counter Fraud","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Counter Fraud","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Legal","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Unknown","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Project Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
