"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Northern Ireland Office","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Belfast","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Westminster","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Barking & Dagenham and Havering","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Barnsley, Doncaster and Rotherham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bedford","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bedford","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Berkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Blackburn with Darwen","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bournemouth, Christchurch and Poole","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Darlington","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Derby","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Dorset","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Dudley","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Dumfries and Galloway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Ealing","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Derbyshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East Merseyside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Enfield","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Gwent Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Hartlepool and Stockton-on-Tees","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Heart of Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, County of","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Leeds","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","AO","15","[c]","21380","21410"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Medway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Mid Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Milton Keynes","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North and North East Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North and West Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Peterborough","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Portsmouth","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Sheffield","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Sheffield","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Thurrock","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wandsworth","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Warrington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Warrington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (South West)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (South West)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wirral","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wirral","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","AO","10","[c]","19310","18430"
"Leaver CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","EO","25","[c]","24300","24050"
"Leaver CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","G7","10","[c]","52860","53120"
"Leaver CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","HEO","15","[c]","32630","32480"
"Leaver CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","SEO","15","[c]","38420","37780"
"Leaver CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","AO","10","[c]","20830","20000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","EO","20","[c]","27640","25880"
"Leaver CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","G6","15","[c]","79110","80000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","G7","45","[c]","57910","56100"
"Leaver CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","HEO","30","[c]","35740","35980"
"Leaver CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","SCS level","15","[c]","98880","95510"
"Leaver CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","SEO","15","[c]","43250","44080"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Tower Hamlets","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Tower Hamlets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Tower Hamlets","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Tower Hamlets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Tower Hamlets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","York","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Westminster","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","AA","10","[c]","21780","21640"
"Leaver CS","2022","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","AO","30","[c]","24210","24210"
"Leaver CS","2022","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","EO","25","[c]","30250","30040"
"Leaver CS","2022","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","SEO","10","[c]","47680","47490"
"Leaver CS","2022","Scottish Government","Angus and Dundee City","Outside London","AA","10","[c]","21680","21050"
"Leaver CS","2022","Scottish Government","Angus and Dundee City","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Angus and Dundee City","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Angus and Dundee City","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Angus and Dundee City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Angus and Dundee City","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Angus and Dundee City","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","City of Edinburgh","Outside London","AA","85","[c]","22380","21050"
"Leaver CS","2022","Scottish Government","City of Edinburgh","Outside London","AO","80","[c]","25480","24400"
"Leaver CS","2022","Scottish Government","City of Edinburgh","Outside London","EO","90","[c]","29890","30040"
"Leaver CS","2022","Scottish Government","City of Edinburgh","Outside London","G6","35","[c]","74940","75340"
"Leaver CS","2022","Scottish Government","City of Edinburgh","Outside London","G7","55","[c]","57520","57190"
"Leaver CS","2022","Scottish Government","City of Edinburgh","Outside London","HEO","95","[c]","35250","36130"
"Leaver CS","2022","Scottish Government","City of Edinburgh","Outside London","SCS level","20","[c]","92780","85380"
"Leaver CS","2022","Scottish Government","City of Edinburgh","Outside London","SEO","120","[c]","45270","46100"
"Leaver CS","2022","Scottish Government","Clackmannanshire and Fife","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Clackmannanshire and Fife","Outside London","AO","15","[c]","25230","26900"
"Leaver CS","2022","Scottish Government","Clackmannanshire and Fife","Outside London","EO","15","[c]","34400","35000"
"Leaver CS","2022","Scottish Government","Clackmannanshire and Fife","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Clackmannanshire and Fife","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Dumfries and Galloway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Dumfries and Galloway","Outside London","AO","15","[c]","25830","24720"
"Leaver CS","2022","Scottish Government","Dumfries and Galloway","Outside London","EO","15","[c]","33510","35000"
"Leaver CS","2022","Scottish Government","Dumfries and Galloway","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Dumfries and Galloway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AO","20","[c]","23880","23230"
"Leaver CS","2022","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","10","[c]","33650","35000"
"Leaver CS","2022","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Falkirk","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Falkirk","Outside London","AO","20","[c]","23410","23130"
"Leaver CS","2022","Scottish Government","Falkirk","Outside London","EO","10","[c]","34760","35000"
"Leaver CS","2022","Scottish Government","Falkirk","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Falkirk","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Falkirk","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Falkirk","Outside London","SEO","[c]","[c]","[c]","[c]"
