"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","HM Prison and Probation Service","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Leeds","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Staffordshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Warwickshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Westminster","London","25","25","56150","61030"
"In post","2022","Human Resources","HM Prison and Probation Service","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Prison and Probation Service","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","15","10","35860","26820"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","45","40","41990","35980"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Bradford","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","30","25","40910","35010"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","55","50","35240","33080"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","25","25","36480","33080"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Croydon","London","50","50","58560","62120"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","15","15","36500","33370"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","190","180","36990","33370"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","120","115","48140","43810"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","45","45","44220","38250"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","125","115","30850","26820"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","115","110","39500","35980"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","20","20","31090","27690"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","135","125","28890","26820"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","300","285","37950","33370"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","25","20","37600","33430"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","20","20","31590","31000"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","10","10","36910","34310"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","15","15","41490","33370"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","210","190","31070","26820"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","75","65","28240","26820"
"In post","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Westminster","London","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Treasury (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","30","30","28800","24000"
"In post","2022","Human Resources","HM Treasury (excl. agencies)","Westminster","London","65","60","47830","52500"
"In post","2022","Human Resources","Institute for Apprenticeships and Technical Education","Coventry","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Institute for Apprenticeships and Technical Education","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Intellectual Property Office","Monmouthshire and Newport","Outside London","60","55","36910","31050"
"In post","2022","Human Resources","Maritime and Coastguard Agency","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Maritime and Coastguard Agency","Southampton","Outside London","35","30","34380","31380"
"In post","2022","Human Resources","Maritime and Coastguard Agency","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","30","30","46630","40860"
"In post","2022","Human Resources","Met Office","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Met Office","Devon CC","Outside London","70","65","39440","37420"
"In post","2022","Human Resources","Met Office","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Met Office","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Met Office","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","175","155","29290","22330"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Buckinghamshire","Outside London","45","45","34750","28510"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","55","50","34200","33300"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","45","40","31470","26670"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Cheshire East","Outside London","170","155","26420","21380"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Dorset","Outside London","25","25","24910","21600"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","East Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Glasgow City","Outside London","405","380","24150","21830"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Gloucestershire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Hertfordshire CC","Outside London","35","35","42410","37000"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Outside London","175","160","25210","26350"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Lincolnshire CC","Outside London","20","20","23560","21830"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","North Hampshire","Outside London","25","25","30030","26670"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","North Yorkshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Overseas","Overseas","10","10","37340","33460"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","75","75","32290","26890"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Staffordshire CC","Outside London","35","30","39660","40000"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Westminster","London","280","270","48010","44500"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","75","70","40020","33300"
"In post","2022","Human Resources","Ministry of Defence (excl. agencies)","York","Outside London","15","15","34140","33300"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","10","10","40720","40660"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","15","34800","31850"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Birmingham","Outside London","30","30","43470","36750"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","20","20","48560","41100"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Croydon","London","50","45","49650","47590"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Devon CC","Outside London","10","10","35510","30450"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Dorset","Outside London","15","15","38720","33890"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Durham","Outside London","20","20","34190","31150"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Haringey and Islington","London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","15","15","35380","31740"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Leeds","Outside London","35","35","36680","36050"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Leicester","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Lincolnshire CC","Outside London","10","10","33360","31940"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Liverpool","Outside London","10","10","38450","34110"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Manchester","Outside London","15","15","44910","40250"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Medway","Outside London","15","15","36720","33160"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Mid Lancashire","Outside London","10","10","36330","38500"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","Outside London","60","60","33780","32410"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","North Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Nottingham","Outside London","10","10","39430","35420"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Oxfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Shropshire","Outside London","10","10","31090","29070"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","South and West Derbyshire","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","15","15","37020","33890"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Suffolk CC","Outside London","15","15","33750","31740"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Swansea","Outside London","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Tyneside","Outside London","10","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Wakefield","Outside London","25","25","33610","30590"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Warrington","Outside London","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","Warwickshire CC","Outside London","65","55","34540","31740"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","West Surrey","Outside London","10","10","39210","36110"
"In post","2022","Human Resources","Ministry of Justice (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
